developer	publisher	positive	negative	average_forever	average_2weeks	median_forever	median_2weeks	price	initialprice	languages	tags	genre	appid	num_lang
Cosmographic Software	Cosmographic Software	7496	339	267	0	248	0	24.99	24.99	English, German, Russian, Italian, French, Finnish, Polish, Spanish - Latin America, Spanish - Spain, Traditional Chinese, Simplified Chinese, Dutch, Czech, Swedish, Japanese, Portuguese - Brazil, Turkish, Ukrainian	{'Early Access': 469, 'Open World': 426, 'Casual': 405, 'Sandbox': 390, 'Space': 346, 'Space Sim': 328, 'Education': 323, 'Indie': 320, 'Relaxing': 314, 'Realistic': 313, 'Atmospheric': 306, 'Science': 303, 'Simulation': 302, 'VR': 288, 'Procedural Generation': 288, 'Singleplayer': 286, 'Colorful': 280, 'Exploration': 272, 'Family Friendly': 270, 'Sci-fi': 262}	Casual, Indie, Simulation, Early Access	314650	27
PALETTE	Sekai Project	1003	14	269	0	306	0	19.99	19.99	English, Japanese, Traditional Chinese	{'Sexual Content': 47, 'Visual Novel': 40, 'Nudity': 36, 'Anime': 27, 'Casual': 21, 'Violent': 21, 'Action': 20, 'Cute': 19, 'Simulation': 18, 'Multiple Endings': 18, 'Choices Matter': 17, 'Episodic': 15, 'Mystery': 15, 'Great Soundtrack': 13, 'Magic': 13, '2D': 12}	Action, Casual, Simulation	1033420	4
Coatsink, GrizzlyGames, Stage Clear Studios	Coatsink	14034	728	209	158	113	158	4.99	4.99	English, German, French, Spanish - Spain, Simplified Chinese, Spanish - Latin America, Russian, Japanese, Korean, Polish, Portuguese - Brazil, Turkish	{'Relaxing': 232, 'City Builder': 200, 'Strategy': 176, 'Building': 153, 'Puzzle': 150, 'Indie': 147, 'Minimalist': 132, 'Singleplayer': 116, 'Beautiful': 111, 'Colony Sim': 108, 'Atmospheric': 86, 'Colorful': 72, 'Procedural Generation': 68, 'Addictive': 64, 'Score Attack': 59, 'Replay Value': 58, '3D': 52, 'Top-Down': 37, 'Turn-Based Strategy': 33, 'Exploration': 26}	Casual, Indie, Strategy	1046030	20
Supra Games	Supra Games	10093	493	588	0	422	0	19.99	19.99	English, French, Italian, German, Portuguese - Portugal, Portuguese - Brazil, Finnish, Russian, Japanese, Traditional Chinese, Simplified Chinese, Spanish - Spain, Turkish, Hungarian, Polish, Korean	{'Puzzle': 269, 'Adventure': 250, 'Exploration': 229, 'First-Person': 182, 'Metroidvania': 182, 'Singleplayer': 150, 'Puzzle-Platformer': 150, 'Action': 128, 'Open World': 126, 'Cute': 99, '3D Platformer': 98, 'Colorful': 91, 'Sandbox': 87, 'Funny': 81, 'FPS': 74, 'Collectathon': 67, 'Comedy': 59, 'Platformer': 59, 'Family Friendly': 48, '3D': 44}	Action, Adventure, Indie	813630	24
Arnaud De Bock, Rémi Forcadell, Alan Zucconi, Calum Bowen	Devolver Digital	6470	285	467	37	427	39	12.99	12.99	English, French, Italian, German, Spanish - Spain, Simplified Chinese, Traditional Chinese, Korean, Japanese, Portuguese - Brazil, Russian	{'Indie': 112, 'Casual': 109, 'Adventure': 108, 'Action': 84, 'Cute': 80, 'Co-op': 77, 'Funny': 71, 'Puzzle': 63, 'Multiplayer': 61, 'Platformer': 54, '2D': 51, 'Family Friendly': 47, 'Local Co-Op': 46, 'Great Soundtrack': 45, 'Comedy': 42, 'Singleplayer': 34, 'Puzzle-Platformer': 33, 'Colorful': 32, 'Dystopian ': 30, 'Exploration': 23}	Action, Adventure, Casual, Indie	572890	17
devotid	devotid Media	4184	163	324	0	372	0	13.99	13.99	English	{'Life Sim': 197, 'Arcade': 186, 'Casual': 183, 'Open World': 183, 'Physics': 173, 'Survival': 166, 'First-Person': 163, 'Simulation': 158, 'Funny': 151, 'Character Customization': 150, 'Family Friendly': 137, 'Realistic': 136, 'Atmospheric': 133, 'Gambling': 123, 'Adventure': 113, 'Singleplayer': 111, 'Multiplayer': 102, 'Indie': 86, 'Early Access': 71, 'Sandbox': 45}	Adventure, Casual, Indie, Simulation, Early Access	598980	1
The Gentlebros	Kepler Interactive	3825	145	368	0	468	0	14.99	14.99	English, French, Italian, German, Spanish - Spain, Japanese, Portuguese - Brazil, Russian, Simplified Chinese, Dutch, Korean, Thai, Traditional Chinese, Turkish, Spanish - Latin America	{'Adventure': 372, 'Exploration': 316, 'Action RPG': 308, 'Hack and Slash': 299, 'Character Customization': 290, 'RPG': 288, 'Action': 279, '2D': 272, 'Cute': 270, 'Open World': 264, 'Cats': 260, 'Funny': 259, 'Co-op': 257, 'Local Co-Op': 256, 'Cartoony': 253, 'Dog': 252, 'Loot': 251, 'Fantasy': 246, 'Magic': 241, 'Cozy': 241}	Action, Adventure, Indie, RPG	914710	24
Pandemic Studios	Lucasfilm, LucasArts, Disney	3411	126	216	163	163	277	9.99	9.99	English, French, Italian, German, Spanish - Spain	{'Action': 107, 'Classic': 77, 'Multiplayer': 76, 'FPS': 65, 'Sci-fi': 58, 'Third-Person Shooter': 57, 'Singleplayer': 46, 'Shooter': 44, 'Space': 37, 'First-Person': 35, 'Great Soundtrack': 25, 'Third Person': 22, 'Co-op': 21, 'Controller': 13, 'Moddable': 7}	Action	1058020	7
Kunpo Games	Kunpo Games	1638	41	170	0	209	0	3.99	3.99	English, Simplified Chinese, Traditional Chinese	{'Strategy': 29, 'Indie': 29, 'Programming': 19, 'Robots': 15, 'Pixel Graphics': 5}	Indie, Strategy	621000	5
Nightdive Studios, Monolith Productions	Atari	5474	241	508	0	656	0	9.99	9.99	English	"{'FPS': 212, 'Classic': 189, 'Gore': 156, 'Retro': 131, 'Violent': 115, 'Blood': 112, 'Horror': 109, 'First-Person': 101, 'Action': 92, 'Shooter': 92, 'Cult Classic': 89, ""1990's"": 89, 'Old School': 84, 'Singleplayer': 66, 'Pixel Graphics': 60, 'Dark': 47, '2.5D': 47, 'Atmospheric': 43, 'Co-op': 39, 'Difficult': 34}"	Action	1010750	1
LimboLane	Serenity Forge, LimboLane	2102	65	209	0	293	0	12.99	12.99	English, French, German, Spanish - Spain, Japanese, Korean, Simplified Chinese, Traditional Chinese, Portuguese - Brazil	{'Puzzle': 315, 'Point & Click': 309, 'Cute': 301, '2D': 299, 'First-Person': 295, 'LGBTQ+': 290, 'Funny': 287, '3D': 285, 'Horror': 285, 'Psychological Horror': 283, 'Surreal': 279, 'Story Rich': 266, 'Hand-drawn': 262, 'Conversation': 254, 'FMV': 243, 'Linear': 240, 'Multiple Endings': 237, 'Comedy': 225, 'Casual': 224, 'Cartoony': 220}	Adventure, Casual, Indie	1018850	15
上海アリス幻樂団	Mediascape Co., Ltd.	1014	18	359	0	359	0	14.99	14.99	Japanese	"{'Bullet Hell': 77, 'Difficult': 66, 'Great Soundtrack': 58, 'Faith': 56, 'Indie': 52, 'Female Protagonist': 37, 'Action': 37, ""Shoot 'Em Up"": 33, 'Psychological Horror': 32, 'Singleplayer': 27, 'Anime': 19, 'Arcade': 13, 'Shooter': 13, '2D': 12, 'Cute': 11, 'Lore-Rich': 9, 'Fantasy': 9, 'Story Rich': 8, 'Souls-like': 5, 'Adventure': 5}"	Action, Indie	937580	1
Claudiu Kiss, The Irregular Corporation	The Irregular Corporation	44618	2851	927	76	318	76	19.99	19.99	English, French, German, Japanese, Portuguese - Brazil, Russian, Simplified Chinese, Spanish - Spain, Korean, Polish	{'Simulation': 659, 'Education': 617, 'Immersive Sim': 540, 'Building': 410, 'Management': 339, 'Sandbox': 323, 'First-Person': 321, '3D': 311, 'Life Sim': 309, 'Casual': 305, 'Realistic': 304, 'Relaxing': 297, 'Singleplayer': 288, 'Funny': 272, 'Hardware': 270, 'Puzzle': 265, 'Modern': 262, 'Inventory Management': 257, 'Atmospheric': 249, 'Indie': 235}	Indie, Simulation	621060	15
7th Beat Games	7th Beat Games, indienova	49225	3186	613	55	273	60	5.99	5.99	English, Spanish - Spain, Korean, Simplified Chinese, Traditional Chinese, Portuguese - Brazil, Japanese, Spanish - Latin America, Polish, Romanian, Russian, Vietnamese, Czech, French, German	{'Rhythm': 319, 'Music': 241, 'Difficult': 187, 'Indie': 174, 'Great Soundtrack': 131, 'Singleplayer': 120, 'Level Editor': 95, '2D': 94, 'Action': 42, 'Psychological Horror': 31, 'Casual': 28, 'Atmospheric': 15, 'Games Workshop': 15, 'Souls-like': 6, 'Co-op': 5}	Indie	977950	24
Toys for Bob, Iron Galaxy	Activision	16145	918	627	515	347	515	39.99	39.99	English, French, Italian, German, Spanish - Spain, Arabic, Danish, Dutch, Finnish, Norwegian, Polish, Portuguese - Brazil, Spanish - Latin America, Swedish	{'Adventure': 175, '3D Platformer': 175, 'Remake': 148, 'Dragons': 146, 'Action': 137, 'Family Friendly': 137, 'Classic': 131, 'Singleplayer': 117, 'Platformer': 99, 'Cute': 97, 'Colorful': 94, 'Fantasy': 87, 'Cult Classic': 83, 'Collectathon': 80, 'Casual': 77, 'Great Soundtrack': 76, 'Cartoony': 74, 'Third Person': 57, 'Atmospheric': 53, 'Funny': 51}	Action, Adventure	996580	21
SmallBü, Pillow Fight	SmallBü, Pillow Fight	1893	58	233	0	253	0	17.99	17.99	English	{'Indie': 52, 'Cute': 28, 'Point & Click': 28, 'Funny': 24, 'Mystery': 20, 'Cartoony': 20, 'Great Soundtrack': 20, 'Singleplayer': 17, 'Casual': 16, 'Minigames': 16, '2D': 15, 'Comedy': 15, 'Puzzle': 12, 'Family Friendly': 10, 'Adventure': 9, 'Cartoon': 8, 'LGBTQ+': 7, 'Hand-drawn': 6}	Indie	966320	1
Bros Before Giraffes	Bros Before Giraffes	2765	101	0	0	0	0	0.0	0.0	English, Russian, Spanish - Spain	{'Free to Play': 68, 'Violent': 61, 'Gore': 58, 'Action': 57, 'Indie': 55, 'Singleplayer': 40, 'Shooter': 37, 'Top-Down': 36, 'Top-Down Shooter': 32, 'Level Editor': 28, 'Twin Stick Shooter': 26, 'Isometric': 26, 'GameMaker': 25, 'Difficult': 16, 'Great Soundtrack': 11}	Action, Free to Play, Indie	1058640	5
Amanita Design	Amanita Design	2902	111	111	0	124	0	6.99	6.99	English, French, Italian, German, Spanish - Spain, Arabic, Czech, Dutch, Japanese, Korean, Polish, Portuguese - Portugal, Portuguese - Brazil, Russian, Simplified Chinese, Spanish - Latin America, Traditional Chinese, Turkish, Ukrainian	{'Hand-drawn': 193, 'Short': 178, 'Stylized': 177, 'Funny': 177, 'Cartoon': 167, 'Replay Value': 159, 'Relaxing': 157, 'Singleplayer': 157, '2D': 152, 'Family Friendly': 147, 'Nonlinear': 141, 'Card Game': 141, 'Point & Click': 138, 'Comedy': 121, 'Cute': 115, 'Indie': 109, 'Cartoony': 108, 'Puzzle': 106, 'Adventure': 91, 'Casual': 84}	Adventure, Casual, Indie	1049280	30
Yak &amp; Co	Yak &amp; Co	3782	161	220	0	223	0	19.99	19.99	English, French, Italian, German, Spanish - Spain, Japanese, Korean, Portuguese - Brazil, Russian, Simplified Chinese, Traditional Chinese	{'Logic': 211, 'Point & Click': 205, 'Hidden Object': 202, 'Exploration': 201, 'Escape Room': 196, 'Puzzle': 186, 'Mystery': 181, 'Controller': 176, 'Detective': 174, 'Singleplayer': 172, 'Funny': 169, 'Adventure': 160, 'Female Protagonist': 157, 'Story Rich': 155, 'Family Friendly': 146, 'Cozy': 139, 'Wholesome': 134, 'Investigation': 132, 'Retro': 116, 'Casual': 101}	Adventure, Indie	801480	17
Aikesi	HeyBox Games	2300	84	183	0	282	0	5.99	5.99	English, Not supported, Simplified Chinese	{'Action': 152, 'Level Editor': 147, 'Platformer': 144, 'Action-Adventure': 140, 'Adventure': 137, 'Puzzle': 131, 'Precision Platformer': 129, 'Difficult': 127, 'Funny': 123, 'Psychological Horror': 121, 'Indie': 119, '2D Platformer': 114, 'Pixel Graphics': 103, 'Parkour': 99, '2D': 89, 'Singleplayer': 79, 'Side Scroller': 72, 'Multiplayer': 69, 'Local Multiplayer': 65, 'Runner': 60}	Action, Adventure, Indie	913550	5
Asobo Studio	Focus Entertainment	48983	3350	553	0	589	0	39.99	39.99	English, French, Italian, German, Spanish - Spain, Czech, Polish, Portuguese - Brazil, Russian, Simplified Chinese, Spanish - Latin America, Korean, Japanese, Traditional Chinese	{'Story Rich': 779, 'Adventure': 673, 'Female Protagonist': 525, 'Stealth': 520, 'Medieval': 514, 'Atmospheric': 469, 'Singleplayer': 430, 'Action': 355, 'Third Person': 340, 'Dark': 287, 'Horror': 277, 'Great Soundtrack': 261, 'Historical': 261, 'Violent': 218, 'Emotional': 215, 'Survival': 198, 'Puzzle': 176, 'Dark Fantasy': 169, 'Post-apocalyptic': 106, 'Walking Simulator': 77}	Action, Adventure	752590	23
ZA/UM	ZA/UM	70778	5015	896	0	509	0	39.99	39.99	English, Simplified Chinese, Spanish - Spain, Korean, Portuguese - Brazil, French, German, Traditional Chinese, Russian, Polish, Japanese, Turkish	{'RPG': 894, 'Story Rich': 782, 'Choices Matter': 746, 'Detective': 650, 'Isometric': 519, 'Atmospheric': 486, 'Singleplayer': 464, 'CRPG': 417, 'Point & Click': 404, 'Noir': 395, 'Surreal': 382, 'Adventure': 355, 'Indie': 354, 'Exploration': 350, 'Visual Novel': 346, 'Funny': 341, 'Open World': 340, 'Character Customization': 322, 'Political': 316, 'Sexual Content': 285}	RPG	632470	18
Pixelatto	Pixelatto	7562	408	278	0	173	0	7.99	7.99	English, Spanish - Spain, Simplified Chinese, German, Japanese, French, Korean, Spanish - Latin America, Polish, Portuguese - Portugal, Portuguese - Brazil, Turkish, Russian, Italian	{'Adventure': 111, 'Indie': 102, 'Pixel Graphics': 91, 'Multiple Endings': 86, 'Comedy': 81, '2D': 67, 'Platformer': 60, 'Dark Humor': 58, 'Singleplayer': 55, 'Exploration': 55, 'Choose Your Own Adventure': 52, 'Retro': 51, 'Violent': 46, 'Nonlinear': 44, 'Puzzle-Platformer': 42, 'Metroidvania': 42, 'Great Soundtrack': 39, 'Choices Matter': 39, 'Dark Comedy': 39, 'Mystery Dungeon': 25}	Adventure, Indie	900270	24
Baroque Decay	Neon Doctrine	5759	297	644	0	720	0	16.99	16.99	English, Spanish - Spain, Simplified Chinese, Traditional Chinese, Korean, Russian, French, German, Japanese, Portuguese - Brazil, Turkish, Ukrainian, Italian, Galician	{'Puzzle': 738, 'Exploration': 536, '2D': 526, 'Cute': 523, 'Top-Down': 520, 'Horror': 518, 'Psychological Horror': 516, 'Dark Humor': 513, 'Cyberpunk': 512, 'Choices Matter': 508, 'Controller': 507, 'Story Rich': 506, 'Multiple Endings': 506, 'Pixel Graphics': 501, 'Anime': 498, 'Stealth': 492, 'Adventure': 478, 'Survival Horror': 437, 'Singleplayer': 436, 'Blood': 430}	Adventure, Indie	597760	20
Indefatigable	New Blood Interactive	5411	278	202	4	186	4	19.99	19.99	English	"{'FPS': 315, 'Retro': 296, 'Dark Fantasy': 273, 'Action': 258, 'Shooter': 253, 'Old School': 237, 'Magic': 235, 'First-Person': 233, 'Singleplayer': 229, 'Psychedelic': 227, 'Surreal': 223, 'Arena Shooter': 221, 'Fantasy': 217, 'Great Soundtrack': 216, 'Beautiful': 197, 'Atmospheric': 196, ""1990's"": 194, 'Colorful': 190, 'Sci-fi': 189, 'Soundtrack': 178}"	Action, Adventure, Indie	673130	1
SANDLOT	D3PUBLISHER	7674	424	1902	359	1578	580	59.99	59.99	English, Japanese, Traditional Chinese, Korean	{'Action': 179, 'Online Co-Op': 82, 'Third-Person Shooter': 74, 'Mechs': 71, 'Co-op': 70, 'Aliens': 63, 'Shooter': 61, 'Local Co-Op': 60, 'Sci-fi': 54, 'Split Screen': 42, 'Multiplayer': 40, 'Funny': 37, 'Class-Based': 36, 'Anime': 27, 'Third Person': 24, 'Difficult': 24, 'Singleplayer': 24, 'Hack and Slash': 15, 'Comedy': 11, 'Tower Defense': 6}	Action	1007040	5
RageSquid	No More Robots	13024	792	894	620	263	620	7.49	24.99	English, French, Italian, German, Spanish - Spain, Dutch, Simplified Chinese, Traditional Chinese, Russian, Japanese, Korean, Portuguese - Brazil, Portuguese - Portugal, Turkish, Greek, Polish, Estonian	{'Sports': 168, 'Racing': 154, 'Cycling': 120, 'Action': 118, 'Bikes': 98, 'Multiplayer': 82, 'Great Soundtrack': 60, 'Procedural Generation': 50, 'Rogue-lite': 50, 'Open World': 41, 'Simulation': 32, 'BMX': 31, 'Fast-Paced': 31, 'Physics': 27, 'Addictive': 26, 'Moddable': 26, 'Difficult': 24, 'Beautiful': 24, 'Relaxing': 24, 'Competitive': 23}	Action, Racing, Sports	681280	25
上海アリス幻樂団	Mediascape Co., Ltd.	918	21	0	0	0	0	14.99	14.99	Japanese	"{'Indie': 96, 'Bullet Hell': 94, 'Great Soundtrack': 86, 'Faith': 65, ""Shoot 'Em Up"": 65, 'Action': 62, 'Female Protagonist': 55, 'Difficult': 46, 'Singleplayer': 39, 'Anime': 23, 'Arcade': 22, '2D': 20, 'Cute': 19, 'Lore-Rich': 17, 'Fantasy': 16, 'Story Rich': 10, 'Memes': 8}"	Action, Indie	1079160	1
Micah Boursier	Micah Boursier	3910	190	0	0	0	0	0.0	0.0	English	{'Free to Play': 99, 'Indie': 73, 'Adventure': 69, 'Puzzle-Platformer': 65, 'Hand-drawn': 54, 'Platformer': 51, 'Casual': 50, '2D': 39, 'Singleplayer': 34, 'Funny': 31, 'Puzzle': 23, 'Difficult': 21, 'Psychological Horror': 11, 'Souls-like': 6, 'Great Soundtrack': 5, 'Memes': 5, 'Surreal': 5}	Adventure, Casual, Free to Play, Indie	1072390	1
四块二茶会	四块二茶会	957	23	1442	0	2873	0	5.99	5.99	English, Not supported, Simplified Chinese	{'JRPG': 111, 'RPG': 107, 'Story Rich': 103, 'Funny': 98, 'Adventure': 95, 'Anime': 87, 'Indie': 80, 'Fantasy': 74, 'Casual': 68, 'Pixel Graphics': 67, 'CRPG': 60, '2D': 58, 'RPGMaker': 57, 'Singleplayer': 55, 'Drama': 49, 'Turn-Based': 47, 'Turn-Based Combat': 44, 'Retro': 39, 'Cute': 35, 'Foreign': 33}	Adventure, Indie, RPG	965820	5
Mads Skovgaard	Mads Skovgaard	6077	332	470	0	382	0	9.99	9.99	English, Russian, Portuguese - Brazil, German, Simplified Chinese, Czech, Japanese, Spanish - Spain, Spanish - Latin America, Traditional Chinese, French, Hungarian, Korean, Turkish, Ukrainian	{'Early Access': 217, 'Open World Survival Craft': 197, 'Base-Building': 193, 'Sandbox': 191, 'Online Co-Op': 190, 'Survival': 183, '2D': 172, 'Pixel Graphics': 168, 'Multiplayer': 162, 'Exploration': 154, 'Building': 151, 'Singleplayer': 144, 'Adventure': 142, 'Crafting': 136, 'Co-op': 134, 'Open World': 131, 'Action': 124, 'Action-Adventure': 123, 'Replay Value': 120, 'RPG': 118}	Action, Adventure, Indie, Early Access	1169040	24
Sealost Interactive LLC	Sealost Interactive LLC	3294	154	141	23	56	23	7.99	9.99	English	{'Sports': 47, 'Action': 38, 'VR': 37, '3D Fighter': 34, 'Boxing': 26, 'Fighting': 21, 'Singleplayer': 5, 'VR Only': 1}	Action, Sports	494150	1
Lost in Days Studio	Lost in Days Studio	1193	35	29	0	29	0	7.69	10.99	English, German	{'Indie': 156, 'Time Travel': 150, 'Time Manipulation': 147, 'Flight': 143, 'Sandbox': 139, 'Early Access': 133, 'Crafting': 128, 'Driving': 125, 'Moddable': 119, 'Physics': 115, 'Action-Adventure': 112, 'First-Person': 111, 'Open World': 109, 'Story Rich': 104, 'Action': 99, 'Simulation': 88, 'Sci-fi': 85, 'Singleplayer': 68, 'Horror': 59, 'Survival': 58}	Action, Adventure, Indie, RPG, Simulation, Early Access	1043340	2
Acke Hallgren	Acke Hallgren	4385	223	0	0	0	0	0.0	0.0	English	{'Free to Play': 189, 'Adventure': 131, 'Puzzle': 126, 'Indie': 113, 'Story Rich': 108, 'Singleplayer': 94, 'First-Person': 89, 'Casual': 88, 'Mystery': 82, 'Exploration': 79, 'Female Protagonist': 78, 'Point & Click': 72, 'Atmospheric': 71, 'Short': 67, 'Relaxing': 58, 'Walking Simulator': 52, 'Investigation': 50, 'Fantasy': 46, 'Family Friendly': 46, 'Magic': 44}	Adventure, Casual, Free to Play, Indie	866440	1
MAGES. Inc.	Spike Chunsoft Co., Ltd.	893	21	931	0	1705	0	29.99	29.99	English, Japanese	{'Visual Novel': 54, 'Adventure': 45, 'Singleplayer': 36, 'Funny': 35, 'Anime': 33, 'Female Protagonist': 23, 'Romance': 13, 'Dating Sim': 13, 'Story Rich': 7}	Adventure	970560	2
343 Industries, Splash Damage, Ruffian Games, Bungie, Saber Interactive	Xbox Game Studios	189676	15060	2636	242	865	262	39.99	39.99	English, French, Italian, German, Spanish - Spain, Japanese, Polish, Portuguese - Portugal, Russian, Simplified Chinese, Spanish - Latin America, Traditional Chinese	{'Great Soundtrack': 3522, 'FPS': 3404, 'Classic': 3211, 'Multiplayer': 3135, 'Story Rich': 2924, 'Sci-fi': 2924, 'Co-op': 2695, 'First-Person': 2544, 'Epic': 2454, 'Action': 2425, 'Shooter': 2411, 'Singleplayer': 2266, 'Aliens': 2254, 'Lore-Rich': 2236, 'Beautiful': 2119, 'Space': 2074, 'Atmospheric': 1968, 'Adventure': 1628, 'Horror': 753, 'Online Co-Op': 353}	Action	976730	21
#workshop	NVLMaker	3363	161	612	0	872	0	3.99	3.99	English, Simplified Chinese, Traditional Chinese	{'Visual Novel': 64, 'Indie': 47, 'Sexual Content': 44, 'Casual': 40, 'Adventure': 36, 'Anime': 35, 'Drama': 34, 'Multiple Endings': 33, 'Cute': 27, 'Violent': 23, 'Romance': 13, 'Psychological Horror': 8}	Adventure, Casual, Indie	1002560	5
Vitamin Games	Top Hat Studios, Inc.	1766	67	867	0	1247	0	11.99	11.99	English	{'Music': 323, 'Rhythm': 316, 'Action': 311, 'Bullet Hell': 310, 'Difficult': 308, 'Indie': 298, 'Level Editor': 294, '2D': 293, 'Singleplayer': 291, 'Arcade': 287, 'Early Access': 281, 'Co-op': 278, 'Local Co-Op': 276, 'Multiplayer': 276, '4 Player Local': 271, 'Local Multiplayer': 262, 'Abstract': 248, 'Anime': 238, 'Cartoon': 233, 'Cartoony': 229}	Action, Adventure, Indie, Strategy, Early Access	440310	1
Coal Supper	Coal Supper	2098	86	0	0	0	0	0.0	0.0	English	{'Free to Play': 52, 'Indie': 51, 'Nudity': 39, 'Hand-drawn': 34, 'Cute': 26, 'Atmospheric': 23, 'Casual': 21, 'Exploration': 21, 'Experience': 19, 'Surreal': 16, 'Short': 15, 'Experimental': 15, 'Psychological Horror': 13, '2D': 10, 'Singleplayer': 7, 'Sexual Content': 5}	Free to Play, Indie	1200860	1
Spacelight Studio	Spacelight Studio	6338	359	341	0	329	0	6.99	6.99	English, Simplified Chinese, Traditional Chinese, Japanese, Russian, Spanish - Spain, Portuguese - Brazil	{'Funny': 135, 'Multiple Endings': 111, 'Dating Sim': 98, 'Indie': 96, 'Visual Novel': 93, 'Adventure': 87, 'RPG': 86, 'Anime': 72, 'Story Rich': 64, 'Puzzle': 61, 'Cute': 58, 'Mouse only': 48, 'Romance': 47, 'Choices Matter': 47, 'Singleplayer': 46, 'Interactive Fiction': 44, 'Point & Click': 42, 'Comedy': 38, 'Surreal': 29, 'Female Protagonist': 27}	Adventure, Indie, RPG	937170	13
Anatoliy Loginovskikh	Anatoliy Loginovskikh	1397	48	0	0	0	0	0.0	0.0	English	{'Free to Play': 44, 'Casual': 42, 'Indie': 38, 'Adventure': 33, 'Cute': 20, 'Cats': 20, 'Point & Click': 19, 'Short': 14, '2D': 8, 'Hidden Object': 6}	Adventure, Casual, Free to Play, Indie	1071120	1
Twilight -日月之境-, 觀象草圖 Astrolabe Draft	觀象草圖 Astrolabe Draft	351	0	0	0	0	0	10.99	10.99	English, Not supported, Traditional Chinese	{'Adventure': 23, 'Indie': 23, 'Casual': 23, 'Visual Novel': 21, 'Faith': 15, 'Anime': 13}	Adventure, Casual, Indie	992740	5
SFB Games	SFB Games	2936	139	305	0	322	0	3.99	19.99	English, French, Italian, German, Spanish - Spain, Arabic, Dutch, Japanese, Korean, Portuguese - Brazil, Russian, Simplified Chinese, Traditional Chinese, Turkish	{'Detective': 189, 'Point & Click': 174, 'Exploration': 160, 'Visual Novel': 149, 'Funny': 143, 'Story Rich': 143, 'Puzzle': 142, '2D': 138, 'Conversation': 132, 'Mystery': 130, 'Noir': 130, 'Crime': 126, 'Atmospheric': 121, 'Comedy': 111, 'Adventure': 111, 'Singleplayer': 106, 'Indie': 102, 'Investigation': 63, 'Hand-drawn': 53, 'Great Soundtrack': 48}	Adventure, Indie	359510	20
PiBoSo	PiBoSo	11510	736	10000	402	8998	402	34.99	34.99	English	{'Motorbike': 240, 'Motocross': 240, 'Simulation': 226, 'Multiplayer': 226, 'Offroad': 224, 'Realistic': 224, 'Racing': 212, 'Moddable': 209, 'e-sports': 200, 'Automobile Sim': 194, 'VR': 193, 'Controller': 190, 'Early Access': 183, 'Physics': 167, 'Bikes': 165, 'Difficult': 161, 'Immersive Sim': 152, '3D': 143, 'First-Person': 132, 'Third Person': 117}	Racing, Simulation, Sports, Early Access	655500	1
SureAI	SureAI	2781	232	0	0	0	0	0.0	0.0	English, German, Simplified Chinese, Italian, Russian, French, Spanish - Spain, Japanese, Korean	{'RPG': 178, 'Adventure': 126, 'Story Rich': 118, 'Open World': 116, 'Singleplayer': 103, 'Free to Play': 83, 'Fantasy': 83, 'Mod': 62, 'Atmospheric': 60, 'Action': 56, 'Great Soundtrack': 55, 'Dark Fantasy': 34, 'Violent': 32, 'Exploration': 31, 'Gore': 30, 'Lore-Rich': 27, 'Psychological': 26, 'Dark': 23, 'Replay Value': 22, 'First-Person': 21}	Action, Adventure, Free to Play, RPG	933480	12
Think Arcade	SMU Guildhall	3057	151	0	0	0	0	0.0	0.0	English	{'Free to Play': 108, 'Parkour': 87, 'Action': 66, 'Indie': 61, '3D Platformer': 41, 'Singleplayer': 30, 'First-Person': 24, 'Platformer': 23, 'Fast-Paced': 20, 'Runner': 12}	Action, Free to Play, Indie	934840	1
Free Lives	Devolver Digital	7380	451	245	0	153	0	19.99	19.99	English	{'VR': 145, 'Action': 123, '3D Fighter': 111, 'Violent': 109, 'Indie': 98, 'Gore': 97, 'Funny': 67, 'Fighting': 60, 'Blood': 50, 'First-Person': 47, 'Early Access': 41, 'Singleplayer': 38, 'Local Multiplayer': 31, 'Swordplay': 30, 'Medieval': 20, 'Moddable': 10, 'Multiplayer': 6, 'Asymmetric VR': 6, 'Nudity': 5, 'Horror': 5, 'VR Only': 1}	Action, Indie	578620	1
格林达姆136工程团	格林达姆136工程团	1558	61	0	0	0	0	0.0	0.0	English, Simplified Chinese	{'Free to Play': 181, 'Visual Novel': 179, 'Artificial Intelligence': 163, 'Anime': 163, 'Sexual Content': 159, 'Hentai': 157, 'Dating Sim': 154, 'Sci-fi': 153, 'Interactive Fiction': 150, 'Nudity': 149, 'Modern': 142, '2D': 138, 'RPG': 127, 'Cute': 126, 'Adventure': 125, 'JRPG': 102, '2.5D': 95, 'FPS': 90, 'Casual': 88, 'Cartoony': 85}	Adventure, Casual, Free to Play, Indie, RPG	1109460	3
Robot Gentleman	Robot Gentleman	10262	677	253	66	117	66	9.99	9.99	English, French, Italian, German, Spanish - Spain, Simplified Chinese, Japanese, Korean, Polish, Portuguese - Brazil, Russian, Turkish	{'Strategy': 224, 'Survival': 218, 'Simulation': 211, 'Post-apocalyptic': 209, 'Choices Matter': 194, 'Casual': 191, 'Singleplayer': 181, 'Adventure': 180, 'Indie': 177, 'Choose Your Own Adventure': 149, 'Comedy': 146, 'Dark Comedy': 141, 'Funny': 137, 'Point & Click': 127, 'Difficult': 125, 'Remake': 123, 'Text-Based': 119, 'Rogue-lite': 117, 'Horror': 115, 'Cartoon': 105}	Adventure, Casual, Indie, Simulation, Strategy	1012880	17
