developer	publisher	positive	negative	average_forever	average_2weeks	median_forever	median_2weeks	price	initialprice	languages	tags	genre	appid	num_lang
Ayacat Games	Ayacat Games	3021	136	0	0	0	0	2.99	2.99	Simplified Chinese, English	{'Visual Novel': 168, 'RPG': 166, 'Education': 165, 'Psychological Horror': 163, 'Anime': 157, 'Emotional': 149, 'Casual': 146, 'Story Rich': 146, 'Interactive Fiction': 140, '2D': 130, '2D Platformer': 130, 'First-Person': 122, 'Indie': 116, 'Cute': 106, 'Text-Based': 99, 'Singleplayer': 99, 'Cartoon': 92, 'Drama': 84, 'Logic': 77, 'Conspiracy': 69}	Casual, Indie, RPG	1578860	3
Revmatek	Revmatek	1142	32	11	0	11	0	5.99	5.99	English	{'Action': 82, 'Psychological Horror': 72, 'Simulation': 70, 'Casual': 69, 'Adventure': 66, 'Life Sim': 46, 'Immersive Sim': 43, 'Relaxing': 41, 'Time Manipulation': 37, 'Multiplayer': 36, 'Abstract': 35, 'Indie': 34, 'Nudity': 33, 'Co-op': 29, 'Singleplayer': 26, 'Memes': 19, 'Story Rich': 16, 'Souls-like': 14, 'Horror': 10, 'Gore': 7}	Action, Adventure, Casual, Indie, Simulation	1591290	1
2pt Interactive	2pt Interactive	2051	80	378	0	431	0	19.99	19.99	English, French, Italian, German, Spanish - Spain, Arabic, Japanese, Korean, Portuguese - Brazil, Russian, Simplified Chinese, Spanish - Latin America, Traditional Chinese	{'Physics': 234, 'Difficult': 220, 'Adventure': 217, 'Space': 213, 'Simulation': 212, 'Atmospheric': 208, 'Precision Platformer': 204, 'Puzzle': 202, 'Local Co-Op': 198, 'Stylized': 192, 'Puzzle-Platformer': 190, 'Singleplayer': 180, 'Action': 173, 'Co-op': 163, 'Indie': 142, 'Funny': 137, '2.5D': 108, 'Comedy': 94, 'Local Multiplayer': 89, 'Controller': 76}	Action, Adventure, Indie, Simulation	1138850	22
Slid Studio	Slid Studio	1133	32	0	0	0	0	11.99	11.99	English	{'FPS': 175, 'Atmospheric': 170, 'Fantasy': 170, 'Action-Adventure': 158, 'Singleplayer': 156, 'Retro': 155, 'Exploration': 150, 'Adventure': 145, 'Nature': 141, 'Medieval': 136, 'First-Person': 133, 'Shooter': 124, 'Horror': 117, 'Action': 116, 'Archery': 97, 'Linear': 93, 'Underwater': 89, 'Dark Humor': 85, 'Dragons': 71, 'Colorful': 56}	Adventure	1639790	1
		0	0	0	0	0	0	0.0	0.0		[]		1812820	0
Crafting Legends	Crafting Legends	2870	129	132	0	206	0	19.99	19.99	English, German	{'Early Access': 857, 'Post-apocalyptic': 779, 'Pixel Graphics': 763, 'Exploration': 719, 'Isometric': 621, 'Local Co-Op': 617, 'Story Rich': 611, 'Action RPG': 606, 'Atmospheric': 602, 'RPG': 588, 'Cyberpunk': 587, 'Open World': 583, 'Choices Matter': 582, 'Old School': 577, 'Character Customization': 574, 'CRPG': 560, 'Souls-like': 558, 'Singleplayer': 554, 'PvE': 551, 'Lovecraftian': 548}	Action, Indie, RPG, Early Access	941460	2
Nitro+CHiRAL	JAST USA	1849	70	284	0	284	0	19.99	19.99	English, Simplified Chinese, Traditional Chinese	{'LGBTQ+': 504, 'Visual Novel': 397, 'Romance': 375, 'Anime': 365, 'Sexual Content': 364, 'Mature': 311, 'Cyberpunk': 301, 'Choices Matter': 290, 'Multiple Endings': 267, 'Story Rich': 263, '2D': 235, 'Nudity': 222, 'Drama': 206, 'Dark': 203, 'Gore': 200, 'Adventure': 183, 'Singleplayer': 171, 'Violent': 137, 'NSFW': 99, 'Psychological Horror': 67}	Adventure	1481080	5
Oppai Games	Oppai Games	0	0	221	0	221	0	19.99	19.99	English, Simplified Chinese, Traditional Chinese	[]	Simulation, Early Access	1517850	5
PALETTE	Sekai Project	685	12	412	0	412	0	19.99	19.99	English, Japanese, Traditional Chinese	{'Casual': 73, 'Visual Novel': 49, 'Dating Sim': 44, 'Anime': 39, '2D': 38, 'Sexual Content': 33, 'Colorful': 30, 'Story Rich': 28, 'Cartoon': 28, 'Fantasy': 27, 'Nudity': 24, 'Sci-fi': 22, 'Singleplayer': 20, 'Gore': 18, 'Violent': 18, 'Mystery': 17, 'Music': 16, 'Supernatural': 12}	Casual	1424660	4
CAPCOM Co., Ltd.	CAPCOM Co., Ltd.	4705	249	1797	0	1993	0	39.99	39.99	English	{'Visual Novel': 247, 'Adventure': 243, 'Anime': 211, 'Detective': 199, 'Mystery': 197, 'Text-Based': 196, '3D': 194, 'Choose Your Own Adventure': 167, 'Drama': 162, 'Steampunk': 161, 'Story Rich': 157, 'Historical': 134, 'Retro': 118, 'Conversation': 93, 'Singleplayer': 82, 'Great Soundtrack': 70, 'Puzzle': 66, 'Choices Matter': 62, 'Comedy': 50, 'Point & Click': 29}	Adventure	1158850	1
		0	0	975	0	1485	0	0.0	0.0		[]		1046480	0
Four Quarters	Devolver Digital	29030	2051	1496	252	977	252	14.99	14.99	English, French, German, Spanish - Spain, Japanese, Korean, Russian, Simplified Chinese, Traditional Chinese, Portuguese - Brazil, Italian, Dutch, Turkish	{'Tactical': 878, 'Rogue-like': 806, 'Deckbuilding': 801, 'Choices Matter': 788, 'Pixel Graphics': 787, 'Rogue-lite': 766, 'Indie': 766, 'Card Game': 704, 'Resource Management': 700, 'Strategy RPG': 696, '2D': 684, 'Dark Fantasy': 674, 'Old School': 665, 'Story Rich': 657, 'Fantasy': 652, 'RPG': 650, 'Time Management': 645, 'Turn-Based Tactics': 644, 'Minimalist': 639, 'Adventure': 635}	Indie, RPG, Strategy	1282730	19
Creative Games Computer Graphics Corporation, Neon Doctrine	 Neon Doctrine	2364	103	19	0	19	0	19.99	19.99	English, Simplified Chinese, Traditional Chinese, German, Japanese, Russian	"{'Adventure': 805, 'Controller': 731, 'RPG': 718, 'Combat': 594, 'Martial Arts': 559, 'Side Scroller': 537, 'Spectacle fighter': 534, 'Hack and Slash': 532, ""Beat 'em up"": 529, 'Platformer': 524, '2D': 519, 'Comic Book': 516, 'Historical': 513, 'Multiple Endings': 507, 'Story Rich': 503, 'Linear': 493, 'Action': 480, 'Anime': 470, 'Stylized': 468, 'Singleplayer': 466}"	Action, Adventure, RPG	1406850	8
ProjectMoon	ProjectMoon	18430	1246	3280	557	1965	557	29.99	29.99	English, Japanese, Simplified Chinese, Korean	{'Story Rich': 411, 'Strategy': 392, 'Card Game': 376, 'Difficult': 362, 'Deckbuilding': 360, 'Turn-Based Combat': 349, 'Indie': 335, 'Singleplayer': 334, 'Psychological Horror': 314, 'Visual Novel': 311, 'Gore': 301, 'Turn-Based': 295, 'RPG': 284, 'Great Soundtrack': 284, 'Card Battler': 280, 'Anime': 274, 'Horror': 269, '2D': 264, 'Turn-Based Strategy': 264, 'Action': 257}	Indie, RPG, Strategy	1256670	5
Darjeeling	Pixmain	1741	68	76	0	123	0	11.99	11.99	English, Simplified Chinese, Traditional Chinese, French, Italian, German, Spanish - Spain, Japanese, Korean, Russian	{'Adventure': 128, 'Hidden Object': 121, 'Casual': 116, 'Colorful': 109, 'Cartoon': 104, 'Puzzle': 103, 'Hand-drawn': 103, 'Exploration': 93, '2.5D': 85, 'Singleplayer': 83, 'Indie': 80, 'Comic Book': 79, 'Stylized': 74, 'Collectathon': 69, 'Cute': 68, 'Creature Collector': 62, 'Controller': 29, 'Narration': 28, 'Linear': 28}	Adventure, Casual, Indie	1421790	14
Spooky Doorway	Akupara Games	1155	36	827	0	1027	0	14.99	14.99	English, French, Spanish - Spain, German, Simplified Chinese	{'Story Rich': 790, 'Detective': 785, 'Pixel Graphics': 784, 'Point & Click': 783, 'Comedy': 759, 'Mystery': 736, 'Puzzle': 704, 'Atmospheric': 672, 'Casual': 668, 'Text-Based': 644, '2D': 590, 'Dark Comedy': 580, 'Visual Novel': 569, 'Adventure': 569, 'Investigation': 566, 'Exploration': 548, 'Interactive Fiction': 541, 'Dark Humor': 534, 'Funny': 532, 'Retro': 520}	Adventure, Casual, Indie	795420	8
Talia bob Mair, Nicolás Delgado	Hellbent Games	811	19	75	0	75	0	19.99	19.99	English	{'RPG': 188, 'Strategy': 184, 'Rogue-lite': 179, 'Rogue-like': 176, 'Perma Death': 171, '2D': 164, 'Turn-Based Tactics': 163, '2.5D': 157, 'Indie': 155, 'Dark Humor': 153, 'Pixel Graphics': 152, 'Cartoony': 150, 'Colorful': 146, 'Psychedelic': 145, 'Dark': 142, 'Atmospheric': 141, 'Dark Comedy': 139, 'Story Rich': 136, 'Cute': 133, 'Dungeon Crawler': 123}	Action, Adventure, Casual, Indie, RPG, Strategy	1734320	1
Remtairy	Remtairy	0	0	2337	32	2566	32	29.99	29.99	English, Japanese, Russian, Korean, Simplified Chinese, Traditional Chinese	[]	RPG, Simulation, Strategy	1619750	8
Christoph Schultz	Christoph Schultz	486	5	0	0	0	0	14.99	14.99	English, German	"{'Point & Click': 206, 'Adventure': 200, 'Pixel Graphics': 196, '2D': 192, 'Funny': 189, ""1990's"": 180, 'Cute': 175, 'Retro': 172, 'Pirates': 167, 'Comedy': 160, 'Emotional': 158, 'Colorful': 155, 'Linear': 148, 'Female Protagonist': 145, 'Narration': 143, 'Puzzle': 132, 'Family Friendly': 122, 'Fantasy': 111, 'Logic': 102, 'Old School': 97}"	Adventure, Indie	1361230	2
Classic Chocolat	Red × Balloon, Hikare 个人汉化	402	2	0	0	0	0	0.0	0.0	English, Not supported, Simplified Chinese, Japanese	{'RPG': 164, '2D': 159, 'Anime': 156, 'Cute': 152, 'Casual': 147, 'Singleplayer': 141, 'Horror': 140, 'Interactive Fiction': 132, 'Story Rich': 123, 'Strategy': 117, 'Dating Sim': 115, 'Psychological Horror': 108, 'FPS': 105, 'Mystery': 95, 'Romance': 85, 'Free to Play': 84, 'Hentai': 82, 'Sexual Content': 79, 'Indie': 78, 'Gore': 63}	Adventure, Casual, Free to Play, Indie, RPG, Simulation	1423370	6
Orca Layout	2P Games, Orca Layout	1352	48	202	0	202	0	11.99	11.99	Simplified Chinese	{'Visual Novel': 343, 'Indie': 337, 'Story Rich': 333, 'Female Protagonist': 330, 'Lovecraftian': 326, 'LGBTQ+': 320, 'Adventure': 318, 'Detective': 316, 'Atmospheric': 309, 'Horror': 301, 'Mystery': 294, 'Drama': 288, 'Thriller': 286, 'Interactive Fiction': 283, 'Word Game': 275, 'Emotional': 255, 'Puzzle': 221, 'Psychological Horror': 218, 'Anime': 216, 'Exploration': 209}	Adventure, Indie	1398740	2
SOUTHPAW GAMES	NEOWIZ	39674	2974	1436	319	845	244	19.99	19.99	English, Japanese, Korean, Simplified Chinese, German, French, Spanish - Spain, Russian, Traditional Chinese, Portuguese - Brazil, Polish	{'Indie': 461, 'Action': 441, 'Action Roguelike': 361, 'Pixel Graphics': 322, 'Rogue-lite': 245, '2D': 240, 'Rogue-like': 235, 'Singleplayer': 179, 'Platformer': 136, 'Metroidvania': 121, 'Difficult': 121, 'Adventure': 118, 'Side Scroller': 117, 'Hack and Slash': 116, 'Villain Protagonist': 113, 'Action-Adventure': 77, 'Story Rich': 68, 'Fantasy': 67, 'Cute': 54, 'Multiplayer': 41}	Action, Indie	1147560	17
Acid Nerve	Devolver Digital	12557	837	523	0	442	0	19.99	19.99	English, French, German, Spanish - Spain, Japanese, Korean, Portuguese - Brazil, Russian, Simplified Chinese, Traditional Chinese	{'Action': 296, 'Adventure': 274, 'RPG': 245, 'Action-Adventure': 235, 'Action RPG': 227, 'Hack and Slash': 225, 'Exploration': 208, 'Isometric': 195, 'Dungeon Crawler': 192, 'Souls-like': 177, '3D Platformer': 162, '3D': 148, 'Colorful': 131, 'Dark Fantasy': 120, 'Indie': 110, 'Third Person': 109, 'Singleplayer': 100, 'Metroidvania': 98, 'Fantasy': 93, 'Combat': 81}	Action, Adventure, Indie, RPG	894020	16
Bend Studio	PlayStation PC LLC	55724	4355	1397	327	854	446	16.49	49.99	English, French, Italian, German, Spanish - Spain, Korean, Portuguese - Portugal, Portuguese - Brazil, Czech, Danish, Dutch, Finnish, Greek, Hungarian, Norwegian, Polish, Russian, Spanish - Latin America, Swedish, Traditional Chinese, Turkish, Japanese	{'Open World': 720, 'Zombies': 572, 'Singleplayer': 538, 'Survival': 527, 'Post-apocalyptic': 524, 'Multiplayer': 426, 'Action': 367, 'Action-Adventure': 335, 'Third Person': 302, 'Open World Survival Craft': 287, 'Adventure': 279, 'Story Rich': 276, 'Horror': 262, 'Crafting': 247, 'Motorbike': 240, 'Survival Horror': 231, 'Third-Person Shooter': 222, 'Violent': 195, 'Gore': 183, 'Cinematic': 172}	Action, Adventure	1259420	32
Randumb Studios	Randumb Studios	519	8	0	0	0	0	2.99	2.99	English	{'Choose Your Own Adventure': 197, 'RPG': 191, 'Choices Matter': 188, 'Visual Novel': 185, 'Villain Protagonist': 185, 'Multiple Endings': 182, 'Dark Humor': 176, 'Story Rich': 172, 'Mystery': 170, 'Investigation': 167, 'Detective': 162, 'Lore-Rich': 157, 'Interactive Fiction': 151, 'Immersive Sim': 150, 'Management': 146, 'Episodic': 142, 'Economy': 138, 'Diplomacy': 133, 'Medieval': 131, 'Survival': 120}	Adventure, RPG, Simulation	1601680	1
		0	0	658	3084	80	5733	0.0	0.0		[]		1782210	0
		0	0	0	0	0	0	0.0	0.0		[]		1603980	0
Pine Studio	Pine Studio	10437	697	446	104	345	104	14.99	14.99	English, Japanese, Korean, Simplified Chinese, Traditional Chinese, French, German, Spanish - Spain, Portuguese - Portugal, Portuguese - Brazil, Spanish - Latin America, Turkish, Italian	{'Puzzle': 365, 'Co-op': 336, 'Multiplayer': 279, 'Escape Room': 274, 'Mystery': 186, 'First-Person': 162, 'Online Co-Op': 161, 'Exploration': 137, 'Singleplayer': 129, 'Simulation': 125, 'Point & Click': 123, 'Investigation': 123, 'Story Rich': 109, 'Level Editor': 91, 'Indie': 90, 'Atmospheric': 84, 'Walking Simulator': 84, 'Casual': 75, 'Character Customization': 64, 'Controller': 59}	Adventure, Casual, Indie, Simulation	1435790	24
NamaTakahashi, Tsuyomi	NamaTakahashi	0	0	193	0	193	0	9.99	9.99	English, Japanese, French, Italian, German, Spanish - Spain, Arabic, Ukrainian, Dutch, Greek, Swedish, Spanish - Latin America, Thai, Czech, Danish, Turkish, Norwegian, Hungarian, Finnish, Bulgarian, Vietnamese, Portuguese - Portugal, Portuguese - Brazil, Polish, Romanian, Russian, Simplified Chinese, Traditional Chinese, Korean	{'Puzzle-Platformer': 106, 'Puzzle': 96, 'Platformer': 92, 'Linear': 86, 'Pixel Graphics': 85, 'Action': 84, 'Adventure': 73, 'Retro': 72, 'Singleplayer': 65, 'Indie': 60, '2D': 40, '2D Platformer': 38, 'Minimalist': 32, 'Cute': 32, 'Robots': 32, 'Controller': 25}	Action, Adventure, Indie	1456880	40
Notovia	Notovia	552	10	288	0	288	0	4.99	4.99	English	{'Psychological Horror': 298, 'Horror': 294, 'Psychological': 289, 'Mystery': 284, 'Puzzle': 278, 'Strategy': 259, 'Sokoban': 258, 'Investigation': 255, 'Atmospheric': 242, '3D': 231, 'Hidden Object': 224, 'Surreal': 212, 'Lovecraftian': 199, 'Casual': 183, 'Logic': 183, 'Dark': 166, 'Survival Horror': 148, 'Tabletop': 129, 'Supernatural': 113, 'Nonlinear': 91}	Indie	1730360	1
YUZUSOFTSOUR	NekoNyan Ltd., HIKARI FIELD	1725	75	331	0	331	0	16.99	16.99	Japanese, Simplified Chinese, Traditional Chinese, English	{'Visual Novel': 126, 'Anime': 111, 'Romance': 107, 'Story Rich': 94, 'Casual': 90, 'Cute': 86, 'Adventure': 76, '2D': 73, 'Multiple Endings': 63, 'Colorful': 62, 'Atmospheric': 58, 'Comedy': 56, 'Singleplayer': 53, 'Futuristic': 34, 'Mystery': 33, 'Sci-fi': 31, 'Sexual Content': 22, 'FPS': 6, 'Psychological Horror': 5}	Adventure, Casual	1662840	6
Siactro	Siactro	1092	38	32	0	32	0	0.99	0.99	English	{'3D Platformer': 468, 'Platformer': 457, 'Cute': 455, '3D': 444, 'Horror': 430, 'Colorful': 429, 'Exploration': 414, 'Precision Platformer': 408, 'Action-Adventure': 396, '3D Vision': 384, 'Third Person': 381, 'Psychological Horror': 367, 'Surreal': 355, 'Controller': 338, 'Action': 328, 'Linear': 326, 'Cartoony': 293, 'Anime': 286, 'Pixel Graphics': 269, 'Stylized': 256}	Action, Adventure, Indie	1554840	1
Unbound Creations	Unbound Creations	603	13	48	0	48	0	14.99	14.99	English, French, Spanish - Spain, Japanese, Korean, Simplified Chinese, German, Polish, Russian, Portuguese - Brazil, Traditional Chinese	{'Relaxing': 187, 'Puzzle': 182, 'Stealth': 176, 'Villain Protagonist': 175, 'Physics': 174, '3D': 164, 'Cute': 161, 'Funny': 156, 'Surreal': 155, 'Action': 143, 'Casual': 139, 'Simulation': 129, 'Colorful': 126, 'Family Friendly': 115, 'Comedy': 112, 'Adventure': 97, 'Destruction': 95, 'Memes': 81, 'Singleplayer': 68, 'Indie': 52}	Action, Adventure, Casual, Indie, Simulation	1213230	17
		0	0	130	133	86	133	0.0	0.0		[]		1280770	0
Milkbar Lads	2 Left Thumbs	3139	173	411	0	109	0	14.99	14.99	English	{'Action Roguelike': 164, 'Rogue-like': 157, 'Twin Stick Shooter': 157, 'Replay Value': 156, 'Difficult': 148, 'Perma Death': 140, 'Action': 135, 'Dungeon Crawler': 135, 'Shooter': 131, 'Isometric': 126, 'Horror': 121, 'Demons': 118, 'Zombies': 102, 'Procedural Generation': 94, 'Pixel Graphics': 92, 'Gore': 85, 'Anime': 83, 'Sexual Content': 83, '2D': 74, 'Singleplayer': 72}	Action, Indie	1484720	1
P3 Games	P3 Games	2556	133	528	0	550	0	19.99	19.99	English, Czech, French	{'Early Access': 304, 'Open World': 276, 'Driving': 274, 'Transportation': 271, 'Automobile Sim': 264, 'Simulation': 260, 'Realistic': 237, 'Relaxing': 237, 'Immersive Sim': 236, 'Economy': 230, 'Exploration': 225, 'Atmospheric': 214, 'Management': 212, 'Racing': 209, 'Time Attack': 202, 'Controller': 196, 'Multiplayer': 183, '3D': 182, 'Casual': 168, 'Singleplayer': 165}	Casual, Indie, Racing, Simulation, Early Access	1369670	3
ambai	ambai	1226	48	65	0	65	0	2.99	2.99	English, Japanese, Spanish - Spain, Simplified Chinese, Portuguese - Brazil, Korean, Russian	{'Casual': 69, 'Indie': 46, 'Cute': 46, 'Clicker': 46, '2D': 39, 'Fantasy': 30, 'Singleplayer': 26, 'Anime': 17, 'Female Protagonist': 7}	Casual, Indie	1476340	12
Noio	Noio	1821	85	463	0	896	0	17.99	17.99	English, French, Italian, German, Spanish - Spain, Japanese, Simplified Chinese, Traditional Chinese, Russian	{'Nature': 144, 'Sandbox': 134, 'Atmospheric': 126, 'Experimental': 120, 'Relaxing': 119, 'Procedural Generation': 108, 'Casual': 102, 'Simulation': 98, 'Building': 95, 'Singleplayer': 86, 'Surreal': 75, 'Indie': 62, 'Level Editor': 47, 'Early Access': 44, 'Post-apocalyptic': 43, '3D': 43, 'City Builder': 39, 'Short': 38, 'Family Friendly': 36, 'Puzzle': 16}	Casual, Indie, Simulation	1372320	13
Square Enix	Square Enix	4472	273	350	0	494	0	11.99	11.99	English, French, Italian, German, Spanish - Spain, Japanese, Korean, Portuguese - Brazil, Russian, Simplified Chinese, Thai, Traditional Chinese	{'JRPG': 231, 'RPG': 230, 'Party-Based RPG': 219, 'Turn-Based Combat': 219, 'Pixel Graphics': 219, '2D': 216, 'Exploration': 213, 'Class-Based': 192, 'Fantasy': 188, 'Retro': 183, 'Magic': 175, 'Singleplayer': 171, 'Adventure': 165, 'Remake': 154, 'Nostalgia': 154, 'Emotional': 144, 'Story Rich': 138, 'Lore-Rich': 136, 'Heist': 124, 'Anime': 119}	RPG	1173770	18
Schell Games	Schell Games	932	32	0	0	0	0	24.99	24.99	English	{'Puzzle': 59, 'VR': 59, 'First-Person': 43, 'Stylized': 41, 'Cold War': 36, 'Singleplayer': 29, 'Comedy': 28, 'Mystery': 27, 'Adventure': 25, 'Investigation': 24, 'Retro': 18, 'Soundtrack': 18, 'Escape Room': 9, 'VR Only': 1}	Adventure	1499120	1
We Create Stuff	Modus Games	2459	131	254	0	444	0	34.99	34.99	English, French, Italian, German, Spanish - Spain, Japanese, Korean, Russian, Simplified Chinese, Traditional Chinese, Portuguese - Brazil	{'Horror': 258, 'Psychological Horror': 233, 'Story Rich': 227, 'Puzzle': 203, 'Action': 195, 'Atmospheric': 181, 'Singleplayer': 179, 'Indie': 152, 'First-Person': 147, 'Shooter': 134, 'Action-Adventure': 129, 'FPS': 127, 'Platformer': 125, 'Exploration': 120, '3D Platformer': 117, 'Cats': 115, 'Psychedelic': 113, 'Music': 112, 'Hidden Object': 109, 'Puzzle-Platformer': 106}	Action, Indie	1119980	17
FYQD-Studio	FYQD-Studio, PLAYISM	31781	2554	171	35	134	52	19.99	19.99	English, Simplified Chinese, Japanese, French, Italian, German, Spanish - Latin America, Portuguese - Brazil, Russian, Traditional Chinese, Korean	{'Action': 290, 'Female Protagonist': 246, 'Sexual Content': 207, 'FPS': 199, 'Indie': 193, 'Singleplayer': 151, 'Sci-fi': 139, 'Shooter': 134, 'First-Person': 129, 'Hack and Slash': 126, 'Gore': 120, 'Mature': 104, 'Violent': 104, 'Souls-like': 55, 'Character Customization': 42, 'Short': 40, 'Multiplayer': 34, 'Swordplay': 25, 'Futuristic': 18, 'Realistic': 18}	Action, Indie	1178830	18
WanadevStudio	WanadevStudio	2397	127	69	0	83	0	24.99	24.99	English, French, Italian, German, Spanish - Spain, Japanese, Korean, Polish, Portuguese - Brazil, Russian, Simplified Chinese	{'Rhythm': 287, 'Multiplayer': 281, 'Music': 278, 'Racing': 273, 'PvP': 270, 'Casual': 262, 'Arcade': 260, 'Mythology': 258, 'Naval': 256, 'First-Person': 254, 'Rock Music': 252, 'Stylized': 252, 'Sports': 248, 'Atmospheric': 246, 'Indie': 244, 'Soundtrack': 243, 'Singleplayer': 240, 'VR': 239, 'Colorful': 238, 'Vikings': 236, 'VR Only': 1}	Casual, Indie, Racing, Sports	1345820	16
Habupain	Habupain	2355	124	270	0	270	0	4.99	4.99	English, Japanese, German, Spanish - Spain, Korean, Portuguese - Brazil, Russian, Traditional Chinese, Turkish, French, Italian, Polish	{'Horror': 255, 'First-Person': 232, 'Anime': 231, 'Cute': 214, 'Artificial Intelligence': 208, '3D': 190, 'Psychological Horror': 189, 'Choose Your Own Adventure': 181, 'Action-Adventure': 175, 'Action': 169, 'Simulation': 154, 'Atmospheric': 117, 'Cartoony': 114, 'Psychological': 99, 'Survival Horror': 98, 'Adventure': 94, 'Singleplayer': 80, 'Violent': 57, 'Cartoon': 52, 'Casual': 36}	Action, Adventure, Casual, Simulation	1546860	17
Easy Trigger Games	Coffee Stain Publishing	2394	127	236	0	236	0	19.99	19.99	English, French, Italian, German, Spanish - Spain, Japanese, Simplified Chinese	"{'Action': 221, 'Shooter': 213, 'Side Scroller': 211, 'Pixel Graphics': 210, 'Local Co-Op': 209, ""Shoot 'Em Up"": 204, '2D': 196, 'Arcade': 185, 'Retro': 179, 'Precision Platformer': 176, 'Cyberpunk': 173, 'Platformer': 164, 'Co-op': 155, '1980s': 147, 'Violent': 146, 'Sci-fi': 135, '2D Platformer': 128, 'Online Co-Op': 124, 'Dystopian ': 117, 'Futuristic': 114}"	Action, Indie	598550	10
Madison Karrh	Madison Karrh	439	7	0	0	0	0	0.99	0.99	English	{'Point & Click': 152, 'Hidden Object': 146, 'Puzzle': 141, 'Surreal': 138, 'Cute': 130, 'Adventure': 124, 'Physics': 120, 'Short': 116, 'Hand-drawn': 108, 'Atmospheric': 99, 'Stylized': 91, 'Magic': 90, '2D': 84, 'Indie': 81, 'Relaxing': 76, 'Singleplayer': 73, 'Logic': 67, 'Story Rich': 65, 'Casual': 52, 'Fantasy': 31}	Adventure, Casual, Indie	1564090	1
Pine Studio	Pine Studio	754	23	0	0	0	0	4.99	4.99	English, French, Italian, German, Spanish - Spain, Arabic, Japanese, Korean, Portuguese - Portugal, Russian, Simplified Chinese, Traditional Chinese, Bosnian, Croatian, Serbian	{'Puzzle': 105, 'Relaxing': 95, 'Casual': 92, 'Hidden Object': 91, 'Cats': 91, 'Family Friendly': 74, 'Adventure': 72, 'Point & Click': 71, 'Time Travel': 68, 'Cute': 67, 'Cartoony': 66, 'Indie': 56, '3D': 37, 'Singleplayer': 34, 'Collectathon': 32, 'Multiplayer': 28}	Adventure, Casual, Indie	1599880	21
a10a010, MyACG Studio	MyACG Studio	1661	80	212	0	230	0	7.99	7.99	Simplified Chinese, English, Korean, Japanese, Traditional Chinese, Portuguese - Brazil	"{'Casual': 437, 'Anime': 432, 'Rogue-lite': 431, 'Cartoon': 423, 'Cartoony': 420, 'Rogue-like': 414, 'Cute': 407, 'Indie': 404, 'Female Protagonist': 400, ""Shoot 'Em Up"": 393, 'Replay Value': 390, 'Comedy': 381, 'Pixel Graphics': 379, '2D': 372, 'Early Access': 367, 'Singleplayer': 363, 'Action Roguelike': 353, 'Platformer': 352, 'Top-Down Shooter': 347, 'Faith': 344}"	Action, Adventure, Casual, Indie, RPG	1245540	10
Sonoshee	Sonoshee	758	24	306	0	306	0	9.99	9.99	English, Spanish - Spain, Hungarian, Portuguese - Portugal, Portuguese - Brazil, Russian, Simplified Chinese, Spanish - Latin America, Traditional Chinese	{'Gore': 38, 'Surreal': 34, 'Visual Novel': 29, 'Adventure': 28, 'Psychological Horror': 28, 'Indie': 27, 'Violent': 26, 'Point & Click': 24, 'Psychedelic': 23, 'Action': 23, 'Noir': 20, 'Dark Humor': 18, 'Story Rich': 17, 'Time Travel': 17, 'Choices Matter': 16, 'Multiple Endings': 16, 'Choose Your Own Adventure': 15, 'Interactive Fiction': 14, 'Conversation': 14, 'First-Person': 13}	Action, Adventure, Indie	1078420	20
Greylock Studio	Digerati	2627	147	199	0	240	0	24.99	24.99	English, French, Italian, German, Spanish - Spain, Finnish, Japanese, Korean, Polish, Portuguese - Portugal, Portuguese - Brazil, Russian, Simplified Chinese, Traditional Chinese, Turkish, Hungarian	{'FPS': 290, 'Action': 270, 'Bullet Time': 270, 'Parkour': 268, 'Shooter': 243, 'First-Person': 240, 'Female Protagonist': 232, 'Stylized': 223, 'Destruction': 221, 'Singleplayer': 217, 'Cyberpunk': 201, 'Voxel': 198, '3D': 184, 'Electronic': 175, 'Soundtrack': 175, 'Indie': 166, 'Violent': 114, 'Level Editor': 90, 'Time Attack': 86, 'Mature': 75}	Action, Indie	1227690	24
白露社	PeriScope Game	527	12	0	0	0	0	2.99	2.99	Simplified Chinese	{'Casual': 72, 'Simulation': 64, 'RPG': 62, 'Visual Novel': 43, 'LGBTQ+': 42, 'Word Game': 41, 'Dating Sim': 34, 'Anime': 30, 'Drama': 26, 'Emotional': 23, 'Story Rich': 22, 'Female Protagonist': 22, 'Indie': 21, 'Adventure': 20, 'Linear': 18, 'Singleplayer': 17}	Adventure, Casual, Indie, RPG, Simulation	1494190	2
		0	0	0	0	0	0	0.0	0.0		[]		1638660	0
Optillusion	XD	4091	260	151	0	168	0	14.99	14.99	English, Simplified Chinese, Traditional Chinese, German, Spanish - Spain, Japanese, Korean, Portuguese - Brazil	{'Puzzle': 255, 'Casual': 241, 'Indie': 235, 'Singleplayer': 229, 'Drama': 226, 'Adventure': 217, 'Atmospheric': 124, 'Surreal': 124, 'Cartoon': 119, 'Abstract': 115, 'Experimental': 115, 'Exploration': 108, '3D': 99, 'Sandbox': 98, 'Clicker': 93, 'Puzzle-Platformer': 92, '3D Platformer': 91, 'First-Person': 89, 'Dungeon Crawler': 85, 'Simulation': 80}	Adventure, Casual, Indie, Simulation, Strategy	1195290	14
		0	0	0	0	0	0	0.0	0.0		[]		1710930	0
