;App_id;24_Hour_Peak;All_time_peak
2582;1222690;1466;4092
2583;1200350;Invalid;Invalid
2584;1095700;Invalid;Invalid
2585;1201930;0;7
2586;1315630;Invalid;Invalid
2587;1361740;Invalid;Invalid
2588;532750;Invalid;Invalid
2589;1033220;Invalid;Invalid
2590;715240;Invalid;Invalid
2591;731300;Invalid;Invalid
2592;819940;Invalid;Invalid
2593;977180;Invalid;Invalid
2594;1116800;Invalid;Invalid
2595;1160040;Invalid;Invalid
2596;1194910;0;2
2597;1204630;0;1
2598;1215120;Invalid;Invalid
2599;1217870;0;4
2600;1232830;Invalid;Invalid
2601;1234690;Invalid;Invalid
2602;1275490;Invalid;Invalid
2603;1277190;Invalid;Invalid
2604;1278710;0;1
2605;1279810;Invalid;Invalid
2606;1281810;Invalid;Invalid
2607;1288130;Invalid;Invalid
2608;1291670;0;1
2609;1292100;0;5
2610;1302270;Invalid;Invalid
2611;1316290;Invalid;Invalid
2612;1317120;0;1
2613;1330940;Invalid;Invalid
2614;1332800;Invalid;Invalid
2615;1340980;0;1
2616;1346630;Invalid;Invalid
2617;1346700;Invalid;Invalid
2618;1352130;Invalid;Invalid
2619;1354580;0;2
2620;1365550;Invalid;Invalid
2621;1366060;Invalid;Invalid
2622;1371800;Invalid;Invalid
2623;1377680;0;1
2624;1380900;Invalid;Invalid
2625;1381500;Invalid;Invalid
2626;1381630;0;1
2627;1382380;Invalid;Invalid
2628;1383410;Invalid;Invalid
2629;1399540;Invalid;Invalid
2630;1400140;Invalid;Invalid
2631;1428270;Invalid;Invalid
2632;1434970;Invalid;Invalid
2633;1456340;Invalid;Invalid
2634;1472320;Invalid;Invalid
2635;1480470;Invalid;Invalid
2636;1494570;Invalid;Invalid
2637;1291170;1;19
2638;1048600;Invalid;Invalid
2639;1233820;0;2
2640;1292240;Invalid;Invalid
2641;789770;Invalid;Invalid
2642;1242620;Invalid;Invalid
2643;1222600;Invalid;Invalid
2644;1367430;Invalid;Invalid
2645;1271690;Invalid;Invalid
2646;1311160;Invalid;Invalid
2647;897450;144;3518
2648;1269050;Invalid;Invalid
2649;1346970;Invalid;Invalid
2650;1149440;34;1344
2651;1097770;0;16
2652;1249980;Invalid;Invalid
2653;1291050;Invalid;Invalid
2654;1442070;Invalid;Invalid
2655;1103860;4;42
2656;1074170;0;33
2657;1399370;3;238
2658;1321070;0;125
2659;1290070;Invalid;Invalid
2660;1233210;Invalid;Invalid
2661;1318560;Invalid;Invalid
2662;808980;0;6
2663;1094340;0;7
2664;1207020;Invalid;Invalid
2665;1214920;Invalid;Invalid
2666;1216050;0;1
2667;1234830;Invalid;Invalid
2668;1256430;Invalid;Invalid
2669;1257600;Invalid;Invalid
2670;1275980;Invalid;Invalid
2671;1339620;0;3
2672;1339800;Invalid;Invalid
2673;1346850;Invalid;Invalid
2674;1385670;Invalid;Invalid
2675;1393120;Invalid;Invalid
2676;1403890;Invalid;Invalid
2677;1422880;Invalid;Invalid
2678;1442390;Invalid;Invalid
2679;590510;Invalid;Invalid
2680;856850;10;57
2681;1214540;Invalid;Invalid
2682;1211360;Invalid;Invalid
2683;1177000;Invalid;Invalid
2684;1374500;Invalid;Invalid
2685;874060;Invalid;Invalid
2686;1082460;Invalid;Invalid
2687;1132230;Invalid;Invalid
2688;1141300;Invalid;Invalid
2689;1193300;0;7
2690;1210590;Invalid;Invalid
2691;1210910;0;2
2692;1221830;Invalid;Invalid
2693;1248860;0;2
2694;1252650;0;6
2695;1256040;Invalid;Invalid
2696;1275410;Invalid;Invalid
2697;1282370;Invalid;Invalid
2698;1307450;Invalid;Invalid
2699;1309280;Invalid;Invalid
2700;1317310;Invalid;Invalid
2701;1351560;Invalid;Invalid
2702;1351820;Invalid;Invalid
2703;1359310;Invalid;Invalid
2704;1363090;Invalid;Invalid
2705;1365900;2;8
2706;1447570;Invalid;Invalid
2707;1478620;Invalid;Invalid
2708;910880;12;215
2709;1157260;Invalid;Invalid
2710;1174670;Invalid;Invalid
2711;1286370;Invalid;Invalid
2712;1256920;Invalid;Invalid
2713;1343550;Invalid;Invalid
2714;1184050;75;6401
2715;1449430;Invalid;Invalid
2716;952700;0;5
2717;1030490;Invalid;Invalid
2718;1151430;Invalid;Invalid
2719;1183840;0;3
2720;1240690;0;2
2721;1272450;27;32
2722;1422910;0;1
2723;1336120;Invalid;Invalid
2724;1431040;Invalid;Invalid
2725;1250650;38;588
2726;1369470;71;414
2727;1222800;662;1438
2728;1257560;Invalid;Invalid
2729;598430;Invalid;Invalid
2730;1310910;8;198
2731;1304130;Invalid;Invalid
2732;1331590;Invalid;Invalid
2733;1287510;Invalid;Invalid
2734;1416260;464;1027
2735;1458560;Invalid;Invalid
2736;1238020;86;659
2737;1209750;Invalid;Invalid
2738;1098270;Invalid;Invalid
2739;1058710;Invalid;Invalid
2740;1391740;Invalid;Invalid
2741;1403350;Invalid;Invalid
2742;1263610;Invalid;Invalid
2743;1206670;Invalid;Invalid
2744;562730;Invalid;Invalid
2745;1359900;Invalid;Invalid
2746;1029170;0;8
2747;1464500;Invalid;Invalid
2748;1101400;Invalid;Invalid
2749;1275770;0;4
2750;1345750;0;11
2751;1427020;0;8
2752;1149710;5;20
2753;1147110;Invalid;Invalid
2754;1427800;2;174
2755;1217570;Invalid;Invalid
2756;1063860;Invalid;Invalid
2757;1277950;Invalid;Invalid
2758;1406270;Invalid;Invalid
2759;1417610;Invalid;Invalid
2760;915320;163;852
2761;1372310;Invalid;Invalid
2762;1013310;Invalid;Invalid
2763;1291330;Invalid;Invalid
2764;768460;Invalid;Invalid
2765;1221440;0;2
2766;1370620;Invalid;Invalid
2767;554980;Invalid;Invalid
2768;1009920;Invalid;Invalid
2769;1030430;0;3
2770;1206790;0;4
2771;1237060;Invalid;Invalid
2772;1298050;Invalid;Invalid
2773;1322540;4;8
2774;1328760;Invalid;Invalid
2775;1356710;Invalid;Invalid
2776;1362580;Invalid;Invalid
2777;1415520;0;1
2778;1487840;Invalid;Invalid
2779;1303740;Invalid;Invalid
2780;864680;11;162
2781;1279400;Invalid;Invalid
2782;1283210;Invalid;Invalid
2783;1135260;7;40
2784;1152090;Invalid;Invalid
2785;833090;0;58
2786;349730;20;653
2787;1315200;11;129
2788;1418720;Invalid;Invalid
2789;1232710;Invalid;Invalid
2790;962580;14;789
2791;1264160;1;9
2792;1182470;1;6
2793;1078730;46;1109
2794;1419100;0;15
2795;1041720;222;6219
2796;1314820;25;52
2797;1460290;Invalid;Invalid
2798;938980;Invalid;Invalid
2799;1266400;Invalid;Invalid
2800;1280700;1;3
2801;1346600;Invalid;Invalid
2802;1358830;Invalid;Invalid
2803;1427400;Invalid;Invalid
2804;769520;0;8
2805;1023860;Invalid;Invalid
2806;1027710;Invalid;Invalid
2807;1080490;Invalid;Invalid
2808;1085880;0;2
2809;1152840;Invalid;Invalid
2810;1172680;Invalid;Invalid
2811;1201650;Invalid;Invalid
2812;1202220;1;4
2813;1206380;Invalid;Invalid
2814;1210970;Invalid;Invalid
2815;1220520;Invalid;Invalid
2816;1221880;Invalid;Invalid
2817;1222380;Invalid;Invalid
2818;1223260;Invalid;Invalid
2819;1223370;Invalid;Invalid
2820;1231570;Invalid;Invalid
2821;1231640;Invalid;Invalid
2822;1240040;Invalid;Invalid
2823;1247650;Invalid;Invalid
2824;1248030;Invalid;Invalid
2825;1259310;Invalid;Invalid
2826;1259830;0;1
2827;1270070;Invalid;Invalid
2828;1283810;Invalid;Invalid
2829;1285600;0;1
2830;1285660;Invalid;Invalid
2831;1289170;Invalid;Invalid
2832;1298360;Invalid;Invalid
2833;1300950;Invalid;Invalid
2834;1300960;Invalid;Invalid
2835;1301370;Invalid;Invalid
2836;1302840;Invalid;Invalid
2837;1308410;0;0
2838;1316280;0;1
2839;1318000;Invalid;Invalid
2840;1323770;0;2
2841;1326660;Invalid;Invalid
2842;1330790;1;4
2843;1338570;0;1
2844;1346110;Invalid;Invalid
2845;1346300;Invalid;Invalid
2846;1347580;Invalid;Invalid
2847;1358180;Invalid;Invalid
2848;1358570;Invalid;Invalid
2849;1371540;Invalid;Invalid
2850;1375510;Invalid;Invalid
2851;1376010;Invalid;Invalid
2852;1376290;Invalid;Invalid
2853;1376520;Invalid;Invalid
2854;1379350;Invalid;Invalid
2855;1380320;Invalid;Invalid
2856;1383010;Invalid;Invalid
2857;1383830;Invalid;Invalid
2858;1389180;Invalid;Invalid
2859;1392080;Invalid;Invalid
2860;1415120;Invalid;Invalid
2861;1424500;Invalid;Invalid
2862;1427920;Invalid;Invalid
2863;1428040;3;7
2864;1429870;Invalid;Invalid
2865;1437520;Invalid;Invalid
2866;1454950;Invalid;Invalid
2867;1493050;Invalid;Invalid
2868;1165840;0;8
2869;1246780;Invalid;Invalid
2870;1121710;7;331
2871;1266800;Invalid;Invalid
2872;536900;Invalid;Invalid
2873;1181270;0;6
2874;1431100;Invalid;Invalid
2875;1437720;Invalid;Invalid
2876;1457930;Invalid;Invalid
2877;1141570;Invalid;Invalid
2878;1193510;Invalid;Invalid
2879;1282050;Invalid;Invalid
2880;1458350;Invalid;Invalid
2881;876500;Invalid;Invalid
2882;969220;Invalid;Invalid
2883;1189520;Invalid;Invalid
2884;1246930;20;30
2885;1391090;Invalid;Invalid
2886;658480;Invalid;Invalid
2887;783430;Invalid;Invalid
2888;910190;Invalid;Invalid
2889;976260;Invalid;Invalid
2890;1043710;Invalid;Invalid
2891;1052100;Invalid;Invalid
2892;1175720;Invalid;Invalid
2893;1203850;Invalid;Invalid
2894;1207800;Invalid;Invalid
2895;1213860;Invalid;Invalid
2896;1226840;Invalid;Invalid
2897;1239000;Invalid;Invalid
2898;1255910;0;1
2899;1306900;Invalid;Invalid
2900;1315670;Invalid;Invalid
2901;1360190;Invalid;Invalid
2902;1367220;Invalid;Invalid
2903;1371940;Invalid;Invalid
2904;1412630;Invalid;Invalid
2905;1419670;Invalid;Invalid
2906;1434870;Invalid;Invalid
2907;1471470;1;5
2908;1498280;0;6
2909;1209000;Invalid;Invalid
2910;1191790;Invalid;Invalid
2911;1209330;Invalid;Invalid
2912;1278370;Invalid;Invalid
2913;945710;15;372
2914;1279630;9;181
2915;1379830;4;339
2916;1058530;Invalid;Invalid
2917;1447490;Invalid;Invalid
2918;1359110;Invalid;Invalid
2919;811620;Invalid;Invalid
2920;1230340;Invalid;Invalid
2921;1315120;Invalid;Invalid
2922;1098170;2;46
2923;1262600;50;415
2924;1136020;22;47
2925;1150620;Invalid;Invalid
2926;1212190;Invalid;Invalid
2927;1258480;Invalid;Invalid
2928;803050;80;8256
2929;1007840;Invalid;Invalid
2930;1284800;Invalid;Invalid
2931;1379900;0;5
2932;1398100;Invalid;Invalid
2933;1367760;22;100
2934;1086840;Invalid;Invalid
2935;1489830;Invalid;Invalid
2936;989080;Invalid;Invalid
2937;1217580;Invalid;Invalid
2938;1280640;Invalid;Invalid
2939;875310;2;23
2940;1225070;1;24
2941;1391450;1;4
2942;1243420;Invalid;Invalid
2943;1206620;Invalid;Invalid
2944;762560;Invalid;Invalid
2945;1046470;3;83
2946;665840;0;3
2947;997950;0;3
2948;1280180;Invalid;Invalid
2949;1281360;Invalid;Invalid
2950;1323610;Invalid;Invalid
2951;1376590;Invalid;Invalid
2952;1408540;Invalid;Invalid
2953;1420720;Invalid;Invalid
2954;1426890;3;8
2955;1447580;Invalid;Invalid
2956;1380010;Invalid;Invalid
2957;1059890;0;6
2958;939000;1;38
2959;1073130;Invalid;Invalid
2960;1465260;Invalid;Invalid
2961;1337080;0;2
2962;726490;Invalid;Invalid
2963;1106710;0;2
2964;1208220;Invalid;Invalid
2965;1217900;Invalid;Invalid
2966;1291640;Invalid;Invalid
2967;1330170;Invalid;Invalid
2968;1386160;Invalid;Invalid
2969;1424080;9;25
2970;1117420;0;3
2971;1215750;0;17
2972;1307530;0;6
2973;1362780;Invalid;Invalid
2974;1411920;Invalid;Invalid
2975;1437420;Invalid;Invalid
2976;1237870;1;8
2977;1259000;0;86
2978;1287590;11;185
2979;1037990;Invalid;Invalid
2980;975510;Invalid;Invalid
2981;1253580;Invalid;Invalid
2982;1272110;13;31
2983;1428470;Invalid;Invalid
2984;1146600;Invalid;Invalid
2985;1244380;Invalid;Invalid
2986;1202280;Invalid;Invalid
2987;1194940;Invalid;Invalid
2988;1311740;Invalid;Invalid
2989;1483570;Invalid;Invalid
2990;1075080;Invalid;Invalid
2991;1414700;Invalid;Invalid
2992;801120;Invalid;Invalid
2993;1312990;Invalid;Invalid
2994;1195360;0;27
2995;477900;Invalid;Invalid
2996;1343920;Invalid;Invalid
2997;1219580;Invalid;Invalid
2998;1263200;Invalid;Invalid
2999;1433190;Invalid;Invalid
3000;1437940;Invalid;Invalid
3001;1481810;Invalid;Invalid
3002;1103730;Invalid;Invalid
3003;1350710;Invalid;Invalid
3004;1252250;Invalid;Invalid
3005;678150;Invalid;Invalid
3006;951490;Invalid;Invalid
3007;1073890;Invalid;Invalid
3008;1113760;1;5
3009;1116100;Invalid;Invalid
3010;1210570;Invalid;Invalid
3011;1219420;Invalid;Invalid
3012;1283610;Invalid;Invalid
3013;1286160;Invalid;Invalid
3014;1311440;Invalid;Invalid
3015;1343700;Invalid;Invalid
3016;1350480;Invalid;Invalid
3017;1351350;0;5
3018;1360580;Invalid;Invalid
3019;1373830;Invalid;Invalid
3020;1374400;0;4
3021;1375640;0;1
3022;1381300;Invalid;Invalid
3023;1418460;Invalid;Invalid
3024;1470030;Invalid;Invalid
3025;1275380;Invalid;Invalid
3026;1212830;Invalid;Invalid
3027;1238280;23;114
3028;1221080;0;119
3029;1260220;0;4
3030;1197150;0;1
3031;1202240;Invalid;Invalid
3032;1383170;Invalid;Invalid
3033;1077470;Invalid;Invalid
3034;1127330;Invalid;Invalid
3035;1210620;Invalid;Invalid
3036;878670;10;327
3037;1377920;0;7
3038;1237530;2;32
3039;1232510;Invalid;Invalid
3040;1255130;Invalid;Invalid
3041;1283280;6;26
3042;628670;23;1862
3043;1314630;Invalid;Invalid
3044;616700;Invalid;Invalid
3045;1386200;Invalid;Invalid
3046;753400;Invalid;Invalid
3047;1024950;Invalid;Invalid
3048;1066460;0;1
3049;1264310;Invalid;Invalid
3050;1379070;Invalid;Invalid
3051;1380150;Invalid;Invalid
3052;726360;11;489
3053;1147450;Invalid;Invalid
3054;1226990;Invalid;Invalid
3055;1215950;Invalid;Invalid
3056;1247720;Invalid;Invalid
3057;995470;Invalid;Invalid
3058;911680;0;14
3059;1216550;Invalid;Invalid
3060;1252160;Invalid;Invalid
3061;1320830;0;1
3062;1090900;2;148
3063;1003190;Invalid;Invalid
3064;1153260;Invalid;Invalid
3065;1180970;Invalid;Invalid
3066;1184960;Invalid;Invalid
3067;1256190;Invalid;Invalid
3068;1273800;0;3
3069;1300490;Invalid;Invalid
3070;1308240;Invalid;Invalid
3071;1347360;Invalid;Invalid
3072;1390000;Invalid;Invalid
3073;1392790;Invalid;Invalid
3074;1486270;Invalid;Invalid
3075;1493310;Invalid;Invalid
3076;1496620;Invalid;Invalid
3077;862700;Invalid;Invalid
3078;1136910;Invalid;Invalid
3079;1149690;0;6
3080;1207380;Invalid;Invalid
3081;1219740;0;1
3082;1229280;0;1
3083;1236450;Invalid;Invalid
3084;1295740;Invalid;Invalid
3085;1303280;0;40
3086;1374940;0;2
3087;1379510;Invalid;Invalid
3088;1447540;Invalid;Invalid
3089;1339330;Invalid;Invalid
3090;1472620;Invalid;Invalid
3091;851280;Invalid;Invalid
3092;1460250;Invalid;Invalid
3093;1292540;Invalid;Invalid
3094;389710;Invalid;Invalid
3095;604990;Invalid;Invalid
3096;710620;Invalid;Invalid
3097;787150;Invalid;Invalid
3098;818420;Invalid;Invalid
3099;821490;Invalid;Invalid
3100;855770;Invalid;Invalid
3101;895000;0;1
3102;1055960;Invalid;Invalid
3103;1087050;Invalid;Invalid
3104;1145830;Invalid;Invalid
3105;1160670;Invalid;Invalid
3106;1165090;Invalid;Invalid
3107;1170840;0;2
3108;1191690;Invalid;Invalid
3109;1193330;0;3
3110;1201750;Invalid;Invalid
3111;1207500;Invalid;Invalid
3112;1214530;0;1
3113;1214760;Invalid;Invalid
3114;1216310;Invalid;Invalid
3115;1218020;Invalid;Invalid
3116;1220040;Invalid;Invalid
3117;1222980;Invalid;Invalid
3118;1224490;Invalid;Invalid
3119;1226920;Invalid;Invalid
3120;1234340;0;1
3121;1239740;Invalid;Invalid
3122;1243900;Invalid;Invalid
3123;1247400;Invalid;Invalid
3124;1248490;Invalid;Invalid
3125;1248810;Invalid;Invalid
3126;1257890;Invalid;Invalid
3127;1260370;0;2
3128;1261630;Invalid;Invalid
3129;1264410;Invalid;Invalid
3130;1265270;Invalid;Invalid
3131;1267530;Invalid;Invalid
3132;1268700;Invalid;Invalid
3133;1273270;Invalid;Invalid
3134;1284480;Invalid;Invalid
3135;1285070;Invalid;Invalid
3136;1285490;Invalid;Invalid
3137;1288940;Invalid;Invalid
3138;1289060;Invalid;Invalid
3139;1290040;Invalid;Invalid
3140;1290680;Invalid;Invalid
3141;1292950;Invalid;Invalid
3142;1318530;Invalid;Invalid
3143;1319720;Invalid;Invalid
3144;1330920;Invalid;Invalid
3145;1335910;Invalid;Invalid
3146;1337200;Invalid;Invalid
3147;1338360;Invalid;Invalid
3148;1340080;Invalid;Invalid
3149;1340310;Invalid;Invalid
3150;1355410;Invalid;Invalid
3151;1357930;Invalid;Invalid
3152;1358760;0;1
3153;1361120;Invalid;Invalid
3154;1365630;Invalid;Invalid
3155;1368750;Invalid;Invalid
3156;1370640;0;3
3157;1374700;Invalid;Invalid
3158;1374900;Invalid;Invalid
3159;1378010;Invalid;Invalid
3160;1378660;Invalid;Invalid
3161;1381720;Invalid;Invalid
3162;1394760;Invalid;Invalid
3163;1395190;Invalid;Invalid
3164;1395630;Invalid;Invalid
3165;1396140;Invalid;Invalid
3166;1400190;Invalid;Invalid
3167;1408450;Invalid;Invalid
3168;1409310;0;2
3169;1414220;Invalid;Invalid
3170;1416690;Invalid;Invalid
3171;1417130;Invalid;Invalid
3172;1427930;Invalid;Invalid
3173;1436190;Invalid;Invalid
3174;1439420;0;1
3175;1443160;Invalid;Invalid
3176;1445540;Invalid;Invalid
3177;1449640;0;1
3178;1454030;Invalid;Invalid
3179;1469860;Invalid;Invalid
3180;1476220;Invalid;Invalid
3181;1477000;Invalid;Invalid
3182;1388860;0;5
3183;1134440;0;9
3184;1125110;Invalid;Invalid
3185;1245950;Invalid;Invalid
3186;1388130;0;215
3187;1081590;Invalid;Invalid
3188;1222200;Invalid;Invalid
3189;1332490;Invalid;Invalid
3190;1457690;Invalid;Invalid
3191;1071290;4;120
3192;1366700;Invalid;Invalid
3193;1202100;Invalid;Invalid
3194;1437650;0;2
3195;1144250;298;2470
3196;926540;Invalid;Invalid
3197;1234260;Invalid;Invalid
3198;1113770;1;3
3199;1279320;Invalid;Invalid
3200;1344810;Invalid;Invalid
3201;1366150;Invalid;Invalid
3202;1406280;Invalid;Invalid
3203;1463870;Invalid;Invalid
3204;1464910;0;2
3205;1451110;0;26
3206;1219950;Invalid;Invalid
3207;966400;Invalid;Invalid
3208;1345870;18;246
3209;1273450;Invalid;Invalid
3210;1321010;Invalid;Invalid
3211;1207590;10;674
3212;1216590;Invalid;Invalid
3213;1415830;Invalid;Invalid
3214;1421230;1;278
3215;964650;Invalid;Invalid
3216;975950;Invalid;Invalid
3217;1444670;0;55
3218;1285000;0;5
3219;1362190;Invalid;Invalid
3220;931450;Invalid;Invalid
3221;1309940;0;6
3222;1385810;0;1
3223;1264180;Invalid;Invalid
3224;1216880;Invalid;Invalid
3225;1170610;1;32
3226;1241100;309;1208
3227;611770;Invalid;Invalid
3228;1046660;6;287
3229;1459360;0;14
3230;1201760;Invalid;Invalid
3231;556960;1;9
3232;708970;Invalid;Invalid
3233;714820;0;4
3234;912900;Invalid;Invalid
3235;934630;Invalid;Invalid
3236;1206720;Invalid;Invalid
3237;1329990;Invalid;Invalid
3238;609920;70;153
3239;1344840;0;7
3240;1436650;8;118
3241;1050280;16;63
3242;1446320;0;19
3243;944690;Invalid;Invalid
3244;945280;Invalid;Invalid
3245;1100350;Invalid;Invalid
3246;1123230;Invalid;Invalid
3247;1219020;Invalid;Invalid
3248;1246710;0;0
3249;1295570;Invalid;Invalid
3250;1433090;0;1
3251;1467390;Invalid;Invalid
3252;1119700;12;1499
3253;1217490;0;15
3254;1205150;Invalid;Invalid
3255;1444750;Invalid;Invalid
3256;1195910;Invalid;Invalid
3257;1261090;1;2
3258;1151340;7032;32858
3259;1167320;Invalid;Invalid
3260;1191070;Invalid;Invalid
3261;1048860;Invalid;Invalid
3262;1077250;Invalid;Invalid
3263;1103790;Invalid;Invalid
3264;1160610;Invalid;Invalid
3265;1199560;0;1
3266;1210330;Invalid;Invalid
3267;1219700;0;3
3268;1220690;0;1
3269;1253160;Invalid;Invalid
3270;1259330;Invalid;Invalid
3271;1283330;0;1
3272;1302550;Invalid;Invalid
3273;1339170;Invalid;Invalid
3274;1342730;Invalid;Invalid
3275;1347590;Invalid;Invalid
3276;1354510;Invalid;Invalid
3277;1359850;Invalid;Invalid
3278;1374850;Invalid;Invalid
3279;1397160;Invalid;Invalid
3280;1457070;Invalid;Invalid
3281;1467060;Invalid;Invalid
3282;1470220;0;1
3283;1498630;Invalid;Invalid
3284;951530;Invalid;Invalid
3285;1181520;Invalid;Invalid
3286;886900;45;564
3287;812190;Invalid;Invalid
3288;940590;Invalid;Invalid
3289;1029340;Invalid;Invalid
3290;1208050;Invalid;Invalid
3291;1226490;0;2
3292;1262120;Invalid;Invalid
3293;1285580;0;5
3294;1305690;Invalid;Invalid
3295;1345950;Invalid;Invalid
3296;1364710;Invalid;Invalid
3297;1393310;Invalid;Invalid
3298;1425280;0;1
3299;1449370;Invalid;Invalid
3300;1485630;Invalid;Invalid
3301;1266640;2;19
3302;1332620;Invalid;Invalid
3303;1351370;0;12
3304;1359300;Invalid;Invalid
3305;1221990;Invalid;Invalid
3306;1273520;Invalid;Invalid
3307;1470320;Invalid;Invalid
3308;1210110;6;234
3309;1033960;Invalid;Invalid
3310;1199360;Invalid;Invalid
3311;1232140;Invalid;Invalid
3312;1292920;Invalid;Invalid
3313;1389070;Invalid;Invalid
3314;689720;Invalid;Invalid
3315;1260800;Invalid;Invalid
3316;1462620;Invalid;Invalid
3317;1209040;188;1964
3318;1448530;93;1187
3319;708550;Invalid;Invalid
3320;1276040;Invalid;Invalid
3321;1226000;Invalid;Invalid
3322;1393270;Invalid;Invalid
3323;1276660;29;277
3324;1309860;3;21
3325;696220;13;107
3326;1007810;Invalid;Invalid
3327;812440;2;122
3328;1060220;30;397
3329;675690;76;498
3330;968870;4;89
3331;1105040;1;87
3332;1167790;Invalid;Invalid
3333;1210740;0;21
3334;1302440;Invalid;Invalid
3335;1195020;0;170
3336;758080;0;23
3337;1271740;Invalid;Invalid
3338;1402410;Invalid;Invalid
3339;1080410;Invalid;Invalid
3340;1437850;21;81
3341;1232460;9;164
3342;1479170;0;3
3343;1361580;0;4
3344;1427480;0;2
3345;882100;146;20701
3346;1202570;0;2
3347;1316050;0;2
3348;1355510;Invalid;Invalid
3349;1366320;Invalid;Invalid
3350;1414930;0;100
3351;812870;Invalid;Invalid
3352;1123190;Invalid;Invalid
3353;1344800;0;7
3354;1140890;7;218
3355;851150;Invalid;Invalid
3356;1056640;2768;59197
3357;1296260;3;18
3358;1469370;Invalid;Invalid
3359;810590;Invalid;Invalid
3360;1232610;Invalid;Invalid
3361;1331330;Invalid;Invalid
3362;1371040;Invalid;Invalid
3363;1016730;5;262
3364;1176160;Invalid;Invalid
3365;1310210;0;2
3366;1004750;40;494
3367;1328910;2;164
3368;826630;144;8145
3369;1262240;644;2276
3370;1197590;Invalid;Invalid
3371;1020030;Invalid;Invalid
3372;1137330;Invalid;Invalid
3373;545880;Invalid;Invalid
3374;1084710;Invalid;Invalid
3375;1237260;Invalid;Invalid
3376;1265080;Invalid;Invalid
3377;1279450;0;2
3378;1318130;Invalid;Invalid
3379;1328410;Invalid;Invalid
3380;1372990;Invalid;Invalid
3381;1377060;Invalid;Invalid
3382;1415250;Invalid;Invalid
3383;1146210;Invalid;Invalid
3384;1249500;Invalid;Invalid
3385;1252030;Invalid;Invalid
3386;1342850;Invalid;Invalid
3387;1387560;10;20
3388;1420950;Invalid;Invalid
3389;1476080;Invalid;Invalid
3390;1261520;14;108
3391;1087440;Invalid;Invalid
3392;1341160;Invalid;Invalid
3393;993980;0;36
3394;668320;Invalid;Invalid
3395;1266680;Invalid;Invalid
3396;1412510;24;1525
3397;723410;Invalid;Invalid
3398;752170;Invalid;Invalid
3399;1444730;2;3
3400;1216660;0;2
3401;1372370;Invalid;Invalid
3402;1066610;Invalid;Invalid
3403;1022980;26;160
3404;1079320;Invalid;Invalid
3405;812590;Invalid;Invalid
3406;889150;Invalid;Invalid
3407;891850;Invalid;Invalid
3408;924520;0;2
3409;926610;0;1
3410;969340;Invalid;Invalid
3411;986670;Invalid;Invalid
3412;1070350;Invalid;Invalid
3413;1074390;Invalid;Invalid
3414;1098480;Invalid;Invalid
3415;1098660;Invalid;Invalid
3416;1103160;Invalid;Invalid
3417;1109170;Invalid;Invalid
3418;1120390;Invalid;Invalid
3419;1125370;Invalid;Invalid
3420;1126880;Invalid;Invalid
3421;1143550;Invalid;Invalid
3422;1167730;Invalid;Invalid
3423;1182890;0;3
3424;1198900;Invalid;Invalid
3425;1201790;0;1
3426;1207130;0;1
3427;1207860;Invalid;Invalid
3428;1217440;Invalid;Invalid
3429;1219980;Invalid;Invalid
3430;1224470;0;1
3431;1231120;0;0
3432;1232290;Invalid;Invalid
3433;1253050;0;1
3434;1260030;Invalid;Invalid
3435;1261820;Invalid;Invalid
3436;1264900;0;2
3437;1271760;Invalid;Invalid
3438;1272240;Invalid;Invalid
3439;1273890;Invalid;Invalid
3440;1276330;Invalid;Invalid
3441;1283450;Invalid;Invalid
3442;1283890;Invalid;Invalid
3443;1286650;Invalid;Invalid
3444;1290480;Invalid;Invalid
3445;1290920;Invalid;Invalid
3446;1291020;Invalid;Invalid
3447;1294020;Invalid;Invalid
3448;1308570;Invalid;Invalid
3449;1319270;Invalid;Invalid
3450;1320400;Invalid;Invalid
3451;1321350;Invalid;Invalid
3452;1327720;Invalid;Invalid
3453;1328560;Invalid;Invalid
3454;1331030;Invalid;Invalid
3455;1333380;0;0
3456;1335210;Invalid;Invalid
3457;1335340;Invalid;Invalid
3458;1335880;Invalid;Invalid
3459;1336230;Invalid;Invalid
3460;1337020;Invalid;Invalid
3461;1340320;1;3
3462;1340870;0;1
3463;1344830;Invalid;Invalid
3464;1347960;Invalid;Invalid
3465;1348260;Invalid;Invalid
3466;1348930;Invalid;Invalid
3467;1355720;Invalid;Invalid
3468;1359000;Invalid;Invalid
3469;1359800;Invalid;Invalid
3470;1360490;Invalid;Invalid
3471;1362720;Invalid;Invalid
3472;1367680;Invalid;Invalid
3473;1371110;0;1
3474;1374640;Invalid;Invalid
3475;1375160;Invalid;Invalid
3476;1376060;Invalid;Invalid
3477;1379570;0;1
3478;1382890;Invalid;Invalid
3479;1387620;Invalid;Invalid
3480;1389030;Invalid;Invalid
3481;1391630;Invalid;Invalid
3482;1394210;0;1
3483;1394600;Invalid;Invalid
3484;1399990;0;1
3485;1400170;Invalid;Invalid
3486;1400480;Invalid;Invalid
3487;1414270;Invalid;Invalid
3488;1417640;Invalid;Invalid
3489;1417840;0;1
3490;1430820;Invalid;Invalid
3491;1449760;0;1
3492;1454930;Invalid;Invalid
3493;1456250;0;5
3494;1474940;Invalid;Invalid
3495;1495280;Invalid;Invalid
3496;1374470;0;2
3497;1293920;Invalid;Invalid
3498;1394420;Invalid;Invalid
3499;1458900;0;16
