;App_id;24_Hour_Peak;All_time_peak
2384;1746770;Invalid;Invalid
2385;1755600;Invalid;Invalid
2386;1770440;Invalid;Invalid
2387;1784580;Invalid;Invalid
2388;1793040;Invalid;Invalid
2389;1836600;0;1
2390;1848140;Invalid;Invalid
2391;938860;1;144
2392;1584750;0;7
2393;1693040;Invalid;Invalid
2394;1341300;Invalid;Invalid
2395;1807480;0;14
2396;1394500;Invalid;Invalid
2397;1578050;0;24
2398;1706610;Invalid;Invalid
2399;1790630;7;10
2400;1497000;Invalid;Invalid
2401;1502710;Invalid;Invalid
2402;1096100;0;20
2403;1546940;Invalid;Invalid
2404;985510;0;4
2405;1639650;Invalid;Invalid
2406;1588160;Invalid;Invalid
2407;1278060;98;162
2408;1523400;6;273
2409;1530920;Invalid;Invalid
2410;1549240;Invalid;Invalid
2411;1175830;21;1466
2412;572620;Invalid;Invalid
2413;1777830;Invalid;Invalid
2414;628200;13;301
2415;280720;11;323
2416;1447920;0;17
2417;1590320;103;2617
2418;1533720;0;3
2419;1069650;66;910
2420;1414430;Invalid;Invalid
2421;1333490;Invalid;Invalid
2422;1667160;Invalid;Invalid
2423;1473550;Invalid;Invalid
2424;1480540;0;2
2425;1801860;Invalid;Invalid
2426;1524350;Invalid;Invalid
2427;1534850;Invalid;Invalid
2428;1771730;Invalid;Invalid
2429;1137300;66;1271
2430;1415320;Invalid;Invalid
2431;1323540;0;9
2432;1521600;Invalid;Invalid
2433;1634190;Invalid;Invalid
2434;1690880;Invalid;Invalid
2435;1433990;76;8369
2436;1460610;0;3
2437;1515820;Invalid;Invalid
2438;1557840;Invalid;Invalid
2439;1552460;Invalid;Invalid
2440;1744750;0;4
2441;856110;Invalid;Invalid
2442;1033000;Invalid;Invalid
2443;1204080;Invalid;Invalid
2444;1443330;Invalid;Invalid
2445;1493240;Invalid;Invalid
2446;1506610;Invalid;Invalid
2447;1509750;0;4
2448;1513460;Invalid;Invalid
2449;1516350;Invalid;Invalid
2450;1528200;0;0
2451;1532760;Invalid;Invalid
2452;1610860;Invalid;Invalid
2453;1624210;Invalid;Invalid
2454;1627360;Invalid;Invalid
2455;1654860;Invalid;Invalid
2456;1663650;Invalid;Invalid
2457;1726850;Invalid;Invalid
2458;1489630;76;2135
2459;1586830;0;290
2460;1452200;0;17
2461;1713640;Invalid;Invalid
2462;1825650;0;13
2463;898720;23;275
2464;944920;4;66
2465;1644310;Invalid;Invalid
2466;921800;358;3743
2467;664000;1;98
2468;1030310;0;9
2469;1714460;Invalid;Invalid
2470;1389610;Invalid;Invalid
2471;1344530;Invalid;Invalid
2472;1073910;36;2290
2473;888530;2;260
2474;1448520;Invalid;Invalid
2475;1464620;Invalid;Invalid
2476;1550020;Invalid;Invalid
2477;1600130;Invalid;Invalid
2478;1731120;Invalid;Invalid
2479;1650250;Invalid;Invalid
2480;1055610;Invalid;Invalid
2481;1187840;0;13
2482;1521870;Invalid;Invalid
2483;1244630;79;762
2484;1702320;10;307
2485;1641860;Invalid;Invalid
2486;1361000;22;2327
2487;1423600;17;670
2488;1294780;Invalid;Invalid
2489;1348680;0;10
2490;1614850;Invalid;Invalid
2491;1676550;Invalid;Invalid
2492;1332370;0;6
2493;1416760;Invalid;Invalid
2494;1575730;Invalid;Invalid
2495;1617900;0;7
2496;1629320;Invalid;Invalid
2497;1735240;Invalid;Invalid
2498;1106140;2;56
2499;1646580;1;13
2500;713740;Invalid;Invalid
2501;821920;Invalid;Invalid
2502;915360;Invalid;Invalid
2503;1153850;Invalid;Invalid
2504;1241230;Invalid;Invalid
2505;1280060;0;3
2506;1330100;Invalid;Invalid
2507;1348250;Invalid;Invalid
2508;1437120;5;11
2509;1450270;Invalid;Invalid
2510;1538340;Invalid;Invalid
2511;1576830;Invalid;Invalid
2512;1579530;Invalid;Invalid
2513;1581280;0;1
2514;1604450;0;2
2515;1641410;Invalid;Invalid
2516;1648040;Invalid;Invalid
2517;1650670;Invalid;Invalid
2518;1651360;Invalid;Invalid
2519;1682030;0;2
2520;1692390;Invalid;Invalid
2521;1693090;0;2
2522;1702880;Invalid;Invalid
2523;1704980;Invalid;Invalid
2524;1723570;1;3
2525;1736670;Invalid;Invalid
2526;1743230;0;2
2527;1744400;0;2
2528;1750640;Invalid;Invalid
2529;1751110;Invalid;Invalid
2530;1752090;Invalid;Invalid
2531;1756480;Invalid;Invalid
2532;1763550;Invalid;Invalid
2533;1771880;Invalid;Invalid
2534;1812400;Invalid;Invalid
2535;1340640;2;28
2536;735290;6;85
2537;1167140;45;1340
2538;654890;134;530
2539;1590730;14;177
2540;1563700;3;86
2541;1655250;Invalid;Invalid
2542;933820;323;6374
2543;1639990;33;715
2544;1320100;4;74
2545;1507420;0;28
2546;1536720;Invalid;Invalid
2547;1548870;Invalid;Invalid
2548;1600870;Invalid;Invalid
2549;1748310;0;8
2550;1605960;Invalid;Invalid
2551;1069530;9;159
2552;1748890;Invalid;Invalid
2553;1700700;0;107
2554;1489130;Invalid;Invalid
2555;1674150;Invalid;Invalid
2556;891360;7;179
2557;1758950;12;44
2558;1229270;Invalid;Invalid
2559;1649570;0;4
2560;1153520;Invalid;Invalid
2561;1248390;Invalid;Invalid
2562;1435960;Invalid;Invalid
2563;1468430;Invalid;Invalid
2564;1504260;Invalid;Invalid
2565;1517530;Invalid;Invalid
2566;1519050;Invalid;Invalid
2567;1540330;Invalid;Invalid
2568;1559960;Invalid;Invalid
2569;1637030;0;3
2570;1645570;Invalid;Invalid
2571;1681020;0;4
2572;1712420;Invalid;Invalid
2573;1720210;0;2
2574;1737240;Invalid;Invalid
2575;1749840;Invalid;Invalid
2576;1777090;Invalid;Invalid
2577;1800900;Invalid;Invalid
2578;1806640;0;1
2579;1811900;Invalid;Invalid
2580;1546320;1372;3131
2581;870870;0;10
2582;1479990;Invalid;Invalid
2583;1485050;0;3
2584;1573430;Invalid;Invalid
2585;1646410;Invalid;Invalid
2586;1661700;0;3
2587;1798970;Invalid;Invalid
2588;1422940;Invalid;Invalid
2589;1707560;Invalid;Invalid
2590;1253520;Invalid;Invalid
2591;1165450;Invalid;Invalid
2592;1425580;Invalid;Invalid
2593;1123830;88;3173
2594;1797610;20;55
2595;1559300;Invalid;Invalid
2596;1691400;Invalid;Invalid
2597;1433420;6;1102
2598;1577320;Invalid;Invalid
2599;1200900;Invalid;Invalid
2600;1301390;14;515
2601;1503280;1;36
2602;1610470;63;134
2603;1573730;1;8
2604;1349850;Invalid;Invalid
2605;915600;11;102
2606;1520680;Invalid;Invalid
2607;1801220;Invalid;Invalid
2608;1719660;Invalid;Invalid
2609;1514930;1;125
2610;1660520;24;663
2611;1418870;116;3749
2612;1627040;Invalid;Invalid
2613;1294450;Invalid;Invalid
2614;1297090;Invalid;Invalid
2615;1301520;1;8
2616;1328510;Invalid;Invalid
2617;1501090;0;4
2618;1506520;0;3
2619;1510410;Invalid;Invalid
2620;1522710;0;2
2621;1543750;Invalid;Invalid
2622;1561870;0;3
2623;1563840;Invalid;Invalid
2624;1566840;Invalid;Invalid
2625;1586350;Invalid;Invalid
2626;1639920;0;8
2627;1674880;Invalid;Invalid
2628;1675100;Invalid;Invalid
2629;1790380;Invalid;Invalid
2630;1810230;Invalid;Invalid
2631;1116260;Invalid;Invalid
2632;1262930;9;65
2633;1763520;Invalid;Invalid
2634;1493910;2;17
2635;1547300;0;18
2636;1583140;Invalid;Invalid
2637;1594120;1;4
2638;1616580;Invalid;Invalid
2639;1643280;0;2
2640;882250;4;73
2641;1133120;9;113
2642;1382790;Invalid;Invalid
2643;1603260;Invalid;Invalid
2644;839410;Invalid;Invalid
2645;863940;Invalid;Invalid
2646;1182530;Invalid;Invalid
2647;1487450;Invalid;Invalid
2648;1532520;0;6
2649;1694270;0;5
2650;1700800;Invalid;Invalid
2651;1729590;0;5
2652;1361670;Invalid;Invalid
2653;1407090;3;37
2654;1528120;Invalid;Invalid
2655;822660;Invalid;Invalid
2656;843560;0;2
2657;1091380;Invalid;Invalid
2658;1283660;Invalid;Invalid
2659;1350440;Invalid;Invalid
2660;1364580;Invalid;Invalid
2661;1463130;Invalid;Invalid
2662;1495080;0;5
2663;1496990;Invalid;Invalid
2664;1512570;Invalid;Invalid
2665;1526340;Invalid;Invalid
2666;1532110;Invalid;Invalid
2667;1537090;0;2
2668;1563550;Invalid;Invalid
2669;1565840;Invalid;Invalid
2670;1579000;0;1
2671;1580770;Invalid;Invalid
2672;1581240;Invalid;Invalid
2673;1583170;Invalid;Invalid
2674;1597470;Invalid;Invalid
2675;1601670;Invalid;Invalid
2676;1602440;Invalid;Invalid
2677;1608890;Invalid;Invalid
2678;1610700;5;7
2679;1625100;Invalid;Invalid
2680;1637540;Invalid;Invalid
2681;1659340;Invalid;Invalid
2682;1662790;0;1
2683;1671710;Invalid;Invalid
2684;1676570;Invalid;Invalid
2685;1729260;Invalid;Invalid
2686;1739770;Invalid;Invalid
2687;1747110;Invalid;Invalid
2688;1747310;Invalid;Invalid
2689;1753440;Invalid;Invalid
2690;1775470;Invalid;Invalid
2691;1814110;1;2
2692;1823540;0;8
2693;1824990;Invalid;Invalid
2694;1826480;Invalid;Invalid
2695;1137450;3;67
2696;1430970;8;85
2697;638130;Invalid;Invalid
2698;811070;Invalid;Invalid
2699;1593860;0;30
2700;922820;Invalid;Invalid
2701;1184530;Invalid;Invalid
2702;1187870;1;4
2703;1344430;Invalid;Invalid
2704;1488620;0;1
2705;1495920;0;7
2706;1498940;Invalid;Invalid
2707;1514650;Invalid;Invalid
2708;1559920;Invalid;Invalid
2709;1568920;0;2
2710;1613960;Invalid;Invalid
2711;1622690;Invalid;Invalid
2712;1637410;0;2
2713;1663390;Invalid;Invalid
2714;1697080;Invalid;Invalid
2715;1744380;0;1
2716;1782260;Invalid;Invalid
2717;1821960;Invalid;Invalid
2718;1468220;Invalid;Invalid
2719;1521520;0;4
2720;1159680;Invalid;Invalid
2721;1520900;5;123
2722;985650;Invalid;Invalid
2723;1592260;Invalid;Invalid
2724;370770;Invalid;Invalid
2725;1523670;Invalid;Invalid
2726;1543760;Invalid;Invalid
2727;1686620;Invalid;Invalid
2728;1711080;Invalid;Invalid
2729;1739100;Invalid;Invalid
2730;1271700;73;2230
2731;1593280;Invalid;Invalid
2732;1611710;Invalid;Invalid
2733;1104340;1;29
2734;1508660;7;45
2735;1590270;0;2
2736;1783090;Invalid;Invalid
2737;1619540;3;35
2738;1474860;Invalid;Invalid
2739;1502630;Invalid;Invalid
2740;1618450;Invalid;Invalid
2741;1665210;1;8
2742;1746130;0;6
2743;898920;564;1190
2744;1184010;0;2
2745;1505470;Invalid;Invalid
2746;1563320;Invalid;Invalid
2747;1592880;Invalid;Invalid
2748;1620640;0;3
2749;1761040;Invalid;Invalid
2750;1311070;8;149
2751;1817610;Invalid;Invalid
2752;1692700;Invalid;Invalid
2753;1379270;0;7
2754;1597110;Invalid;Invalid
2755;960030;0;5
2756;1700250;0;7
2757;1188270;Invalid;Invalid
2758;1253190;Invalid;Invalid
2759;1701380;403;463
2760;1277500;13;49
2761;766570;11256;14272
2762;1317950;Invalid;Invalid
2763;1502620;Invalid;Invalid
2764;1834690;0;2
2765;1252330;239;20050
2766;1624380;2;30
2767;976900;3;144
2768;1506760;Invalid;Invalid
2769;1571140;Invalid;Invalid
2770;1501120;Invalid;Invalid
2771;1771520;Invalid;Invalid
2772;1188900;Invalid;Invalid
2773;1602980;Invalid;Invalid
2774;1096690;Invalid;Invalid
2775;1573170;Invalid;Invalid
2776;1145340;4;281
2777;1684840;Invalid;Invalid
2778;1585020;11;326
2779;1572420;Invalid;Invalid
2780;1589380;Invalid;Invalid
2781;1778590;0;17
2782;1518440;10;203
2783;1329510;13;426
2784;1503920;Invalid;Invalid
2785;1511870;Invalid;Invalid
2786;1418020;6;790
2787;891370;Invalid;Invalid
2788;1535200;Invalid;Invalid
2789;1783700;0;3
2790;1682410;4;100
2791;1131530;Invalid;Invalid
2792;1473880;Invalid;Invalid
2793;1495380;2;9
2794;1522280;11;66
2795;1551030;Invalid;Invalid
2796;1675620;Invalid;Invalid
2797;1508490;Invalid;Invalid
2798;1689480;Invalid;Invalid
2799;1703230;Invalid;Invalid
2800;1194670;Invalid;Invalid
2801;1267170;Invalid;Invalid
2802;1342360;0;2
2803;1428970;Invalid;Invalid
2804;1431450;Invalid;Invalid
2805;1434940;Invalid;Invalid
2806;1464290;0;2
2807;1479540;Invalid;Invalid
2808;1505010;0;2
2809;1511450;Invalid;Invalid
2810;1540430;Invalid;Invalid
2811;1542060;Invalid;Invalid
2812;1549980;Invalid;Invalid
2813;1571120;Invalid;Invalid
2814;1579730;0;4
2815;1582990;0;2
2816;1587350;Invalid;Invalid
2817;1591540;Invalid;Invalid
2818;1605130;0;5
2819;1650400;0;1
2820;1655920;Invalid;Invalid
2821;1700130;Invalid;Invalid
2822;1707040;0;2
2823;1729710;0;3
2824;1462730;Invalid;Invalid
2825;1449320;5;46
2826;1404500;Invalid;Invalid
2827;1285040;Invalid;Invalid
2828;1632500;Invalid;Invalid
2829;1717410;2;15
2830;1316160;0;55
2831;1607980;0;22
2832;852220;7;184
2833;1192900;Invalid;Invalid
2834;1263750;Invalid;Invalid
2835;1490180;Invalid;Invalid
2836;1524710;0;2
2837;1564950;0;1
2838;1682130;Invalid;Invalid
2839;1751780;Invalid;Invalid
2840;1774080;Invalid;Invalid
2841;1449100;0;11
2842;811970;Invalid;Invalid
2843;1090700;Invalid;Invalid
2844;1218480;Invalid;Invalid
2845;1234020;Invalid;Invalid
2846;1237310;Invalid;Invalid
2847;1355360;Invalid;Invalid
2848;1373250;Invalid;Invalid
2849;1388510;Invalid;Invalid
2850;1413670;0;1
2851;1421390;Invalid;Invalid
2852;1450210;Invalid;Invalid
2853;1461090;Invalid;Invalid
2854;1466260;Invalid;Invalid
2855;1480910;0;3
2856;1482800;Invalid;Invalid
2857;1493460;Invalid;Invalid
2858;1501800;Invalid;Invalid
2859;1503750;0;3
2860;1509790;Invalid;Invalid
2861;1509810;Invalid;Invalid
2862;1511310;Invalid;Invalid
2863;1525970;0;2
2864;1534930;0;3
2865;1537430;Invalid;Invalid
2866;1544480;Invalid;Invalid
2867;1549140;Invalid;Invalid
2868;1553200;0;1
2869;1555950;Invalid;Invalid
2870;1557670;Invalid;Invalid
2871;1566460;Invalid;Invalid
2872;1575690;Invalid;Invalid
2873;1592990;Invalid;Invalid
2874;1598180;Invalid;Invalid
2875;1611800;Invalid;Invalid
2876;1613220;Invalid;Invalid
2877;1636270;Invalid;Invalid
2878;1648050;Invalid;Invalid
2879;1649280;Invalid;Invalid
2880;1678280;Invalid;Invalid
2881;1678700;Invalid;Invalid
2882;1689930;0;7
2883;1693680;Invalid;Invalid
2884;1698290;0;2
2885;1700240;Invalid;Invalid
2886;1708970;Invalid;Invalid
2887;1712020;Invalid;Invalid
2888;1731470;Invalid;Invalid
2889;1739150;0;5
2890;1741730;Invalid;Invalid
2891;1747850;0;2
2892;1749720;Invalid;Invalid
2893;1761660;Invalid;Invalid
2894;1779810;Invalid;Invalid
2895;1781270;Invalid;Invalid
2896;1783490;Invalid;Invalid
2897;1791400;0;1
2898;1803490;Invalid;Invalid
2899;1805230;Invalid;Invalid
2900;1845760;Invalid;Invalid
2901;668550;9;225
2902;757820;0;2
2903;1444190;Invalid;Invalid
2904;1551010;Invalid;Invalid
2905;1559330;Invalid;Invalid
2906;1572830;Invalid;Invalid
2907;1574620;0;2
2908;1592980;Invalid;Invalid
2909;1612030;Invalid;Invalid
2910;1637630;Invalid;Invalid
2911;1668820;Invalid;Invalid
2912;1709580;Invalid;Invalid
2913;1711690;Invalid;Invalid
2914;1783750;0;4
2915;1617270;0;16
2916;1194560;Invalid;Invalid
2917;1542670;0;5
2918;1706870;21;61
2919;1312960;29;270
2920;1755880;Invalid;Invalid
2921;1389550;7;175
2922;1384290;1;90
2923;1720140;Invalid;Invalid
2924;1584190;0;3
2925;1635030;Invalid;Invalid
2926;1699280;Invalid;Invalid
2927;1738490;0;2
2928;1803840;Invalid;Invalid
2929;1634950;0;17
2930;1644920;Invalid;Invalid
2931;1826290;Invalid;Invalid
2932;1694960;15;23
2933;988930;Invalid;Invalid
2934;1406200;Invalid;Invalid
2935;1415660;15;758
2936;1631640;1;123
2937;751630;79;872
2938;1280780;166;850
2939;944710;Invalid;Invalid
2940;1610320;Invalid;Invalid
2941;1610650;Invalid;Invalid
2942;1556200;49;1491
2943;799830;Invalid;Invalid
2944;1515740;5;9
2945;1751100;Invalid;Invalid
2946;1274360;Invalid;Invalid
2947;959880;6;413
2948;1640540;0;3
2949;1650830;Invalid;Invalid
2950;1496320;Invalid;Invalid
2951;1835840;1;69
2952;1310970;Invalid;Invalid
2953;1611300;1;214
2954;1173780;75;1581
2955;1512240;Invalid;Invalid
2956;1612620;Invalid;Invalid
2957;1427760;Invalid;Invalid
2958;858820;513;30930
2959;1158890;0;52
2960;1709460;Invalid;Invalid
2961;652050;0;5
2962;986070;Invalid;Invalid
2963;1193430;Invalid;Invalid
2964;1594420;Invalid;Invalid
2965;1604690;0;2
2966;1614920;Invalid;Invalid
2967;1618740;Invalid;Invalid
2968;1653330;Invalid;Invalid
2969;1666320;Invalid;Invalid
2970;1829800;0;28
2971;1659800;Invalid;Invalid
2972;1668610;Invalid;Invalid
2973;1545290;10;89
2974;1101030;0;85
2975;1133050;Invalid;Invalid
2976;1385940;Invalid;Invalid
2977;1542290;Invalid;Invalid
2978;1762010;1;109
2979;1764050;Invalid;Invalid
2980;1623080;Invalid;Invalid
2981;1647250;Invalid;Invalid
2982;1140740;0;323
2983;467400;Invalid;Invalid
2984;1027060;0;3
2985;1163730;0;1
2986;1252190;Invalid;Invalid
2987;1280730;Invalid;Invalid
2988;1287640;0;4
2989;1370060;Invalid;Invalid
2990;1394320;Invalid;Invalid
2991;1432970;Invalid;Invalid
2992;1480040;Invalid;Invalid
2993;1494180;Invalid;Invalid
2994;1553840;Invalid;Invalid
2995;1575860;Invalid;Invalid
2996;1627150;Invalid;Invalid
2997;1641210;Invalid;Invalid
2998;1685840;0;1
2999;1686060;Invalid;Invalid
3000;1715470;Invalid;Invalid
3001;1731930;Invalid;Invalid
3002;1757470;Invalid;Invalid
3003;1763600;Invalid;Invalid
3004;1808690;Invalid;Invalid
3005;1501970;Invalid;Invalid
3006;1526750;Invalid;Invalid
3007;1304810;0;7
3008;1338790;Invalid;Invalid
3009;1587200;Invalid;Invalid
3010;1693660;Invalid;Invalid
3011;1785370;Invalid;Invalid
3012;1805250;Invalid;Invalid
3013;1576060;45;276
3014;1596750;0;7
3015;1543150;9;415
3016;1700180;12;228
3017;1581220;Invalid;Invalid
3018;1251970;0;24
3019;1554600;Invalid;Invalid
3020;1476230;0;9
3021;1571070;0;2
3022;1610820;Invalid;Invalid
3023;1612910;Invalid;Invalid
3024;1782620;Invalid;Invalid
3025;1799850;6;20
3026;1398070;Invalid;Invalid
3027;979310;Invalid;Invalid
3028;1434350;2;11
3029;1489290;Invalid;Invalid
3030;1500800;Invalid;Invalid
3031;1589010;Invalid;Invalid
3032;1591300;0;3
3033;1642040;Invalid;Invalid
3034;1819970;Invalid;Invalid
3035;697900;13;134
3036;1686130;Invalid;Invalid
3037;1574000;112;566
3038;1441180;Invalid;Invalid
3039;1243200;2;38
3040;1583570;2;13
3041;1152160;Invalid;Invalid
3042;1511970;0;14
3043;1799560;Invalid;Invalid
3044;1842390;Invalid;Invalid
3045;1126890;Invalid;Invalid
3046;1620890;Invalid;Invalid
3047;1177400;1;234
3048;1511690;Invalid;Invalid
3049;1320230;Invalid;Invalid
3050;1432760;Invalid;Invalid
3051;1512860;0;8
3052;1579310;0;8
3053;1597200;Invalid;Invalid
3054;1605480;Invalid;Invalid
3055;1631160;Invalid;Invalid
3056;1690360;Invalid;Invalid
3057;1707050;Invalid;Invalid
3058;1782880;Invalid;Invalid
3059;1784990;0;9
3060;1794520;Invalid;Invalid
3061;491540;137;1646
3062;1600320;Invalid;Invalid
3063;916480;Invalid;Invalid
3064;1189190;Invalid;Invalid
3065;1222830;0;2
3066;1274280;Invalid;Invalid
3067;1380890;Invalid;Invalid
3068;1410850;Invalid;Invalid
3069;1430690;Invalid;Invalid
3070;1434850;Invalid;Invalid
3071;1439400;Invalid;Invalid
3072;1455080;Invalid;Invalid
3073;1463960;Invalid;Invalid
3074;1480630;Invalid;Invalid
3075;1482530;Invalid;Invalid
3076;1483580;Invalid;Invalid
3077;1491190;0;2
3078;1492290;0;1
3079;1495400;Invalid;Invalid
3080;1513790;Invalid;Invalid
3081;1516360;Invalid;Invalid
3082;1517870;Invalid;Invalid
3083;1522070;0;1
3084;1536740;0;1
3085;1540570;Invalid;Invalid
3086;1555070;Invalid;Invalid
3087;1561920;Invalid;Invalid
3088;1564670;Invalid;Invalid
3089;1576570;0;1
3090;1580420;Invalid;Invalid
3091;1589560;0;1
3092;1589920;Invalid;Invalid
3093;1597820;Invalid;Invalid
3094;1608220;Invalid;Invalid
3095;1611650;Invalid;Invalid
3096;1611930;Invalid;Invalid
3097;1633050;Invalid;Invalid
3098;1639140;Invalid;Invalid
3099;1642110;Invalid;Invalid
3100;1647360;Invalid;Invalid
3101;1661390;Invalid;Invalid
3102;1667590;0;0
3103;1669560;Invalid;Invalid
3104;1680530;Invalid;Invalid
3105;1682210;0;2
3106;1691860;Invalid;Invalid
3107;1702100;Invalid;Invalid
3108;1705350;Invalid;Invalid
3109;1719470;Invalid;Invalid
3110;1721690;Invalid;Invalid
3111;1723760;Invalid;Invalid
3112;1729730;0;1
3113;1744460;Invalid;Invalid
3114;1746210;Invalid;Invalid
3115;1749020;Invalid;Invalid
3116;1753890;0;1
3117;1754200;Invalid;Invalid
3118;1780880;Invalid;Invalid
3119;1787840;Invalid;Invalid
3120;1796900;Invalid;Invalid
3121;1810430;Invalid;Invalid
3122;1818770;Invalid;Invalid
3123;1825540;0;1
3124;1832380;0;3
3125;1833920;Invalid;Invalid
3126;1838220;Invalid;Invalid
3127;1029550;298;1202
3128;1159860;2;20
3129;931320;Invalid;Invalid
3130;1456290;0;14
3131;1573080;Invalid;Invalid
3132;1668720;2;23
3133;1453850;268;2288
3134;521620;Invalid;Invalid
3135;1544510;0;3
3136;1836550;139;743
3137;1577970;Invalid;Invalid
3138;1632210;Invalid;Invalid
3139;1454520;Invalid;Invalid
3140;1739000;42;262
3141;872200;1030;11977
3142;1623420;Invalid;Invalid
3143;1202690;25;605
3144;1630960;Invalid;Invalid
3145;1290090;Invalid;Invalid
3146;1600820;Invalid;Invalid
3147;1620580;0;1
3148;1735850;Invalid;Invalid
3149;1815370;2;49
3150;1342100;1;80
3151;1343040;Invalid;Invalid
3152;774211;Invalid;Invalid
3153;877870;0;5
3154;1132180;0;2
3155;1305450;Invalid;Invalid
3156;1346420;Invalid;Invalid
3157;1354540;Invalid;Invalid
3158;1494670;Invalid;Invalid
3159;1527170;Invalid;Invalid
3160;1532780;Invalid;Invalid
3161;1598220;Invalid;Invalid
3162;1625370;2;5
3163;1634600;0;9
3164;1696200;Invalid;Invalid
3165;1309820;Invalid;Invalid
3166;1452500;2;128
3167;1362310;Invalid;Invalid
3168;1761630;Invalid;Invalid
3169;812070;Invalid;Invalid
3170;1196470;206;3822
3171;1528240;Invalid;Invalid
3172;1005120;10;638
3173;960040;Invalid;Invalid
3174;1307270;Invalid;Invalid
3175;1325910;0;4
3176;1366960;3;56
3177;1550230;Invalid;Invalid
3178;1559100;Invalid;Invalid
3179;1515230;Invalid;Invalid
3180;565080;2;250
3181;1487870;Invalid;Invalid
3182;563410;Invalid;Invalid
3183;965390;Invalid;Invalid
3184;1244520;0;3
3185;1383650;Invalid;Invalid
3186;1416290;Invalid;Invalid
3187;1422290;0;6
3188;1433410;0;2
3189;1451760;0;6
3190;1482330;Invalid;Invalid
3191;1492610;0;2
3192;1506710;Invalid;Invalid
3193;1509720;Invalid;Invalid
3194;1519140;Invalid;Invalid
3195;1557200;Invalid;Invalid
3196;1572800;Invalid;Invalid
3197;1593660;Invalid;Invalid
3198;1611850;0;2
3199;1624180;Invalid;Invalid
3200;1627420;Invalid;Invalid
3201;1632650;0;1
3202;1633580;Invalid;Invalid
3203;1642540;Invalid;Invalid
3204;1660750;Invalid;Invalid
3205;1679690;Invalid;Invalid
3206;1751230;Invalid;Invalid
3207;1764240;5;16
3208;1770540;Invalid;Invalid
3209;1780260;0;5
3210;1780300;Invalid;Invalid
3211;1791710;0;2
3212;1795550;Invalid;Invalid
3213;1824390;Invalid;Invalid
3214;1827760;0;1
3215;1677490;0;50
3216;1603170;Invalid;Invalid
3217;1714740;Invalid;Invalid
3218;1400700;Invalid;Invalid
3219;1535190;Invalid;Invalid
3220;1451120;Invalid;Invalid
3221;1507210;9;14
3222;682140;1;46
3223;1280300;0;20
3224;1744910;Invalid;Invalid
3225;1754260;Invalid;Invalid
3226;1547160;Invalid;Invalid
3227;1459500;Invalid;Invalid
3228;1218810;0;31
3229;951430;20;742
3230;1342260;13;538
3231;977920;3;114
3232;1096360;Invalid;Invalid
3233;1278760;Invalid;Invalid
3234;1373670;Invalid;Invalid
3235;1538750;4;9
3236;1547030;Invalid;Invalid
3237;1558180;Invalid;Invalid
3238;1593040;Invalid;Invalid
3239;1596580;Invalid;Invalid
3240;1686530;0;5
3241;1782230;Invalid;Invalid
3242;1805260;Invalid;Invalid
3243;1531250;3;225
3244;604510;Invalid;Invalid
3245;979690;202;13930
3246;1435010;3;106
3247;1126580;Invalid;Invalid
3248;1328490;Invalid;Invalid
3249;1536210;Invalid;Invalid
3250;1553890;Invalid;Invalid
3251;1415410;7;719
3252;1774100;18;160
3253;1445240;Invalid;Invalid
3254;1630630;Invalid;Invalid
3255;1517810;0;10
3256;1554080;Invalid;Invalid
3257;1721020;Invalid;Invalid
3258;1710750;Invalid;Invalid
3259;1532360;0;22
3260;1525410;3;193
3261;1630910;1;3
3262;1632330;Invalid;Invalid
3263;1746630;Invalid;Invalid
3264;1755980;0;9
3265;1560770;Invalid;Invalid
3266;1770460;0;158
3267;1502110;Invalid;Invalid
3268;1700890;Invalid;Invalid
3269;1780940;Invalid;Invalid
3270;1297800;Invalid;Invalid
3271;1503390;Invalid;Invalid
3272;1515400;0;33
3273;1568310;Invalid;Invalid
3274;1733660;Invalid;Invalid
3275;1782710;Invalid;Invalid
3276;996370;Invalid;Invalid
3277;1511330;Invalid;Invalid
3278;1573420;Invalid;Invalid
3279;1081670;Invalid;Invalid
3280;1343750;Invalid;Invalid
3281;1049710;7;47
3282;1231940;Invalid;Invalid
3283;1205480;16;102
3284;1705520;Invalid;Invalid
3285;1514360;0;47
3286;1358530;Invalid;Invalid
3287;1610410;Invalid;Invalid
3288;1642620;13;121
3289;1062550;Invalid;Invalid
3290;1294720;Invalid;Invalid
3291;1501980;Invalid;Invalid
3292;1519040;Invalid;Invalid
3293;1536600;Invalid;Invalid
3294;1556250;0;2
3295;1573540;0;4
3296;1590920;Invalid;Invalid
3297;1604440;Invalid;Invalid
3298;1764250;Invalid;Invalid
3299;1783380;Invalid;Invalid
3300;1791870;Invalid;Invalid
3301;1813340;Invalid;Invalid
3302;1042380;31;478
3303;1773200;Invalid;Invalid
3304;1158420;16;181
3305;962700;Invalid;Invalid
3306;1393660;Invalid;Invalid
3307;1530650;0;6
3308;1586880;0;27
3309;1139310;Invalid;Invalid
3310;1339860;Invalid;Invalid
3311;1622970;0;19
3312;1711840;0;209
3313;1156120;0;21
3314;1726360;1;4
3315;1480930;0;26
3316;1316560;Invalid;Invalid
3317;1392340;20;495
3318;918570;150;12222
3319;1430240;Invalid;Invalid
3320;1337880;Invalid;Invalid
3321;1395120;Invalid;Invalid
3322;1555080;Invalid;Invalid
3323;1560590;Invalid;Invalid
3324;1562400;Invalid;Invalid
