;appid;required_age;is_free;controller_support;dlc;metacritic;windows;mac;linux;platforms_num;recommendations;achievements;release_date;release_date_final
6013;1555270;0;False;;;;1.0;0.0;0.0;1.0;;6.0;2021-Mar-14;2021-03-14
6014;1030060;0;False;full;;;1.0;0.0;0.0;1.0;;23.0;2021-Aug-11;2021-08-11
6015;1649920;0;False;;;;1.0;0.0;0.0;1.0;;;2021-ct-1O;
6016;1490250;;;;;;;;;;;;;
6017;1044980;0;False;;;;1.0;0.0;0.0;1.0;407.0;31.0;2021-Mar-25;2021-03-25
6018;1625110;0;False;;;;1.0;0.0;0.0;1.0;;7.0;2021-Sep-22;2021-09-22
6019;1505420;0;False;;;;1.0;0.0;0.0;1.0;;10.0;2021-ar-3M;
6020;1656880;0;False;;;;1.0;0.0;0.0;1.0;;4.0;2021-ul-2J;
6021;1715830;0;True;;;;1.0;0.0;0.0;1.0;;;2021-Dec-10;2021-12-10
6022;755550;0;False;;;;1.0;0.0;0.0;1.0;;1.0;2021-an-7J;
6023;1362440;0;False;full;;;1.0;0.0;0.0;1.0;;;2021-Feb-11;2021-02-11
6024;1675640;0;False;;;;1.0;0.0;0.0;1.0;;;2021-Jul21-20;
6025;1498120;0;False;;1.0;;1.0;1.0;1.0;3.0;150.0;25.0;2021-Feb-22;2021-02-22
6026;1807450;0;False;;1.0;;1.0;0.0;0.0;1.0;;7.0;2021-ec-7D;
6027;1361750;0;False;;;;1.0;0.0;0.0;1.0;;15.0;2021-pr-1A;
6028;1503630;0;False;full;;;1.0;0.0;0.0;1.0;;32.0;2021-Jan-14;2021-01-14
6029;1515870;0;False;;;;1.0;0.0;0.0;1.0;;8.0;2021-Apr-10;2021-04-10
6030;1686870;0;False;;;;1.0;0.0;0.0;1.0;;24.0;2021-ug-6A;
6031;849140;0;False;;;;1.0;0.0;0.0;1.0;;21.0;2021-Jun-25;2021-06-25
6032;1346130;0;False;full;;;1.0;1.0;0.0;2.0;;;2021-ep-1S;
6033;1433440;0;False;;;;1.0;1.0;1.0;3.0;;3.0;2021-t-Oc;
6034;1459300;0;False;full;;;1.0;0.0;0.0;1.0;;21.0;2021-eb-4F;
6035;1557550;0;False;;;;1.0;0.0;0.0;1.0;;;2021-Mar-30;2021-03-30
6036;1557710;0;False;;;;1.0;0.0;0.0;1.0;;;2021-ar-6M;
6037;1563030;0;False;;;;1.0;0.0;0.0;1.0;;6.0;2021-Mar-12;2021-03-12
6038;1728550;0;False;;;;1.0;0.0;0.0;1.0;;6.0;2021-ep-8S;
6039;1785200;0;False;;;;1.0;0.0;0.0;1.0;;;2021-Nov-12;2021-11-12
6040;1815580;0;False;;;;1.0;0.0;0.0;1.0;;;2021-ec-5D;
6041;1820910;0;False;;;;1.0;0.0;0.0;1.0;;;2021-ec-7D;
6042;1111830;0;False;;;;1.0;0.0;0.0;1.0;;15.0;2021-Jun-25;2021-06-25
6043;1479480;0;True;;;;1.0;1.0;0.0;2.0;;;2021-ov-5N;
6044;1634110;0;False;;;;1.0;0.0;0.0;1.0;;;2021-ep-3S;
6045;1451080;0;False;full;;;1.0;0.0;0.0;1.0;396.0;38.0;2021-Oct-14;2021-10-14
6046;1572440;0;False;;;;1.0;0.0;0.0;1.0;168.0;;2021-Apr21-20;
6047;933200;0;False;;;;1.0;0.0;0.0;1.0;;35.0;2021-Jul-19;2021-07-19
6048;953060;0;False;;;;1.0;1.0;1.0;3.0;;27.0;2021-Dec-14;2021-12-14
6049;1562240;0;False;;;;1.0;0.0;0.0;1.0;;;2021-Mar21-20;
6050;1636980;0;False;;;;1.0;0.0;0.0;1.0;;;2021-un-7J;
6051;1675020;0;False;;;;1.0;0.0;0.0;1.0;;21.0;2021-Jul-22;2021-07-22
6052;1692310;0;False;;;;1.0;0.0;0.0;1.0;;29.0;2021-Aug-10;2021-08-10
6053;934180;0;False;;;;1.0;0.0;0.0;1.0;;;2021-Dec-25;2021-12-25
6054;1610370;0;False;full;;;1.0;0.0;0.0;1.0;;100.0;2021-Jul-12;2021-07-12
6055;1581700;0;True;;;;1.0;0.0;0.0;1.0;;;2021-Dec-24;2021-12-24
6056;1830870;0;False;;;;1.0;0.0;0.0;1.0;279.0;;2021-Dec-24;2021-12-24
6057;1696710;0;False;;;;1.0;0.0;1.0;2.0;;1.0;2021-ct-8O;
6058;1715840;0;True;;;;1.0;0.0;0.0;1.0;;29.0;2021-Oct-13;2021-10-13
6059;1530750;0;False;;;;1.0;0.0;0.0;1.0;320.0;;2021-Jul-31;2021-07-31
6060;657060;0;False;full;;;1.0;0.0;0.0;1.0;;37.0;2021-Nov-24;2021-11-24
6061;678910;0;False;full;;;1.0;0.0;0.0;1.0;;;2021-Feb-26;2021-02-26
6062;750610;0;False;;;;1.0;0.0;0.0;1.0;;;2021-Sep-29;2021-09-29
6063;793060;0;False;;;;1.0;0.0;0.0;1.0;;;2021-Sep-14;2021-09-14
6064;873000;0;False;;;;1.0;0.0;0.0;1.0;;;2021-Jul21-20;
6065;879920;0;False;;;;1.0;0.0;0.0;1.0;;72.0;2021-ul-4J;
6066;925120;0;False;full;1.0;;1.0;1.0;0.0;2.0;;19.0;2021-Mar-29;2021-03-29
6067;972510;0;True;;;;1.0;0.0;0.0;1.0;;;2021-ay-5M;
6068;977270;0;False;;;;1.0;0.0;0.0;1.0;;1.0;2021-ct-8O;
6069;1068720;0;False;full;;;1.0;0.0;0.0;1.0;;;2021-Jan-28;2021-01-28
6070;1147460;0;False;full;;;1.0;0.0;1.0;2.0;;3.0;2021-May-19;2021-05-19
6071;1153100;0;False;;;;1.0;0.0;0.0;1.0;;51.0;2021-Mar-16;2021-03-16
6072;1212480;0;False;;;;1.0;0.0;0.0;1.0;;;2021-Jun-15;2021-06-15
6073;1213050;0;False;;;68.0;1.0;0.0;0.0;1.0;;11.0;2021-eb-3F;
6074;1225040;0;False;;;;1.0;0.0;0.0;1.0;;10.0;2021-Apr-26;2021-04-26
6075;1230880;0;False;full;;;1.0;0.0;0.0;1.0;;15.0;2021-Jan-19;2021-01-19
6076;1241460;0;False;;;;1.0;0.0;0.0;1.0;;8.0;2021-Apr-27;2021-04-27
6077;1279220;0;False;;;;1.0;1.0;0.0;2.0;;;2021-Feb-19;2021-02-19
6078;1289550;0;False;;;;1.0;0.0;0.0;1.0;;;2021-ar-2M;
6079;1290100;0;False;;;;1.0;0.0;0.0;1.0;;;2021-ec-5D;
6080;1293610;0;False;;;;1.0;0.0;0.0;1.0;;18.0;2021-an-8J;
6081;1295910;0;False;;;;1.0;0.0;0.0;1.0;;;2021-ug-2A;
6082;1298750;0;False;full;;;1.0;0.0;0.0;1.0;;20.0;2021-Dec-25;2021-12-25
6083;1300650;0;False;full;;;1.0;0.0;1.0;2.0;;;2021-Apr-30;2021-04-30
6084;1344690;0;False;;;;1.0;0.0;0.0;1.0;;;2021-Sep-30;2021-09-30
6085;1345390;0;False;;;;1.0;0.0;0.0;1.0;;2.0;2021-Feb-17;2021-02-17
6086;1361720;0;False;;;;1.0;0.0;0.0;1.0;;5.0;2021-pr-8A;
6087;1377160;0;False;;;;1.0;0.0;0.0;1.0;;;2021-eb-7F;
6088;1381360;0;False;;;;1.0;0.0;1.0;2.0;;9.0;2021-Apr-12;2021-04-12
6089;1387300;0;False;;;;1.0;0.0;0.0;1.0;;;2021-Feb-19;2021-02-19
6090;1388420;0;False;;;;1.0;0.0;0.0;1.0;;10.0;2021-Jan-28;2021-01-28
6091;1404770;0;False;;;;1.0;0.0;0.0;1.0;;5.0;2021-Sep-12;2021-09-12
6092;1404800;0;False;full;;;1.0;0.0;0.0;1.0;;;2021-May20-21;
6093;1406630;0;False;;;;1.0;0.0;1.0;2.0;;;2021-an-6J;
6094;1416180;0;False;;;;1.0;0.0;0.0;1.0;;;2021-ep-3S;
6095;1421600;0;False;full;1.0;;1.0;1.0;0.0;2.0;;10.0;2021-pr-9A;
6096;1429700;0;False;;;;1.0;0.0;0.0;1.0;;0.0;2021-ul-9J;
6097;1440790;0;False;;;;1.0;0.0;0.0;1.0;;;2021-Jan-14;2021-01-14
6098;1443250;0;False;;;;1.0;0.0;0.0;1.0;;19.0;2021-an-8J;
6099;1444370;0;False;;;;1.0;0.0;0.0;1.0;;;2021-Feb-24;2021-02-24
6100;1445890;0;False;full;;;1.0;0.0;0.0;1.0;;69.0;2021-Jan-28;2021-01-28
6101;1446180;0;True;;;;1.0;0.0;0.0;1.0;;8.0;2021-Jan-14;2021-01-14
6102;1449290;0;False;;;;1.0;0.0;0.0;1.0;;3.0;2021-ul-2J;
6103;1455020;0;False;full;;;1.0;0.0;0.0;1.0;;3.0;2021-Oct-12;2021-10-12
6104;1459530;0;False;;;;1.0;0.0;0.0;1.0;;;2021-eb-3F;
6105;1468190;0;False;;;;1.0;0.0;0.0;1.0;;;2021-an-8J;
6106;1472790;0;False;full;;;1.0;0.0;0.0;1.0;;16.0;2021-ug-5A;
6107;1472810;0;False;;;;1.0;0.0;1.0;2.0;;;2021-ar-4M;
6108;1473130;0;False;;;;1.0;0.0;0.0;1.0;;24.0;2021-Sep-17;2021-09-17
6109;1473540;0;False;;;;1.0;0.0;0.0;1.0;;20.0;2021-Feb-24;2021-02-24
6110;1477560;0;False;;;;1.0;0.0;0.0;1.0;;;2021-eb-4F;
6111;1479760;0;False;full;;;1.0;0.0;0.0;1.0;;;2021-Jan21-20;
6112;1480860;0;False;;;;1.0;0.0;0.0;1.0;;;2021-an-4J;
6113;1484660;0;False;;1.0;;1.0;1.0;0.0;2.0;;;2021-ar-3M;
6114;1484970;0;False;full;;;1.0;0.0;0.0;1.0;;;2021-Feb-18;2021-02-18
6115;1484980;0;False;;;;1.0;0.0;0.0;1.0;;;2021-Apr-27;2021-04-27
6116;1486180;0;False;;;;1.0;1.0;0.0;2.0;;;2021-Sep-24;2021-09-24
6117;1488420;0;False;;;;1.0;0.0;0.0;1.0;;;2021-Jan-14;2021-01-14
6118;1489520;0;False;;;;1.0;0.0;0.0;1.0;;23.0;2021-eb-3F;
6119;1494230;0;False;;1.0;;1.0;1.0;0.0;2.0;;;2021-eb-2F;
6120;1494580;0;False;;;;1.0;0.0;0.0;1.0;;9.0;2021-Jan20-21;
6121;1497530;0;False;full;;;1.0;1.0;1.0;3.0;;25.0;2021-ul-9J;
6122;1501760;0;False;;;;1.0;0.0;0.0;1.0;;;2021-Jan-29;2021-01-29
6123;1502490;0;False;;;;1.0;0.0;0.0;1.0;;;2021-Jan-27;2021-01-27
6124;1502550;0;False;;;;1.0;0.0;0.0;1.0;;14.0;2021-an-6J;
6125;1502610;0;False;;;;1.0;0.0;0.0;1.0;;11.0;2021-May-18;2021-05-18
6126;1503060;0;False;;;;1.0;0.0;0.0;1.0;;;2021-Jan21-20;
6127;1505690;0;False;;1.0;;1.0;1.0;0.0;2.0;;27.0;2021-Apr-11;2021-04-11
6128;1505960;0;False;full;;;1.0;0.0;0.0;1.0;;3.0;2021-Apr-15;2021-04-15
6129;1507310;0;False;;;;1.0;0.0;0.0;1.0;;;2021-ep-7S;
6130;1508440;0;False;;;;1.0;0.0;1.0;2.0;;12.0;2021-ov-5N;
6131;1510720;0;False;full;;;1.0;0.0;0.0;1.0;;;2021-Jan-26;2021-01-26
6132;1513240;0;False;;;;1.0;0.0;0.0;1.0;;16.0;2021-eb-1F;
6133;1513700;0;False;;;;1.0;0.0;1.0;2.0;;;2021-Jan-31;2021-01-31
6134;1513800;0;False;;;;1.0;0.0;0.0;1.0;;9.0;2021-May-14;2021-05-14
6135;1515730;0;False;;;;1.0;0.0;0.0;1.0;;1.0;2021-Jan-26;2021-01-26
6136;1515970;0;False;full;;;1.0;0.0;0.0;1.0;;18.0;2021-Jan-31;2021-01-31
6137;1520690;0;True;full;;;1.0;0.0;0.0;1.0;;;2021-Jun-15;2021-06-15
6138;1522020;0;False;;;;1.0;0.0;0.0;1.0;;;2021-Feb-14;2021-02-14
6139;1522120;0;False;full;;;1.0;0.0;1.0;2.0;;;2021-ar-7M;
6140;1527960;0;False;full;;;1.0;0.0;0.0;1.0;;26.0;2021-Mar-17;2021-03-17
6141;1528800;0;False;;;;1.0;0.0;0.0;1.0;;;2021-Feb-12;2021-02-12
6142;1528900;0;False;full;;;1.0;1.0;1.0;3.0;;;2021-Feb-18;2021-02-18
6143;1530290;0;False;;;;1.0;0.0;0.0;1.0;;;2021-Feb-15;2021-02-15
6144;1531200;0;False;;;;1.0;0.0;0.0;1.0;;;2021-Feb-15;2021-02-15
6145;1531270;0;False;;;;1.0;0.0;0.0;1.0;;;2021-l-Ju;
6146;1531290;0;False;;;;1.0;0.0;0.0;1.0;;;2021-Feb-16;2021-02-16
6147;1536590;0;False;full;;;1.0;1.0;0.0;2.0;;11.0;2021-Mar-14;2021-03-14
6148;1537010;0;False;;;;1.0;0.0;1.0;2.0;;19.0;2021-ul-9J;
6149;1538370;0;False;;;;1.0;0.0;1.0;2.0;;;2021-Feb-19;2021-02-19
6150;1539040;0;False;;;;1.0;0.0;0.0;1.0;;;2021-pr-4A;
6151;1539950;0;False;;;;1.0;0.0;0.0;1.0;;;2021-Feb-17;2021-02-17
6152;1541730;0;False;full;;;1.0;0.0;0.0;1.0;;;2021-Feb-18;2021-02-18
6153;1543620;0;False;;;;1.0;0.0;0.0;1.0;;;2021-Feb-23;2021-02-23
6154;1543630;0;False;;;;1.0;1.0;0.0;2.0;;;2021-r-Ma;
6155;1543650;0;False;full;;;1.0;1.0;1.0;3.0;;15.0;2021-Jul-27;2021-07-27
6156;1544720;0;False;;;;1.0;0.0;0.0;1.0;;;2021-ar-5M;
6157;1544820;0;False;;;;1.0;0.0;0.0;1.0;;;2021-ar-4M;
6158;1545270;0;False;full;;;1.0;0.0;0.0;1.0;;10.0;2021-Jul-19;2021-07-19
6159;1548030;0;False;;;;1.0;0.0;0.0;1.0;;;2021-pr-6A;
6160;1551340;0;False;;1.0;;1.0;0.0;0.0;1.0;;;2021-ar-8M;
6161;1551910;0;True;;;;1.0;1.0;1.0;3.0;;;2021-pr-6A;
6162;1552040;0;False;;;;1.0;1.0;0.0;2.0;;9.0;2021-May-18;2021-05-18
6163;1552830;0;False;;;;1.0;0.0;0.0;1.0;;1.0;2021-Jul-16;2021-07-16
6164;1553480;0;False;;;;1.0;0.0;0.0;1.0;;2.0;2021-Sep-17;2021-09-17
6165;1553850;0;False;;;;1.0;1.0;1.0;3.0;;;2021-ar-4M;
6166;1554920;0;False;;;;1.0;1.0;0.0;2.0;;;2021-ar-5M;
6167;1555500;0;False;;;;1.0;1.0;0.0;2.0;;;2021-ar-5M;
6168;1555900;0;False;;;;1.0;0.0;0.0;1.0;;;2021-Mar-10;2021-03-10
6169;1556040;0;False;full;;;1.0;0.0;0.0;1.0;;;2021-Mar-10;2021-03-10
6170;1556550;0;False;;;;1.0;0.0;0.0;1.0;;;2021-Jun-18;2021-06-18
6171;1557360;0;False;;;;1.0;0.0;0.0;1.0;;;2021-pr-3A;
6172;1559180;0;False;;;;1.0;0.0;0.0;1.0;;5.0;2021-Mar-10;2021-03-10
6173;1559370;0;False;full;;;1.0;0.0;0.0;1.0;;;2021-Mar-31;2021-03-31
6174;1562440;0;True;;;;1.0;1.0;0.0;2.0;;;2021-Mar-16;2021-03-16
6175;1562550;0;False;;;;1.0;0.0;0.0;1.0;;;2021-pr-7A;
6176;1562740;0;False;;;;1.0;0.0;0.0;1.0;;22.0;2021-ul-9J;
6177;1565870;0;False;;;;1.0;0.0;0.0;1.0;;8.0;2021-May-19;2021-05-19
6178;1569340;0;False;;;;1.0;1.0;0.0;2.0;;;2021-May-24;2021-05-24
6179;1569540;0;False;full;;;1.0;0.0;0.0;1.0;;21.0;2021-Oct-24;2021-10-24
6180;1571210;0;False;;;;1.0;0.0;0.0;1.0;;;2021-ct-1O;
6181;1572460;0;False;;;;1.0;0.0;0.0;1.0;;;2021-ov-4N;
6182;1572850;0;False;;;;1.0;1.0;0.0;2.0;;;2021-Oct-15;2021-10-15
6183;1573240;0;False;;;;1.0;0.0;0.0;1.0;;30.0;2021-Nov-23;2021-11-23
6184;1573710;0;False;;;;1.0;0.0;0.0;1.0;;;2021-May-16;2021-05-16
6185;1575320;0;False;;;;1.0;0.0;0.0;1.0;;5.0;2021-Apr-11;2021-04-11
6186;1576540;0;False;full;;;1.0;1.0;1.0;3.0;;;2021-Aug-13;2021-08-13
6187;1576900;0;False;;;;1.0;0.0;0.0;1.0;;9.0;2021-Jun-28;2021-06-28
6188;1577810;0;False;;;;1.0;0.0;0.0;1.0;;35.0;2021-Sep-30;2021-09-30
6189;1577860;0;False;;;;1.0;0.0;0.0;1.0;;;2021-ay-3M;
6190;1578300;0;False;;;;1.0;0.0;0.0;1.0;;7.0;2021-pr-9A;
6191;1578750;0;False;;;;1.0;0.0;0.0;1.0;;71.0;2021-Apr-12;2021-04-12
6192;1580040;0;False;full;;;1.0;0.0;0.0;1.0;;;2021-Dec-23;2021-12-23
6193;1583840;0;False;;1.0;;1.0;0.0;0.0;1.0;;11.0;2021-Nov-23;2021-11-23
6194;1584500;0;False;full;;;1.0;0.0;0.0;1.0;;;2021-ov-1N;
6195;1586010;0;False;;;;1.0;0.0;0.0;1.0;;;2021-Apr20-21;
6196;1586540;0;False;;;;1.0;0.0;0.0;1.0;;18.0;2021-ul-1J;
6197;1587530;0;False;;;;1.0;1.0;0.0;2.0;;;2021-Jul21-20;
6198;1587680;0;False;;;;1.0;0.0;0.0;1.0;;7.0;2021-Jun20-21;
6199;1589450;0;False;;;;1.0;0.0;0.0;1.0;;4.0;2021-Apr-15;2021-04-15
6200;1589830;0;False;;;;1.0;0.0;0.0;1.0;;;2021-Jul21-20;
6201;1590970;0;False;;;;1.0;0.0;0.0;1.0;;;2021-ay-7M;
6202;1592860;0;False;;;;1.0;0.0;0.0;1.0;;;2021-ay-2M;
6203;1593620;0;True;;;;1.0;1.0;0.0;2.0;;;2021-Jul-23;2021-07-23
6204;1594560;0;False;;;;1.0;0.0;0.0;1.0;;;2021-Jun-11;2021-06-11
6205;1596810;0;False;;;;1.0;0.0;0.0;1.0;;;2021-ul-9J;
6206;1597670;0;False;;;;1.0;0.0;0.0;1.0;;;2021-Apr-28;2021-04-28
6207;1600190;0;False;;;;1.0;0.0;0.0;1.0;;;2021-ay-9M;
6208;1601900;0;False;;;;1.0;0.0;0.0;1.0;;;2021-ay-7M;
6209;1601990;0;False;;;;1.0;0.0;0.0;1.0;;6.0;2021-Apr-27;2021-04-27
6210;1602810;0;False;;;;1.0;0.0;0.0;1.0;;;2021-May-17;2021-05-17
6211;1603460;0;False;;;;1.0;0.0;0.0;1.0;;;2021-Apr-30;2021-04-30
6212;1607740;0;False;;;;1.0;0.0;0.0;1.0;;;2021-Jun-28;2021-06-28
6213;1607820;0;False;full;;;1.0;0.0;0.0;1.0;;24.0;2021-un-1J;
6214;1609600;0;False;;;;1.0;0.0;0.0;1.0;;18.0;2021-Sep-23;2021-09-23
6215;1609690;0;False;;;;1.0;0.0;0.0;1.0;;35.0;2021-un-4J;
6216;1609800;0;False;full;;;1.0;0.0;0.0;1.0;;13.0;2021-Jul-15;2021-07-15
6217;1610110;0;True;;;;1.0;0.0;0.0;1.0;;;2021-Oct-11;2021-10-11
6218;1611280;0;False;;;;1.0;0.0;0.0;1.0;;;2021-May-24;2021-05-24
6219;1614620;0;False;;;;1.0;0.0;0.0;1.0;;;2021-un-2J;
6220;1617880;0;False;;1.0;;1.0;0.0;0.0;1.0;;12.0;2021-ov-3N;
6221;1618000;0;False;;;;1.0;0.0;0.0;1.0;;;2021-May-15;2021-05-15
6222;1618090;0;False;full;;;1.0;0.0;0.0;1.0;;14.0;2021-Aug-15;2021-08-15
6223;1618140;0;False;;;;1.0;0.0;0.0;1.0;;;2021-May-13;2021-05-13
6224;1623220;0;False;;;;1.0;0.0;0.0;1.0;;;2021-May-15;2021-05-15
6225;1626480;0;False;;;;1.0;0.0;0.0;1.0;;12.0;2021-un-8J;
6226;1626570;0;False;;;;1.0;0.0;0.0;1.0;;11.0;2021-May-19;2021-05-19
6227;1629160;0;False;;;;1.0;0.0;0.0;1.0;;;2021-May-28;2021-05-28
6228;1634130;0;False;;;;1.0;0.0;0.0;1.0;;12.0;2021-ct-5O;
6229;1641330;0;False;full;1.0;;1.0;0.0;0.0;1.0;;88.0;2021-un-4J;
6230;1641840;0;False;full;;;1.0;0.0;1.0;2.0;;30.0;2021-Jun-17;2021-06-17
6231;1642600;0;False;;;;1.0;1.0;1.0;3.0;;8.0;2021-Sep20-21;
6232;1642690;0;True;;1.0;;1.0;0.0;0.0;1.0;;10.0;2021-Jun-15;2021-06-15
6233;1644220;0;False;;;;1.0;1.0;0.0;2.0;;;2021-ug-7A;
6234;1645920;0;False;full;;;1.0;0.0;0.0;1.0;;;2021-Jul-30;2021-07-30
6235;1646660;0;False;;;;1.0;0.0;0.0;1.0;;;2021-Aug-10;2021-08-10
6236;1647490;0;False;;;;1.0;0.0;0.0;1.0;;;2021-May-27;2021-05-27
6237;1648250;0;False;;;;1.0;0.0;0.0;1.0;;23.0;2021-un-8J;
6238;1649440;0;False;;;;1.0;1.0;0.0;2.0;;13.0;2021-Jun-28;2021-06-28
6239;1650680;0;False;full;;;1.0;0.0;0.0;1.0;;28.0;2021-Jun-25;2021-06-25
6240;1651260;0;False;;;;1.0;0.0;0.0;1.0;;;2021-Dec-28;2021-12-28
6241;1652080;0;False;;1.0;;1.0;0.0;0.0;1.0;;31.0;2021-Aug21-20;
6242;1653860;0;False;;;;1.0;0.0;0.0;1.0;;8.0;2021-Jun-18;2021-06-18
6243;1656210;0;False;;;;1.0;1.0;1.0;3.0;;;2021-Jul-17;2021-07-17
6244;1657200;0;False;full;;;1.0;1.0;1.0;3.0;;4.0;2021-Jul21-20;
6245;1661760;0;False;;;;1.0;0.0;0.0;1.0;;7.0;2021-Dec-26;2021-12-26
6246;1663560;0;False;;;;1.0;0.0;0.0;1.0;;;2021-ug-9A;
6247;1665050;0;False;;;;1.0;0.0;0.0;1.0;;;2021-Jul-13;2021-07-13
6248;1665780;0;False;;;;1.0;0.0;0.0;1.0;;24.0;2021-Jun-29;2021-06-29
6249;1668800;0;False;;;;1.0;0.0;0.0;1.0;;;2021-Nov-11;2021-11-11
6250;1675150;0;False;;;;1.0;0.0;0.0;1.0;;;2021-Jul-23;2021-07-23
6251;1676060;0;False;;;;1.0;0.0;0.0;1.0;;;2021-Sep-16;2021-09-16
6252;1677630;0;False;full;;;1.0;0.0;0.0;1.0;;;2021-Jul-27;2021-07-27
6253;1678930;0;False;full;;;1.0;0.0;0.0;1.0;;15.0;2021-Jul-14;2021-07-14
6254;1685010;0;False;full;;;1.0;0.0;0.0;1.0;;13.0;2021-Jul-23;2021-07-23
6255;1685500;0;False;;;;1.0;0.0;0.0;1.0;;3.0;2021-Jul-23;2021-07-23
6256;1685950;0;False;;;;1.0;0.0;0.0;1.0;;;2021-Jul-23;2021-07-23
6257;1688960;0;False;;;;1.0;0.0;0.0;1.0;;;2021-ug-4A;
6258;1689060;0;False;;;;1.0;1.0;0.0;2.0;;;2021-Oct-12;2021-10-12
6259;1689880;0;False;full;;;1.0;0.0;0.0;1.0;;;2021-Aug-18;2021-08-18
6260;1690290;0;False;;;;1.0;1.0;1.0;3.0;;;2021-ug-1A;
6261;1692010;0;False;;;;1.0;0.0;0.0;1.0;;;2021-Jul-30;2021-07-30
6262;1694320;0;False;;;;1.0;0.0;0.0;1.0;;;2021-Sep-12;2021-09-12
6263;1698040;0;False;;;;1.0;0.0;0.0;1.0;;;2021-ep-1S;
6264;1699120;0;False;;;;1.0;0.0;0.0;1.0;;12.0;2021-ov-3N;
6265;1707280;0;False;full;;;1.0;0.0;0.0;1.0;;5.0;2021-Aug21-20;
6266;1712490;0;False;;;;1.0;0.0;0.0;1.0;;14.0;2021-Aug-31;2021-08-31
6267;1713830;0;False;;;;1.0;0.0;0.0;1.0;;7.0;2021-ep-7S;
6268;1713880;0;False;;;;1.0;1.0;0.0;2.0;;7.0;2021-Aug-30;2021-08-30
6269;1714430;0;False;;;;1.0;1.0;1.0;3.0;;;2021-Oct-14;2021-10-14
6270;1716190;0;False;;;;1.0;0.0;0.0;1.0;;;2021-Sep-12;2021-09-12
6271;1716790;0;False;;;;1.0;0.0;0.0;1.0;;;2021-ep-7S;
6272;1717160;0;False;full;;;1.0;0.0;0.0;1.0;;7.0;2021-ct-6O;
6273;1719200;0;False;;;;1.0;0.0;0.0;1.0;;;2021-Aug-30;2021-08-30
6274;1719680;0;False;;;;1.0;0.0;0.0;1.0;;28.0;2021-Nov-18;2021-11-18
6275;1719830;0;False;;;;1.0;1.0;1.0;3.0;;8.0;2021-Sep-22;2021-09-22
6276;1719960;0;False;;;;1.0;0.0;0.0;1.0;;5.0;2021-Aug-28;2021-08-28
6277;1719980;0;False;;;;1.0;0.0;0.0;1.0;;;2021-Oct-25;2021-10-25
6278;1722590;0;False;full;1.0;;1.0;0.0;0.0;1.0;;7.0;2021-Oct-15;2021-10-15
6279;1723400;0;False;;;;1.0;0.0;0.0;1.0;;;2021-Sep-24;2021-09-24
6280;1724510;0;False;;;;1.0;0.0;0.0;1.0;;;2021-ct-4O;
6281;1724670;0;False;;;;1.0;0.0;0.0;1.0;;;2021-Sep-12;2021-09-12
6282;1724700;0;False;full;;;1.0;1.0;1.0;3.0;;4.0;2021-Sep20-21;
6283;1726790;0;False;;;;1.0;0.0;0.0;1.0;;;2021-Aug21-20;
6284;1726970;0;False;;;;1.0;0.0;0.0;1.0;;16.0;2021-Sep-18;2021-09-18
6285;1727090;0;True;;;;1.0;1.0;1.0;3.0;;;2021-Sep-27;2021-09-27
6286;1727880;0;True;;;;1.0;0.0;0.0;1.0;;;2021-Oct-13;2021-10-13
6287;1729810;0;False;;1.0;;1.0;0.0;0.0;1.0;;32.0;2021-Oct-14;2021-10-14
6288;1731630;0;False;full;;;1.0;0.0;0.0;1.0;;26.0;2021-Sep-14;2021-09-14
6289;1731850;0;False;;;;1.0;0.0;0.0;1.0;;20.0;2021-Sep-10;2021-09-10
6290;1733230;0;False;;;;1.0;0.0;0.0;1.0;;;2021-ep-9S;
6291;1733830;0;False;;3.0;;1.0;0.0;0.0;1.0;;;2021-Sep-15;2021-09-15
6292;1736140;0;False;;;;1.0;0.0;0.0;1.0;;10.0;2021-Sep-17;2021-09-17
6293;1739130;0;False;;;;1.0;0.0;0.0;1.0;;4.0;2021-Oct-29;2021-10-29
6294;1745240;0;False;;;;1.0;0.0;0.0;1.0;;14.0;2021-Nov-11;2021-11-11
6295;1745880;0;False;;;;1.0;0.0;0.0;1.0;;20.0;2021-Sep-27;2021-09-27
6296;1746420;0;False;;;;1.0;0.0;0.0;1.0;;;2021-ct-1O;
6297;1746640;0;False;;;;1.0;0.0;0.0;1.0;;;2021-Sep-29;2021-09-29
6298;1747210;0;True;;;;1.0;0.0;0.0;1.0;;;2021-ct-3O;
6299;1748240;0;False;;;;1.0;0.0;0.0;1.0;;;2021-Sep-28;2021-09-28
6300;1753730;0;False;;;;1.0;0.0;0.0;1.0;;27.0;2021-Nov-26;2021-11-26
6301;1755170;0;False;;;;1.0;0.0;0.0;1.0;;;2021-Sep-25;2021-09-25
6302;1756550;0;False;;;;1.0;0.0;0.0;1.0;;;2021-Dec-18;2021-12-18
6303;1757360;0;False;;;;1.0;0.0;0.0;1.0;;12.0;2021-Nov-10;2021-11-10
6304;1759400;0;False;full;;;1.0;0.0;0.0;1.0;;23.0;2021-Oct-26;2021-10-26
6305;1760510;0;True;;;;1.0;0.0;1.0;2.0;;;2021-Oct-12;2021-10-12
6306;1762720;0;False;full;;;1.0;0.0;0.0;1.0;;;2021-ct-6O;
6307;1765980;0;False;full;;;1.0;1.0;1.0;3.0;;14.0;2021-ec-3D;
