appid,new_date
844040,2018-07-13
804490,2018-09-25
746860,2018-01-23
785100,2018-11-15
827460,2018-08-10
836550,2018-04-30
943010,2018-12-10
954160,2018-11-02
943390,2018-10-11
682170,2018-01-11
843900,2018-04-30
545600,2018-10-03
661940,2018-08-01
715210,2018-06-01
781640,2018-05-02
790350,2018-09-06
796380,2018-02-28
645730,2018-10-17
844420,2018-04-24
618140,2018-03-28
616520,2018-11-05
873610,2018-06-20
501080,2018-02-07
773090,2018-10-09
877910,2018-07-30
331690,2018-02-13
675490,2018-01-09
771450,2018-01-12
862770,2018-07-19
907330,2018-08-14
588200,2018-08-16
713310,2018-03-27
767200,2018-02-15
797610,2018-08-24
804120,2018-03-29
852390,2018-05-19
882080,2018-09-27
896400,2018-08-01
533050,2018-08-22
872380,2018-08-06
875740,2018-08-15
914850,2018-12-19
468670,2018-09-18
831770,2018-04-20
798790,2018-11-20
437630,2018-08-15
894630,2018-09-21
877200,2018-11-09
783810,2018-02-06
792660,2018-10-15
972740,2018-11-14
621220,2018-01-18
777790,2018-02-01
766000,2018-01-31
736810,2018-03-13
771950,2018-01-26
676440,2018-01-26
795220,2018-05-01
820950,2018-04-06
948420,2018-09-25
772430,2018-08-30
769840,2018-07-10
975700,2018-12-11
722890,2018-01-11
818940,2018-03-27
699920,2018-11-08
785110,2018-02-06
770110,2018-10-02
690630,2018-03-12
834380,2018-05-15
884960,2018-07-13
953700,2018-10-23
979790,2018-12-20
815660,2018-03-20
922250,2018-11-02
632250,2018-11-07
945460,2018-11-02
486430,2018-05-17
749700,2018-02-16
771340,2018-09-14
776780,2018-01-23
819160,2018-10-10
838700,2018-04-20
840380,2018-07-13
850920,2018-05-08
852320,2018-07-19
919320,2018-08-28
936630,2018-11-01
941000,2018-10-19
964220,2018-11-08
928520,2018-10-16
458580,2018-11-15
916950,2018-09-19
371140,2018-02-08
612390,2018-02-06
489120,2018-04-05
815010,2018-03-20
817410,2018-04-25
850040,2018-05-09
870670,2018-07-02
903580,2018-08-10
956400,2018-11-16
965490,2018-11-27
979450,2018-12-07
531640,2018-11-15
642610,2018-06-05
766630,2018-01-25
892630,2018-07-28
566540,2018-09-18
885640,2018-07-13
630720,2018-09-27
419990,2018-07-26
567750,2018-03-29
392160,2018-11-30
934540,2018-10-01
946090,2018-10-18
770100,2018-05-18
805940,2018-07-13
896670,2018-08-08
446020,2018-03-28
810670,2018-03-17
933450,2018-10-18
575970,2018-03-28
691320,2018-08-28
711430,2018-02-12
818060,2018-04-12
836540,2018-04-30
933770,2018-09-25
824190,2018-04-13
755830,2018-03-16
787260,2018-02-05
815580,2018-03-16
833470,2018-04-13
951700,2018-10-26
587180,2018-01-30
611230,2018-12-18
690150,2018-02-13
711920,2018-07-19
788760,2018-02-08
822640,2018-09-05
903150,2018-08-17
904500,2018-09-06
427290,2018-06-04
753660,2018-02-02
882960,2018-07-07
866400,2018-10-05
869620,2018-12-07
629220,2018-03-01
798280,2018-03-05
705670,2018-01-24
892760,2018-11-02
809240,2018-04-12
886460,2018-07-14
868080,2018-07-13
603330,2018-04-19
605920,2018-07-10
591750,2018-04-26
772090,2018-01-19
788150,2018-03-30
788410,2018-02-22
767360,2018-10-26
764990,2018-04-07
447120,2018-02-28
890220,2018-08-04
573120,2018-04-12
936180,2018-12-04
741430,2018-08-16
946040,2018-11-09
927310,2018-09-30
818610,2018-06-22
826600,2018-09-27
889770,2018-07-13
654220,2018-03-29
896590,2018-08-02
555310,2018-02-23
963230,2018-11-04
520540,2018-07-16
661030,2018-03-08
727420,2018-12-14
731600,2018-04-10
754830,2018-12-03
819780,2018-05-29
870140,2018-06-16
876180,2018-06-28
880570,2018-06-21
884400,2018-07-19
891710,2018-10-25
896550,2018-11-13
949820,2018-10-10
759540,2018-05-23
658140,2018-11-19
859370,2018-09-04
914000,2018-09-10
935440,2018-09-21
615020,2018-10-22
793880,2018-06-21
625830,2018-01-19
706710,2018-12-21
748420,2018-03-01
791960,2018-02-03
818800,2018-09-28
820510,2018-07-25
887060,2018-11-29
958480,2018-12-15
733510,2018-03-16
781890,2018-02-27
791000,2018-04-20
834440,2018-10-25
844970,2018-05-17
848660,2018-09-06
926250,2018-09-11
928690,2018-11-23
932270,2018-10-01
932820,2018-09-16
948240,2018-10-18
960550,2018-11-06
960700,2018-11-12
971780,2018-12-14
976870,2018-11-30
977670,2018-11-27
585190,2018-10-02
938270,2018-11-14
558750,2018-02-19
778640,2018-02-27
839960,2018-12-11
941540,2018-11-02
642580,2018-01-09
797200,2018-03-23
760920,2018-12-21
946780,2018-10-05
821500,2018-04-04
645380,2018-06-01
301840,2018-05-04
670350,2018-07-12
963330,2018-12-08
941480,2018-10-02
879250,2018-07-09
371650,2018-09-13
813820,2018-06-05
625680,2018-03-06
758570,2018-03-05
960190,2018-12-11
320240,2018-08-10
720380,2018-02-06
670930,2018-11-30
865930,2018-07-27
786680,2018-02-05
906730,2018-12-15
749840,2018-02-13
829260,2018-04-06
870800,2018-06-15
876890,2018-09-01
983990,2018-12-28
816250,2018-03-20
736220,2018-08-09
784950,2018-03-15
253250,2018-07-25
771010,2018-02-09
878020,2018-08-01
710470,2018-05-15
898650,2018-11-06
836080,2018-04-18
390710,2018-03-07
775730,2018-03-02
816760,2018-04-06
845750,2018-07-21
869540,2018-06-13
606280,2018-11-27
887530,2018-10-12
698770,2018-04-19
872600,2018-06-23
888010,2018-11-17
840100,2018-04-27
789730,2018-02-02
709440,2018-12-04
677190,2018-04-18
719210,2018-04-18
837280,2018-05-03
845860,2018-08-06
853980,2018-05-21
897820,2018-10-18
935920,2018-10-19
820620,2018-08-03
865220,2018-11-02
869300,2018-06-28
940790,2018-10-19
451930,2018-07-19
835490,2018-08-25
863470,2018-05-30
874770,2018-07-24
938240,2018-09-27
947450,2018-10-21
956190,2018-10-16
761170,2018-02-12
502720,2018-05-08
805850,2018-05-21
839200,2018-12-26
346750,2018-10-09
713180,2018-04-13
752330,2018-02-21
792860,2018-08-17
899180,2018-11-16
931630,2018-09-14
743900,2018-07-24
847290,2018-05-17
988650,2018-12-21
813450,2018-08-15
895470,2018-08-05
624320,2018-03-16
803150,2018-02-27
723350,2018-09-22
822110,2018-04-05
912560,2018-08-30
558230,2018-06-14
743890,2018-07-24
853860,2018-05-10
509400,2018-06-21
792350,2018-03-02
889520,2018-07-20
971480,2018-11-22
860860,2018-06-07
320330,2018-02-23
917740,2018-09-26
537630,2018-08-31
796650,2018-03-15
797010,2018-02-20
975390,2018-12-26
912600,2018-10-05
972850,2018-12-21
389940,2018-08-02
656380,2018-03-12
671150,2018-12-06
770820,2018-01-25
771380,2018-09-14
780740,2018-07-25
785560,2018-06-06
786470,2018-06-03
800860,2018-05-31
801300,2018-03-29
838440,2018-05-17
842990,2018-05-17
845600,2018-06-29
859960,2018-08-17
862250,2018-12-20
869910,2018-06-15
904940,2018-08-13
911580,2018-11-30
926100,2018-09-05
927080,2018-09-07
936170,2018-10-10
966450,2018-11-06
970980,2018-11-08
977080,2018-12-20
978440,2018-12-25
834280,2018-09-18
873490,2018-10-12
567140,2018-03-09
936530,2018-11-29
868060,2018-10-17
946460,2018-10-12
327860,2018-02-06
869870,2018-09-08
611670,2018-04-02
574090,2018-07-17
762590,2018-01-25
809320,2018-03-05
896160,2018-12-08
953840,2018-11-23
628720,2018-12-04
445000,2018-03-15
726510,2018-01-12
791500,2018-05-17
949670,2018-12-17
978640,2018-11-23
633060,2018-02-22
630080,2018-05-07
658330,2018-03-09
709080,2018-01-23
754460,2018-09-14
786350,2018-11-28
788390,2018-11-30
816830,2018-06-01
836350,2018-05-21
847900,2018-04-24
905330,2018-09-26
965470,2018-12-17
690530,2018-06-26
798420,2018-11-30
462940,2018-04-27
724470,2018-03-22
563260,2018-09-13
867700,2018-06-04
527430,2018-06-05
775520,2018-01-05
889320,2018-07-23
929600,2018-10-06
717310,2018-06-19
681330,2018-10-11
802490,2018-04-30
1001880,2018-12-28
570810,2018-02-01
717830,2018-01-11
775270,2018-02-14
779730,2018-11-09
790630,2018-03-02
802930,2018-09-18
804400,2018-03-14
805340,2018-03-09
810000,2018-05-25
810330,2018-04-26
810580,2018-03-08
816770,2018-03-26
831680,2018-05-16
841010,2018-05-02
847790,2018-06-08
854830,2018-10-16
860550,2018-11-28
922510,2018-09-05
978470,2018-11-26
826040,2018-07-23
889220,2018-10-08
999200,2018-12-28
860910,2018-05-31
798850,2018-03-21
461410,2018-03-15
893050,2018-08-14
816270,2018-03-27
970800,2018-11-19
502130,2018-05-18
577670,2018-03-08
927840,2018-12-06
949890,2018-10-31
743550,2018-01-12
792370,2018-07-19
793320,2018-03-09
807070,2018-07-20
813250,2018-05-24
968320,2018-11-15
513710,2018-08-29
488920,2018-02-13
790750,2018-11-09
952920,2018-11-09
772470,2018-01-05
786450,2018-07-16
764590,2018-01-30
749560,2018-03-09
804000,2018-02-27
883020,2018-07-17
745400,2018-01-04
775910,2018-01-10
787970,2018-02-14
793630,2018-03-31
760550,2018-01-25
941410,2018-10-15
462590,2018-10-09
745950,2018-10-31
833910,2018-04-12
848930,2018-07-26
614630,2018-05-28
856880,2018-06-05
734980,2018-05-28
793600,2018-11-16
508190,2018-02-09
540770,2018-12-12
657300,2018-10-04
726880,2018-10-25
746420,2018-05-28
800930,2018-03-07
808580,2018-02-27
828590,2018-04-09
917910,2018-08-27
926820,2018-11-06
946340,2018-11-30
977430,2018-11-23
616620,2018-04-04
475960,2018-04-11
925520,2018-09-11
949030,2018-10-05
976780,2018-11-22
785740,2018-07-31
860650,2018-05-25
684210,2018-01-26
702120,2018-04-03
840060,2018-05-01
696760,2018-07-10
818150,2018-08-13
898260,2018-08-31
982100,2018-12-08
914690,2018-09-01
608440,2018-03-02
705530,2018-07-16
723600,2018-04-17
727150,2018-04-26
753980,2018-04-14
777870,2018-02-27
779580,2018-01-22
780850,2018-01-31
783790,2018-12-03
789280,2018-02-08
810450,2018-03-10
812740,2018-03-15
813730,2018-10-23
814890,2018-03-18
822450,2018-11-20
823690,2018-08-27
833690,2018-04-24
842470,2018-05-04
849980,2018-05-15
850880,2018-08-31
867130,2018-06-06
868830,2018-06-05
869500,2018-07-05
891110,2018-07-25
893710,2018-08-28
907390,2018-08-03
908150,2018-09-03
908840,2018-11-19
915770,2018-11-02
917770,2018-09-03
926110,2018-09-10
926350,2018-12-22
931200,2018-09-13
953340,2018-10-03
757380,2018-01-16
522240,2018-07-19
961510,2018-11-02
623180,2018-03-06
893560,2018-10-04
887340,2018-11-12
746660,2018-07-26
752550,2018-01-22
820190,2018-05-01
830470,2018-05-03
957490,2018-12-19
960660,2018-12-13
771350,2018-01-26
682080,2018-03-16
986990,2018-12-04
682670,2018-02-07
765590,2018-04-13
829370,2018-04-13
553560,2018-10-03
733540,2018-06-15
769020,2018-01-06
779760,2018-04-02
791370,2018-02-20
803590,2018-03-12
809380,2018-03-11
813970,2018-06-28
816280,2018-06-08
835640,2018-07-11
843840,2018-09-06
864110,2018-07-02
867110,2018-07-24
875270,2018-07-26
884370,2018-09-25
894570,2018-08-27
900380,2018-11-20
932450,2018-12-31
980520,2018-11-30
980880,2018-12-05
998820,2018-12-28
748360,2018-10-25
794190,2018-02-13
816190,2018-04-28
597730,2018-03-20
689700,2018-09-28
585450,2018-08-31
981550,2018-12-13
927270,2018-10-18
840700,2018-04-30
695290,2018-08-28
778150,2018-02-14
769920,2018-01-12
786180,2018-03-23
806020,2018-03-09
551700,2018-06-04
748460,2018-03-21
851000,2018-05-25
976120,2018-11-19
611960,2018-02-22
798330,2018-12-12
987000,2018-12-14
914290,2018-11-09
794950,2018-03-10
887400,2018-08-27
994930,2018-12-19
758980,2018-04-05
772480,2018-03-15
937210,2018-09-19
806100,2018-03-01
774541,2018-09-28
465000,2018-12-20
809900,2018-03-09
843050,2018-06-28
630030,2018-07-25
457130,2018-11-14
936820,2018-10-04
977840,2018-11-28
959500,2018-11-01
331360,2018-09-19
643200,2018-03-08
933140,2018-10-01
850330,2018-05-14
855010,2018-05-31
779250,2018-01-16
592400,2018-06-01
637120,2018-04-19
710690,2018-07-17
760030,2018-05-07
819960,2018-09-27
840910,2018-05-10
845650,2018-06-13
575820,2018-05-22
727760,2018-03-29
221100,2018-12-13
698640,2018-09-26
938300,2018-09-28
868230,2018-06-18
898160,2018-07-27
943810,2018-10-08
897630,2018-08-17
852900,2018-07-20
948460,2018-10-31
667890,2018-02-13
611040,2018-03-28
557240,2018-11-16
705380,2018-10-05
812930,2018-04-17
875110,2018-07-10
559100,2018-08-14
787400,2018-05-16
793670,2018-04-12
857710,2018-05-25
872060,2018-11-20
917200,2018-11-07
997480,2018-12-29
698050,2018-02-07
821120,2018-11-23
751440,2018-04-09
622460,2018-04-19
656590,2018-10-13
491010,2018-03-02
951130,2018-11-10
862740,2018-08-10
639560,2018-03-28
695100,2018-05-31
934060,2018-11-09
882640,2018-07-06
790450,2018-03-14
837640,2018-06-14
851330,2018-04-26
778260,2018-01-23
871100,2018-07-02
620190,2018-05-25
445950,2018-03-12
694520,2018-03-23
703490,2018-07-20
713450,2018-03-22
747640,2018-02-14
797020,2018-02-22
808990,2018-05-24
809460,2018-04-20
843120,2018-04-25
859820,2018-08-17
868880,2018-10-01
880370,2018-06-21
887890,2018-09-16
924280,2018-09-10
925060,2018-09-18
959710,2018-11-07
867140,2018-06-06
784100,2018-02-20
765380,2018-01-18
824470,2018-09-04
896570,2018-07-21
909480,2018-08-08
724390,2018-08-31
786630,2018-02-12
865180,2018-06-06
922150,2018-09-17
810780,2018-06-04
781590,2018-02-02
755250,2018-01-25
811130,2018-03-07
864510,2018-06-08
888630,2018-09-06
817130,2018-10-09
774351,2018-02-22
215830,2018-02-06
404200,2018-02-08
370120,2018-04-24
702790,2018-06-13
724910,2018-01-04
786280,2018-02-06
788520,2018-03-07
825320,2018-08-24
831260,2018-04-11
868930,2018-06-11
896070,2018-07-26
908180,2018-08-19
923350,2018-09-20
928370,2018-09-17
749730,2018-03-02
757730,2018-08-08
781670,2018-03-07
839570,2018-04-16
864740,2018-06-01
886180,2018-07-12
895120,2018-10-12
911760,2018-08-15
862920,2018-06-01
870290,2018-07-20
785780,2018-03-28
501850,2018-08-21
577000,2018-05-28
680190,2018-05-01
726300,2018-05-11
730690,2018-02-13
733530,2018-01-04
738210,2018-04-06
745820,2018-06-05
754270,2018-02-21
756630,2018-04-17
761040,2018-01-12
762240,2018-03-27
776360,2018-01-16
781380,2018-07-11
781500,2018-02-01
782210,2018-05-01
782610,2018-01-25
787620,2018-02-12
797450,2018-03-19
805260,2018-03-04
811040,2018-04-27
813020,2018-04-13
817120,2018-03-20
831180,2018-04-21
841440,2018-05-09
866750,2018-06-13
887750,2018-07-06
889450,2018-11-09
898830,2018-08-17
904530,2018-08-07
906310,2018-09-04
906370,2018-11-30
912580,2018-09-13
923650,2018-12-14
924560,2018-08-30
924790,2018-10-29
929410,2018-12-20
963960,2018-11-05
970470,2018-11-21
982120,2018-12-07
771680,2018-08-29
594050,2018-10-10
794600,2018-09-26
686720,2018-08-02
633360,2018-01-30
691690,2018-03-23
801260,2018-06-13
981960,2018-12-11
820030,2018-06-19
676700,2018-01-19
702030,2018-05-03
731420,2018-07-10
957440,2018-11-30
987190,2018-12-18
452410,2018-10-19
844180,2018-05-07
874370,2018-08-09
690620,2018-05-31
755670,2018-07-26
916130,2018-09-20
910320,2018-09-19
673740,2018-04-27
806960,2018-05-02
910460,2018-09-12
337290,2018-01-24
895990,2018-09-06
459150,2018-03-09
829560,2018-05-07
910390,2018-08-17
975230,2018-11-24
851180,2018-06-05
890570,2018-07-17
510740,2018-02-23
644370,2018-10-01
873820,2018-07-19
962380,2018-12-01
964040,2018-12-25
864550,2018-07-30
683870,2018-04-27
694870,2018-03-22
762500,2018-03-21
777340,2018-01-22
805440,2018-03-09
833010,2018-05-28
953820,2018-11-06
762490,2018-07-17
752470,2018-10-09
923840,2018-09-26
838180,2018-08-02
770090,2018-04-06
896340,2018-10-04
415180,2018-10-29
778930,2018-02-02
753930,2018-10-17
782570,2018-09-10
897030,2018-09-06
876900,2018-06-20
985040,2018-12-14
991960,2018-12-17
844380,2018-05-09
800200,2018-10-25
850060,2018-06-19
627890,2018-08-15
808800,2018-10-18
837310,2018-04-23
841210,2018-05-05
924650,2018-09-04
899930,2018-08-20
786650,2018-02-03
837330,2018-04-29
861230,2018-06-07
893620,2018-09-03
940640,2018-12-28
975710,2018-12-17
991480,2018-12-07
821390,2018-04-26
476700,2018-02-26
777240,2018-02-23
975240,2018-11-20
845380,2018-05-31
835040,2018-05-25
527260,2018-03-08
611730,2018-07-19
612840,2018-01-15
632080,2018-03-16
734450,2018-02-08
738580,2018-02-09
738720,2018-04-24
751670,2018-10-15
773490,2018-03-02
791140,2018-05-14
814960,2018-03-24
822810,2018-03-30
826930,2018-04-20
840230,2018-05-18
843930,2018-05-07
857860,2018-05-30
875080,2018-09-17
880180,2018-09-10
881110,2018-11-03
895170,2018-08-07
938050,2018-11-02
943520,2018-10-09
944530,2018-10-11
951220,2018-11-30
786710,2018-08-01
944440,2018-11-22
992420,2018-12-27
224000,2018-11-27
874010,2018-06-19
791020,2018-02-17
745090,2018-03-23
878290,2018-12-11
756240,2018-05-23
699700,2018-01-11
875830,2018-09-11
263720,2018-08-20
655380,2018-02-08
746140,2018-01-19
673620,2018-05-08
676090,2018-04-24
818030,2018-12-19
704230,2018-06-28
951260,2018-12-17
933060,2018-09-13
790020,2018-07-31
774511,2018-10-22
677520,2018-02-14
778860,2018-01-26
859740,2018-11-07
886950,2018-07-17
881690,2018-09-20
764110,2018-01-03
785750,2018-02-01
818860,2018-11-14
822700,2018-03-29
867250,2018-06-14
886490,2018-07-24
891720,2018-08-03
925170,2018-09-07
965920,2018-11-26
892880,2018-07-13
567150,2018-07-27
834390,2018-05-31
877840,2018-06-28
446150,2018-02-05
836440,2018-04-24
966010,2018-11-16
446850,2018-07-11
774281,2018-01-24
771410,2018-01-10
362310,2018-11-01
800280,2018-03-12
825930,2018-04-06
878170,2018-06-27
730300,2018-01-19
815280,2018-07-13
849520,2018-05-22
878330,2018-06-28
935790,2018-10-11
496540,2018-07-24
838340,2018-05-10
936740,2018-10-16
552110,2018-07-06
516130,2018-05-22
817510,2018-03-28
764030,2018-01-05
611860,2018-10-17
905450,2018-09-07
596260,2018-02-12
622930,2018-04-30
769160,2018-02-12
770660,2018-08-01
772340,2018-01-18
773360,2018-06-26
773620,2018-02-12
779870,2018-06-29
786100,2018-02-02
787940,2018-01-27
796070,2018-02-05
796490,2018-02-20
796760,2018-03-20
797340,2018-03-12
799590,2018-05-11
805070,2018-07-17
816890,2018-06-06
817820,2018-03-30
818670,2018-04-26
830520,2018-04-24
831150,2018-12-11
835680,2018-07-17
838720,2018-04-23
852190,2018-07-16
854670,2018-06-20
860030,2018-05-21
865750,2018-06-07
866080,2018-09-03
866500,2018-11-20
869370,2018-10-31
871580,2018-06-19
877180,2018-06-19
880720,2018-09-12
883280,2018-07-07
884470,2018-06-28
890630,2018-08-09
908000,2018-08-08
909200,2018-09-26
917130,2018-12-12
917220,2018-12-14
920280,2018-09-03
926070,2018-09-17
932560,2018-09-25
933030,2018-11-30
938260,2018-10-16
938850,2018-09-27
941030,2018-10-22
943950,2018-10-31
953920,2018-12-01
964110,2018-12-21
980750,2018-11-29
981990,2018-12-20
565170,2018-08-28
734510,2018-02-27
826230,2018-06-29
837590,2018-07-13
949990,2018-10-15
558260,2018-02-27
675500,2018-03-06
913590,2018-09-28
618990,2018-07-30
672490,2018-05-30
689170,2018-05-09
699850,2018-11-14
756680,2018-01-26
760000,2018-04-27
792850,2018-11-15
816610,2018-03-16
866740,2018-06-11
868130,2018-06-08
869550,2018-10-19
880830,2018-07-04
940980,2018-10-12
962950,2018-11-06
971070,2018-11-02
668680,2018-09-21
787740,2018-09-13
621940,2018-10-16
672710,2018-06-15
327760,2018-03-06
972910,2018-11-16
516030,2018-07-12
689040,2018-09-03
776790,2018-06-29
843740,2018-05-07
863810,2018-08-10
905800,2018-08-03
928660,2018-10-26
932240,2018-09-21
951050,2018-10-31
962510,2018-11-16
996450,2018-12-14
765210,2018-01-26
918170,2018-08-10
863730,2018-06-19
271260,2018-09-20
712870,2018-05-03
893010,2018-12-14
777160,2018-01-25
847950,2018-06-19
894540,2018-08-03
691910,2018-05-01
757490,2018-04-13
767870,2018-01-05
775690,2018-01-02
783720,2018-04-18
787200,2018-03-07
791800,2018-08-17
843620,2018-05-18
845940,2018-05-03
846330,2018-07-02
849920,2018-05-08
862370,2018-07-13
865800,2018-07-03
879520,2018-08-31
883830,2018-10-18
926120,2018-09-12
931620,2018-09-18
933210,2018-11-23
950130,2018-11-20
969740,2018-11-09
976830,2018-11-26
739810,2018-10-25
793200,2018-04-03
879060,2018-07-26
954150,2018-10-29
787040,2018-08-17
575340,2018-03-08
912190,2018-09-08
680730,2018-02-02
798240,2018-09-14
860090,2018-06-02
925490,2018-09-03
956010,2018-12-10
983280,2018-11-28
705810,2018-01-08
929300,2018-10-02
496040,2018-06-05
695600,2018-04-17
702160,2018-04-25
719280,2018-05-17
778050,2018-04-03
722920,2018-05-19
820790,2018-04-04
949380,2018-10-18
816090,2018-05-22
666940,2018-05-09
775900,2018-06-07
356450,2018-03-02
707010,2018-04-05
534370,2018-03-13
451360,2018-02-18
667790,2018-04-10
727100,2018-08-16
757100,2018-03-14
776720,2018-03-21
778340,2018-01-16
786510,2018-03-02
788210,2018-03-09
816710,2018-05-08
987820,2018-12-12
589100,2018-08-20
713220,2018-02-02
790260,2018-02-17
813030,2018-03-21
826420,2018-04-06
826660,2018-04-16
933660,2018-10-11
771840,2018-01-09
719890,2018-12-21
818730,2018-03-22
282680,2018-01-29
826010,2018-04-09
614660,2018-01-29
889040,2018-08-17
814920,2018-03-16
889240,2018-07-27
549700,2018-10-31
934810,2018-09-24
826480,2018-04-18
913850,2018-12-21
841500,2018-04-27
823530,2018-04-20
918140,2018-08-23
954590,2018-10-18
761030,2018-03-08
788050,2018-03-09
706960,2018-01-23
795570,2018-05-11
696530,2018-05-10
789260,2018-05-02
312200,2018-07-31
853380,2018-05-08
752180,2018-02-17
767590,2018-01-04
776160,2018-01-18
800330,2018-03-30
879740,2018-11-08
978210,2018-11-20
656030,2018-09-14
928840,2018-11-09
680750,2018-08-16
763250,2018-07-13
874400,2018-06-13
635390,2018-07-16
692360,2018-09-24
948320,2018-11-05
990640,2018-12-15
681460,2018-03-02
786140,2018-12-17
788010,2018-02-09
791300,2018-02-16
896500,2018-11-17
937140,2018-09-22
351100,2018-09-26
990250,2018-12-26
758320,2018-05-18
675910,2018-03-15
808190,2018-03-09
850710,2018-05-25
854390,2018-05-21
890340,2018-11-30
929440,2018-12-03
883860,2018-08-24
446120,2018-05-28
548450,2018-03-29
780760,2018-02-26
905350,2018-07-31
884640,2018-07-09
787110,2018-03-16
765100,2018-01-10
790930,2018-02-07
876310,2018-06-26
448960,2018-02-21
677850,2018-01-11
810630,2018-03-20
811290,2018-05-31
975410,2018-11-30
868580,2018-07-27
705620,2018-02-27
805280,2018-03-09
879280,2018-07-06
770500,2018-01-17
650510,2018-09-04
843250,2018-05-04
745000,2018-02-07
892550,2018-08-08
964230,2018-12-12
719200,2018-11-02
670280,2018-05-21
773930,2018-01-19
800550,2018-12-11
890590,2018-07-11
895860,2018-11-22
909220,2018-08-14
915020,2018-08-31
955250,2018-10-18
956550,2018-10-29
969130,2018-11-11
659110,2018-02-26
789740,2018-03-30
800270,2018-10-17
749850,2018-02-28
863490,2018-06-07
603400,2018-05-17
783200,2018-01-29
790860,2018-02-06
789620,2018-03-09
937940,2018-11-02
458330,2018-11-05
709240,2018-08-24
629240,2018-09-27
694930,2018-02-07
776830,2018-01-31
777820,2018-05-15
843510,2018-04-25
871510,2018-06-12
884350,2018-12-03
975800,2018-11-29
506700,2018-04-02
756840,2018-03-25
768580,2018-01-02
786040,2018-01-22
800640,2018-03-08
815540,2018-03-09
853590,2018-05-17
855730,2018-06-05
858080,2018-11-08
858960,2018-12-08
863280,2018-06-07
871330,2018-07-18
878620,2018-12-07
884270,2018-07-05
913690,2018-08-28
913970,2018-08-15
920620,2018-08-24
932070,2018-09-20
941320,2018-10-10
945240,2018-10-19
979990,2018-11-24
984590,2018-12-05
708760,2018-06-21
942800,2018-09-15
779130,2018-09-22
722620,2018-03-29
913280,2018-11-28
897040,2018-07-20
495560,2018-04-06
764580,2018-02-19
774781,2018-01-10
885780,2018-08-30
896880,2018-08-08
314630,2018-04-27
747050,2018-04-26
774191,2018-01-25
840240,2018-04-27
899590,2018-10-18
985020,2018-12-20
779360,2018-01-22
935360,2018-10-26
845290,2018-07-03
868780,2018-06-28
929170,2018-10-05
636320,2018-09-27
870080,2018-06-15
708420,2018-04-12
611620,2018-01-12
863900,2018-06-13
786580,2018-02-21
498710,2018-05-07
816180,2018-04-26
554280,2018-04-10
659720,2018-06-29
678460,2018-02-05
689880,2018-09-01
702360,2018-12-14
725910,2018-03-15
730700,2018-11-01
738620,2018-03-18
745450,2018-10-17
749320,2018-01-17
768640,2018-03-06
771860,2018-04-19
778470,2018-03-30
780570,2018-02-01
781860,2018-01-29
786620,2018-03-20
788310,2018-10-01
790170,2018-04-03
790780,2018-03-03
793410,2018-05-11
795940,2018-02-13
796060,2018-02-09
797310,2018-03-05
797330,2018-03-08
797440,2018-03-16
805030,2018-03-02
806670,2018-03-14
806840,2018-03-07
808120,2018-04-05
827950,2018-04-27
828600,2018-04-10
835690,2018-06-26
837180,2018-08-08
837720,2018-04-27
838750,2018-04-30
841830,2018-05-03
842760,2018-05-04
846490,2018-10-12
847100,2018-05-20
847490,2018-05-11
847800,2018-07-12
850340,2018-05-04
856580,2018-05-29
858320,2018-09-19
860870,2018-11-07
861860,2018-11-17
865170,2018-07-20
866730,2018-06-08
868180,2018-09-11
874080,2018-07-30
876480,2018-06-22
878340,2018-07-06
880340,2018-07-02
883630,2018-07-02
884080,2018-08-01
887920,2018-07-11
888310,2018-10-26
890740,2018-11-03
895930,2018-08-31
896110,2018-07-21
904430,2018-10-15
908320,2018-08-08
908690,2018-08-14
909490,2018-08-23
911240,2018-08-31
911290,2018-08-09
913210,2018-09-03
916120,2018-10-17
918100,2018-09-15
919890,2018-09-04
925050,2018-09-05
925640,2018-11-02
930430,2018-12-24
931150,2018-11-20
938100,2018-10-24
938170,2018-10-05
939250,2018-10-14
940320,2018-10-24
944030,2018-10-23
946300,2018-10-05
952370,2018-11-14
958200,2018-11-20
959730,2018-11-15
962250,2018-12-07
964340,2018-12-03
964810,2018-11-08
968210,2018-11-16
970240,2018-11-28
971080,2018-11-27
978010,2018-12-21
921530,2018-09-30
655290,2018-02-23
798380,2018-02-23
324510,2018-09-11
481870,2018-10-12
832710,2018-09-10
626610,2018-03-27
851810,2018-05-18
791700,2018-02-22
340440,2018-07-20
638720,2018-04-20
662840,2018-02-22
932330,2018-09-28
770410,2018-09-26
769730,2018-06-05
868550,2018-06-09
926170,2018-09-28
543440,2018-01-30
817370,2018-07-30
845900,2018-12-05
890300,2018-07-16
914450,2018-09-12
936610,2018-11-09
796910,2018-02-19
774711,2018-03-22
563170,2018-07-31
654800,2018-03-30
776040,2018-03-09
794830,2018-10-23
798480,2018-03-01
810340,2018-06-12
830360,2018-04-20
839210,2018-10-31
858490,2018-11-16
898240,2018-08-05
910590,2018-08-21
945500,2018-10-03
959020,2018-12-06
959930,2018-12-21
963570,2018-12-03
964180,2018-11-09
707300,2018-03-09
584890,2018-05-17
814030,2018-04-26
853480,2018-05-10
924900,2018-10-19
531630,2018-07-25
830710,2018-04-19
907350,2018-08-03
919170,2018-09-05
816500,2018-04-19
843640,2018-08-17
857420,2018-08-30
862260,2018-12-21
930320,2018-09-21
