;App_id;24_Hour_Peak;All_time_peak
3917;897700;0;4
3918;555510;6;1080
3919;871990;Invalid;Invalid
3920;341710;Invalid;Invalid
3921;643980;Invalid;Invalid
3922;977640;Invalid;Invalid
3923;938250;Invalid;Invalid
3924;862390;Invalid;Invalid
3925;865850;Invalid;Invalid
3926;889730;8;44
3927;718310;Invalid;Invalid
3928;941920;15;25
3929;816990;Invalid;Invalid
3930;852500;Invalid;Invalid
3931;353080;0;19
3932;899530;Invalid;Invalid
3933;951360;Invalid;Invalid
3934;961220;Invalid;Invalid
3935;415590;Invalid;Invalid
3936;621020;2;30
3937;878580;Invalid;Invalid
3938;682630;Invalid;Invalid
3939;767970;Invalid;Invalid
3940;854400;Invalid;Invalid
3941;869470;Invalid;Invalid
3942;943290;0;26
3943;517220;Invalid;Invalid
3944;697130;Invalid;Invalid
3945;833660;Invalid;Invalid
3946;847450;Invalid;Invalid
3947;852250;Invalid;Invalid
3948;644480;Invalid;Invalid
3949;777020;Invalid;Invalid
3950;768800;Invalid;Invalid
3951;697370;Invalid;Invalid
3952;762520;4;44
3953;404960;Invalid;Invalid
3954;850230;2;35
3955;859350;Invalid;Invalid
3956;688140;Invalid;Invalid
3957;690140;4;135
3958;859150;8;170
3959;830590;Invalid;Invalid
3960;753900;Invalid;Invalid
3961;913890;Invalid;Invalid
3962;816810;Invalid;Invalid
3963;422300;0;44
3964;831100;Invalid;Invalid
3965;462630;Invalid;Invalid
3966;590820;Invalid;Invalid
3967;690310;Invalid;Invalid
3968;691650;Invalid;Invalid
3969;712660;Invalid;Invalid
3970;714980;Invalid;Invalid
3971;745650;1;8
3972;752200;0;3
3973;808810;Invalid;Invalid
3974;831590;Invalid;Invalid
3975;832510;Invalid;Invalid
3976;833670;Invalid;Invalid
3977;838730;2;6
3978;845350;Invalid;Invalid
3979;895820;0;9
3980;913340;0;11
3981;915080;Invalid;Invalid
3982;915820;Invalid;Invalid
3983;923480;Invalid;Invalid
3984;933250;Invalid;Invalid
3985;941040;Invalid;Invalid
3986;970000;Invalid;Invalid
3987;996280;Invalid;Invalid
3988;768060;Invalid;Invalid
3989;739360;0;2
3990;925910;Invalid;Invalid
3991;899940;Invalid;Invalid
3992;951240;Invalid;Invalid
3993;803850;Invalid;Invalid
3994;978670;Invalid;Invalid
3995;805400;Invalid;Invalid
3996;905150;Invalid;Invalid
3997;625860;14;996
3998;492230;8;435
3999;789950;Invalid;Invalid
4000;782300;Invalid;Invalid
4001;769950;0;190
4002;782690;Invalid;Invalid
4003;864570;Invalid;Invalid
4004;723880;Invalid;Invalid
4005;754110;0;4
4006;773510;0;2
4007;779620;Invalid;Invalid
4008;781320;Invalid;Invalid
4009;782630;Invalid;Invalid
4010;786420;Invalid;Invalid
4011;821800;Invalid;Invalid
4012;849560;Invalid;Invalid
4013;863210;Invalid;Invalid
4014;877040;Invalid;Invalid
4015;912660;0;3
4016;991750;Invalid;Invalid
4017;949630;Invalid;Invalid
4018;479020;0;44
4019;520670;Invalid;Invalid
4020;825550;Invalid;Invalid
4021;840290;Invalid;Invalid
4022;795920;Invalid;Invalid
4023;798140;0;4
4024;802070;Invalid;Invalid
4025;815800;Invalid;Invalid
4026;833070;Invalid;Invalid
4027;834000;Invalid;Invalid
4028;839520;Invalid;Invalid
4029;856080;Invalid;Invalid
4030;964750;Invalid;Invalid
4031;968360;Invalid;Invalid
4032;971060;3;6
4033;305940;Invalid;Invalid
4034;765160;0;3
4035;640850;Invalid;Invalid
4036;590910;Invalid;Invalid
4037;972890;Invalid;Invalid
4038;724250;18;184
4039;779100;Invalid;Invalid
4040;840590;0;10
4041;855190;Invalid;Invalid
4042;861760;Invalid;Invalid
4043;803080;Invalid;Invalid
4044;858870;Invalid;Invalid
4045;871550;0;20
4046;780800;Invalid;Invalid
4047;743830;0;13
4048;764890;Invalid;Invalid
4049;845590;Invalid;Invalid
4050;860330;Invalid;Invalid
4051;865870;0;6
4052;924310;Invalid;Invalid
4053;332700;Invalid;Invalid
4054;750010;Invalid;Invalid
4055;812020;0;14
4056;445020;Invalid;Invalid
4057;678760;0;9
4058;769980;Invalid;Invalid
4059;796840;Invalid;Invalid
4060;813930;Invalid;Invalid
4061;825580;Invalid;Invalid
4062;776080;Invalid;Invalid
4063;798610;Invalid;Invalid
4064;868570;0;5
4065;975910;0;4
4066;995000;0;5
4067;440120;Invalid;Invalid
4068;792500;Invalid;Invalid
4069;822440;Invalid;Invalid
4070;921770;Invalid;Invalid
4071;953440;Invalid;Invalid
4072;978340;Invalid;Invalid
4073;839630;Invalid;Invalid
4074;658700;7;90
4075;759060;Invalid;Invalid
4076;778080;0;4
4077;790080;Invalid;Invalid
4078;860530;Invalid;Invalid
4079;714020;7;1045
4080;795160;Invalid;Invalid
4081;971460;Invalid;Invalid
4082;725780;56;561
4083;836770;0;20
4084;771920;Invalid;Invalid
4085;794820;Invalid;Invalid
4086;635900;Invalid;Invalid
4087;973800;Invalid;Invalid
4088;883220;0;5
4089;824170;0;22
4090;845150;0;2
4091;659920;0;80
4092;477190;Invalid;Invalid
4093;506560;0;6
4094;620330;Invalid;Invalid
4095;696860;Invalid;Invalid
4096;707560;Invalid;Invalid
4097;727970;Invalid;Invalid
4098;743340;Invalid;Invalid
4099;747110;Invalid;Invalid
4100;750420;Invalid;Invalid
4101;772240;Invalid;Invalid
4102;774891;Invalid;Invalid
4103;778000;Invalid;Invalid
4104;779220;Invalid;Invalid
4105;786950;Invalid;Invalid
4106;788900;Invalid;Invalid
4107;791290;Invalid;Invalid
4108;793280;0;6
4109;797300;Invalid;Invalid
4110;803780;0;2
4111;807960;Invalid;Invalid
4112;813920;Invalid;Invalid
4113;815570;0;3
4114;815630;Invalid;Invalid
4115;815730;0;1
4116;820690;Invalid;Invalid
4117;822750;Invalid;Invalid
4118;824250;Invalid;Invalid
4119;825080;Invalid;Invalid
4120;825480;0;1
4121;829760;Invalid;Invalid
4122;834930;Invalid;Invalid
4123;836280;Invalid;Invalid
4124;840920;Invalid;Invalid
4125;857410;Invalid;Invalid
4126;859380;0;1
4127;862240;Invalid;Invalid
4128;863920;0;2
4129;866040;Invalid;Invalid
4130;866350;0;2
4131;871290;Invalid;Invalid
4132;872360;Invalid;Invalid
4133;872590;0;1
4134;873280;Invalid;Invalid
4135;888640;Invalid;Invalid
4136;888750;Invalid;Invalid
4137;889210;Invalid;Invalid
4138;894120;Invalid;Invalid
4139;896980;Invalid;Invalid
4140;912760;Invalid;Invalid
4141;914190;Invalid;Invalid
4142;916620;Invalid;Invalid
4143;921740;Invalid;Invalid
4144;921850;Invalid;Invalid
4145;938960;Invalid;Invalid
4146;940990;Invalid;Invalid
4147;950730;Invalid;Invalid
4148;951010;Invalid;Invalid
4149;956000;0;2
4150;963830;Invalid;Invalid
4151;965960;Invalid;Invalid
4152;970200;Invalid;Invalid
4153;977290;Invalid;Invalid
4154;982990;Invalid;Invalid
4155;988330;Invalid;Invalid
4156;991500;Invalid;Invalid
4157;993890;0;3
4158;974370;Invalid;Invalid
4159;401970;Invalid;Invalid
4160;651680;Invalid;Invalid
4161;321160;70;708
4162;832720;2;64
4163;912810;Invalid;Invalid
4164;805660;Invalid;Invalid
4165;638070;4;144294
4166;735460;Invalid;Invalid
4167;881750;Invalid;Invalid
4168;927190;0;11
4169;636720;Invalid;Invalid
4170;865190;0;2
4171;871850;Invalid;Invalid
4172;952120;Invalid;Invalid
4173;927860;0;481
4174;935840;Invalid;Invalid
4175;701760;Invalid;Invalid
4176;739220;0;17
4177;819740;Invalid;Invalid
4178;852160;Invalid;Invalid
4179;663300;Invalid;Invalid
4180;767420;11;143
4181;827860;Invalid;Invalid
4182;614260;0;4
4183;519190;21;4486
4184;886470;Invalid;Invalid
4185;583240;Invalid;Invalid
4186;698040;Invalid;Invalid
4187;792970;0;10
4188;820840;Invalid;Invalid
4189;822150;Invalid;Invalid
4190;982440;0;30
4191;749800;2;95
4192;950360;Invalid;Invalid
4193;940520;Invalid;Invalid
4194;345230;0;13
4195;805710;Invalid;Invalid
4196;968460;Invalid;Invalid
4197;341490;Invalid;Invalid
4198;626130;0;7
4199;667880;Invalid;Invalid
4200;733030;0;2
4201;760530;0;3
4202;764830;Invalid;Invalid
4203;768020;0;2
4204;775920;Invalid;Invalid
4205;778580;0;2
4206;785070;Invalid;Invalid
4207;821100;Invalid;Invalid
4208;832020;Invalid;Invalid
4209;855650;Invalid;Invalid
4210;866100;Invalid;Invalid
4211;866710;Invalid;Invalid
4212;870190;0;2
4213;873720;Invalid;Invalid
4214;879600;Invalid;Invalid
4215;883620;0;1
4216;895890;Invalid;Invalid
4217;898680;Invalid;Invalid
4218;906160;0;1
4219;908750;Invalid;Invalid
4220;910150;Invalid;Invalid
4221;913660;Invalid;Invalid
4222;926090;Invalid;Invalid
4223;930300;Invalid;Invalid
4224;932350;Invalid;Invalid
4225;938510;Invalid;Invalid
4226;952330;Invalid;Invalid
4227;966420;Invalid;Invalid
4228;967290;Invalid;Invalid
4229;711710;Invalid;Invalid
4230;771250;Invalid;Invalid
4231;802020;Invalid;Invalid
4232;852660;Invalid;Invalid
4233;936010;Invalid;Invalid
4234;956880;Invalid;Invalid
4235;715760;Invalid;Invalid
4236;788190;0;1
4237;829300;Invalid;Invalid
4238;892490;Invalid;Invalid
4239;924360;Invalid;Invalid
4240;934600;0;2
4241;658470;Invalid;Invalid
4242;338330;1;255
4243;581460;Invalid;Invalid
4244;703030;Invalid;Invalid
4245;793210;Invalid;Invalid
4246;829410;Invalid;Invalid
4247;832130;Invalid;Invalid
4248;865860;Invalid;Invalid
4249;886670;Invalid;Invalid
4250;894750;Invalid;Invalid
4251;916470;Invalid;Invalid
4252;926720;0;3
4253;944610;0;27
4254;955260;Invalid;Invalid
4255;586920;Invalid;Invalid
4256;733870;Invalid;Invalid
4257;791160;Invalid;Invalid
4258;825170;Invalid;Invalid
4259;899220;Invalid;Invalid
4260;923730;Invalid;Invalid
4261;609010;Invalid;Invalid
4262;660730;0;10
4263;672240;Invalid;Invalid
4264;674230;Invalid;Invalid
4265;715280;Invalid;Invalid
4266;795910;Invalid;Invalid
4267;816870;Invalid;Invalid
4268;833440;Invalid;Invalid
4269;841320;Invalid;Invalid
4270;854740;Invalid;Invalid
4271;862490;Invalid;Invalid
4272;862730;Invalid;Invalid
4273;879030;Invalid;Invalid
4274;904050;Invalid;Invalid
4275;905130;Invalid;Invalid
4276;908120;0;2
4277;923880;Invalid;Invalid
4278;931120;Invalid;Invalid
4279;990950;1;1
4280;767560;1605;2313
4281;944120;Invalid;Invalid
4282;510390;0;5
4283;774911;Invalid;Invalid
4284;669600;Invalid;Invalid
4285;592890;Invalid;Invalid
4286;784050;0;10
4287;300260;Invalid;Invalid
4288;757910;Invalid;Invalid
4289;876200;0;8
4290;770460;Invalid;Invalid
4291;858590;Invalid;Invalid
4292;568300;Invalid;Invalid
4293;618760;Invalid;Invalid
4294;776600;Invalid;Invalid
4295;557520;Invalid;Invalid
4296;834070;Invalid;Invalid
4297;966530;Invalid;Invalid
4298;907210;1;204
4299;585630;Invalid;Invalid
4300;867090;Invalid;Invalid
4301;947290;Invalid;Invalid
4302;987590;Invalid;Invalid
4303;643820;0;58
4304;882560;2;30
4305;956060;Invalid;Invalid
4306;649450;Invalid;Invalid
4307;914140;Invalid;Invalid
4308;946550;Invalid;Invalid
4309;896180;Invalid;Invalid
4310;975760;0;16
4311;963210;Invalid;Invalid
4312;642190;Invalid;Invalid
4313;922320;50;263
4314;663830;Invalid;Invalid
4315;777590;Invalid;Invalid
4316;747240;Invalid;Invalid
4317;752640;Invalid;Invalid
4318;851200;0;2
4319;905650;Invalid;Invalid
4320;984510;Invalid;Invalid
4321;799530;Invalid;Invalid
4322;905690;1;1011
4323;932980;Invalid;Invalid
4324;878950;0;2
4325;619780;8;1852
4326;823920;Invalid;Invalid
4327;985680;Invalid;Invalid
4328;812100;0;3
4329;870180;Invalid;Invalid
4330;987020;Invalid;Invalid
4331;814200;Invalid;Invalid
4332;907270;9;3902
4333;923890;Invalid;Invalid
4334;644420;Invalid;Invalid
4335;720270;0;16
4336;843780;Invalid;Invalid
4337;817460;Invalid;Invalid
4338;840620;Invalid;Invalid
4339;586170;Invalid;Invalid
4340;713420;Invalid;Invalid
4341;788540;0;8
4342;613880;29;401
4343;886960;7;634
4344;744670;Invalid;Invalid
4345;779700;0;2
4346;946190;Invalid;Invalid
4347;949210;Invalid;Invalid
4348;860440;Invalid;Invalid
4349;766850;Invalid;Invalid
4350;775490;Invalid;Invalid
4351;840690;Invalid;Invalid
4352;991230;Invalid;Invalid
4353;973240;Invalid;Invalid
4354;854150;Invalid;Invalid
4355;802390;0;76
4356;815320;Invalid;Invalid
4357;942510;Invalid;Invalid
4358;790790;Invalid;Invalid
4359;831810;Invalid;Invalid
4360;717760;Invalid;Invalid
4361;789290;Invalid;Invalid
4362;877460;Invalid;Invalid
4363;894070;Invalid;Invalid
4364;909830;Invalid;Invalid
4365;958640;Invalid;Invalid
4366;820240;0;8
4367;952460;0;12
4368;613620;0;11
4369;646010;Invalid;Invalid
4370;709880;0;11
4371;899480;Invalid;Invalid
4372;860500;Invalid;Invalid
4373;723450;Invalid;Invalid
4374;517630;668;9464
4375;980730;Invalid;Invalid
4376;349450;Invalid;Invalid
4377;788740;Invalid;Invalid
4378;802900;Invalid;Invalid
4379;769590;Invalid;Invalid
4380;793260;Invalid;Invalid
4381;799420;Invalid;Invalid
4382;802080;0;5
4383;860680;0;2
4384;867010;Invalid;Invalid
4385;871230;Invalid;Invalid
4386;872180;1;5
4387;897940;Invalid;Invalid
4388;931540;0;4
4389;985640;Invalid;Invalid
4390;584150;Invalid;Invalid
4391;713170;Invalid;Invalid
4392;786720;Invalid;Invalid
4393;855050;0;4
4394;857130;Invalid;Invalid
4395;804130;Invalid;Invalid
4396;677450;Invalid;Invalid
4397;809960;1;12314
4398;747970;98;127
4399;458410;0;53
4400;674370;Invalid;Invalid
4401;874650;Invalid;Invalid
4402;843720;Invalid;Invalid
4403;806220;Invalid;Invalid
4404;560080;Invalid;Invalid
4405;793310;0;14
4406;802330;Invalid;Invalid
4407;907240;Invalid;Invalid
4408;918180;Invalid;Invalid
4409;454370;Invalid;Invalid
4410;670320;Invalid;Invalid
4411;718810;Invalid;Invalid
4412;737930;0;5
4413;772600;Invalid;Invalid
4414;788890;Invalid;Invalid
4415;793820;Invalid;Invalid
4416;829720;Invalid;Invalid
4417;833110;Invalid;Invalid
4418;842870;0;3
4419;857770;Invalid;Invalid
4420;873370;Invalid;Invalid
4421;877230;Invalid;Invalid
4422;890640;0;2
4423;906030;Invalid;Invalid
4424;920820;Invalid;Invalid
4425;972430;0;10
4426;929310;Invalid;Invalid
4427;915540;0;10
4428;796640;Invalid;Invalid
4429;589220;Invalid;Invalid
4430;848310;Invalid;Invalid
4431;381750;Invalid;Invalid
4432;788260;Invalid;Invalid
4433;885690;Invalid;Invalid
4434;891870;0;11
4435;787790;26;1138
4436;804730;Invalid;Invalid
4437;661660;Invalid;Invalid
4438;709140;Invalid;Invalid
4439;727190;Invalid;Invalid
4440;801600;0;3
4441;806830;0;9
4442;813590;Invalid;Invalid
4443;847240;0;3
4444;947970;4;15
4445;837440;Invalid;Invalid
4446;950100;Invalid;Invalid
4447;800240;1;10
4448;636740;0;1
4449;682180;Invalid;Invalid
4450;754310;Invalid;Invalid
4451;754480;Invalid;Invalid
4452;757540;Invalid;Invalid
4453;759830;Invalid;Invalid
4454;762950;0;3
4455;777090;0;5
4456;792320;Invalid;Invalid
4457;836700;Invalid;Invalid
4458;839170;0;45
4459;841570;Invalid;Invalid
4460;843990;Invalid;Invalid
4461;856170;Invalid;Invalid
4462;866960;Invalid;Invalid
4463;869110;Invalid;Invalid
4464;875340;Invalid;Invalid
4465;875530;Invalid;Invalid
4466;892440;Invalid;Invalid
4467;894730;Invalid;Invalid
4468;949170;Invalid;Invalid
4469;975120;0;41
4470;764490;Invalid;Invalid
4471;537450;15;380
4472;805500;Invalid;Invalid
4473;904440;0;3
4474;612820;1;30
4475;781230;Invalid;Invalid
4476;793940;2;13
4477;870520;0;7
4478;894930;Invalid;Invalid
4479;856130;Invalid;Invalid
4480;453910;Invalid;Invalid
4481;606140;Invalid;Invalid
4482;786910;Invalid;Invalid
4483;722210;0;4
4484;690610;Invalid;Invalid
4485;958320;Invalid;Invalid
4486;919200;Invalid;Invalid
4487;450630;Invalid;Invalid
4488;773420;Invalid;Invalid
4489;800650;Invalid;Invalid
4490;802530;Invalid;Invalid
4491;860820;Invalid;Invalid
4492;874690;0;2
4493;904780;Invalid;Invalid
4494;924710;Invalid;Invalid
4495;944100;Invalid;Invalid
4496;972600;0;4
4497;705740;4;281
4498;813290;Invalid;Invalid
4499;829420;149;302
4500;658970;19;117
4501;406690;Invalid;Invalid
4502;496790;0;6
4503;766430;Invalid;Invalid
4504;770050;Invalid;Invalid
4505;803290;Invalid;Invalid
4506;812170;Invalid;Invalid
4507;820500;Invalid;Invalid
4508;821190;Invalid;Invalid
4509;821360;Invalid;Invalid
4510;826450;Invalid;Invalid
4511;826810;Invalid;Invalid
4512;846020;Invalid;Invalid
4513;846210;Invalid;Invalid
4514;860490;0;3
4515;864020;Invalid;Invalid
4516;869100;Invalid;Invalid
4517;872340;Invalid;Invalid
4518;877270;Invalid;Invalid
4519;879450;0;5
4520;892640;Invalid;Invalid
4521;894740;Invalid;Invalid
4522;898290;Invalid;Invalid
4523;906950;Invalid;Invalid
4524;918440;Invalid;Invalid
4525;920500;Invalid;Invalid
4526;922060;0;2
4527;923500;Invalid;Invalid
4528;930940;Invalid;Invalid
4529;946400;Invalid;Invalid
4530;947490;Invalid;Invalid
4531;949330;Invalid;Invalid
4532;951690;Invalid;Invalid
4533;964770;Invalid;Invalid
4534;969240;Invalid;Invalid
4535;699040;Invalid;Invalid
4536;777400;Invalid;Invalid
4537;890710;Invalid;Invalid
4538;416700;Invalid;Invalid
4539;430100;Invalid;Invalid
4540;528970;Invalid;Invalid
4541;618270;Invalid;Invalid
4542;796770;Invalid;Invalid
4543;832650;0;14
4544;838940;Invalid;Invalid
4545;855580;Invalid;Invalid
4546;895850;Invalid;Invalid
4547;886370;Invalid;Invalid
4548;753270;0;12
4549;797060;Invalid;Invalid
4550;846010;Invalid;Invalid
4551;949970;0;211
4552;347000;0;347
4553;843890;Invalid;Invalid
4554;418940;Invalid;Invalid
4555;517280;0;10
4556;799670;Invalid;Invalid
4557;823370;Invalid;Invalid
4558;830750;Invalid;Invalid
4559;860990;0;5
4560;913450;Invalid;Invalid
4561;913650;Invalid;Invalid
4562;974320;Invalid;Invalid
4563;562430;11;3966
4564;944110;11;178
4565;860450;Invalid;Invalid
4566;908350;Invalid;Invalid
4567;636620;Invalid;Invalid
4568;765360;Invalid;Invalid
4569;822680;Invalid;Invalid
4570;886120;0;20
4571;909780;Invalid;Invalid
4572;948840;Invalid;Invalid
4573;959870;0;4
4574;978200;Invalid;Invalid
4575;789550;Invalid;Invalid
4576;848300;Invalid;Invalid
4577;734290;Invalid;Invalid
4578;381550;Invalid;Invalid
4579;463410;Invalid;Invalid
4580;599070;Invalid;Invalid
4581;717680;Invalid;Invalid
4582;740170;Invalid;Invalid
4583;743100;0;1
4584;743360;Invalid;Invalid
4585;751400;Invalid;Invalid
4586;764090;Invalid;Invalid
4587;767020;0;3
4588;768770;Invalid;Invalid
4589;774051;Invalid;Invalid
4590;788120;Invalid;Invalid
4591;795430;Invalid;Invalid
4592;795550;0;1
4593;797640;0;2
4594;803520;0;3
4595;805720;Invalid;Invalid
4596;806180;Invalid;Invalid
4597;807570;Invalid;Invalid
4598;809830;Invalid;Invalid
4599;814710;Invalid;Invalid
4600;818830;Invalid;Invalid
4601;822610;Invalid;Invalid
4602;822910;Invalid;Invalid
4603;825350;0;1
4604;837260;0;2
4605;837550;0;2
4606;838530;Invalid;Invalid
4607;839530;Invalid;Invalid
4608;841790;Invalid;Invalid
4609;848720;Invalid;Invalid
4610;849350;Invalid;Invalid
4611;854500;Invalid;Invalid
4612;856310;Invalid;Invalid
4613;860600;Invalid;Invalid
4614;867590;Invalid;Invalid
4615;867750;0;2
4616;868240;Invalid;Invalid
4617;868910;Invalid;Invalid
4618;875500;0;2
4619;875840;Invalid;Invalid
4620;879100;Invalid;Invalid
4621;880770;Invalid;Invalid
4622;881820;Invalid;Invalid
4623;883270;Invalid;Invalid
4624;883930;Invalid;Invalid
4625;888760;0;2
4626;891380;Invalid;Invalid
4627;894610;Invalid;Invalid
4628;898440;Invalid;Invalid
4629;899020;Invalid;Invalid
4630;901000;0;1
4631;908400;Invalid;Invalid
4632;916010;Invalid;Invalid
4633;928940;Invalid;Invalid
4634;929420;Invalid;Invalid
4635;931210;Invalid;Invalid
4636;936000;0;1
4637;948690;Invalid;Invalid
4638;971340;Invalid;Invalid
4639;980600;0;1
4640;987990;0;1
4641;656510;0;37
4642;788910;Invalid;Invalid
4643;778570;Invalid;Invalid
4644;821780;Invalid;Invalid
4645;912110;Invalid;Invalid
4646;786570;Invalid;Invalid
4647;827100;0;3
4648;787370;Invalid;Invalid
4649;806950;17;389
4650;640690;Invalid;Invalid
4651;665080;Invalid;Invalid
4652;667030;Invalid;Invalid
4653;713060;Invalid;Invalid
4654;762110;Invalid;Invalid
4655;800580;Invalid;Invalid
4656;914090;0;2
4657;932970;Invalid;Invalid
4658;940190;1;3
4659;952130;Invalid;Invalid
4660;955360;0;34
4661;993630;Invalid;Invalid
4662;772500;0;14
4663;524350;Invalid;Invalid
4664;652310;0;1
4665;661100;Invalid;Invalid
4666;665780;Invalid;Invalid
4667;669690;0;2
4668;673810;Invalid;Invalid
4669;692860;0;3
4670;693150;Invalid;Invalid
4671;698960;Invalid;Invalid
4672;701880;Invalid;Invalid
4673;708910;0;1
4674;710280;Invalid;Invalid
4675;713830;Invalid;Invalid
4676;719350;Invalid;Invalid
4677;723050;0;1
4678;732820;0;1
4679;733750;Invalid;Invalid
4680;738130;Invalid;Invalid
4681;757780;Invalid;Invalid
4682;760390;Invalid;Invalid
4683;762360;Invalid;Invalid
4684;764390;0;0
4685;764870;Invalid;Invalid
4686;765040;0;1
4687;766010;Invalid;Invalid
4688;767010;Invalid;Invalid
4689;770360;Invalid;Invalid
4690;770380;Invalid;Invalid
4691;771540;Invalid;Invalid
4692;776410;Invalid;Invalid
4693;777300;Invalid;Invalid
4694;777360;Invalid;Invalid
4695;778900;Invalid;Invalid
4696;781830;Invalid;Invalid
4697;783090;0;1
4698;783250;Invalid;Invalid
4699;786060;0;2
4700;786070;Invalid;Invalid
4701;786330;Invalid;Invalid
4702;786540;Invalid;Invalid
4703;788040;Invalid;Invalid
4704;788730;Invalid;Invalid
4705;789210;0;1
4706;789610;Invalid;Invalid
4707;791490;0;1
4708;792190;Invalid;Invalid
4709;792820;Invalid;Invalid
4710;796090;0;3
4711;796260;Invalid;Invalid
4712;796930;Invalid;Invalid
4713;800680;Invalid;Invalid
4714;800720;0;5
4715;801250;Invalid;Invalid
4716;801410;Invalid;Invalid
4717;802550;Invalid;Invalid
4718;803870;Invalid;Invalid
4719;803960;Invalid;Invalid
4720;805330;0;0
4721;805470;Invalid;Invalid
4722;805800;Invalid;Invalid
4723;805950;Invalid;Invalid
4724;806600;Invalid;Invalid
4725;810220;Invalid;Invalid
4726;811160;Invalid;Invalid
4727;813310;0;2
4728;813360;Invalid;Invalid
4729;814230;Invalid;Invalid
4730;816000;Invalid;Invalid
4731;816410;Invalid;Invalid
4732;819880;Invalid;Invalid
4733;822740;Invalid;Invalid
4734;822970;Invalid;Invalid
4735;826020;Invalid;Invalid
4736;826380;0;2
4737;826390;Invalid;Invalid
4738;826440;Invalid;Invalid
4739;828250;Invalid;Invalid
4740;836400;Invalid;Invalid
4741;839130;0;2
4742;840830;Invalid;Invalid
4743;840860;Invalid;Invalid
4744;841970;Invalid;Invalid
4745;845510;Invalid;Invalid
4746;847810;0;1
4747;848090;Invalid;Invalid
4748;848100;Invalid;Invalid
4749;848750;Invalid;Invalid
4750;848780;Invalid;Invalid
4751;851320;Invalid;Invalid
4752;851490;0;1
4753;852310;Invalid;Invalid
4754;852760;0;1
4755;853290;0;2
4756;856040;Invalid;Invalid
4757;856560;Invalid;Invalid
4758;859050;Invalid;Invalid
4759;861770;Invalid;Invalid
4760;868210;Invalid;Invalid
4761;868600;Invalid;Invalid
4762;869580;Invalid;Invalid
4763;872230;Invalid;Invalid
4764;872310;Invalid;Invalid
4765;873040;Invalid;Invalid
4766;876580;0;1
4767;877340;Invalid;Invalid
4768;878610;Invalid;Invalid
4769;882750;Invalid;Invalid
4770;883400;Invalid;Invalid
4771;884910;0;1
4772;886530;Invalid;Invalid
4773;886650;Invalid;Invalid
4774;887280;Invalid;Invalid
4775;887590;Invalid;Invalid
4776;888150;Invalid;Invalid
4777;889290;Invalid;Invalid
4778;890900;Invalid;Invalid
4779;894360;Invalid;Invalid
4780;894890;Invalid;Invalid
4781;895900;Invalid;Invalid
4782;896350;0;1
4783;897210;0;1
4784;897580;Invalid;Invalid
4785;900060;Invalid;Invalid
4786;905890;Invalid;Invalid
4787;907780;Invalid;Invalid
4788;910770;Invalid;Invalid
4789;911500;0;1
4790;911640;Invalid;Invalid
4791;911660;Invalid;Invalid
4792;912990;Invalid;Invalid
4793;914480;0;1
4794;914600;Invalid;Invalid
4795;915120;0;2
4796;915860;Invalid;Invalid
4797;918300;Invalid;Invalid
4798;919190;Invalid;Invalid
4799;924130;Invalid;Invalid
4800;925280;Invalid;Invalid
4801;926870;0;0
4802;930290;Invalid;Invalid
4803;934550;Invalid;Invalid
4804;935540;Invalid;Invalid
4805;936150;0;1
4806;936470;Invalid;Invalid
4807;936560;0;1
4808;937180;Invalid;Invalid
4809;938340;Invalid;Invalid
4810;939470;0;1
4811;940240;Invalid;Invalid
4812;941400;0;1
4813;941580;Invalid;Invalid
4814;942870;0;3
4815;949860;Invalid;Invalid
4816;951100;0;1
4817;952140;0;0
4818;953550;0;0
4819;954710;Invalid;Invalid
4820;958360;Invalid;Invalid
4821;960800;Invalid;Invalid
4822;961750;0;2
4823;962170;Invalid;Invalid
4824;962270;Invalid;Invalid
4825;965110;Invalid;Invalid
4826;967910;Invalid;Invalid
4827;971100;0;3
4828;974070;Invalid;Invalid
4829;975110;0;1
4830;975980;Invalid;Invalid
4831;982050;Invalid;Invalid
4832;983650;Invalid;Invalid
4833;985840;0;2
4834;986010;Invalid;Invalid
4835;988500;Invalid;Invalid
4836;988640;Invalid;Invalid
4837;989210;Invalid;Invalid
4838;989870;0;1
4839;991490;0;1
4840;993860;Invalid;Invalid
4841;757350;Invalid;Invalid
4842;865310;0;2
4843;425450;Invalid;Invalid
4844;789200;Invalid;Invalid
4845;798940;Invalid;Invalid
4846;803920;Invalid;Invalid
4847;807050;0;11
4848;832470;Invalid;Invalid
4849;890840;Invalid;Invalid
4850;853620;0;3
4851;528980;Invalid;Invalid
4852;595010;Invalid;Invalid
4853;831490;Invalid;Invalid
4854;858780;Invalid;Invalid
4855;885380;0;4
4856;945610;Invalid;Invalid
4857;544790;Invalid;Invalid
4858;866310;Invalid;Invalid
4859;934430;0;908
4860;798730;0;6
4861;898460;0;4
4862;822240;144;5448
4863;779800;Invalid;Invalid
4864;818480;Invalid;Invalid
4865;783170;2;546
4866;777040;0;7
4867;786370;Invalid;Invalid
4868;698110;Invalid;Invalid
4869;724510;Invalid;Invalid
4870;976340;Invalid;Invalid
4871;892420;77;1510
4872;853230;Invalid;Invalid
4873;705370;Invalid;Invalid
4874;810460;Invalid;Invalid
4875;820090;0;16
4876;837090;0;11
4877;856370;Invalid;Invalid
4878;704300;1;39
4879;794570;0;2
4880;835450;0;9
4881;869080;Invalid;Invalid
4882;918260;0;1
