;appid;required_age;is_free;controller_support;dlc;metacritic;windows;mac;linux;platforms_num;recommendations;achievements;release_date;release_date_final
4702;1394350;0;False;;;;1.0;0.0;0.0;1.0;;8.0;2020-Sep-13;2020-09-13
4703;1394880;0;False;full;;;1.0;0.0;0.0;1.0;;;2020-Oct-16;2020-10-16
4704;1416150;0;False;full;1.0;;1.0;0.0;1.0;2.0;;35.0;2020-ov-9N;
4705;1419680;0;False;;;;1.0;0.0;0.0;1.0;;3.0;2020-Dec-24;2020-12-24
4706;1425240;0;True;;;;1.0;0.0;0.0;1.0;;4.0;2020-Oct-20;2020-10-20
4707;1426190;0;False;;;;1.0;0.0;0.0;1.0;;;2020-ct-9O;
4708;1450240;0;False;;;;1.0;1.0;0.0;2.0;;12.0;2020-ec-7D;
4709;1453740;0;False;full;;;1.0;0.0;0.0;1.0;;;2020-ov-6N;
4710;1462780;0;False;;;;1.0;0.0;0.0;1.0;;;2020-Nov-26;2020-11-26
4711;1498460;0;False;;;;1.0;0.0;0.0;1.0;;;2020-Dec-21;2020-12-21
4712;1269250;0;True;full;;;1.0;0.0;0.0;1.0;;;2020-Apr-20;2020-04-20
4713;1289490;0;False;;;;1.0;0.0;0.0;1.0;;6.0;2020-May-18;2020-05-18
4714;1273780;0;False;;1.0;;1.0;0.0;0.0;1.0;;;2020-Apr-14;2020-04-14
4715;1056230;0;False;;;;1.0;0.0;0.0;1.0;;53.0;2020-Sep-23;2020-09-23
4716;1174420;0;False;;;;1.0;1.0;0.0;2.0;;;2020-Jun-12;2020-06-12
4717;1197210;0;False;;;;1.0;0.0;0.0;1.0;;10.0;2020-Jan-11;2020-01-11
4718;1225600;0;False;;;;1.0;0.0;0.0;1.0;;;2020-Feb-13;2020-02-13
4719;1314620;0;False;;;;1.0;0.0;0.0;1.0;;20.0;2020-Jun-16;2020-06-16
4720;1361440;0;False;;;;1.0;0.0;0.0;1.0;;22.0;2020-Jul-27;2020-07-27
4721;1363390;0;False;;;;1.0;0.0;0.0;1.0;;8.0;2020-Aug-25;2020-08-25
4722;1426900;0;False;full;;;1.0;0.0;0.0;1.0;;25.0;2020-Oct-27;2020-10-27
4723;1237610;0;False;full;2.0;;1.0;0.0;0.0;1.0;244.0;30.0;2020-Jun-30;2020-06-30
4724;1021800;0;False;;1.0;;1.0;0.0;0.0;1.0;197.0;108.0;2020-Jun-11;2020-06-11
4725;1043150;0;False;full;2.0;;1.0;0.0;1.0;2.0;;36.0;2020-an-2J;
4726;1247640;0;False;;;;1.0;0.0;0.0;1.0;;30.0;2020-Mar-19;2020-03-19
4727;1239660;0;False;full;;;1.0;0.0;0.0;1.0;;;2020-May-14;2020-05-14
4728;1067860;0;False;;;;1.0;0.0;1.0;2.0;353.0;;2020-Jun-12;2020-06-12
4729;1292910;0;True;;;;1.0;0.0;0.0;1.0;;;2020-Jul-16;2020-07-16
4730;1409730;0;False;;1.0;;1.0;0.0;0.0;1.0;124.0;25.0;2020-ct-9O;
4731;712190;0;False;full;;67.0;1.0;0.0;0.0;1.0;1255.0;28.0;2020-Feb-25;2020-02-25
4732;704030;0;False;full;1.0;;1.0;0.0;1.0;2.0;1103.0;22.0;2020-Oct-15;2020-10-15
4733;1231520;0;False;;1.0;;1.0;0.0;0.0;1.0;234.0;28.0;2020-Apr-13;2020-04-13
4734;1372090;0;False;;;;1.0;0.0;0.0;1.0;;33.0;2020-Aug-13;2020-08-13
4735;1428780;0;False;full;;;1.0;0.0;0.0;1.0;;88.0;2020-Dec-22;2020-12-22
4736;1241040;0;False;;1.0;;1.0;0.0;0.0;1.0;226.0;;2020-Feb-17;2020-02-17
4737;1192730;0;False;;1.0;;1.0;0.0;1.0;2.0;144.0;11.0;2020-an-4J;
4738;1221230;0;False;;;;1.0;0.0;0.0;1.0;;14.0;2020-May-28;2020-05-28
4739;1253820;0;False;;1.0;;1.0;0.0;0.0;1.0;;26.0;2020-Mar-26;2020-03-26
4740;1269830;0;False;;;;1.0;1.0;1.0;3.0;;13.0;2020-ay-8M;
4741;1481970;0;True;;2.0;;1.0;0.0;0.0;1.0;;22.0;2020-Dec-10;2020-12-10
4742;971160;0;False;;;;1.0;1.0;1.0;3.0;262.0;6.0;2020-ov-5N;
4743;1008210;0;True;;2.0;;1.0;0.0;0.0;1.0;;18.0;2020-Mar-30;2020-03-30
4744;1256690;0;False;;1.0;;1.0;0.0;0.0;1.0;486.0;25.0;2020-Mar-26;2020-03-26
4745;1101190;0;False;full;7.0;74.0;1.0;0.0;0.0;1.0;2945.0;95.0;2020-May-28;2020-05-28
4746;937870;0;False;full;;;1.0;0.0;0.0;1.0;;21.0;2020-Feb-14;2020-02-14
4747;1060160;0;False;;;;1.0;0.0;0.0;1.0;;18.0;2020-Dec-15;2020-12-15
4748;986370;0;False;;;;1.0;0.0;0.0;1.0;;10.0;2020-b-Fe;
4749;1203400;0;False;;;;1.0;0.0;0.0;1.0;;;2020-an-3J;
4750;1208980;0;False;;;;1.0;1.0;0.0;2.0;;;2020-Sep-21;2020-09-21
4751;1210780;0;True;;1.0;;1.0;0.0;0.0;1.0;;;2020-Jan-24;2020-01-24
4752;1232430;0;False;;;;1.0;0.0;0.0;1.0;;;2020-Feb-19;2020-02-19
4753;1244140;0;True;;;;1.0;0.0;0.0;1.0;;;2020-Nov-24;2020-11-24
4754;1252020;0;True;;;;1.0;0.0;0.0;1.0;;;2020-May-18;2020-05-18
4755;1274640;0;False;full;1.0;;1.0;0.0;0.0;1.0;;48.0;2020-Oct-13;2020-10-13
4756;1286210;0;False;;1.0;;1.0;0.0;0.0;1.0;;;2020-May-14;2020-05-14
4757;1308650;0;True;;;;1.0;0.0;0.0;1.0;;;2020-Jun-16;2020-06-16
4758;1335440;0;False;;;;1.0;0.0;0.0;1.0;;0.0;2020-ul-3J;
4759;1341470;0;False;;;;1.0;1.0;0.0;2.0;;;2020-ul-9J;
4760;1359840;0;False;;;;1.0;0.0;0.0;1.0;;;2020-Jul-20;2020-07-20
4761;1398270;0;False;;;;1.0;0.0;0.0;1.0;;;2020-Sep-22;2020-09-22
4762;1444170;0;False;;;;1.0;0.0;0.0;1.0;;;2020-ov-5N;
4763;888130;0;False;;1.0;;1.0;0.0;0.0;1.0;;32.0;2020-Mar-27;2020-03-27
4764;1420850;0;False;full;;;1.0;0.0;0.0;1.0;123.0;15.0;2020-Oct-30;2020-10-30
4765;1044410;0;False;;;;1.0;0.0;0.0;1.0;;1.0;2020-Nov-26;2020-11-26
4766;1490310;0;False;;;;1.0;0.0;0.0;1.0;;8.0;2020-Dec-17;2020-12-17
4767;1201810;0;False;;;;1.0;1.0;0.0;2.0;;7.0;2020-Jan-31;2020-01-31
4768;1312310;0;True;;;;1.0;0.0;0.0;1.0;;5.0;2020-May-27;2020-05-27
4769;1323600;0;False;;;;1.0;0.0;0.0;1.0;;;2020-Jun-22;2020-06-22
4770;1462640;0;False;;1.0;;1.0;0.0;0.0;1.0;;;2020-Nov-30;2020-11-30
4771;1275070;0;True;;;;1.0;0.0;0.0;1.0;;37.0;2020-Apr-10;2020-04-10
4772;1279800;0;True;;;;1.0;0.0;0.0;1.0;;28.0;2020-un-5J;
4773;691390;0;False;;;;1.0;0.0;0.0;1.0;222.0;;2020-ov-4N;
4774;1420740;0;False;;1.0;;1.0;1.0;1.0;3.0;386.0;9.0;2020-ct-8O;
4775;1300270;0;False;;;;1.0;0.0;0.0;1.0;111.0;;2020-Aug-10;2020-08-10
4776;1267010;0;False;;1.0;;1.0;1.0;1.0;3.0;;24.0;2020-Apr-20;2020-04-20
4777;1391790;0;False;;;;1.0;0.0;0.0;1.0;;10.0;2020-Aug-27;2020-08-27
4778;1274610;0;False;;1.0;;1.0;0.0;0.0;1.0;;100.0;2020-un-5J;
4779;1302590;0;False;;;;1.0;1.0;0.0;2.0;;20.0;2020-ov-4N;
4780;1226020;0;False;;;;1.0;0.0;0.0;1.0;;;2020-Jun-18;2020-06-18
4781;1280070;0;True;;;;1.0;0.0;0.0;1.0;;;2020-un-1J;
4782;1132970;0;False;;;;1.0;0.0;0.0;1.0;122.0;18.0;2020-ov-6N;
4783;511440;0;False;;;73.0;1.0;0.0;0.0;1.0;474.0;17.0;2020-Oct-26;2020-10-26
4784;583530;0;False;full;;;1.0;0.0;0.0;1.0;;14.0;2020-Dec-27;2020-12-27
4785;1217380;0;False;;;;1.0;0.0;0.0;1.0;;;2020-Sep-15;2020-09-15
4786;1321400;0;False;;;;1.0;0.0;0.0;1.0;;15.0;2020-Jul-18;2020-07-18
4787;1352380;0;False;;;;1.0;0.0;0.0;1.0;;1.0;2020-Jul-30;2020-07-30
4788;1426990;0;False;;;;1.0;0.0;0.0;1.0;;39.0;2020-Nov-15;2020-11-15
4789;1300430;0;False;full;;;1.0;0.0;0.0;1.0;289.0;14.0;2020-Jul-21;2020-07-21
4790;801760;0;True;;;;1.0;0.0;0.0;1.0;;;2020-Apr-17;2020-04-17
4791;1204370;0;False;;;;1.0;0.0;0.0;1.0;;;2020-Jan-18;2020-01-18
4792;1222640;0;False;;2.0;;1.0;0.0;0.0;1.0;;14.0;2020-Mar-20;2020-03-20
4793;1441590;0;False;;;;1.0;0.0;0.0;1.0;;7.0;2020-Oct-22;2020-10-22
4794;1193100;0;False;;;;1.0;0.0;0.0;1.0;269.0;;2020-ar-5M;
4795;916180;0;False;full;;;1.0;0.0;0.0;1.0;;20.0;2020-ep-3S;
4796;976030;0;False;;;;1.0;1.0;1.0;3.0;;;2020-Dec-11;2020-12-11
4797;1175900;0;False;;;;1.0;0.0;0.0;1.0;;;2020-Feb-27;2020-02-27
4798;1319290;0;False;;;;1.0;0.0;0.0;1.0;;9.0;2020-ul-3J;
4799;1386990;0;False;full;;;1.0;0.0;0.0;1.0;;;2020-Oct-13;2020-10-13
4800;1485280;0;False;;;;1.0;0.0;0.0;1.0;;10.0;2020-Dec-17;2020-12-17
4801;794850;0;False;full;;;1.0;1.0;0.0;2.0;;21.0;2020-Nov-12;2020-11-12
4802;1105600;0;False;;2.0;;1.0;1.0;1.0;3.0;;75.0;2020-Jun-23;2020-06-23
4803;1177170;0;False;full;;;1.0;0.0;0.0;1.0;;;2020-Mar-12;2020-03-12
4804;1232500;0;False;;3.0;;1.0;0.0;0.0;1.0;;11.0;2020-Feb-28;2020-02-28
4805;1274020;0;True;;;;1.0;0.0;0.0;1.0;;;2020-Jun-15;2020-06-15
4806;1305500;0;True;;;;1.0;0.0;0.0;1.0;;16.0;2020-May-21;2020-05-21
4807;1306760;0;False;;;;1.0;0.0;0.0;1.0;;;2020-May-18;2020-05-18
4808;1307900;0;False;full;;;1.0;0.0;0.0;1.0;;;2020-May-28;2020-05-28
4809;1323480;0;True;;;;1.0;0.0;0.0;1.0;;;2020-Jul-16;2020-07-16
4810;1334530;0;True;;;;1.0;0.0;0.0;1.0;;10.0;2020-Jun-22;2020-06-22
4811;1414090;0;True;;;;1.0;1.0;0.0;2.0;;11.0;2020-Sep-29;2020-09-29
4812;1454200;0;False;;;;1.0;0.0;0.0;1.0;;;2020-Nov-10;2020-11-10
4813;1469340;0;False;full;;;1.0;1.0;0.0;2.0;;;2020-Dec-21;2020-12-21
4814;997070;0;False;full;;;1.0;0.0;0.0;1.0;19831.0;50.0;2020-ep-4S;
4815;1250870;0;True;;;;1.0;1.0;0.0;2.0;;13.0;2020-Apr-16;2020-04-16
4816;1311700;0;False;;2.0;;1.0;0.0;0.0;1.0;;;2020-Jun-19;2020-06-19
4817;1014360;0;False;;;;1.0;0.0;0.0;1.0;;19.0;2020-Mar-26;2020-03-26
4818;1200230;0;False;;;;1.0;0.0;0.0;1.0;493.0;15.0;2020-Feb-20;2020-02-20
4819;1251980;0;False;;;;1.0;1.0;1.0;3.0;127.0;8.0;2020-Aug-25;2020-08-25
4820;1089760;0;False;;;;1.0;1.0;0.0;2.0;;;2020-Feb-20;2020-02-20
4821;1170400;0;False;;;;1.0;0.0;0.0;1.0;;22.0;2020-Feb-12;2020-02-12
4822;1358860;0;True;;;;1.0;0.0;0.0;1.0;;;2020-Jul-15;2020-07-15
4823;1376730;0;True;;1.0;;1.0;0.0;0.0;1.0;;11.0;2020-Sep-23;2020-09-23
4824;1447090;0;False;;;;1.0;0.0;0.0;1.0;;20.0;2020-ec-4D;
4825;1471570;0;False;;;;1.0;0.0;0.0;1.0;;15.0;2020-Dec-22;2020-12-22
4826;1486050;0;False;;;;1.0;0.0;0.0;1.0;;22.0;2020-Dec-15;2020-12-15
4827;1486520;0;False;;;;1.0;0.0;0.0;1.0;;;2020-Dec-16;2020-12-16
4828;715380;0;False;full;1.0;48.0;1.0;0.0;0.0;1.0;402.0;14.0;2020-May-28;2020-05-28
4829;1221590;0;False;;;;1.0;1.0;1.0;3.0;;;2020-Jan-21;2020-01-21
4830;715660;0;False;full;;;1.0;0.0;0.0;1.0;;34.0;2020-Feb-27;2020-02-27
4831;1412040;0;False;;;;1.0;0.0;0.0;1.0;;14.0;2020-Sep-17;2020-09-17
4832;1265240;0;False;;;;1.0;0.0;0.0;1.0;376.0;15.0;2020-pr-3A;
4833;985940;0;False;full;;;1.0;0.0;0.0;1.0;;16.0;2020-Aug-19;2020-08-19
4834;1172830;0;True;;;;1.0;0.0;0.0;1.0;;;2020-Apr-14;2020-04-14
4835;860660;0;False;full;;;1.0;0.0;0.0;1.0;;46.0;2020-Feb-25;2020-02-25
4836;1337240;0;False;full;;;1.0;0.0;0.0;1.0;;;2020-ug-6A;
4837;1351830;0;False;;;;1.0;0.0;0.0;1.0;;49.0;2020-Jul-15;2020-07-15
4838;1489840;0;True;;;;1.0;0.0;0.0;1.0;;;2020-Dec-17;2020-12-17
4839;1503540;0;True;;;;1.0;0.0;0.0;1.0;;7.0;2020-Dec-31;2020-12-31
4840;1384890;0;False;;;;1.0;0.0;0.0;1.0;;99.0;2020-ec-7D;
4841;1175060;0;False;;;;1.0;0.0;0.0;1.0;;42.0;2020-Jan-12;2020-01-12
4842;1402000;0;False;;;;1.0;1.0;1.0;3.0;;7.0;2020-Oct-26;2020-10-26
4843;1379200;0;False;;;;1.0;0.0;0.0;1.0;;;2020-Aug-24;2020-08-24
4844;1304320;0;False;;;;1.0;0.0;0.0;1.0;;14.0;2020-Jul-16;2020-07-16
4845;823940;0;False;;;;1.0;0.0;0.0;1.0;409.0;20.0;2020-Apr-15;2020-04-15
4846;1164750;0;False;;;;1.0;0.0;0.0;1.0;;;2020-Aug-17;2020-08-17
4847;609850;0;False;;;;1.0;0.0;0.0;1.0;;;2020-Apr-23;2020-04-23
4848;1449750;0;True;full;;;1.0;1.0;1.0;3.0;;;2020-ov-4N;
4849;1271580;0;True;;;;1.0;0.0;0.0;1.0;;1.0;2020-ay-3M;
4850;1102370;0;False;;;;1.0;1.0;0.0;2.0;;;2020-Jul-28;2020-07-28
4851;1168250;0;True;;;;1.0;1.0;0.0;2.0;;51.0;2020-ov-2N;
4852;1272690;0;False;;;;1.0;1.0;1.0;3.0;;;2020-Apr-26;2020-04-26
4853;1281610;0;False;;;;1.0;0.0;0.0;1.0;;;2020-Jul-31;2020-07-31
4854;1422930;0;False;;;;1.0;0.0;0.0;1.0;;;2020-ov-8N;
4855;1171260;0;False;full;;;1.0;1.0;0.0;2.0;;;2020-Jan-12;2020-01-12
4856;1274820;0;False;;;;1.0;0.0;0.0;1.0;;;2020-Aug-14;2020-08-14
4857;1329320;0;False;;;;1.0;0.0;0.0;1.0;;17.0;2020-Jun-26;2020-06-26
4858;1210490;0;False;full;1.0;71.0;1.0;0.0;0.0;1.0;;40.0;2020-ov-5N;
4859;1208580;0;False;;;;1.0;0.0;0.0;1.0;;;2020-May-21;2020-05-21
4860;1396630;0;True;;;;1.0;0.0;0.0;1.0;;27.0;2020-ec-7D;
4861;1130560;0;False;;;;1.0;0.0;0.0;1.0;;7.0;2020-Feb-25;2020-02-25
4862;500350;0;False;;;;1.0;0.0;0.0;1.0;;22.0;2020-Jul-24;2020-07-24
4863;528940;0;False;full;;;1.0;0.0;0.0;1.0;;;2020-ec-9D;
4864;728110;0;False;;;;1.0;0.0;0.0;1.0;;14.0;2020-Jan-12;2020-01-12
4865;897890;0;False;;;;1.0;0.0;0.0;1.0;;;2020-Oct-31;2020-10-31
4866;961850;0;False;full;;;1.0;1.0;0.0;2.0;;;2020-ay-8M;
4867;1164300;0;False;;;;1.0;0.0;0.0;1.0;;;2020-Feb-23;2020-02-23
4868;1175500;0;True;;;;1.0;0.0;0.0;1.0;;0.0;2020-Jan-10;2020-01-10
4869;1192260;0;False;;;;1.0;0.0;0.0;1.0;;;2020-an-3J;
4870;1212040;0;False;;;;1.0;0.0;0.0;1.0;;;2020-Feb-28;2020-02-28
4871;1215960;0;True;;;;1.0;0.0;0.0;1.0;;;2020-ar-6M;
4872;1218850;0;True;;;;1.0;0.0;0.0;1.0;;;2020-Jan-29;2020-01-29
4873;1234890;0;False;full;;;1.0;1.0;0.0;2.0;;5.0;2020-Jan-30;2020-01-30
4874;1241370;0;True;;;;1.0;0.0;0.0;1.0;;;2020-Oct-14;2020-10-14
4875;1278520;0;True;;;;1.0;0.0;0.0;1.0;;;2020-Aug-28;2020-08-28
4876;1291310;0;False;;2.0;;1.0;1.0;0.0;2.0;;5.0;2020-ay-1M;
4877;1298340;0;False;full;1.0;;1.0;0.0;0.0;1.0;;21.0;2020-May-28;2020-05-28
4878;1312540;0;True;full;;;1.0;0.0;0.0;1.0;;;2020-May-20;2020-05-20
4879;1314680;0;False;;;;1.0;0.0;0.0;1.0;;;2020-ul-7J;
4880;1322090;0;False;;;;1.0;0.0;0.0;1.0;;9.0;2020-Oct-22;2020-10-22
4881;1343850;0;True;;;;1.0;0.0;0.0;1.0;;12.0;2020-Jul-10;2020-07-10
4882;1359450;0;False;;;;1.0;0.0;0.0;1.0;;100.0;2020-Jul-12;2020-07-12
4883;1374090;0;False;;;;1.0;1.0;0.0;2.0;;;2020-Dec-10;2020-12-10
4884;1380260;0;False;;;;1.0;0.0;0.0;1.0;;;2020-ug-3A;
4885;1389380;0;False;;;;1.0;0.0;0.0;1.0;;;2020-Sep-24;2020-09-24
4886;1393340;0;False;;;;1.0;0.0;0.0;1.0;;;2020-ov-4N;
4887;1394680;0;False;;;;1.0;0.0;0.0;1.0;;11.0;2020-ct-2O;
4888;1425140;0;False;;1.0;;1.0;0.0;0.0;1.0;;;2020-Oct-16;2020-10-16
4889;1425330;0;True;;;;1.0;0.0;0.0;1.0;;;2020-Nov-30;2020-11-30
4890;1435660;0;False;;;;1.0;0.0;0.0;1.0;;;2020-Oct-21;2020-10-21
4891;1438270;0;False;;;;1.0;1.0;1.0;3.0;;;2020-ec-8D;
4892;1465410;0;False;full;;;1.0;1.0;0.0;2.0;;;2020-Nov-26;2020-11-26
4893;1473930;0;False;full;;;1.0;0.0;0.0;1.0;;10.0;2020-Dec-21;2020-12-21
4894;1301990;0;True;full;;;1.0;0.0;1.0;2.0;;0.0;2020-May-30;2020-05-30
4895;1374990;0;False;full;;;1.0;0.0;0.0;1.0;;30.0;2020-ov-6N;
4896;1287000;0;False;;;;1.0;0.0;0.0;1.0;;24.0;2020-May-29;2020-05-29
4897;1121820;0;True;;;;1.0;0.0;0.0;1.0;;;2020-Jan-12;2020-01-12
4898;1135030;0;False;;;;1.0;1.0;0.0;2.0;;1.0;2020-Jan-17;2020-01-17
4899;1201950;0;False;;;;1.0;0.0;0.0;1.0;;;2020-eb-9F;
4900;1219110;0;True;;;;1.0;0.0;0.0;1.0;;;2020-Feb-27;2020-02-27
4901;1226610;0;False;;;;1.0;1.0;1.0;3.0;;15.0;2020-Jul-17;2020-07-17
4902;1267940;0;False;;;;1.0;0.0;0.0;1.0;;;2020-ug-7A;
4903;1344600;0;False;;;;1.0;0.0;0.0;1.0;;15.0;2020-Aug-14;2020-08-14
4904;1351550;0;False;;;;1.0;0.0;0.0;1.0;;;2020-Jun-19;2020-06-19
4905;1424360;0;False;;;;1.0;0.0;0.0;1.0;;6.0;2020-Dec-15;2020-12-15
4906;1478420;0;False;;1.0;;1.0;0.0;0.0;1.0;;9.0;2020-Dec-21;2020-12-21
4907;1339890;0;False;;;;1.0;0.0;0.0;1.0;107.0;10.0;2020-Jun-18;2020-06-18
4908;1395310;0;True;;;;1.0;0.0;0.0;1.0;;14.0;2020-Oct-28;2020-10-28
4909;1155440;0;False;;;;1.0;0.0;0.0;1.0;;15.0;2020-Apr-10;2020-04-10
4910;1198310;0;False;full;1.0;;1.0;0.0;0.0;1.0;;37.0;2020-Feb-10;2020-02-10
4911;856990;0;False;;;;1.0;1.0;1.0;3.0;107.0;9.0;2020-Aug-27;2020-08-27
4912;1233170;0;False;;;;1.0;0.0;0.0;1.0;;20.0;2020-Feb-14;2020-02-14
4913;1297390;0;False;full;;;1.0;0.0;0.0;1.0;;13.0;2020-May-22;2020-05-22
4914;1254630;0;False;;;;1.0;0.0;0.0;1.0;;10.0;2020-Mar-11;2020-03-11
4915;1208770;0;False;;;;1.0;0.0;0.0;1.0;160.0;10.0;2020-an-3J;
4916;1155880;0;False;;1.0;;1.0;1.0;0.0;2.0;273.0;24.0;2020-Aug-21;2020-08-21
4917;900290;0;False;;;;1.0;1.0;0.0;2.0;;;2020-Feb-12;2020-02-12
4918;1227160;0;False;;;;1.0;0.0;0.0;1.0;;;2020-Feb-20;2020-02-20
4919;1286480;0;True;;;;1.0;0.0;0.0;1.0;;7.0;2020-ul-2J;
4920;1166730;0;False;;;;1.0;0.0;1.0;2.0;;7.0;2020-May-18;2020-05-18
4921;1263700;0;False;;;;1.0;0.0;0.0;1.0;;;2020-ay-7M;
4922;1292960;0;True;;;;1.0;0.0;0.0;1.0;;10.0;2020-May-15;2020-05-15
4923;1428520;0;False;;;;1.0;0.0;0.0;1.0;114.0;;2020-Dec-15;2020-12-15
4924;1177610;0;False;;;;1.0;0.0;0.0;1.0;;13.0;2020-Jan-28;2020-01-28
4925;1090800;0;False;;;;1.0;0.0;0.0;1.0;195.0;24.0;2020-Dec-14;2020-12-14
4926;1200710;0;False;;;;1.0;0.0;1.0;2.0;114.0;;2020-Apr-16;2020-04-16
4927;1163550;0;False;full;21.0;75.0;1.0;0.0;0.0;1.0;3129.0;50.0;2020-Sep-28;2020-09-28
4928;1153700;0;False;;;;1.0;0.0;0.0;1.0;;;2020-Apr-17;2020-04-17
4929;1307240;0;False;;;;1.0;0.0;0.0;1.0;;25.0;2020-Jul-10;2020-07-10
4930;1392170;0;False;;;;1.0;0.0;0.0;1.0;209.0;3.0;2020-Aug-27;2020-08-27
4931;1025260;0;False;;;;1.0;0.0;0.0;1.0;;;2020-un-9J;
4932;731250;0;True;;;;1.0;0.0;0.0;1.0;;;2020-Dec-20;2020-12-20
4933;1428610;0;True;full;;;1.0;0.0;0.0;1.0;;18.0;2020-ct-7O;
4934;1266220;0;False;full;10.0;;1.0;0.0;0.0;1.0;270.0;39.0;2020-Aug-18;2020-08-18
4935;1261010;0;False;;;;1.0;1.0;1.0;3.0;;1.0;2020-Apr-29;2020-04-29
4936;1417770;0;False;;;;1.0;0.0;0.0;1.0;;;2020-ct-9O;
4937;1431720;0;True;full;;;1.0;0.0;0.0;1.0;;;2020-Oct-29;2020-10-29
4938;1437030;0;False;;;;1.0;0.0;0.0;1.0;;;2020-ec-4D;
4939;1265230;0;True;;;;1.0;0.0;0.0;1.0;;;2020-ay-8M;
4940;1097550;0;False;;;;1.0;0.0;0.0;1.0;;;2020-pr-9A;
4941;1231950;0;False;;;73.0;1.0;1.0;0.0;2.0;;23.0;2020-Jun-23;2020-06-23
4942;1085930;0;False;full;;;1.0;0.0;0.0;1.0;;11.0;2020-Jul-30;2020-07-30
4943;1205060;0;False;;;;1.0;0.0;0.0;1.0;;2.0;2020-Jan-10;2020-01-10
4944;1207010;0;True;;;;1.0;0.0;0.0;1.0;;;2020-an-5J;
4945;1225930;0;False;;;;1.0;0.0;0.0;1.0;;2.0;2020-eb-4F;
4946;1232120;0;False;;;;1.0;0.0;1.0;2.0;;12.0;2020-Feb-17;2020-02-17
4947;1235090;0;False;full;;;1.0;0.0;0.0;1.0;;;2020-Apr-18;2020-04-18
4948;1257250;0;False;;;;1.0;0.0;0.0;1.0;;;2020-Jun-16;2020-06-16
4949;1490130;0;False;;;;1.0;1.0;0.0;2.0;421.0;23.0;2020-Dec-17;2020-12-17
4950;880220;0;False;full;;;1.0;0.0;0.0;1.0;213.0;17.0;2020-Jul-17;2020-07-17
4951;1175890;0;True;;;;1.0;0.0;0.0;1.0;;16.0;2020-Jun-11;2020-06-11
4952;1336840;0;False;;;;1.0;0.0;0.0;1.0;;;2020-Dec-25;2020-12-25
4953;1224640;0;True;;;;1.0;0.0;0.0;1.0;;;2020-eb-8F;
4954;1070690;0;False;;;;1.0;0.0;0.0;1.0;107.0;;2020-May-15;2020-05-15
4955;1293120;0;False;;;;1.0;1.0;1.0;3.0;;26.0;2020-ec-3D;
4956;662960;0;False;;11.0;;1.0;0.0;0.0;1.0;2952.0;39.0;2020-Sep-29;2020-09-29
4957;904900;0;False;;;;1.0;1.0;1.0;3.0;111.0;10.0;2020-Feb-13;2020-02-13
4958;1173730;0;False;;;;1.0;0.0;0.0;1.0;;1.0;2020-Dec-20;2020-12-20
4959;1191870;0;False;;;;1.0;0.0;0.0;1.0;;28.0;2020-Apr-13;2020-04-13
4960;1281890;0;True;;1.0;;1.0;0.0;0.0;1.0;;;2020-ay-1M;
4961;1351970;0;False;;;;1.0;0.0;0.0;1.0;;9.0;2020-Jul-31;2020-07-31
4962;450860;0;False;;;;1.0;0.0;0.0;1.0;1017.0;3.0;2020-Nov-12;2020-11-12
4963;1134450;0;True;;;;1.0;1.0;1.0;3.0;;8.0;2020-ec-5D;
4964;1355430;0;True;;1.0;;1.0;1.0;0.0;2.0;;;2020-Jul-31;2020-07-31
4965;1442650;12;False;;;;1.0;0.0;0.0;1.0;;;2020-Oct-30;2020-10-30
4966;644010;0;False;full;;;1.0;0.0;0.0;1.0;;;2020-Feb-27;2020-02-27
4967;1232980;0;False;full;;;1.0;0.0;0.0;1.0;;3.0;2020-Apr-27;2020-04-27
