;appid;required_age;is_free;controller_support;dlc;metacritic;windows;mac;linux;platforms_num;recommendations;achievements;release_date;release_date_final
1604;935440;0;False;;;;1.0;1.0;1.0;3.0;;25.0;2018-Sep-21;2018-09-21
1605;896590;0;True;;;;1.0;1.0;0.0;2.0;;100.0;2018-ug-2A;
1606;615020;0;True;;2.0;;1.0;0.0;0.0;1.0;;12.0;2018-Oct-22;2018-10-22
1607;793880;0;False;;;;1.0;0.0;0.0;1.0;;;2018-Jun-21;2018-06-21
1608;625830;0;False;;;;1.0;0.0;0.0;1.0;;0.0;2018-Jan-19;2018-01-19
1609;706710;0;False;;;;1.0;1.0;0.0;2.0;;56.0;2018-Dec-21;2018-12-21
1610;748420;0;True;;;;1.0;0.0;0.0;1.0;;;2018-ar-1M;
1611;791960;0;False;;;;1.0;0.0;0.0;1.0;;;2018-eb-3F;
1612;818800;0;False;full;1.0;;1.0;1.0;0.0;2.0;;12.0;2018-Sep-27;2018-09-27
1613;820510;0;True;;;;1.0;0.0;0.0;1.0;;19.0;2018-Jul-25;2018-07-25
1614;887060;0;False;full;;;1.0;1.0;0.0;2.0;512.0;30.0;2018-Nov-28;2018-11-28
1615;958480;18;False;;;;1.0;0.0;0.0;1.0;912.0;;2018-Dec-14;2018-12-14
1616;733510;0;False;;;;1.0;0.0;0.0;1.0;;1315.0;2018-Mar-16;2018-03-16
1617;781890;0;False;full;;;1.0;0.0;0.0;1.0;;2.0;2018-Feb-27;2018-02-27
1618;791000;0;False;;;;1.0;0.0;0.0;1.0;;31.0;2018-Apr-19;2018-04-19
1619;834440;0;False;full;1.0;;1.0;0.0;0.0;1.0;;14.0;2018-Oct-25;2018-10-25
1620;844970;0;False;;;;1.0;0.0;0.0;1.0;;14.0;2018-May-17;2018-05-17
1621;848660;0;False;;;;1.0;0.0;0.0;1.0;;18.0;2018-ep-6S;
1622;926250;0;False;full;;;1.0;0.0;0.0;1.0;;9.0;2018-Sep-11;2018-09-11
1623;928690;0;False;;;;1.0;0.0;0.0;1.0;;;2018-Nov-22;2018-11-22
1624;932270;0;False;;;;1.0;0.0;0.0;1.0;;;2018-ct-1O;
1625;932820;0;False;;;;1.0;1.0;0.0;2.0;;;2018-Sep-16;2018-09-16
1626;948240;0;False;full;;;1.0;0.0;0.0;1.0;;9.0;2018-Oct20-18;
1627;960550;0;False;;;;1.0;1.0;1.0;3.0;;;2018-ov-6N;
1628;960700;0;False;;;;1.0;0.0;0.0;1.0;;;2018-Nov-12;2018-11-12
1629;971780;0;False;;;;1.0;1.0;0.0;2.0;;13.0;2018-Dec-14;2018-12-14
1630;976870;0;False;;;;1.0;0.0;0.0;1.0;;7.0;2018-Nov-29;2018-11-29
1631;977670;0;False;;;;1.0;0.0;0.0;1.0;;16.0;2018-Nov-27;2018-11-27
1632;585190;0;False;full;;;1.0;1.0;1.0;3.0;173.0;14.0;2018-ct-2O;
1633;938270;0;False;;1.0;;1.0;0.0;0.0;1.0;159.0;19.0;2018-Nov-14;2018-11-14
1634;558750;0;False;;;;1.0;0.0;0.0;1.0;;7.0;2018-Feb-19;2018-02-19
1635;778640;0;False;full;;;1.0;0.0;0.0;1.0;;10.0;2018-Feb-27;2018-02-27
1636;839960;0;False;;;;1.0;0.0;0.0;1.0;;;2018-Dec-10;2018-12-10
1637;941540;0;False;full;1.0;;1.0;1.0;1.0;3.0;;38.0;2018-ov-2N;
1638;642580;0;False;;1.0;;1.0;0.0;0.0;1.0;;72.0;2018-an-9J;
1639;797200;0;True;;;;1.0;0.0;0.0;1.0;;;2018-Mar-22;2018-03-22
1640;760920;0;False;;;;1.0;0.0;0.0;1.0;;;2018-Dec18-20;
1641;946780;0;False;;1.0;;1.0;1.0;1.0;3.0;;28.0;2018-ct-5O;
1642;821500;0;False;;;;1.0;0.0;0.0;1.0;363.0;24.0;2018-pr-4A;
1643;645380;0;False;;;;1.0;0.0;0.0;1.0;;37.0;2018-May-31;2018-05-31
1644;670350;0;False;full;;;1.0;1.0;1.0;3.0;639.0;18.0;2018-Jul-12;2018-07-12
1645;963330;0;False;;3.0;;1.0;0.0;0.0;1.0;273.0;32.0;2018-ec-8D;
1646;301840;0;False;full;1.0;69.0;1.0;0.0;0.0;1.0;676.0;54.0;2018-ay-4M;
1647;879250;0;True;;3.0;;1.0;0.0;0.0;1.0;;33.0;2018-ul-9J;
1648;371650;0;False;;;;1.0;0.0;1.0;2.0;167.0;19.0;2018-Sep-13;2018-09-13
1649;813820;0;True;;3.0;;1.0;0.0;0.0;1.0;;22.0;2018-un-5J;
1650;625680;0;False;full;;;1.0;1.0;1.0;3.0;155.0;36.0;2018-ar-6M;
1651;758570;0;False;full;2.0;;1.0;0.0;0.0;1.0;170.0;22.0;2018-ar-5M;
1652;960190;0;False;full;;;1.0;0.0;0.0;1.0;162.0;11.0;2018-Dec-11;2018-12-11
1653;320240;0;False;full;4.0;62.0;1.0;0.0;0.0;1.0;9718.0;70.0;2018-Aug-10;2018-08-10
1654;720380;0;True;full;;;1.0;0.0;0.0;1.0;;0.0;2018-eb-6F;
1655;670930;0;False;full;;;1.0;0.0;0.0;1.0;107.0;37.0;2018-v30-No;
1656;809240;0;False;;;74.0;1.0;1.0;0.0;2.0;;17.0;2018-Apr-12;2018-04-12
1657;941480;0;False;full;;;1.0;0.0;0.0;1.0;226.0;;2018-ct-2O;
1658;865930;0;False;;;;1.0;1.0;0.0;2.0;;38.0;2018-Jul-26;2018-07-26
1659;786680;0;True;full;;;1.0;0.0;1.0;2.0;;;2018-eb-5F;
1660;906730;0;False;;;;1.0;1.0;1.0;3.0;;31.0;2018-Dec-15;2018-12-15
1661;749840;0;False;;;;1.0;0.0;0.0;1.0;166.0;28.0;2018-Feb-12;2018-02-12
1662;829260;0;False;full;;;1.0;0.0;0.0;1.0;;15.0;2018-pr-6A;
1663;870800;0;True;;;;1.0;0.0;0.0;1.0;;6.0;2018-Jun-15;2018-06-15
1664;876890;0;False;;;;1.0;0.0;0.0;1.0;;99.0;2018-Aug-31;2018-08-31
1665;983990;0;False;;;;1.0;0.0;0.0;1.0;;5.0;2018-Dec-28;2018-12-28
1666;816250;0;False;;1.0;;1.0;0.0;0.0;1.0;;215.0;2018-Mar18-20;
1667;736220;0;False;;1.0;;1.0;0.0;0.0;1.0;14802.0;;2018-ug-9A;
1668;942270;0;False;;;;1.0;0.0;0.0;1.0;;;2018-Oct-11;2018-10-11
1669;253250;0;False;;1.0;;1.0;1.0;0.0;2.0;9441.0;;2018-Jul-25;2018-07-25
1670;710470;0;False;full;;;1.0;0.0;0.0;1.0;995.0;25.0;2018-May-15;2018-05-15
1671;784950;0;True;;3.0;;1.0;1.0;0.0;2.0;;133.0;2018-Mar-15;2018-03-15
1672;771010;0;False;;;;1.0;1.0;1.0;3.0;;14.0;2018-eb-9F;
1673;878020;0;False;;;;1.0;1.0;1.0;3.0;;;2018-ug-1A;
1674;898650;0;False;full;;66.0;1.0;1.0;0.0;2.0;938.0;21.0;2018-ov-6N;
1675;836080;0;False;;;;1.0;0.0;0.0;1.0;;14.0;2018-Apr20-18;
1676;606280;0;False;full;3.0;70.0;1.0;0.0;0.0;1.0;9127.0;64.0;2018-Nov-27;2018-11-27
1677;390710;0;False;full;7.0;;1.0;0.0;0.0;1.0;257.0;24.0;2018-ar-7M;
1678;775730;0;False;;;;1.0;1.0;1.0;3.0;;15.0;2018-ar-2M;
1679;816760;0;False;;;;1.0;0.0;0.0;1.0;;;2018-pr-6A;
1680;845750;0;False;;;;1.0;0.0;0.0;1.0;;;2018-Jul18-20;
1681;869540;0;False;;;;1.0;0.0;0.0;1.0;;;2018-Jun-13;2018-06-13
1682;887530;0;False;;;;1.0;0.0;0.0;1.0;635.0;;2018-Oct-11;2018-10-11
1683;698770;0;True;;1.0;;1.0;1.0;0.0;2.0;;9.0;2018-Apr-19;2018-04-19
1684;872600;0;True;;;;1.0;0.0;0.0;1.0;;;2018-Jun-22;2018-06-22
1685;888010;0;False;;;;1.0;1.0;0.0;2.0;;20.0;2018-Nov-16;2018-11-16
1686;840100;0;False;;1.0;;1.0;0.0;0.0;1.0;138.0;10.0;2018-Apr-27;2018-04-27
1687;789730;0;False;;;;1.0;0.0;0.0;1.0;119.0;18.0;2018-eb-2F;
1688;709440;0;False;full;;69.0;1.0;0.0;0.0;1.0;456.0;43.0;2018-ec-3D;
1689;677190;0;False;;;;1.0;0.0;0.0;1.0;;9.0;2018-Apr20-18;
1690;719210;0;False;;;62.0;1.0;1.0;1.0;3.0;;8.0;2018-Apr20-18;
1691;837280;0;True;;;;1.0;0.0;0.0;1.0;;;2018-ay-3M;
1692;845860;0;False;;;;1.0;1.0;1.0;3.0;;52.0;2018-ug-6A;
1693;853980;0;True;;;;1.0;1.0;0.0;2.0;;;2018-May-21;2018-05-21
1694;897820;0;False;full;;84.0;1.0;1.0;1.0;3.0;842.0;10.0;2018-Oct20-18;
1695;935920;0;True;;1.0;;1.0;1.0;1.0;3.0;;;2018-Oct-19;2018-10-19
1696;820620;0;False;full;1.0;;1.0;0.0;1.0;2.0;;11.0;2018-ug-3A;
1697;865220;0;False;;;;1.0;1.0;1.0;3.0;;17.0;2018-Jul18-20;
1698;869300;0;False;;;;1.0;1.0;1.0;3.0;;;2018-Jun-28;2018-06-28
1699;940790;0;False;;;;1.0;1.0;0.0;2.0;;21.0;2018-Oct-19;2018-10-19
1700;451930;0;False;;;;1.0;0.0;0.0;1.0;;14.0;2018-Jul-19;2018-07-19
1701;863470;0;False;;;;1.0;0.0;0.0;1.0;;;2018-May-30;2018-05-30
1702;874770;0;False;;;;1.0;0.0;0.0;1.0;;1.0;2018-Jul-24;2018-07-24
1703;938240;0;False;;;;1.0;0.0;0.0;1.0;;;2018-Sep-26;2018-09-26
1704;947450;0;False;;;;1.0;0.0;0.0;1.0;;10.0;2018-Oct-21;2018-10-21
1705;956190;0;False;;;;1.0;1.0;1.0;3.0;;14.0;2018-Oct-16;2018-10-16
1706;346750;0;True;;7.0;;1.0;0.0;0.0;1.0;;62.0;2018-ct-8O;
1707;761170;0;False;;;;1.0;0.0;0.0;1.0;167.0;44.0;2018-Feb-12;2018-02-12
1708;502720;0;False;;;;1.0;0.0;0.0;1.0;152.0;23.0;2018-ay-8M;
1709;805850;0;True;;;;1.0;1.0;1.0;3.0;;13.0;2018-May-21;2018-05-21
1710;713180;0;False;;;;1.0;0.0;0.0;1.0;;29.0;2018-Apr-13;2018-04-13
1711;752330;0;False;;;;1.0;0.0;0.0;1.0;;;2018-Feb-21;2018-02-21
1712;792860;0;False;full;1.0;;1.0;0.0;0.0;1.0;;19.0;2018-Aug-17;2018-08-17
1713;899180;0;False;;;;1.0;0.0;0.0;1.0;;;2018-Nov-16;2018-11-16
1714;931630;0;False;;;;1.0;1.0;1.0;3.0;;25.0;2018-Sep-14;2018-09-14
1715;839200;0;True;;;;1.0;0.0;0.0;1.0;;40.0;2018-Dec-26;2018-12-26
1716;743900;0;False;full;4.0;;1.0;0.0;0.0;1.0;1290.0;52.0;2018-Jul-24;2018-07-24
1717;847290;0;False;;;;1.0;1.0;1.0;3.0;;36.0;2018-May-17;2018-05-17
1718;988650;0;False;;;;1.0;0.0;0.0;1.0;;15.0;2018-Dec-21;2018-12-21
1719;813450;0;False;full;1.0;;1.0;0.0;0.0;1.0;;31.0;2018-Aug-14;2018-08-14
1720;895470;0;False;;;;1.0;0.0;0.0;1.0;;;2018-ug-5A;
1721;624320;0;False;full;1.0;;1.0;0.0;0.0;1.0;;25.0;2018-Mar-16;2018-03-16
1722;803150;0;False;;;;1.0;0.0;0.0;1.0;111.0;10.0;2018-Feb-27;2018-02-27
1723;723350;0;False;;;;1.0;0.0;0.0;1.0;;26.0;2018-Sep-21;2018-09-21
1724;822110;0;True;;;;1.0;0.0;0.0;1.0;;;2018-pr-5A;
1725;912560;0;True;;;;1.0;0.0;0.0;1.0;;4.0;2018-Aug-30;2018-08-30
1726;558230;;;;;;;;;;;;;
1727;743890;0;False;full;5.0;;1.0;0.0;0.0;1.0;2503.0;52.0;2018-Jul-24;2018-07-24
1728;853860;0;False;;;;1.0;0.0;0.0;1.0;;200.0;2018-May-10;2018-05-10
1729;509400;0;False;;;70.0;1.0;0.0;0.0;1.0;;0.0;2018-Jun-21;2018-06-21
1730;792350;0;False;;;;1.0;1.0;1.0;3.0;;5.0;2018-ar-2M;
1731;889520;0;False;full;;;1.0;0.0;0.0;1.0;;;2018-Jul18-20;
1732;971480;0;False;;;;1.0;0.0;0.0;1.0;;10.0;2018-Nov-22;2018-11-22
1733;320330;0;False;;1.0;;1.0;0.0;0.0;1.0;126.0;;2018-Feb-23;2018-02-23
1734;917740;0;False;;;;1.0;1.0;0.0;2.0;;;2018-Sep-26;2018-09-26
1735;462590;0;False;;;;1.0;0.0;0.0;1.0;;17.0;2018-ct-9O;
1736;537630;0;False;full;;;1.0;0.0;0.0;1.0;156.0;20.0;2018-Aug-31;2018-08-31
1737;796650;0;False;;;;1.0;0.0;0.0;1.0;;17.0;2018-Mar-15;2018-03-15
1738;797010;0;True;;;;1.0;0.0;0.0;1.0;;;2018-Feb-19;2018-02-19
1739;975390;0;False;;;;1.0;0.0;0.0;1.0;;;2018-Dec-26;2018-12-26
1740;912600;0;False;;;;1.0;0.0;0.0;1.0;;;2018-ct-5O;
1741;972850;0;False;;;;1.0;0.0;0.0;1.0;;14.0;2018-Dec18-20;
1742;389940;0;False;;;;1.0;0.0;0.0;1.0;;;2018-ug-2A;
1743;656380;0;False;full;;;1.0;0.0;0.0;1.0;;6.0;2018-Mar-11;2018-03-11
1744;671150;0;False;full;;;1.0;0.0;0.0;1.0;;10.0;2018-ec-6D;
1745;770820;0;False;;;;1.0;1.0;0.0;2.0;;10.0;2018-Jan-24;2018-01-24
1746;771380;0;False;;;;1.0;1.0;1.0;3.0;;3.0;2018-Sep-14;2018-09-14
1747;780740;0;False;;;;1.0;0.0;0.0;1.0;;13.0;2018-Jul-25;2018-07-25
1748;785560;0;False;;;;1.0;0.0;0.0;1.0;;;2018-un-5J;
1749;786470;0;False;;;;1.0;0.0;0.0;1.0;;1.0;2018-un-3J;
1750;800860;0;False;;;;1.0;1.0;0.0;2.0;;4.0;2018-May-31;2018-05-31
1751;801300;0;False;;;;1.0;1.0;0.0;2.0;;;2018-Mar-29;2018-03-29
1752;838440;0;False;;;;1.0;0.0;0.0;1.0;;35.0;2018-May-17;2018-05-17
1753;842990;0;False;full;;;1.0;0.0;0.0;1.0;;45.0;2018-May-17;2018-05-17
1754;845600;0;False;full;;;1.0;1.0;0.0;2.0;;18.0;2018-Jun-29;2018-06-29
1755;859960;0;False;;;;1.0;1.0;1.0;3.0;;;2018-Aug-17;2018-08-17
1756;862250;0;False;;;;1.0;0.0;0.0;1.0;;21.0;2018-Dec18-20;
1757;869910;0;False;;;;1.0;0.0;0.0;1.0;;;2018-Jun-15;2018-06-15
1758;904940;0;False;full;;;1.0;1.0;1.0;3.0;;26.0;2018-Aug-13;2018-08-13
1759;911580;0;True;;;;1.0;0.0;0.0;1.0;;34.0;2018-Nov-30;2018-11-30
1760;926100;0;False;;;;1.0;0.0;0.0;1.0;;;2018-ep-5S;
1761;927080;0;False;;3.0;;1.0;0.0;0.0;1.0;;13.0;2018-ep-7S;
1762;936170;0;False;;;;1.0;0.0;0.0;1.0;;;2018-Oct-10;2018-10-10
1763;966450;0;True;;;;1.0;0.0;0.0;1.0;;10.0;2018-ov-6N;
1764;970980;0;True;;;;1.0;0.0;0.0;1.0;;;2018-ov-8N;
1765;977080;0;False;;;;1.0;0.0;0.0;1.0;;9.0;2018-Dec18-20;
1766;978440;0;False;full;;;1.0;0.0;0.0;1.0;;48.0;2018-Dec-25;2018-12-25
1767;834280;0;False;full;17.0;;1.0;0.0;0.0;1.0;737.0;94.0;2018-Sep20-18;
1768;873490;0;False;;1.0;;1.0;1.0;0.0;2.0;103.0;7.0;2018-Oct-12;2018-10-12
1769;567140;0;False;;;;1.0;0.0;0.0;1.0;;12.0;2018-ar-8M;
1770;936530;0;False;;;;1.0;0.0;0.0;1.0;;;2018-Nov-29;2018-11-29
1771;868060;0;False;;;;1.0;0.0;0.0;1.0;;30.0;2018-Oct-17;2018-10-17
1772;946460;0;False;;1.0;;1.0;0.0;0.0;1.0;;;2018-Oct-12;2018-10-12
1773;327860;0;False;;1.0;;1.0;0.0;0.0;1.0;1924.0;29.0;2018-eb-6F;
1774;869870;;;;;;;;;;;;;
1775;860860;0;False;full;;;1.0;1.0;1.0;3.0;187.0;10.0;2018-un-7J;
1776;611670;0;False;full;;81.0;1.0;0.0;0.0;1.0;7025.0;75.0;2018-pr-2A;
1777;574090;0;False;full;1.0;72.0;1.0;0.0;0.0;1.0;995.0;20.0;2018-Jul-17;2018-07-17
1778;762590;0;False;full;;;1.0;0.0;0.0;1.0;;13.0;2018-Jan-25;2018-01-25
1779;809320;0;False;;;;1.0;1.0;1.0;3.0;;20.0;2018-ar-5M;
1780;896160;0;False;;;;1.0;0.0;0.0;1.0;1571.0;57.0;2018-ec-7D;
1781;953840;0;False;;;;1.0;0.0;0.0;1.0;231.0;;2018-Nov-23;2018-11-23
1782;628720;0;False;full;;;1.0;1.0;0.0;2.0;131.0;46.0;2018-ec-3D;
1783;445000;0;False;full;;;1.0;0.0;0.0;1.0;;62.0;2018-Mar-15;2018-03-15
1784;726510;0;False;;;;1.0;1.0;0.0;2.0;;10.0;2018-Jan-11;2018-01-11
1785;791500;0;False;;;;1.0;1.0;0.0;2.0;;19.0;2018-May-17;2018-05-17
1786;949670;0;False;;;;1.0;0.0;0.0;1.0;;;2018-Dec-17;2018-12-17
1787;978640;0;False;full;;;1.0;0.0;0.0;1.0;;30.0;2018-Nov-23;2018-11-23
1788;633060;0;False;;1.0;74.0;1.0;1.0;1.0;3.0;1183.0;19.0;2018-Feb-22;2018-02-22
1789;630080;0;False;;;;1.0;0.0;0.0;1.0;;11.0;2018-ay-7M;
1790;658330;0;False;;;;1.0;1.0;1.0;3.0;;17.0;2018-ar-9M;
1791;709080;0;True;;;;1.0;0.0;0.0;1.0;;;2018-Jan-23;2018-01-23
1792;754460;0;False;;;;1.0;1.0;1.0;3.0;;2.0;2018-Sep-14;2018-09-14
1793;786350;0;True;full;;;1.0;0.0;0.0;1.0;;;2018-Nov-28;2018-11-28
1794;788390;0;False;;1.0;;1.0;0.0;0.0;1.0;;0.0;2018-Nov-30;2018-11-30
1795;816830;0;False;full;;;1.0;0.0;0.0;1.0;;32.0;2018-un-1J;
1796;835490;0;False;;;;1.0;0.0;0.0;1.0;;14.0;2018-Aug-25;2018-08-25
1797;836350;0;False;;1.0;;1.0;1.0;0.0;2.0;;;2018-May-21;2018-05-21
1798;847900;0;True;;;;1.0;0.0;0.0;1.0;;;2018-Apr-24;2018-04-24
1799;905330;0;False;full;;;1.0;1.0;1.0;3.0;;20.0;2018-Sep-26;2018-09-26
1800;965470;0;False;;;;1.0;0.0;0.0;1.0;;13.0;2018-Dec-17;2018-12-17
1801;690530;0;False;;60.0;;1.0;0.0;0.0;1.0;6557.0;31.0;2018-Jun-25;2018-06-25
1802;462940;0;False;;;;1.0;1.0;1.0;3.0;223.0;103.0;2018-Apr-27;2018-04-27
1803;724470;0;False;;;;1.0;1.0;1.0;3.0;154.0;13.0;2018-Mar-22;2018-03-22
1804;563260;0;False;full;;;1.0;0.0;0.0;1.0;;10.0;2018-Sep-13;2018-09-13
1805;833270;0;False;full;;;1.0;1.0;1.0;3.0;;23.0;2018-ov-4N;
1806;867700;0;False;;3.0;;1.0;1.0;1.0;3.0;;17.0;2018-un-4J;
1807;527430;0;False;full;21.0;67.0;1.0;0.0;0.0;1.0;14892.0;86.0;2018-un-5J;
1808;798420;0;True;;4.0;;1.0;0.0;0.0;1.0;;;2018-Nov-30;2018-11-30
1809;889320;0;True;;;;1.0;0.0;0.0;1.0;;;2018-Jul-23;2018-07-23
1810;717310;0;False;;;76.0;1.0;0.0;0.0;1.0;325.0;28.0;2018-Jun-19;2018-06-19
1811;681330;0;False;full;;;1.0;0.0;1.0;2.0;223.0;23.0;2018-Oct-11;2018-10-11
1812;802490;0;False;;;;1.0;0.0;0.0;1.0;;18.0;2018-Apr-30;2018-04-30
1813;1001880;0;False;;;;1.0;0.0;0.0;1.0;;100.0;2018-Dec-28;2018-12-28
1814;570810;0;False;full;;;1.0;0.0;0.0;1.0;;11.0;2018-eb-1F;
1815;717830;0;False;;1.0;;1.0;0.0;0.0;1.0;;;2018-Jan-11;2018-01-11
1816;775270;18;True;;;;1.0;0.0;0.0;1.0;;;2018-Feb-14;2018-02-14
1817;779730;0;False;;;;1.0;0.0;0.0;1.0;;33.0;2018-ov-9N;
1818;790630;0;False;full;;;1.0;1.0;1.0;3.0;;26.0;2018-ar-2M;
1819;802930;0;True;;;;1.0;1.0;0.0;2.0;;;2018-Sep20-18;
1820;804400;0;False;;;;1.0;0.0;0.0;1.0;;;2018-Mar-14;2018-03-14
1821;805340;0;False;;;;1.0;1.0;0.0;2.0;;5.0;2018-ar-9M;
1822;810000;0;False;;;;1.0;1.0;1.0;3.0;;14.0;2018-May-25;2018-05-25
1823;810330;0;False;;;;1.0;1.0;0.0;2.0;;35.0;2018-Apr-26;2018-04-26
1824;810580;0;False;;;;1.0;0.0;0.0;1.0;;;2018-ar-8M;
1825;816770;0;False;;;;1.0;1.0;1.0;3.0;;;2018-Mar-26;2018-03-26
1826;831680;0;False;;;;1.0;0.0;0.0;1.0;;68.0;2018-May-16;2018-05-16
1827;841010;0;False;;1.0;;1.0;0.0;0.0;1.0;;10.0;2018-ay-2M;
1828;847790;0;True;;;;1.0;0.0;0.0;1.0;;;2018-un-8J;
1829;854830;0;False;full;;;1.0;1.0;0.0;2.0;;34.0;2018-Oct-16;2018-10-16
1830;860550;0;True;;;;1.0;0.0;0.0;1.0;;12.0;2018-Nov-28;2018-11-28
1831;868130;0;False;;;;1.0;1.0;0.0;2.0;;17.0;2018-un-8J;
1832;922510;0;False;;;;1.0;0.0;0.0;1.0;;;2018-ep-5S;
1833;978470;0;False;;;;1.0;0.0;0.0;1.0;158.0;54.0;2018-Nov-26;2018-11-26
1834;826040;0;False;full;1.0;;1.0;1.0;0.0;2.0;;15.0;2018-Jul-23;2018-07-23
1835;889220;0;True;;;;1.0;0.0;0.0;1.0;;;2018-ct-7O;
1836;999200;0;False;;;;1.0;0.0;0.0;1.0;;25.0;2018-Dec-28;2018-12-28
1837;860910;0;False;;;;1.0;0.0;0.0;1.0;777.0;3445.0;2018-May-31;2018-05-31
1838;798850;0;False;;;;1.0;0.0;0.0;1.0;;4996.0;2018-Mar-21;2018-03-21
1839;461410;0;True;;;;1.0;0.0;0.0;1.0;;7.0;2018-Mar-15;2018-03-15
1840;577670;0;False;;;;1.0;0.0;0.0;1.0;1340.0;25.0;2018-ar-8M;
1841;816270;0;False;;;;1.0;1.0;1.0;3.0;181.0;16.0;2018-Mar-27;2018-03-27
1842;970800;0;True;;;;1.0;0.0;0.0;1.0;;;2018-Nov-19;2018-11-19
1843;502130;0;False;;;;1.0;0.0;0.0;1.0;;;2018-May20-18;
1844;513710;0;False;;5.0;;1.0;0.0;0.0;1.0;71589.0;69.0;2018-Aug-29;2018-08-29
1845;893050;0;False;;1.0;;1.0;0.0;0.0;1.0;383.0;13.0;2018-Aug-14;2018-08-14
1846;927840;0;False;full;;;1.0;0.0;0.0;1.0;;6.0;2018-ec-6D;
1847;949890;0;False;;;;1.0;0.0;0.0;1.0;;5.0;2018-Oct-31;2018-10-31
1848;743550;0;True;full;;;1.0;0.0;0.0;1.0;;;2018-Jan-11;2018-01-11
1849;792370;0;False;;1.0;;1.0;1.0;0.0;2.0;;48.0;2018-Jul20-18;
1850;793320;0;False;;;;1.0;1.0;0.0;2.0;;;2018-ar-9M;
1851;807070;0;False;;1.0;;1.0;0.0;0.0;1.0;;16.0;2018-Jul18-20;
1852;813250;0;False;;;;1.0;0.0;1.0;2.0;;13.0;2018-May-24;2018-05-24
1853;968320;0;False;;1.0;;1.0;0.0;0.0;1.0;;44.0;2018-Nov-15;2018-11-15
1854;488920;0;False;;1.0;84.0;1.0;0.0;0.0;1.0;334.0;31.0;2018-Feb-13;2018-02-13
1855;790750;0;True;;;;1.0;0.0;0.0;1.0;;31.0;2018-ov-9N;
1856;952920;0;False;;;;1.0;0.0;0.0;1.0;;;2018-ov-9N;
1857;698260;0;False;;;;1.0;0.0;0.0;1.0;;;2018-Oct-23;2018-10-23
1858;772470;0;False;;32.0;;1.0;1.0;1.0;3.0;;2.0;2018-an-5J;
1859;586950;0;False;;;80.0;1.0;0.0;0.0;1.0;;19.0;2018-ar-8M;
1860;786450;0;False;;14.0;;1.0;1.0;1.0;3.0;268.0;21.0;2018-Jul-16;2018-07-16
1861;764590;0;False;;;;1.0;0.0;0.0;1.0;;10.0;2018-Jan-30;2018-01-30
1862;749560;0;False;full;1.0;;1.0;1.0;1.0;3.0;;11.0;2018-ar-9M;
1863;804000;0;False;;;;1.0;0.0;0.0;1.0;;;2018-Feb-27;2018-02-27
1864;883020;0;True;;1.0;;1.0;0.0;0.0;1.0;;;2018-Jul-17;2018-07-17
1865;745400;0;False;full;1.0;;1.0;0.0;0.0;1.0;;15.0;2018-an-4J;
1866;775520;0;False;;;;1.0;0.0;0.0;1.0;;52.0;2018-an-5J;
1867;775910;0;False;;;;1.0;0.0;0.0;1.0;;41.0;2018-Jan-10;2018-01-10
1868;929600;0;False;;;;1.0;0.0;0.0;1.0;;10.0;2018-ct-6O;
1869;787970;0;False;;;;1.0;1.0;1.0;3.0;;14.0;2018-Feb-14;2018-02-14
1870;793630;0;False;full;1.0;;1.0;1.0;0.0;2.0;;34.0;2018-Mar-30;2018-03-30
1871;760550;0;False;;;;1.0;0.0;0.0;1.0;;45.0;2018-Jan-24;2018-01-24
1872;941410;0;False;;1.0;;1.0;0.0;0.0;1.0;;;2018-Oct-14;2018-10-14
1873;745950;0;False;full;;;1.0;0.0;0.0;1.0;;10.0;2018-t-Oc;
1874;833910;0;False;full;1.0;;1.0;0.0;0.0;1.0;;26.0;2018-Apr-12;2018-04-12
1875;848930;0;False;;;;1.0;1.0;0.0;2.0;;;2018-Jul-26;2018-07-26
1876;614630;0;False;;;;1.0;1.0;0.0;2.0;436.0;12.0;2018-May-28;2018-05-28
1877;856880;0;True;;14.0;;1.0;1.0;0.0;2.0;;105.0;2018-un-5J;
1878;734980;0;False;;;;1.0;1.0;1.0;3.0;;;2018-May-28;2018-05-28
1879;793600;0;False;full;;;1.0;1.0;1.0;3.0;;48.0;2018-Nov-16;2018-11-16
1880;508190;0;False;full;;;1.0;1.0;0.0;2.0;2417.0;42.0;2018-eb-9F;
1881;540770;0;False;;;;1.0;0.0;0.0;1.0;;16.0;2018-Dec-12;2018-12-12
1882;657300;0;False;full;;;1.0;0.0;0.0;1.0;;54.0;2018-ct-3O;
1883;726880;0;False;;;;1.0;0.0;0.0;1.0;;;2018-Oct-25;2018-10-25
1884;746420;0;False;;2.0;;1.0;1.0;1.0;3.0;;;2018-May-28;2018-05-28
1885;800930;0;False;;;;1.0;0.0;1.0;2.0;;15.0;2018-ar-7M;
1886;808580;0;True;;;;1.0;0.0;0.0;1.0;;;2018-Feb-27;2018-02-27
1887;828590;0;False;;;;1.0;1.0;0.0;2.0;;16.0;2018-pr-9A;
1888;917910;0;False;;;;1.0;0.0;1.0;2.0;;11.0;2018-Aug-27;2018-08-27
1889;926820;0;False;;;;1.0;0.0;0.0;1.0;;51.0;2018-ov-6N;
1890;946340;0;False;;;;1.0;0.0;0.0;1.0;;2.0;2018-Nov-30;2018-11-30
1891;977430;0;True;;;;1.0;0.0;0.0;1.0;;16.0;2018-Nov-23;2018-11-23
