appid,new_date
1030310,2021-09-15
1667160,2021-07-22
1473550,2021-02-03
1480540,2021-01-23
1801860,2021-11-15
1524350,2021-06-04
1534850,2021-04-01
1771730,2021-12-08
1137300,2021-11-16
1415320,2021-09-16
1521600,2021-04-01
1634190,2021-06-04
1652960,2021-06-18
1690880,2021-10-20
1460610,2021-03-04
1515820,2021-02-28
1557840,2021-03-28
1552460,2021-05-01
1744750,2021-12-06
1489630,2021-08-10
856110,2021-09-20
1033000,2021-10-28
1153520,2021-12-03
1204080,2021-03-10
1443330,2021-05-06
1493240,2021-11-12
1506610,2021-01-16
1509750,2021-02-08
1513460,2021-01-22
1516350,2021-03-01
1528200,2021-03-23
1532760,2021-06-18
1610860,2021-09-15
1624210,2021-05-17
1627360,2021-10-22
1654860,2021-10-21
1663650,2021-07-21
1726850,2021-09-17
628200,2021-05-07
1586830,2021-05-21
898720,2021-12-16
944920,2021-03-31
1344530,2021-12-18
1452200,2021-07-29
1713640,2021-08-19
1825650,2021-12-13
1644310,2021-08-20
921800,2021-09-07
1433990,2021-04-05
664000,2021-04-29
888530,2021-01-12
1714460,2021-12-16
1389610,2021-10-09
1244630,2021-11-11
1073910,2021-05-13
1448520,2021-04-06
1464620,2021-02-26
1550020,2021-10-18
1600130,2021-05-21
1731120,2021-12-13
1650250,2021-09-21
1055610,2021-11-05
1187840,2021-07-30
1521870,2021-02-01
1702320,2021-10-14
1641860,2021-12-22
1361000,2021-10-29
1423600,2021-11-09
1294780,2021-02-16
1348680,2021-03-12
1614850,2021-06-18
1676550,2021-09-08
1332370,2021-01-22
1416760,2021-07-29
1575730,2021-04-09
1617900,2021-06-29
1629320,2021-05-31
1735240,2021-09-27
1106140,2021-01-30
1748890,2021-11-19
1646580,2021-10-08
713740,2021-06-30
821920,2021-05-28
915360,2021-01-04
1153850,2021-06-29
1241230,2021-09-24
1280060,2021-04-30
1330100,2021-12-09
1348250,2021-04-12
1437120,2021-01-28
1450270,2021-01-04
1538340,2021-02-17
1576830,2021-03-31
1579530,2021-05-14
1581280,2021-04-10
1604450,2021-07-16
1641410,2021-11-01
1648040,2021-12-07
1650670,2021-10-01
1651360,2021-07-21
1682030,2021-10-14
1692390,2021-08-12
1693090,2021-11-05
1702880,2021-12-14
1704980,2021-11-26
1723570,2021-12-01
1736670,2021-11-23
1743230,2021-09-24
1744400,2021-09-16
1750640,2021-10-01
1751110,2021-10-01
1752090,2021-11-05
1756480,2021-09-29
1763550,2021-10-07
1771880,2021-11-20
1812400,2021-12-24
1340640,2021-07-30
735290,2021-03-26
1167140,2021-05-18
1639990,2021-10-20
654890,2021-09-24
1590730,2021-04-15
1563700,2021-09-20
1655250,2021-06-16
1507420,2021-02-12
1536720,2021-02-12
1548870,2021-04-23
1600870,2021-05-05
1748310,2021-11-05
1605960,2021-04-29
933820,2021-03-18
1700700,2021-11-10
1489130,2021-04-08
1069530,2021-03-30
1674150,2021-07-14
1546320,2021-04-05
891360,2021-12-06
1758950,2021-10-29
1229270,2021-06-29
1649570,2021-10-01
1248390,2021-08-06
1435960,2021-11-25
1468430,2021-10-22
1504260,2021-01-11
1517530,2021-04-23
1519050,2021-11-25
1540330,2021-12-13
1559960,2021-04-10
1571120,2021-03-22
1637030,2021-06-24
1645570,2021-06-07
1681020,2021-07-20
1712420,2021-09-13
1720210,2021-10-19
1737240,2021-09-22
1749840,2021-10-22
1777090,2021-10-01
1800900,2021-11-16
1806640,2021-11-30
1811900,2021-12-17
870870,2021-12-09
1479990,2021-03-05
1485050,2021-02-06
1573430,2021-03-30
1646410,2021-06-08
1661700,2021-08-05
1798970,2021-11-16
1320100,2021-03-19
1422940,2021-01-28
1707560,2021-12-21
1165450,2021-08-11
1425580,2021-10-19
1797610,2021-11-05
1559300,2021-04-23
1123830,2021-05-06
1433420,2021-01-08
1691400,2021-09-28
1577320,2021-08-23
1200900,2021-03-02
1301390,2021-09-03
1503280,2021-06-24
915600,2021-09-28
1610470,2021-11-30
1573730,2021-04-01
1349850,2021-07-24
1520680,2021-03-21
1801220,2021-12-20
1719660,2021-10-22
1418870,2021-04-15
1627040,2021-05-25
1514930,2021-05-25
1660520,2021-12-11
1294450,2021-07-15
1297090,2021-07-16
1301520,2021-08-20
1328510,2021-08-17
1506520,2021-02-06
1510410,2021-04-08
1522710,2021-02-17
1543750,2021-03-16
1561870,2021-03-23
1563840,2021-04-01
1566840,2021-05-14
1586350,2021-09-30
1639920,2021-08-24
1674880,2021-09-02
1675100,2021-07-17
1790380,2021-12-23
1810230,2021-12-01
1116260,2021-09-29
1262930,2021-01-28
1763520,2021-10-22
1493910,2021-03-13
1543760,2021-02-26
1547300,2021-08-31
1583140,2021-05-19
1594120,2021-05-21
1616580,2021-06-23
1643280,2021-07-02
638130,2021-09-30
882250,2021-07-24
1133120,2021-03-16
1382790,2021-08-04
1603260,2021-11-08
839410,2021-06-26
863940,2021-03-19
1182530,2021-07-27
1487450,2021-11-11
1532520,2021-04-14
1694270,2021-09-15
1700800,2021-10-02
1729590,2021-09-09
1407090,2021-02-05
1528120,2021-05-03
822660,2021-07-05
843560,2021-04-20
1091380,2021-07-16
1283660,2021-02-09
1350440,2021-05-19
1364580,2021-03-10
1463130,2021-06-23
1495080,2021-02-03
1496990,2021-03-24
1512570,2021-01-31
1526340,2021-02-24
1532110,2021-11-09
1537090,2021-04-15
1563550,2021-03-27
1565840,2021-08-10
1579000,2021-12-17
1580770,2021-05-11
1581240,2021-08-26
1583170,2021-07-27
1597470,2021-05-05
1601670,2021-05-15
1602440,2021-07-15
1608890,2021-05-19
1610700,2021-06-01
1613220,2021-08-30
1625100,2021-05-25
1637540,2021-07-31
1659340,2021-08-02
1662790,2021-08-24
1671710,2021-07-30
1676570,2021-09-23
1729260,2021-11-25
1739770,2021-09-11
1747110,2021-10-31
1747310,2021-11-10
1753440,2021-12-15
1775470,2021-11-19
1814110,2021-12-08
1823540,2021-12-14
1824990,2021-12-15
1826480,2021-12-23
1137450,2021-01-26
1430970,2021-12-17
811070,2021-02-17
922820,2021-02-26
1344430,2021-08-25
1488620,2021-03-30
1495920,2021-02-06
1498940,2021-01-16
1514650,2021-02-25
1559920,2021-03-14
1568920,2021-08-14
1613960,2021-10-22
1622690,2021-05-19
1637410,2021-06-16
1663390,2021-07-04
1697080,2021-07-29
1744380,2021-12-15
1782260,2021-10-28
1821960,2021-12-14
1468220,2021-10-28
1159680,2021-02-17
1520900,2021-10-08
985650,2021-08-02
1619540,2021-06-04
370770,2021-03-16
1592260,2021-05-08
1523670,2021-07-21
1686620,2021-08-06
1711080,2021-09-27
1739100,2021-11-19
1104340,2021-04-28
1611710,2021-05-24
1271700,2021-09-30
1508660,2021-02-08
1590270,2021-05-10
1783090,2021-10-26
1253190,2021-02-19
1593860,2021-04-30
898920,2021-11-09
1474860,2021-02-18
1501090,2021-01-10
1502630,2021-07-06
1618450,2021-05-25
1665210,2021-11-15
1184010,2021-01-29
1505470,2021-02-23
1563320,2021-03-24
1592880,2021-05-14
1620640,2021-08-22
1761040,2021-11-07
1817610,2021-12-17
1624380,2021-08-29
1692700,2021-12-17
1379270,2021-03-01
1597110,2021-04-24
1700250,2021-08-11
1701380,2021-12-01
1188270,2021-08-30
1778590,2021-12-04
1277500,2021-09-29
1317950,2021-07-24
1502620,2021-01-24
1311070,2021-08-17
766570,2021-11-11
1834690,2021-12-28
1252330,2021-09-14
976900,2021-06-13
1506760,2021-01-21
1571140,2021-04-30
1501120,2021-01-19
1771520,2021-10-21
1188900,2021-08-12
1602980,2021-10-07
1096690,2021-02-26
1573170,2021-04-09
1145340,2021-03-18
1684840,2021-08-26
1585020,2021-11-12
1572420,2021-12-02
1589380,2021-07-10
1361670,2021-05-06
1518440,2021-08-18
1329510,2021-08-02
1503920,2021-02-25
1511870,2021-01-26
1418020,2021-08-20
891370,2021-12-13
1535200,2021-04-16
1783700,2021-10-28
1449320,2021-12-16
1682410,2021-09-17
1131530,2021-09-20
1473880,2021-12-10
1495380,2021-01-21
1522280,2021-10-12
1551030,2021-08-18
1675620,2021-08-25
1508490,2021-02-06
1703230,2021-08-06
1194670,2021-07-22
1267170,2021-06-01
1342360,2021-07-12
1428970,2021-07-22
1431450,2021-03-05
1479540,2021-01-21
1505010,2021-09-17
1511450,2021-06-18
1540430,2021-03-02
1542060,2021-05-10
1549980,2021-03-20
1579730,2021-05-13
1582990,2021-09-07
1587350,2021-05-10
1591540,2021-04-17
1605130,2021-06-10
1650400,2021-09-03
1655920,2021-07-30
1700130,2021-10-27
1707040,2021-08-17
1729710,2021-12-06
1462730,2021-01-08
1404500,2021-12-22
1285040,2021-09-20
1632500,2021-06-12
1717410,2021-10-26
1316160,2021-02-14
852220,2021-09-21
1192900,2021-11-09
1263750,2021-06-05
1490180,2021-03-22
1564950,2021-05-27
1682130,2021-08-06
1751780,2021-10-21
1774080,2021-12-14
668550,2021-04-08
1449100,2021-01-14
811970,2021-10-29
1090700,2021-02-05
1218480,2021-02-03
1234020,2021-01-21
1237310,2021-01-15
1355360,2021-10-17
1373250,2021-04-13
1388510,2021-02-09
1413670,2021-03-12
1421390,2021-12-21
1450210,2021-11-08
1461090,2021-04-29
1466260,2021-01-06
1480910,2021-11-15
1482800,2021-05-18
1493460,2021-01-19
1501800,2021-02-04
1503750,2021-12-10
1509790,2021-05-13
1509810,2021-03-26
1511310,2021-03-12
1525970,2021-02-24
1534930,2021-02-27
1537430,2021-03-12
1544480,2021-03-24
1549140,2021-04-01
1553200,2021-03-22
1555950,2021-04-09
1557670,2021-03-31
1566460,2021-04-09
1575690,2021-04-05
1592990,2021-10-12
1598180,2021-09-07
1611800,2021-10-02
1636270,2021-05-28
1648050,2021-07-03
1649280,2021-09-13
1678280,2021-11-18
1678700,2021-10-01
1689930,2021-07-23
1693680,2021-12-08
1698290,2021-10-06
1700240,2021-09-22
1708970,2021-11-05
1712020,2021-12-14
1731470,2021-11-08
1739150,2021-09-16
1741730,2021-09-22
1747850,2021-10-15
1749720,2021-10-01
1761660,2021-11-19
1779810,2021-10-31
1781270,2021-12-29
1783490,2021-10-30
1791400,2021-11-03
1803490,2021-11-16
1805230,2021-12-15
1845760,2021-12-28
757820,2021-05-07
1444190,2021-11-09
1551010,2021-05-07
1559330,2021-03-15
1572830,2021-04-07
1574620,2021-03-24
1592980,2021-06-14
1612030,2021-06-18
1637630,2021-06-17
1668820,2021-11-16
1709580,2021-09-09
1711690,2021-08-06
1783750,2021-12-08
1617270,2021-06-15
1194560,2021-04-09
1542670,2021-03-26
1706870,2021-11-26
1755880,2021-10-15
1384290,2021-09-10
1694960,2021-08-10
1720140,2021-11-06
1689480,2021-07-31
1635030,2021-08-12
1699280,2021-09-06
1738490,2021-12-24
1803840,2021-12-09
1389550,2021-05-20
1634950,2021-09-24
1644920,2021-06-21
1826290,2021-12-09
988930,2021-04-09
1406200,2021-04-09
1415660,2021-02-19
1312960,2021-11-11
1280780,2021-02-02
1631640,2021-06-12
944710,2021-01-16
1610320,2021-06-09
1610650,2021-06-05
799830,2021-10-05
1556200,2021-04-29
751630,2021-12-09
959880,2021-09-25
1640540,2021-06-22
1650830,2021-09-03
1496320,2021-01-22
1173780,2021-07-28
1310970,2021-11-04
1611300,2021-09-26
858820,2021-07-27
1512240,2021-10-15
1612620,2021-08-20
1668610,2021-07-27
1427760,2021-12-31
1158890,2021-12-07
1709460,2021-09-15
1607980,2021-10-20
986070,2021-12-06
1193430,2021-06-09
1594420,2021-04-20
1604690,2021-05-20
1605480,2021-12-15
1614920,2021-06-30
1618740,2021-06-30
1653330,2021-07-19
1666320,2021-08-26
1659800,2021-07-21
1545290,2021-06-17
1101030,2021-11-15
1133050,2021-02-16
1385940,2021-12-06
1542290,2021-04-20
1274360,2021-05-28
1762010,2021-12-10
1764050,2021-10-08
1623080,2021-07-22
1647250,2021-06-23
1140740,2021-01-28
467400,2021-07-04
1835840,2021-12-27
1027060,2021-08-11
1163730,2021-03-30
1252190,2021-11-09
1280730,2021-04-08
1287640,2021-10-06
1370060,2021-07-31
1394320,2021-05-15
1432970,2021-03-19
1480040,2021-10-26
1494180,2021-07-09
1494680,2021-01-15
1553840,2021-11-30
1575860,2021-04-01
1627150,2021-06-24
1641210,2021-06-11
1685840,2021-10-19
1686060,2021-07-21
1715470,2021-11-12
1731930,2021-11-10
1757470,2021-10-14
1763600,2021-11-18
1808690,2021-12-14
1501970,2021-11-28
1526750,2021-02-04
1304810,2021-02-26
1338790,2021-04-29
1587200,2021-04-30
1693660,2021-11-13
1785370,2021-11-17
1805250,2021-12-17
1596750,2021-06-23
1543150,2021-07-01
1700180,2021-08-13
1581220,2021-04-07
1251970,2021-01-28
1554600,2021-09-30
1576060,2021-11-11
1476230,2021-08-26
1571070,2021-03-21
1610820,2021-06-11
1612910,2021-05-11
1782620,2021-11-04
1398070,2021-09-24
979310,2021-01-28
1434350,2021-02-15
1489290,2021-09-13
1500800,2021-12-10
1589010,2021-04-13
1591300,2021-04-20
1642040,2021-06-05
1819970,2021-12-07
697900,2021-10-15
1686130,2021-10-08
960030,2021-07-16
1441180,2021-05-27
1243200,2021-12-09
1152160,2021-02-19
1574000,2021-03-29
1511970,2021-02-16
1799560,2021-11-11
1842390,2021-12-28
1583570,2021-04-09
1126890,2021-02-10
1177400,2021-04-19
491540,2021-03-25
1029550,2021-04-21
1511690,2021-02-02
1320230,2021-06-29
1432760,2021-01-21
1512860,2021-03-31
1579310,2021-08-03
1597200,2021-09-28
1631160,2021-07-09
1690360,2021-07-31
1707050,2021-08-16
1782880,2021-10-21
1784990,2021-11-30
1794520,2021-11-05
1600320,2021-06-04
1189190,2021-10-20
1222830,2021-05-22
1274280,2021-01-29
1380890,2021-02-16
1410850,2021-01-18
1430690,2021-12-08
1434850,2021-02-05
1439400,2021-08-05
1455080,2021-12-01
1463960,2021-03-23
1480630,2021-01-19
1482530,2021-06-08
1483580,2021-01-05
1491190,2021-02-19
1492290,2021-10-02
1495400,2021-10-21
1513790,2021-02-01
1516360,2021-02-16
1517870,2021-10-07
1522070,2021-03-19
1536740,2021-03-08
1540570,2021-10-18
1555070,2021-05-08
1561920,2021-06-16
1564670,2021-04-07
1576570,2021-03-29
1580420,2021-06-29
1589560,2021-06-03
1589920,2021-05-28
1597820,2021-11-12
1608220,2021-06-22
1611650,2021-05-28
1611930,2021-11-11
1633050,2021-06-04
1639140,2021-08-20
1642110,2021-10-20
1647360,2021-08-26
1661390,2021-07-19
1667590,2021-07-13
1669560,2021-10-14
1680530,2021-10-29
1682210,2021-07-22
1691860,2021-08-12
1702100,2021-08-31
1705350,2021-08-10
1719470,2021-09-10
1721690,2021-11-20
1723760,2021-09-20
1729730,2021-11-26
1744460,2021-11-01
1746210,2021-10-20
1749020,2021-12-16
1753890,2021-10-08
1754200,2021-11-26
1780880,2021-12-16
1787840,2021-11-09
1796900,2021-11-25
1810430,2021-11-05
1818770,2021-12-13
1825540,2021-12-15
1832380,2021-12-23
1833920,2021-12-15
1838220,2021-12-21
1454520,2021-02-04
1159860,2021-12-06
931320,2021-09-09
1456290,2021-02-01
1573080,2021-04-04
1668720,2021-12-21
1453850,2021-06-03
521620,2021-06-10
1544510,2021-04-01
1836550,2021-12-20
1577970,2021-03-31
1632210,2021-08-06
1280300,2021-09-28
1739000,2021-10-26
872200,2021-07-20
1623420,2021-07-27
1202690,2021-06-04
1630960,2021-09-29
1290090,2021-06-30
1600820,2021-06-17
1620580,2021-05-13
1735850,2021-10-04
1815370,2021-12-08
1342100,2021-06-19
1343040,2021-03-26
774211,2021-03-31
877870,2021-08-18
1132180,2021-01-21
1305450,2021-06-17
1346420,2021-03-19
1354540,2021-02-25
1494670,2021-02-18
1527170,2021-02-16
1532780,2021-02-25
1598220,2021-05-01
1625370,2021-05-18
1634600,2021-06-11
1696200,2021-10-07
1452500,2021-10-15
1196470,2021-06-10
1362310,2021-02-24
1761630,2021-10-12
1528240,2021-02-08
1005120,2021-05-25
1451120,2021-01-14
960040,2021-09-16
1307270,2021-01-22
1325910,2021-04-13
1366960,2021-04-07
1550230,2021-02-26
1559100,2021-04-15
1515230,2021-05-31
1620890,2021-05-31
565080,2021-08-06
563410,2021-10-26
965390,2021-04-14
1244520,2021-05-04
1383650,2021-11-24
1416290,2021-01-06
1422290,2021-04-01
1433410,2021-06-04
1451760,2021-08-13
1482330,2021-03-15
1492610,2021-07-30
1506710,2021-02-04
1509720,2021-01-31
1519140,2021-12-08
1557200,2021-09-24
1572800,2021-03-27
1593660,2021-08-25
1611850,2021-05-15
1624180,2021-12-09
1627420,2021-06-11
1632650,2021-05-25
1633580,2021-07-14
1642540,2021-06-17
1660750,2021-08-23
1679690,2021-07-16
1751230,2021-12-03
1764240,2021-12-20
1770540,2021-10-13
1780260,2021-11-04
1780300,2021-11-08
1791710,2021-11-10
1795550,2021-12-02
1824390,2021-12-02
1827760,2021-12-07
1677490,2021-12-20
1603170,2021-05-24
1714740,2021-08-26
1400700,2021-08-19
1535190,2021-02-22
1744910,2021-10-31
682140,2021-01-13
1392340,2021-08-25
1309820,2021-06-08
1754260,2021-10-07
1459500,2021-04-26
1218810,2021-06-10
951430,2021-03-12
1435010,2021-05-14
977920,2021-09-14
1096360,2021-06-25
1373670,2021-12-30
1538750,2021-12-24
1547030,2021-03-15
1558180,2021-03-12
1593040,2021-06-17
1596580,2021-05-03
1686530,2021-07-21
1782230,2021-10-21
1805260,2021-12-17
812070,2021-09-29
1531250,2021-10-26
604510,2021-03-25
979690,2021-07-29
1342260,2021-06-14
1126580,2021-02-01
1328490,2021-01-24
1536210,2021-08-31
1415410,2021-01-14
1774100,2021-12-09
1445240,2021-11-01
1630630,2021-11-12
1517810,2021-09-13
1554080,2021-05-05
1721020,2021-09-02
1710750,2021-12-11
1553890,2021-04-03
1705520,2021-08-28
1532360,2021-08-17
1547160,2021-07-13
1525410,2021-11-10
1630910,2021-06-05
1632330,2021-12-15
1746630,2021-09-18
1755980,2021-09-29
1560770,2021-06-18
1770460,2021-10-29
1502110,2021-05-01
1700890,2021-12-14
1780940,2021-10-22
1297800,2021-11-19
1503390,2021-07-16
1515400,2021-07-01
1568310,2021-03-26
1733660,2021-10-05
1782710,2021-12-06
996370,2021-01-19
1511330,2021-02-02
1573420,2021-07-30
1081670,2021-01-29
1343750,2021-12-10
1049710,2021-06-13
1231940,2021-05-14
1205480,2021-03-02
1514360,2021-03-04
1358530,2021-10-28
1610410,2021-05-08
1642620,2021-10-21
1062550,2021-11-24
1294720,2021-04-05
1501980,2021-10-22
1519040,2021-04-08
1536600,2021-03-24
1556250,2021-03-18
1573540,2021-08-07
1590920,2021-04-23
1604440,2021-06-25
1764250,2021-10-22
1783380,2021-12-17
1791870,2021-10-30
1813340,2021-11-25
1773200,2021-11-08
962700,2021-03-23
1158420,2021-11-16
1316560,2021-02-23
1393660,2021-10-27
1530650,2021-04-17
1042380,2021-05-13
1586880,2021-05-18
1139310,2021-01-28
1339860,2021-10-13
1711840,2021-08-16
1156120,2021-06-04
1726360,2021-11-12
1480930,2021-03-05
918570,2021-12-02
1430240,2021-01-18
1278760,2021-02-19
1337880,2021-03-18
1395120,2021-10-26
1555080,2021-03-26
1560590,2021-07-22
1562400,2021-07-14
1582960,2021-05-07
1586970,2021-05-14
1746130,2021-09-22
1761560,2021-10-08
1770160,2021-10-14
1826920,2021-12-11
728090,2021-11-04
1179570,2021-12-21
1182280,2021-07-02
1210960,2021-07-02
1255920,2021-04-08
1380480,2021-03-13
1392770,2021-07-22
1418990,2021-09-28
1453130,2021-08-25
1463570,2021-08-29
1471460,2021-01-14
1472060,2021-03-31
1485030,2021-07-09
1513640,2021-05-31
1517440,2021-02-17
1517510,2021-02-19
1522640,2021-09-25
1531030,2021-02-08
1532750,2021-04-01
1537980,2021-07-05
1538400,2021-03-01
1541100,2021-02-16
1553530,2021-03-24
1564140,2021-03-15
1571030,2021-05-11
1571840,2021-03-28
1572220,2021-11-01
1575040,2021-04-15
1582160,2021-04-05
1583690,2021-09-24
1587800,2021-06-16
1599590,2021-12-11
1606520,2021-05-08
1606800,2021-05-18
1616050,2021-08-30
1620060,2021-08-27
1621950,2021-06-01
1624470,2021-05-21
1625710,2021-05-25
1632030,2021-06-14
1637520,2021-06-04
1640210,2021-07-15
1650320,2021-05-28
1663870,2021-06-25
1672700,2021-07-06
1681540,2021-12-24
1682070,2021-11-16
1686810,2021-07-22
1700680,2021-08-24
1703120,2021-08-11
1706150,2021-12-24
1708730,2021-09-21
1710570,2021-08-24
1720790,2021-11-15
1740320,2021-10-01
1760590,2021-09-16
1764410,2021-11-17
1767760,2021-11-15
1778100,2021-10-31
1788900,2021-12-21
1792280,2021-11-16
1798130,2021-11-10
1815350,2021-11-26
1819300,2021-12-08
1819630,2021-12-08
1820350,2021-12-02
1237510,2021-05-20
1380830,2021-02-07
1524340,2021-02-01
1587190,2021-04-20
1629600,2021-05-21
1668830,2021-10-20
1340180,2021-05-12
1503850,2021-05-15
1386770,2021-10-25
1502980,2021-04-22
1830910,2021-12-17
1097750,2021-04-15
1610330,2021-05-20
1630360,2021-09-24
1442820,2021-04-30
1157670,2021-05-07
1283370,2021-01-29
1372180,2021-01-11
1488750,2021-08-05
1558730,2021-04-04
1638100,2021-06-12
1642940,2021-10-21
1603200,2021-09-01
1736630,2021-09-10
1051580,2021-04-30
1273600,2021-07-29
1423280,2021-04-16
1434760,2021-05-25
1498490,2021-02-26
1499210,2021-01-19
1507630,2021-09-07
1535360,2021-05-04
1543820,2021-02-25
1578890,2021-05-26
1581660,2021-12-03
1586980,2021-07-29
1619060,2021-07-16
1627410,2021-06-18
1644020,2021-06-17
1658650,2021-08-23
1673620,2021-07-17
1688290,2021-07-27
1705760,2021-11-05
1714680,2021-09-22
1724130,2021-11-16
1756330,2021-10-25
1767610,2021-10-27
1776900,2021-10-18
1779220,2021-10-21
1796270,2021-12-03
1618540,2021-07-15
1557780,2021-08-20
1281420,2021-01-06
1151620,2021-05-28
1650020,2021-10-23
1083600,2021-01-11
1357670,2021-06-15
1601850,2021-04-26
651150,2021-04-15
1773320,2021-11-08
1834500,2021-12-26
1566620,2021-03-24
1570730,2021-05-09
1387590,2021-01-06
1565080,2021-04-01
431950,2021-04-30
1659210,2021-11-05
1636350,2021-06-02
1666720,2021-06-30
887450,2021-11-02
1614380,2021-10-04
1005240,2021-02-23
1372220,2021-02-11
1598730,2021-09-03
1497110,2021-06-24
1342410,2021-02-05
1485450,2021-01-19
1487120,2021-12-11
1543970,2021-03-26
1635620,2021-06-03
1779990,2021-12-04
1686820,2021-12-17
1543430,2021-09-09
1489400,2021-02-05
1599630,2021-05-04
1108590,2021-07-29
1026100,2021-06-22
1499560,2021-02-18
1091460,2021-09-23
1572450,2021-04-01
550840,2021-07-22
1121200,2021-10-14
1569350,2021-04-05
1666310,2021-06-29
1322370,2021-01-15
1421710,2021-05-25
1491530,2021-02-26
1492000,2021-01-07
1507850,2021-08-12
1508640,2021-01-20
1558290,2021-07-23
1570650,2021-04-16
1600970,2021-06-23
1653650,2021-06-18
1691890,2021-09-29
1699740,2021-09-23
1703600,2021-08-13
1785460,2021-11-04
1794760,2021-11-09
1800830,2021-11-12
1814510,2021-12-13
1831050,2021-12-15
1623930,2021-07-05
1586820,2021-06-30
1361680,2021-05-14
1195560,2021-03-27
1408100,2021-04-30
1227570,2021-01-14
1479150,2021-09-03
1100300,2021-09-24
1518200,2021-01-22
1694450,2021-08-30
1788800,2021-11-01
1015890,2021-04-14
1552080,2021-07-22
1420080,2021-06-29
1287840,2021-10-22
1074630,2021-10-21
1394550,2021-03-03
1412840,2021-03-05
1487800,2021-09-30
1554460,2021-03-17
1561060,2021-09-17
1684330,2021-08-23
1710250,2021-08-20
1741210,2021-09-17
1825910,2021-12-04
1425370,2021-08-06
1507180,2021-01-20
1596610,2021-05-01
1393370,2021-09-23
458660,2021-08-21
1687980,2021-07-20
1573720,2021-09-27
1346960,2021-12-03
1615060,2021-05-14
1637740,2021-09-24
1070860,2021-08-25
1582510,2021-06-10
1621680,2021-06-17
1607040,2021-10-21
1420290,2021-06-09
1426530,2021-02-19
1631850,2021-10-11
1737690,2021-09-30
1366770,2021-05-27
1487870,2021-03-15
1741140,2021-09-16
269190,2021-06-08
1689680,2021-08-27
1661930,2021-12-27
1754840,2021-10-20
1719460,2021-10-09
1118410,2021-06-24
1557230,2021-04-05
1662920,2021-07-08
1719390,2021-11-02
1817400,2021-11-26
1828910,2021-12-09
1267540,2021-09-16
1552810,2021-12-01
1580790,2021-06-10
1017160,2021-10-01
474040,2021-12-06
869640,2021-04-08
1090020,2021-05-02
1120750,2021-09-24
1131880,2021-02-04
1335500,2021-11-23
1356860,2021-04-17
1366930,2021-09-27
1419870,2021-01-28
1463840,2021-01-28
1493560,2021-10-07
1531070,2021-03-17
1532830,2021-03-30
1537970,2021-02-12
1542170,2021-03-08
1548270,2021-02-23
1573130,2021-03-23
1573620,2021-05-19
1574530,2021-04-26
1575960,2021-05-13
1584440,2021-08-01
1599130,2021-10-23
1599390,2021-05-14
1603990,2021-06-03
1615890,2021-06-11
1620020,2021-05-18
1632300,2021-09-09
1638930,2021-08-03
1644190,2021-06-04
1654730,2021-07-10
1705020,2021-08-23
1713910,2021-08-17
1737620,2021-10-25
1749420,2021-10-28
1755650,2021-10-15
1762920,2021-10-25
1765960,2021-10-05
1772920,2021-12-31
1789560,2021-11-12
1793910,2021-11-12
1801620,2021-11-17
1805210,2021-11-14
1806830,2021-12-03
1825670,2021-12-17
1590640,2021-08-12
1757880,2021-10-07
1211740,2021-05-18
1406250,2021-04-15
1492480,2021-02-14
1566570,2021-04-01
1660180,2021-06-26
1714180,2021-10-28
1732240,2021-10-16
1158370,2021-09-17
1485340,2021-03-25
1671250,2021-07-24
1685880,2021-07-26
1442240,2021-02-25
1490410,2021-01-23
1451680,2021-03-09
1414850,2021-10-05
1525620,2021-09-30
1552730,2021-03-10
1819020,2021-12-17
1288560,2021-04-30
1483890,2021-03-31
1524020,2021-07-14
1583900,2021-05-24
1640930,2021-06-24
1664910,2021-09-17
1733030,2021-10-21
1740570,2021-09-17
1752760,2021-09-28
1824440,2021-12-10
1386780,2021-08-09
885970,2021-04-29
1460040,2021-03-06
1024460,2021-08-20
1765690,2021-12-22
844260,2021-08-31
1145380,2021-04-30
1298310,2021-07-22
1305390,2021-04-28
1332220,2021-08-26
1412650,2021-01-20
1434940,2021-01-21
1475260,2021-06-16
1495460,2021-01-08
1502180,2021-04-20
1510890,2021-03-01
1534290,2021-03-19
1542710,2021-05-21
1545590,2021-04-21
1558440,2021-03-11
1578980,2021-04-15
1593220,2021-06-04
1607430,2021-06-01
1639780,2021-11-16
1648230,2021-06-17
1809610,2021-11-30
1812850,2021-12-01
1814260,2021-12-17
1557060,2021-03-01
1104610,2021-03-20
1270720,2021-06-01
1291230,2021-04-28
1371780,2021-01-27
1427030,2021-03-18
1491790,2021-09-17
1538600,2021-03-19
1564920,2021-04-23
1567060,2021-03-08
1578570,2021-04-01
1693610,2021-08-04
1809560,2021-11-17
1485650,2021-10-07
1787810,2021-12-16
1131080,2021-05-07
354780,2021-01-08
738700,2021-08-04
1263540,2021-04-01
1270890,2021-01-29
1323220,2021-03-18
1349890,2021-09-18
1375440,2021-09-25
1386280,2021-01-21
1391610,2021-07-04
1411040,2021-11-30
1412260,2021-12-31
1427300,2021-02-10
1437370,2021-10-08
1450640,2021-10-15
1456770,2021-06-24
1471730,2021-02-17
1501500,2021-02-23
1502540,2021-06-21
1506020,2021-06-12
1511400,2021-01-22
1516940,2021-02-08
1519730,2021-06-18
1522970,2021-02-19
1527640,2021-03-18
1530240,2021-02-16
1533870,2021-02-10
1536690,2021-02-19
1538480,2021-05-10
1538770,2021-03-10
1542820,2021-06-25
