;appid;required_age;is_free;controller_support;dlc;metacritic;windows;mac;linux;platforms_num;recommendations;achievements;release_date;release_date_final
1299;1035110;0;False;full;1.0;;1.0;0.0;0.0;1.0;;23.0;2019-May-31;2019-05-31
1300;1188250;18;False;;;;1.0;0.0;0.0;1.0;187.0;;2019-Nov-23;2019-11-23
1301;884660;0;True;full;12.0;;1.0;0.0;1.0;2.0;;13.0;2018-Jun-15;2018-06-15
1302;1201840;0;False;;;;1.0;0.0;0.0;1.0;317.0;10.0;2019-Dec-11;2019-12-11
1303;1118880;0;False;;;;1.0;1.0;1.0;3.0;;7.0;2019-Nov19-20;
1304;1196450;0;False;;;;1.0;0.0;0.0;1.0;;;2019-Dec-17;2019-12-17
1305;623540;0;False;;;;1.0;0.0;0.0;1.0;;;2019-Jun-28;2019-06-28
1306;765030;0;False;;1.0;;1.0;0.0;0.0;1.0;;7.0;2019-Feb-27;2019-02-27
1307;948020;0;False;full;;;1.0;0.0;0.0;1.0;;8.0;2019-Jan-25;2019-01-25
1308;1116990;0;False;;;;1.0;0.0;0.0;1.0;;;2019-Jul20-19;
1309;408060;0;False;full;;;1.0;0.0;0.0;1.0;;;2019-Aug-30;2019-08-30
1310;1058130;0;False;;1.0;;1.0;1.0;0.0;2.0;244.0;30.0;2019-Sep-11;2019-09-11
1311;668650;0;False;full;1.0;;1.0;1.0;0.0;2.0;;29.0;2019-Aug-27;2019-08-27
1312;1002210;0;False;;;;1.0;0.0;0.0;1.0;;17.0;2019-Jan-14;2019-01-14
1313;1020830;0;False;;;;1.0;0.0;0.0;1.0;;22.0;2019-Feb-14;2019-02-14
1314;1130990;0;False;;;;1.0;0.0;0.0;1.0;;;2019-Nov-28;2019-11-28
1315;718850;0;False;;5.0;81.0;1.0;1.0;0.0;2.0;4172.0;80.0;2019-ug-6A;
1316;1053060;0;False;;;;1.0;1.0;0.0;2.0;;;2019-Apr-11;2019-04-11
1317;397160;0;False;;;;1.0;0.0;0.0;1.0;275.0;27.0;2019-ar-8M;
1318;980830;0;False;;;;1.0;0.0;0.0;1.0;211.0;31.0;2019-pr-4A;
1319;622720;0;False;;1.0;67.0;1.0;1.0;0.0;2.0;1272.0;35.0;2019-Apr-11;2019-04-11
1320;1044450;0;False;;2.0;;1.0;0.0;0.0;1.0;294.0;69.0;2019-Mar-25;2019-03-25
1321;907310;0;True;;;;1.0;0.0;0.0;1.0;;;2019-May-30;2019-05-30
1322;464260;0;False;full;;;1.0;1.0;1.0;3.0;113.0;32.0;2019-Oct-28;2019-10-28
1323;1017100;0;True;;;;1.0;0.0;0.0;1.0;;100.0;2019-Sep-10;2019-09-10
1324;760810;0;False;full;1.0;;1.0;1.0;0.0;2.0;122.0;71.0;2019-ec-5D;
1325;995230;0;False;;;;1.0;0.0;0.0;1.0;280.0;12.0;2019-May-30;2019-05-30
1326;1179560;0;False;;;;1.0;0.0;0.0;1.0;166.0;42.0;2019-Dec20-19;
1327;1008800;0;False;;;;1.0;0.0;0.0;1.0;132.0;;2019-ay-6M;
1328;1092730;0;True;;;;1.0;0.0;0.0;1.0;;;2019-Oct-17;2019-10-17
1329;1074300;0;False;;;;1.0;1.0;0.0;2.0;;33.0;2019-Dec-12;2019-12-12
1330;1050000;0;False;;1.0;;1.0;0.0;0.0;1.0;;64.0;2019-Jul-30;2019-07-30
1331;876320;0;False;full;1.0;;1.0;1.0;1.0;3.0;;20.0;2019-un-5J;
1332;987880;0;True;full;;;1.0;0.0;0.0;1.0;;6.0;2019-Oct-18;2019-10-18
1333;1122490;0;False;;;;1.0;1.0;0.0;2.0;;;2019-Oct-10;2019-10-10
1334;772230;0;False;full;1.0;;1.0;0.0;0.0;1.0;;16.0;2019-ov-4N;
1335;929910;0;False;;;;1.0;0.0;0.0;1.0;;8.0;2019-Mar-29;2019-03-29
1336;984360;0;False;;;;1.0;1.0;1.0;3.0;;;2019-ep-3S;
1337;1005920;0;False;;;;1.0;0.0;0.0;1.0;;;2019-Sep-17;2019-09-17
1338;1026940;0;False;full;;;1.0;1.0;0.0;2.0;;14.0;2019-pr-4A;
1339;1039470;0;True;;;;1.0;0.0;0.0;1.0;;10.0;2019-Apr-12;2019-04-12
1340;1046130;0;False;full;;;1.0;0.0;0.0;1.0;;22.0;2019-Apr-29;2019-04-29
1341;1047190;0;True;;;;1.0;1.0;0.0;2.0;;;2019-pr-9A;
1342;1054500;0;False;full;;;1.0;0.0;0.0;1.0;;28.0;2019-ov-1N;
1343;1074310;0;False;full;8.0;;1.0;0.0;0.0;1.0;;37.0;2019-Sep19-20;
1344;1083750;0;False;;;;1.0;0.0;0.0;1.0;;23.0;2019-Jun-13;2019-06-13
1345;1152580;0;False;;;;1.0;1.0;0.0;2.0;;10.0;2019-Sep-27;2019-09-27
1346;1178680;0;False;;;;1.0;0.0;0.0;1.0;;8.0;2019-Nov-22;2019-11-22
1347;1182770;0;False;;;;1.0;0.0;0.0;1.0;;;2019-ov-6N;
1348;1085260;0;False;;;;1.0;0.0;0.0;1.0;;;2019-May-31;2019-05-31
1349;1077970;0;False;full;2.0;;1.0;0.0;0.0;1.0;325.0;20.0;2019-ug-2A;
1350;841660;0;False;full;1.0;;1.0;1.0;1.0;3.0;111.0;14.0;2019-Feb-13;2019-02-13
1351;1092000;0;False;;;;1.0;0.0;0.0;1.0;103.0;;2019-Jul-13;2019-07-13
1352;399720;0;False;;;;1.0;1.0;1.0;3.0;;18.0;2019-ec-2D;
1353;960710;0;False;full;2.0;;1.0;1.0;1.0;3.0;;16.0;2019-Sep-16;2019-09-16
1354;1172530;0;False;;;;1.0;1.0;0.0;2.0;;12.0;2019-Oct-26;2019-10-26
1355;1114530;0;False;;;;1.0;0.0;0.0;1.0;;6.0;2019-Jul-18;2019-07-18
1356;946000;0;False;;;;1.0;0.0;0.0;1.0;;16.0;2019-Jan-17;2019-01-17
1357;1016630;0;False;;;;1.0;1.0;1.0;3.0;;18.0;2019-Mar-14;2019-03-14
1358;1051500;0;False;;;;1.0;1.0;0.0;2.0;;;2019-Apr-15;2019-04-15
1359;1076140;0;False;full;;;1.0;0.0;0.0;1.0;;10.0;2019-ct-7O;
1360;1136040;0;False;;;;1.0;0.0;0.0;1.0;;11.0;2019-Aug-26;2019-08-26
1361;1169230;0;False;;;;1.0;0.0;0.0;1.0;;5.0;2019-Oct-15;2019-10-15
1362;1170050;0;False;full;;;1.0;0.0;0.0;1.0;;10.0;2019-Oct-18;2019-10-18
1363;921900;0;False;;;;1.0;1.0;0.0;2.0;115.0;13.0;2019-Jul-23;2019-07-23
1364;1005050;0;False;;;;1.0;1.0;0.0;2.0;;17.0;2019-Jan-24;2019-01-24
1365;1008920;0;False;;;;1.0;0.0;0.0;1.0;138.0;;2019-pr-3A;
1366;1024010;0;False;;10.0;;1.0;0.0;0.0;1.0;503.0;131.0;2019-Nov-15;2019-11-15
1367;1076230;0;False;full;1.0;;1.0;0.0;0.0;1.0;109.0;34.0;2019-May-24;2019-05-24
1368;545040;0;False;full;;;1.0;1.0;0.0;2.0;343.0;1.0;2019-pr-5A;
1369;738860;0;False;full;1.0;;1.0;1.0;1.0;3.0;;15.0;2019-pr-2A;
1370;1127980;0;False;;5.0;;1.0;0.0;0.0;1.0;1154.0;61.0;2019-Sep-13;2019-09-13
1371;656740;0;False;;;;1.0;0.0;0.0;1.0;;25.0;2019-Jan-21;2019-01-21
1372;1035800;0;True;;;;1.0;0.0;0.0;1.0;;8.0;2019-pr-5A;
1373;1058560;0;False;;;;1.0;0.0;0.0;1.0;;8.0;2019-May-16;2019-05-16
1374;1170320;0;False;;;;1.0;0.0;0.0;1.0;;100.0;2019-Oct-21;2019-10-21
1375;992700;0;False;;1.0;;1.0;1.0;0.0;2.0;;;2019-ep-9S;
1376;1009700;0;False;;;;1.0;0.0;0.0;1.0;;24.0;2019-Feb-14;2019-02-14
1377;1094930;0;False;;;;1.0;0.0;0.0;1.0;;;2019-Jun-24;2019-06-24
1378;1143350;0;False;full;;;1.0;1.0;0.0;2.0;;63.0;2019-Oct-22;2019-10-22
1379;1174170;0;False;;1.0;;1.0;1.0;1.0;3.0;;5.0;2019-ec-9D;
1380;610620;0;True;full;;;1.0;0.0;0.0;1.0;;12.0;2019-Jul-10;2019-07-10
1381;962220;0;False;;;;1.0;1.0;0.0;2.0;;;2019-Dec-17;2019-12-17
1382;1072610;0;False;full;;;1.0;0.0;0.0;1.0;;39.0;2019-Jul-12;2019-07-12
1383;1151600;0;False;full;1.0;;1.0;0.0;0.0;1.0;;10.0;2019-Sep-26;2019-09-26
1384;904520;0;False;;2.0;;1.0;1.0;1.0;3.0;239.0;9.0;2019-Aug-31;2019-08-31
1385;1013320;0;True;;;;1.0;1.0;1.0;3.0;;75.0;2019-Sep-26;2019-09-26
1386;705290;0;False;;1.0;;1.0;0.0;0.0;1.0;282.0;8.0;2019-Jan-21;2019-01-21
1387;1073310;0;False;;;;1.0;0.0;0.0;1.0;200.0;18.0;2019-May-10;2019-05-10
1388;1180250;0;False;;1.0;;1.0;1.0;0.0;2.0;111.0;1.0;2019-Dec-12;2019-12-12
1389;1018010;0;False;;;;1.0;0.0;0.0;1.0;992.0;14.0;2019-May-16;2019-05-16
1390;1073220;18;False;;;;1.0;0.0;0.0;1.0;171.0;1.0;2019-May-11;2019-05-11
1391;1028170;0;True;;;;1.0;0.0;0.0;1.0;;;2019-Feb-25;2019-02-25
1392;1162680;0;False;;;;1.0;0.0;0.0;1.0;827.0;5.0;2019-Oct-25;2019-10-25
1393;844860;0;False;;;;1.0;0.0;0.0;1.0;;;2019-ug-8A;
1394;1114260;0;True;;;;1.0;0.0;0.0;1.0;;;2019-ug-5A;
1395;747690;0;False;;1.0;;1.0;0.0;0.0;1.0;;50.0;2019-Oct-31;2019-10-31
1396;925470;0;False;;2.0;;1.0;0.0;0.0;1.0;313.0;;2019-Jan-23;2019-01-23
1397;966670;0;False;;;69.0;1.0;1.0;0.0;2.0;138.0;;2019-Oct-30;2019-10-30
1398;1031020;18;False;;;;1.0;1.0;1.0;3.0;;;2019-Feb-28;2019-02-28
1399;1061150;0;True;full;;;1.0;0.0;0.0;1.0;;0.0;2019-Apr-26;2019-04-26
1400;1104220;0;False;;;;1.0;0.0;0.0;1.0;;;2019-Jun-27;2019-06-27
1401;486180;0;False;;;;1.0;1.0;1.0;3.0;;25.0;2019-un-7J;
1402;560600;0;False;;;;1.0;0.0;0.0;1.0;;14.0;2019-Feb-27;2019-02-27
1403;784130;0;False;full;;;1.0;0.0;0.0;1.0;;36.0;2019-ar-1M;
1404;856670;0;False;;;;1.0;0.0;0.0;1.0;;32.0;2019-Jan-22;2019-01-22
1405;927150;0;False;;;;1.0;0.0;0.0;1.0;;;2019-Nov-28;2019-11-28
1406;986930;0;False;full;;;1.0;1.0;1.0;3.0;;18.0;2019-Jul-23;2019-07-23
1407;995490;0;False;full;;;1.0;1.0;0.0;2.0;;;2019-eb-5F;
1408;1011620;0;False;;1.0;;1.0;1.0;1.0;3.0;;12.0;2019-Feb-22;2019-02-22
1409;1083240;0;False;;;;1.0;0.0;0.0;1.0;;;2019-May-30;2019-05-30
1410;1104930;0;True;;1.0;;1.0;0.0;0.0;1.0;;;2019-Jul-23;2019-07-23
1411;1139670;0;False;;;;1.0;1.0;0.0;2.0;;;2019-Sep-11;2019-09-11
1412;1146560;0;False;;;;1.0;0.0;1.0;2.0;;;2019-ct-2O;
1413;1169870;0;False;;;;1.0;0.0;0.0;1.0;;;2019-Oct-31;2019-10-31
1414;1197360;0;False;;;;1.0;1.0;1.0;3.0;;18.0;2019-Dec-22;2019-12-22
1415;1035050;0;False;full;;65.0;1.0;1.0;0.0;2.0;127.0;23.0;2019-May-16;2019-05-16
1416;629970;0;False;;;;1.0;0.0;0.0;1.0;;;2019-Feb19-20;
1417;697430;0;False;;;;1.0;0.0;0.0;1.0;;;2019-ep-6S;
1418;877440;0;False;full;2.0;;1.0;0.0;0.0;1.0;;;2019-ug-7A;
1419;972990;0;False;;;;1.0;0.0;0.0;1.0;;5.0;2019-May-29;2019-05-29
1420;1027190;0;False;;;;1.0;0.0;0.0;1.0;;27.0;2019-Sep20-19;
1421;1197700;0;False;;;;1.0;0.0;0.0;1.0;;32.0;2019-ec-4D;
1422;1059880;0;False;;;;1.0;0.0;0.0;1.0;255.0;23.0;2019-Aug-16;2019-08-16
1423;1098510;0;False;full;;;1.0;0.0;0.0;1.0;106.0;16.0;2019-Jun-26;2019-06-26
1424;1186030;0;False;;;;1.0;0.0;0.0;1.0;108.0;;2019-Nov-25;2019-11-25
1425;941020;0;False;full;;;1.0;0.0;0.0;1.0;;;2019-Jun-11;2019-06-11
1426;1064150;0;True;;;;1.0;0.0;0.0;1.0;;;2019-ay-7M;
1427;1026130;0;False;full;;;1.0;0.0;0.0;1.0;;25.0;2019-pr-2A;
1428;1083760;0;False;;;;1.0;0.0;0.0;1.0;;100.0;2019-Aug-23;2019-08-23
1429;1090190;0;False;;;;1.0;1.0;1.0;3.0;;17.0;2019-May-31;2019-05-31
1430;1155590;0;True;full;;;1.0;1.0;1.0;3.0;;;2019-Sep-23;2019-09-23
1431;1019230;0;False;;;;1.0;0.0;0.0;1.0;;;2019-May-10;2019-05-10
1432;657730;0;False;;;;1.0;1.0;0.0;2.0;;379.0;2019-Aug-31;2019-08-31
1433;1064140;0;False;;;;1.0;1.0;0.0;2.0;;5.0;2019-ug-3A;
1434;920200;0;False;;;;1.0;1.0;1.0;3.0;;;2019-Apr-24;2019-04-24
1435;922290;0;False;;;;1.0;0.0;0.0;1.0;;;2019-ay-2M;
1436;1029110;0;True;;;;1.0;0.0;0.0;1.0;;4.0;2019-ar-8M;
1437;1039040;0;False;;;;1.0;1.0;0.0;2.0;;20.0;2019-Jul-31;2019-07-31
1438;1090030;0;False;;;;1.0;1.0;1.0;3.0;;25.0;2019-Jun19-20;
1439;1099110;0;True;;;;1.0;0.0;0.0;1.0;;;2019-Jun-18;2019-06-18
1440;1103100;0;False;;;;1.0;0.0;0.0;1.0;310.0;42.0;2019-Jul-25;2019-07-25
1441;919640;0;False;;30.0;73.0;1.0;0.0;0.0;1.0;5923.0;54.0;2019-Jun19-20;
1442;405710;0;False;full;;;1.0;1.0;1.0;3.0;2845.0;28.0;2019-Apr-11;2019-04-11
1443;755470;0;False;full;2.0;;1.0;1.0;0.0;2.0;190.0;24.0;2019-Mar-28;2019-03-28
1444;937300;0;False;;1.0;;1.0;0.0;0.0;1.0;101.0;7.0;2019-ct-2O;
1445;1157340;0;False;;;;1.0;0.0;0.0;1.0;2122.0;7.0;2019-Sep-27;2019-09-27
1446;1166600;0;False;;;;1.0;1.0;1.0;3.0;;38.0;2019-Oct-24;2019-10-24
1447;685340;0;False;full;1.0;;1.0;0.0;0.0;1.0;743.0;81.0;2019-Jun-12;2019-06-12
1448;1043430;0;False;full;1.0;;1.0;0.0;0.0;1.0;;25.0;2019-Jul-18;2019-07-18
1449;849670;0;False;;;;1.0;0.0;0.0;1.0;;;2019-Aug-11;2019-08-11
1450;1180020;0;True;;;;1.0;0.0;0.0;1.0;;;2019-ov-7N;
1451;1133320;0;False;;;;1.0;0.0;0.0;1.0;330.0;40.0;2019-Aug19-20;
1452;953900;0;False;;;;1.0;1.0;1.0;3.0;170.0;15.0;2019-Jan-17;2019-01-17
1453;1062040;0;False;full;13.0;;1.0;0.0;0.0;1.0;345.0;41.0;2019-ct-8O;
1454;1097120;0;False;;;;1.0;0.0;0.0;1.0;;;2019-Jun20-19;
1455;1147390;0;True;;;;1.0;0.0;0.0;1.0;;9.0;2019-Dec20-19;
1456;842140;0;False;;;;1.0;0.0;0.0;1.0;;43.0;2019-Jun19-20;
1457;630550;0;False;;8.0;;1.0;0.0;0.0;1.0;114.0;99.0;2019-Nov-12;2019-11-12
1458;1042800;0;False;full;;;1.0;0.0;0.0;1.0;2225.0;11.0;2019-Jul-30;2019-07-30
1459;629230;0;False;full;;;1.0;0.0;0.0;1.0;;36.0;2019-Aug-15;2019-08-15
1460;1156670;0;False;;;;1.0;0.0;1.0;2.0;;8.0;2019-Nov-27;2019-11-27
1461;1052580;0;False;;;;1.0;1.0;0.0;2.0;;;2019-May-24;2019-05-24
1462;1080630;0;False;;;;1.0;1.0;0.0;2.0;;26.0;2019-ul-5J;
1463;1093800;0;False;full;;;1.0;0.0;0.0;1.0;;47.0;2019-Oct-11;2019-10-11
1464;1129690;0;False;full;1.0;;1.0;1.0;1.0;3.0;;21.0;2019-Oct-31;2019-10-31
1465;1149860;0;False;;1.0;;1.0;1.0;1.0;3.0;;35.0;2019-Oct-11;2019-10-11
1466;1169420;0;False;;;;1.0;0.0;0.0;1.0;;;2019-Dec-15;2019-12-15
1467;1190810;0;False;;;;1.0;0.0;0.0;1.0;;;2019-Dec-16;2019-12-16
1468;1194160;0;False;;2.0;;1.0;0.0;1.0;2.0;;8.0;2019-Dec-18;2019-12-18
1469;599080;18;False;full;9.0;;1.0;0.0;0.0;1.0;2062.0;14.0;2019-Jul-29;2019-07-29
1470;955170;0;False;;3.0;;1.0;0.0;0.0;1.0;376.0;0.0;2019-May-16;2019-05-16
1471;1085630;0;False;;;;1.0;0.0;0.0;1.0;101.0;40.0;2019-Aug-13;2019-08-13
1472;1091950;0;False;;2.0;;1.0;0.0;0.0;1.0;138.0;69.0;2019-Jun-14;2019-06-14
1473;881560;0;False;;2.0;;1.0;1.0;0.0;2.0;360.0;30.0;2019-Jan-31;2019-01-31
1474;1057130;0;True;;;;1.0;0.0;0.0;1.0;;;2019-Apr-25;2019-04-25
1475;1134180;0;False;;;;1.0;0.0;0.0;1.0;122.0;100.0;2019-Aug-26;2019-08-26
1476;777150;0;False;;;;1.0;1.0;1.0;3.0;115.0;;2019-Jan-28;2019-01-28
1477;1006270;0;False;;;;1.0;0.0;0.0;1.0;;100.0;2019-Jan-11;2019-01-11
1478;755800;0;True;;;;1.0;1.0;0.0;2.0;;17.0;2019-Feb-27;2019-02-27
1479;1078970;0;True;;2.0;;1.0;1.0;0.0;2.0;;12.0;2019-Jul-17;2019-07-17
1480;543910;0;False;;;;1.0;0.0;0.0;1.0;;60.0;2019-un-5J;
1481;840300;0;True;;;;1.0;0.0;0.0;1.0;;;2019-eb-6F;
1482;897900;0;False;;;;1.0;1.0;1.0;3.0;;22.0;2019-Nov-27;2019-11-27
1483;944300;0;False;;1.0;;1.0;1.0;1.0;3.0;;5.0;2019-May-28;2019-05-28
1484;955410;0;False;;;;1.0;1.0;1.0;3.0;;;2019-eb-8F;
1485;1001660;0;False;full;;;1.0;0.0;0.0;1.0;;;2019-Mar-28;2019-03-28
1486;1009390;0;False;;;;1.0;1.0;0.0;2.0;;22.0;2019-eb-8F;
1487;1012450;0;False;full;;;1.0;1.0;1.0;3.0;;;2019-Nov-29;2019-11-29
1488;1014270;0;False;;;;1.0;0.0;0.0;1.0;;13.0;2019-Apr-11;2019-04-11
1489;1030960;0;False;full;;;1.0;0.0;0.0;1.0;;;2019-Mar-28;2019-03-28
1490;1034950;0;False;;;;1.0;0.0;0.0;1.0;;;2019-Mar-14;2019-03-14
1491;1043560;0;False;;;;1.0;0.0;0.0;1.0;;17.0;2019-pr-5A;
1492;1050730;0;False;;;;1.0;0.0;0.0;1.0;;;2019-Mar-29;2019-03-29
1493;1052080;0;False;full;1.0;;1.0;1.0;0.0;2.0;;5.0;2019-Jul-31;2019-07-31
1494;1055950;0;False;;;;1.0;0.0;0.0;1.0;;46.0;2019-Nov-13;2019-11-13
1495;1056290;0;False;full;1.0;;1.0;0.0;0.0;1.0;;;2019-Apr-25;2019-04-25
1496;1058750;0;False;;;;1.0;0.0;0.0;1.0;;;2019-Sep-26;2019-09-26
1497;1109750;0;True;;;;1.0;0.0;0.0;1.0;;;2019-ug-6A;
1498;1124960;0;False;full;;;1.0;0.0;0.0;1.0;;34.0;2019-Aug-16;2019-08-16
1499;1125360;0;False;;;;1.0;0.0;0.0;1.0;;4.0;2019-ep-6S;
1500;1125620;0;False;;;;1.0;0.0;0.0;1.0;;21.0;2019-ep-3S;
1501;1142300;0;False;;;;1.0;0.0;0.0;1.0;;;2019-ov-1N;
1502;1144590;0;False;;;;1.0;0.0;0.0;1.0;;21.0;2019-Oct-14;2019-10-14
1503;1174320;0;False;;;;1.0;1.0;0.0;2.0;;7.0;2019-Oct-28;2019-10-28
1504;931280;0;False;;;;1.0;1.0;1.0;3.0;1338.0;76.0;2019-May-15;2019-05-15
1505;1033880;0;False;;;;1.0;0.0;0.0;1.0;187.0;100.0;2019-Feb-28;2019-02-28
1506;1016770;0;False;full;1.0;;1.0;1.0;1.0;3.0;239.0;30.0;2019-ec-5D;
1507;612060;0;False;;;;1.0;1.0;0.0;2.0;;16.0;2019-Jul-26;2019-07-26
1508;1005900;0;False;;;;1.0;0.0;0.0;1.0;;12.0;2019-an-9J;
1509;1010230;0;False;;;;1.0;0.0;0.0;1.0;;;2019-Jan-31;2019-01-31
1510;809720;0;False;;1.0;;1.0;0.0;0.0;1.0;579.0;21.0;2019-May-28;2019-05-28
1511;936140;0;False;;;66.0;1.0;0.0;0.0;1.0;469.0;69.0;2019-Jun-27;2019-06-27
1512;771810;0;False;full;;;1.0;0.0;0.0;1.0;241.0;85.0;2019-Jan-29;2019-01-29
1513;676930;0;False;full;1.0;;1.0;1.0;0.0;2.0;;24.0;2019-May-10;2019-05-10
1514;1011000;0;True;;;;1.0;0.0;0.0;1.0;;;2019-pr-5A;
1515;1157920;0;True;;;;1.0;0.0;0.0;1.0;;;2019-Sep-25;2019-09-25
1516;1123300;0;True;;;;1.0;0.0;0.0;1.0;;5.0;2019-ct-3O;
1517;1025200;0;True;;;;1.0;0.0;0.0;1.0;;26.0;2019-Feb-15;2019-02-15
1518;1048100;0;False;;;;1.0;0.0;0.0;1.0;2768.0;32.0;2019-ug-7A;
1519;1133770;0;False;;3.0;;1.0;0.0;0.0;1.0;228.0;10.0;2019-Oct-31;2019-10-31
1520;1063580;0;False;;5.0;;1.0;1.0;1.0;3.0;291.0;33.0;2019-Sep-17;2019-09-17
1521;1054710;0;False;full;;;1.0;0.0;0.0;1.0;183.0;21.0;2019-Oct-18;2019-10-18
1522;986020;0;False;;;;1.0;0.0;0.0;1.0;401.0;30.0;2019-an-3J;
1523;433170;0;False;full;1.0;;1.0;0.0;0.0;1.0;1387.0;48.0;2019-Sep-12;2019-09-12
1524;1089820;12;False;;;;1.0;0.0;0.0;1.0;;;2019-ov-1N;
1525;883080;0;False;;;;1.0;1.0;1.0;3.0;243.0;;2019-Oct-30;2019-10-30
1526;1141220;0;False;;3.0;;1.0;1.0;1.0;3.0;996.0;181.0;2019-ov-5N;
1527;998930;0;True;;2.0;;1.0;0.0;0.0;1.0;4022.0;160.0;2019-Mar-14;2019-03-14
1528;1089790;0;False;;1.0;;1.0;0.0;0.0;1.0;572.0;;2019-Dec-12;2019-12-12
1529;671100;0;False;;;;1.0;0.0;1.0;2.0;;;2019-ec-4D;
1530;1201800;0;False;;;;1.0;1.0;0.0;2.0;;11.0;2019-Dec-13;2019-12-13
1531;1031170;0;False;full;1.0;;1.0;1.0;1.0;3.0;145.0;7.0;2019-ug-1A;
1532;652890;0;False;full;;;1.0;1.0;0.0;2.0;;;2019-an-9J;
1533;784010;0;False;;;;1.0;0.0;0.0;1.0;;;2019-Jan-21;2019-01-21
1534;996980;0;False;;;;1.0;1.0;1.0;3.0;;;2019-an-7J;
1535;1033340;0;True;;;;1.0;1.0;0.0;2.0;;12.0;2019-Aug-23;2019-08-23
1536;1042570;0;True;;1.0;;1.0;1.0;0.0;2.0;;;2019-pr-4A;
1537;1070250;0;False;;1.0;;1.0;1.0;1.0;3.0;;1.0;2019-Jul-11;2019-07-11
1538;818410;0;False;full;;;1.0;0.0;0.0;1.0;;1.0;2019-Jan-23;2019-01-23
1539;998990;0;False;;1.0;;1.0;0.0;0.0;1.0;;35.0;2019-Jan-30;2019-01-30
1540;1063830;0;False;;;;1.0;0.0;0.0;1.0;;45.0;2019-Oct-27;2019-10-27
1541;1126510;0;True;;;;1.0;0.0;0.0;1.0;;;2019-Aug-14;2019-08-14
1542;1018420;0;False;;;;1.0;0.0;0.0;1.0;;61.0;2019-Mar-22;2019-03-22
1543;1032430;0;False;;;;1.0;0.0;0.0;1.0;3313.0;;2019-Mar-27;2019-03-27
1544;877940;0;False;;;;1.0;0.0;0.0;1.0;;40.0;2019-Aug-30;2019-08-30
1545;1018990;0;False;;;;1.0;0.0;0.0;1.0;;;2019-Mar-15;2019-03-15
1546;1072030;0;False;;;;1.0;0.0;0.0;1.0;;;2019-ay-9M;
1547;840260;0;True;;4.0;;1.0;1.0;0.0;2.0;;9.0;2019-ec-5D;
1548;1096570;0;False;full;;;1.0;0.0;0.0;1.0;1454.0;44.0;2019-Oct-31;2019-10-31
1549;1177660;0;False;full;1.0;;1.0;0.0;0.0;1.0;664.0;50.0;2019-Nov-26;2019-11-26
1550;1060310;0;False;;;;1.0;0.0;0.0;1.0;279.0;;2019-Aug-23;2019-08-23
1551;881420;0;False;;1.0;87.0;1.0;1.0;0.0;2.0;366.0;40.0;2019-Oct-17;2019-10-17
1552;930780;0;False;;;;1.0;1.0;0.0;2.0;590.0;36.0;2019-May-24;2019-05-24
1553;641960;0;False;;2.0;;1.0;0.0;0.0;1.0;1481.0;22.0;2019-May-21;2019-05-21
1554;430070;0;False;full;1.0;;1.0;0.0;0.0;1.0;644.0;24.0;2019-ay-9M;
1555;1041940;0;False;;;;1.0;1.0;0.0;2.0;;10.0;2019-May-21;2019-05-21
1556;348910;0;False;;;;1.0;1.0;1.0;3.0;128.0;44.0;2019-Apr-22;2019-04-22
1557;1059430;0;False;;;;1.0;0.0;0.0;1.0;152.0;;2019-Oct-30;2019-10-30
1558;298280;0;False;full;;;1.0;1.0;1.0;3.0;122.0;10.0;2019-Dec-24;2019-12-24
1559;1001230;0;False;;;;1.0;0.0;0.0;1.0;;9.0;2019-Jun-14;2019-06-14
1560;824830;0;False;;;;1.0;0.0;0.0;1.0;243.0;38.0;2019-Oct-10;2019-10-10
1561;1125870;0;True;;;;1.0;0.0;0.0;1.0;;;2019-Aug19-20;
1562;1187620;0;False;;;;1.0;1.0;0.0;2.0;;100.0;2019-ec-3D;
1563;539330;0;False;full;2.0;;1.0;1.0;1.0;3.0;203.0;29.0;2019-May-13;2019-05-13
1564;1030760;0;True;full;2.0;;1.0;0.0;0.0;1.0;;;2019-ov-7N;
1565;802050;0;True;;;;1.0;0.0;0.0;1.0;;1.0;2019-ec-8D;
1566;1192890;0;False;;2.0;;1.0;0.0;0.0;1.0;109.0;17.0;2019-ec-3D;
1567;1095790;12;False;;;;1.0;0.0;0.0;1.0;;12.0;2019-Jun-17;2019-06-17
1568;715220;;;;;;;;;;;;;
1569;356820;0;False;;;;1.0;0.0;0.0;1.0;;11.0;2019-Jul-12;2019-07-12
1570;895950;;;;;;;;;;;;;
1571;1150890;0;False;;1.0;;1.0;0.0;0.0;1.0;242.0;7.0;2019-ov-1N;
1572;928670;0;False;;;;1.0;1.0;0.0;2.0;;31.0;2019-Feb-22;2019-02-22
1573;988100;0;False;full;1.0;;1.0;0.0;0.0;1.0;137.0;20.0;2019-Apr-24;2019-04-24
1574;1006250;0;False;;4.0;;1.0;0.0;0.0;1.0;;11.0;2019-Jul20-19;
1575;1011830;0;False;;;;1.0;0.0;0.0;1.0;;30.0;2019-Dec-13;2019-12-13
1576;422010;0;False;;;;1.0;0.0;1.0;2.0;;;2019-Apr-10;2019-04-10
1577;911950;0;False;;;;1.0;0.0;1.0;2.0;;43.0;2019-pr-1A;
1578;973100;0;False;full;;;1.0;0.0;0.0;1.0;;58.0;2019-ug-6A;
1579;983760;0;False;;;;1.0;0.0;0.0;1.0;;5.0;2019-an-4J;
