developer	publisher	positive	negative	average_forever	average_2weeks	median_forever	median_2weeks	price	initialprice	languages	tags	genre	appid	num_lang
Ryu Ga Gotoku Studio	SEGA	2941	131	2843	0	3629	0	59.99	59.99	English, French, Italian, German, Spanish - Spain, Japanese, Korean, Simplified Chinese, Traditional Chinese	"{'Action': 435, 'Adventure': 425, ""Beat 'em up"": 397, '3D Fighter': 396, 'Action-Adventure': 394, 'Cinematic': 378, 'Hack and Slash': 366, 'Realistic': 355, 'Third Person': 351, 'Conspiracy': 339, 'Crime': 338, 'Dark': 321, 'Detective': 314, 'Drama': 296, 'Foreign': 272, 'Investigation': 264, 'Gambling': 257, 'Logic': 234, 'Martial Arts': 232, 'Modern': 200}"	Action, Adventure	2058190	13
KIRA LLC	KIRA LLC	1836	69	359	0	489	0	6.99	6.99	English	{'Dungeon Crawler': 112, 'Dark Fantasy': 97, 'First-Person': 92, 'RPG': 87, 'Metroidvania': 71, 'Action RPG': 70, 'Souls-like': 66, 'Atmospheric': 65, 'Retro': 60, '3D': 49, 'Singleplayer': 48, 'Indie': 47, 'Early Access': 44, 'Stylized': 42, 'Combat': 29, 'Open World': 27, 'Gore': 27, 'Violent': 27, 'PvE': 23, 'Controller': 18}	Indie, RPG, Early Access	1745510	1
		0	0	0	0	0	0	0.0	0.0		[]		1888010	0
Tribute Games Inc.	Dotemu, Gamera Games	10482	643	133	0	143	0	24.99	24.99	English, French, Italian, German, Spanish - Spain, Simplified Chinese, Traditional Chinese, Korean, Japanese, Portuguese - Brazil	"{""Beat 'em up"": 202, 'Multiplayer': 197, 'Pixel Graphics': 183, 'Side Scroller': 178, 'Co-op Campaign': 170, '2D': 147, 'Ninja': 130, 'Action-Adventure': 126, 'Martial Arts': 119, 'Indie': 119, 'Action': 117, 'Colorful': 115, 'Cartoon': 111, 'Arcade': 110, 'Family Friendly': 101, 'Comic Book': 90, 'Singleplayer': 88, 'Adventure': 88, 'Atmospheric': 82, 'Comedy': 78}"	Action, Adventure, Casual, Indie	1361510	16
Moral Anxiety Studio	Assemble Entertainment	1890	75	169	0	132	0	10.99	10.99	English	{'RPG': 87, 'Indie': 71, 'Adventure': 69, 'Text-Based': 62, 'Pixel Graphics': 45, 'Interactive Fiction': 41, 'Story Rich': 39, 'Choose Your Own Adventure': 29, 'Fantasy': 28, 'Visual Novel': 27, 'Multiple Endings': 26, 'Choices Matter': 22, 'Dark Fantasy': 21, 'Atmospheric': 19, 'Mystery': 18, 'Detective': 14, 'Drama': 13, 'Crime': 11, 'Singleplayer': 8, 'LGBTQ+': 6}	Adventure, Indie, RPG	1155970	1
Never Knows Best	Never Knows Best	1384	47	727	0	727	0	13.99	13.99	Simplified Chinese	{'Interactive Fiction': 134, 'Word Game': 130, 'Visual Novel': 126, 'Dating Sim': 123, 'Cute': 115, 'Romance': 105, 'Text-Based': 104, 'Story Rich': 102, 'Multiple Endings': 97, 'Casual': 89, 'Anime': 88, 'Mystery': 85, 'Drama': 85, 'Emotional': 63, 'Adventure': 47, 'Singleplayer': 31, 'Horror': 28, 'Sexual Content': 15}	Adventure, Casual	1777430	2
Doom Turtle	Twin Sails Interactive	2099	88	785	456	573	456	14.99	14.99	English	{'Early Access': 189, 'Action Roguelike': 171, 'Rogue-lite': 155, 'Pixel Graphics': 151, 'Dungeon Crawler': 138, 'Hack and Slash': 137, 'Adventure': 125, 'RPG': 124, 'Co-op': 120, 'Multiplayer': 119, 'Action': 112, 'Online Co-Op': 109, 'Singleplayer': 105, '2D': 100, 'Local Co-Op': 96, 'Rogue-like': 90, 'Local Multiplayer': 86, 'Top-Down': 77, 'Procedural Generation': 72, 'Combat': 69}	Action, Adventure, RPG, Early Access	1135230	1
Cozy Bee Games	Cozy Bee Games	1046	30	324	0	324	0	7.99	7.99	English, French, German, Spanish - Spain, Portuguese - Brazil	{'Simulation': 236, 'Casual': 209, 'Point & Click': 200, 'Sandbox': 199, 'Time Management': 192, 'Clicker': 184, 'Cute': 178, 'Farming Sim': 178, '3D': 157, 'Management': 153, 'Agriculture': 140, 'Relaxing': 131, 'Building': 127, 'Colorful': 110, 'Stylized': 96, 'Nature': 81, 'Family Friendly': 68, 'Base-Building': 45, 'Resource Management': 29, 'Singleplayer': 25}	Simulation	1822910	9
		0	0	0	0	0	0	0.0	0.0		[]		1942120	0
Nihon Falcom, PH3 GmbH	NIS America, Inc.	675	13	6776	0	8033	0	39.99	39.99	English, Japanese	{'RPG': 84, 'JRPG': 63, 'Story Rich': 58, 'Turn-Based Combat': 57, 'Anime': 52, 'Great Soundtrack': 30, 'Singleplayer': 15, 'Fantasy': 6}	RPG	1668510	2
Insomniac Games, Nixxes Software	PlayStation PC LLC	14760	982	1098	25	1261	38	49.99	49.99	English, French, Italian, German, Spanish - Spain, Arabic, Czech, Danish, Dutch, Finnish, Greek, Hungarian, Japanese, Korean, Norwegian, Polish, Portuguese - Brazil, Portuguese - Portugal, Russian, Simplified Chinese, Spanish - Latin America, Swedish, Traditional Chinese	"{'Action': 141, 'Open World': 125, 'Adventure': 121, 'Superhero': 115, 'Singleplayer': 106, 'Third Person': 57, 'Exploration': 49, 'Combat': 46, 'Story Rich': 44, 'Parkour': 42, 'Action-Adventure': 33, 'Comic Book': 31, 'Stealth': 26, 'Great Soundtrack': 17, ""Beat 'em up"": 17, 'Beautiful': 17, 'Mature': 16, 'RPG': 15, 'Multiplayer': 13, 'Sci-fi': 13}"	Action, Adventure	1817190	34
Shimobashira Workshop	Kagura Games	1551	58	963	88	1176	88	15.99	19.99	English, Japanese, Simplified Chinese	{'Sexual Content': 194, 'Hentai': 119, 'Nudity': 112, 'Female Protagonist': 95, 'RPG': 94, 'Adventure': 86, 'JRPG': 64, 'Mature': 62, 'NSFW': 58, 'RPGMaker': 51, 'Anime': 49, 'Singleplayer': 40, 'Indie': 28, 'FPS': 7}	Adventure, Indie, RPG	1786790	4
Sonic Team	SEGA	15799	1072	1180	284	1226	354	59.99	59.99	English, French, Italian, German, Spanish - Spain, Portuguese - Brazil, Polish, Russian, Simplified Chinese, Traditional Chinese, Japanese, Korean	{'Great Soundtrack': 461, 'Adventure': 457, 'Open World': 454, 'Action': 393, '3D Platformer': 391, 'Exploration': 374, 'Action-Adventure': 349, 'Singleplayer': 340, 'Fast-Paced': 315, 'Third Person': 287, '3D': 285, 'Platformer': 283, 'Story Rich': 206, 'Lore-Rich': 206, 'Combat': 180, 'Colorful': 104, 'Fantasy': 93, 'Action RPG': 86, 'Comedy': 59, 'Mature': 56}	Action, Adventure	1237320	18
		0	0	0	0	0	0	0.0	0.0		[]		2088270	0
CreSpirit, No Stuck Game Studio	CreSpirit, No Stuck Game Studio	1322	47	433	211	461	211	14.99	14.99	English, Simplified Chinese, Traditional Chinese, Japanese	{'Bullet Hell': 472, 'Action-Adventure': 401, 'Difficult': 395, 'Anime': 393, 'Pixel Graphics': 389, 'Souls-like': 382, 'Female Protagonist': 380, 'Combat': 363, 'Singleplayer': 357, 'Drama': 355, 'Indie': 351, 'Soundtrack': 349, 'Multiple Endings': 346, 'Cartoon': 335, 'Action': 325, 'Arcade': 315, 'Hacking': 311, '2D': 308, 'Sci-fi': 293, 'RPG': 290}	Action, Indie, RPG	1487270	6
Alith Games, Artless Games	Artless Games	463	5	842	0	842	0	6.99	6.99	English, Japanese, Simplified Chinese, Traditional Chinese, French, Dutch, Korean, Polish, Russian, Swedish, Vietnamese	{'Puzzle': 99, 'Logic': 86, 'Minimalist': 77, 'Experimental': 77, 'Casual': 75, 'Abstract': 69, 'Difficult': 67, 'Procedural Generation': 57, 'Indie': 55, 'Singleplayer': 32, 'Strategy': 28}	Casual, Indie	1865060	13
A Grumpy Fox	Deck13	856	23	146	0	195	0	4.99	4.99	English, French, Italian, German, Spanish - Spain, Japanese	{'3D Platformer': 152, 'Female Protagonist': 145, 'Platformer': 143, 'Cute': 139, 'Retro': 136, 'Short': 128, 'Singleplayer': 126, 'Colorful': 124, '3D': 123, 'Arcade': 116, 'Score Attack': 114, 'Old School': 110, 'Precision Platformer': 106, 'Controller': 100, 'Linear': 97, 'Collectathon': 90, 'Pixel Graphics': 88, 'Family Friendly': 84, 'Futuristic': 80, 'Magic': 72}	Action, Adventure, Indie	1701800	8
Briganti	Briganti	1615	65	273	170	403	170	44.99	44.99	English	{'Software': 205, 'Procedural Generation': 185, 'Level Editor': 183, 'Tabletop': 175, 'Artificial Intelligence': 162, 'Fantasy': 149, 'Utilities': 143, '2.5D': 125, '3D': 117, '2D': 116, 'RPG': 104, 'Isometric': 104, 'Top-Down': 92, 'Atmospheric': 75, 'Automation': 58, 'Base-Building': 52, 'Moddable': 32, 'Singleplayer': 29, 'Dungeons & Dragons': 26, 'Early Access': 25}	RPG, Early Access	1588530	1
Half Asleep	Half Asleep	2372	111	109	50	144	50	14.99	14.99	English	{'Indie': 98, 'Rhythm': 97, 'Cute': 67, 'Hand-drawn': 67, 'Colorful': 59, 'Action': 54, '2D': 54, 'Singleplayer': 43, 'Surreal': 38, 'Puzzle': 34, 'Music': 32, 'Comedy': 27, 'Arcade': 27, 'Score Attack': 26, 'Relaxing': 22, 'Controller': 22, 'Music-Based Procedural Generation': 21, 'Great Soundtrack': 11, 'Psychological Horror': 6}	Action, Indie	1585220	1
FromSoftware Inc.	FromSoftware Inc., Bandai Namco Entertainment	617838	54338	5954	646	4931	171	59.99	59.99	English, French, Italian, German, Spanish - Spain, Japanese, Korean, Polish, Portuguese - Brazil, Russian, Simplified Chinese, Spanish - Latin America, Thai, Traditional Chinese	{'Souls-like': 5371, 'Dark Fantasy': 3955, 'RPG': 3685, 'Open World': 3618, 'Difficult': 3483, 'Action RPG': 2885, 'Third Person': 2796, 'Fantasy': 2639, 'Multiplayer': 2605, 'Singleplayer': 2494, 'Online Co-Op': 2438, 'Action': 2356, 'PvP': 2043, 'Co-op': 2034, 'Violent': 1897, 'Atmospheric': 1871, 'Great Soundtrack': 1847, '3D': 1729, 'Character Customization': 693, 'Family Friendly': 650}	Action, RPG	1245620	23
Trigger Happy Interactive	Apogee Entertainment	1753	74	287	79	340	79	19.99	19.99	English	{'FPS': 94, 'Action': 83, 'Shooter': 67, 'Indie': 60, 'Cyberpunk': 56, 'Retro': 46, 'Pixel Graphics': 43, 'Violent': 38, 'Fast-Paced': 37, 'Gore': 35, 'Combat': 31, 'Singleplayer': 29, 'Early Access': 27, 'Casual': 22, 'Great Soundtrack': 14, 'First-Person': 8}	Action, Indie, Early Access	1328350	1
NLT Media	NLT Media	0	0	694	22	812	22	14.99	14.99	English	[]	Adventure	1737100	1
		0	0	0	0	0	0	0.0	0.0		[]		1850480	0
Melonsoda Soft	Melonsoda Soft	1058	35	447	0	447	0	14.99	14.99	English, Korean, German, Spanish - Spain, Japanese, Russian, Simplified Chinese, Traditional Chinese, Czech	"{'Action': 147, '2D Platformer': 139, 'Action-Adventure': 138, 'Platformer': 137, 'Casual': 135, 'Indie': 125, ""Beat 'em up"": 124, 'Side Scroller': 119, 'Cartoon': 115, 'Anime': 113, 'Cute': 112, 'Colorful': 107, 'Pixel Graphics': 101, 'Fantasy': 99, 'Singleplayer': 95, 'Funny': 91, 'Foreign': 88, 'Retro': 81, 'Hack and Slash': 79, 'Nature': 79}"	Action, Casual, Indie	1379870	13
		0	0	0	0	0	0	0.0	0.0		[]		1865440	0
Studio Drydock Pty Ltd	Studio Drydock Pty Ltd	839	24	0	0	0	0	24.99	24.99	English, French, Italian, German, Arabic, Dutch, Japanese, Korean, Portuguese - Brazil, Russian, Simplified Chinese, Spanish - Latin America, Traditional Chinese, Turkish	{'Cozy': 147, 'Simulation': 137, 'Farming Sim': 113, 'Narrative': 111, 'Life Sim': 106, 'LGBTQ+': 102, 'Female Protagonist': 99, 'Magic': 94, 'Story Rich': 91, 'Dating Sim': 86, 'Singleplayer': 85, 'Cute': 81, 'Relaxing': 76, '3D': 72, 'Adventure': 70, 'Romance': 65, 'Crafting': 59, 'Emotional': 54, 'Fantasy': 51, 'Supernatural': 50}	Adventure, Simulation	1896700	21
Miro Haverinen	Miro Haverinen	0	0	350	671	671	671	11.99	11.99	English	[]	Indie, RPG	2171440	1
Nordic Empire Games	Nordic Empire Games	759	20	0	0	0	0	7.95	7.95	English	"{'Action': 64, ""Shoot 'Em Up"": 63, 'America': 58, 'Zombies': 51, 'Satire': 48, 'Shooter': 47, 'Indie': 44, 'Singleplayer': 35, 'Combat': 33, 'PvE': 33, 'Casual': 30, 'Isometric': 22, 'Villain Protagonist': 14}"	Action, Casual, Indie	1954750	1
Seal	Seal	356	2	0	0	0	0	2.99	2.99	English	{'Casual': 33, 'Early Access': 26, 'Funny': 21, 'Exploration': 20, 'Story Rich': 18, 'Short': 17, 'Cute': 13}	Casual, Early Access	1684410	1
Bounding Box Software Inc.	Humble Games	4917	293	817	0	870	0	17.49	24.99	English, French, German, Japanese, Korean, Polish, Simplified Chinese, Traditional Chinese, Portuguese - Brazil, Russian, Spanish - Latin America	{'FPS': 144, 'Retro': 128, 'Action': 94, 'Gore': 86, 'Shooter': 81, 'Indie': 72, 'Violent': 67, 'Adventure': 56, 'First-Person': 40, 'Casual': 35, 'Great Soundtrack': 32, 'Fast-Paced': 28, 'Pixel Graphics': 28, 'Sci-fi': 25, 'Singleplayer': 25, 'Classic': 23, 'Horror': 21, 'Arena Shooter': 21, 'Level Editor': 21, 'Early Access': 14}	Action, Adventure, Casual, Indie	964800	18
Maciej Targoni	Maciej Targoni	449	6	92	0	92	0	1.99	1.99	English	{'Puzzle': 74, '3D': 67, 'Relaxing': 63, 'Linear': 60, 'Casual': 59, 'Minimalist': 34, 'Abstract': 31, 'Logic': 29, 'Family Friendly': 27, 'Singleplayer': 25}	Casual	1871310	1
Siactro	Siactro	796	23	35	0	44	0	2.99	2.99	English	"{'3D Platformer': 282, 'Exploration': 271, 'Collectathon': 270, ""1990's"": 267, 'Retro': 261, 'Stylized': 245, 'Cute': 238, 'Atmospheric': 229, 'Action': 222, 'Post-apocalyptic': 220, 'Platformer': 214, '3D': 192, 'Old School': 179, 'Cartoon': 177, 'Dark': 160, 'Relaxing': 143, 'Fantasy': 127, 'Mystery': 108, 'Mythology': 89, 'Nature': 69}"	Action	1949960	1
Guinxu	Guinxu	746	21	0	0	0	0	14.99	14.99	English, Spanish - Spain	{'Early Access': 212, 'Exploration': 192, 'Puzzle': 188, 'Story Rich': 187, 'Magic': 181, 'RPG': 179, 'Indie': 178, 'Adventure': 173, 'Action': 170, 'Anime': 169, 'Combat': 165, 'Action-Adventure': 158, 'Singleplayer': 148, 'Fantasy': 137, 'Cartoon': 121, 'Comedy': 120, '3D': 118, 'Top-Down': 105, 'Third Person': 98, 'Action RPG': 95}	Action, Adventure, Indie, RPG, Early Access	1296540	4
WinterSpring Games	WinterSpring Games	1337	55	2743	0	2743	0	19.99	24.99	English, Simplified Chinese	{'Adventure': 89, 'Card Game': 84, 'Simulation': 82, 'Survival': 82, 'Singleplayer': 74, 'Crafting': 66, 'Perma Death': 63, 'Strategy': 55, 'Indie': 54, 'Hand-drawn': 44, 'Early Access': 37, 'Text-Based': 37, 'Open World Survival Craft': 31, 'Turn-Based': 30, 'Rogue-like': 30, 'Multiplayer': 24}	Adventure, Indie, Simulation, Strategy	1694420	3
		0	0	0	0	0	0	0.0	0.0		[]		1712830	0
Zodiacus Games	Zodiacus Games	0	0	515	0	885	0	9.99	9.99	English, Russian, Portuguese - Brazil, Simplified Chinese, Spanish - Spain, Spanish - Latin America, Italian, German, Polish, French, Turkish	[]	Casual, Indie, Simulation	1296770	19
		0	0	0	0	0	0	0.0	0.0		[]		1854430	0
		0	0	0	0	0	0	0.0	0.0		[]		1910580	0
GalaxyTrail	GalaxyTrail	1152	45	0	0	0	0	24.99	24.99	English	"{'Platformer': 236, 'Side Scroller': 229, 'Pixel Graphics': 221, 'Female Protagonist': 221, 'Action-Adventure': 216, 'Colorful': 198, 'Indie': 197, 'Sci-fi': 194, 'Adventure': 193, 'Action': 189, 'Anime': 185, 'Old School': 172, 'Puzzle-Platformer': 172, 'Retro': 165, ""1990's"": 144, 'Difficult': 136, '2D': 131, 'Arcade': 129, 'Cute': 122, 'Story Rich': 113}"	Action, Adventure, Indie	595500	1
KOJIMA PRODUCTIONS	 505 Games	15831	1181	1353	571	422	571	39.99	39.99	English, French, Italian, German, Spanish - Spain, Arabic, Czech, Dutch, Greek, Hungarian, Japanese, Korean, Polish, Portuguese - Portugal, Portuguese - Brazil, Russian, Simplified Chinese, Spanish - Latin America, Traditional Chinese, Turkish	{'Story Rich': 185, 'Open World': 177, 'Walking Simulator': 175, 'Adventure': 156, 'Atmospheric': 149, 'Action': 147, 'Exploration': 136, 'Great Soundtrack': 118, 'Third Person': 117, 'Singleplayer': 115, 'Cinematic': 112, 'Post-apocalyptic': 109, 'Action-Adventure': 82, 'Sci-fi': 76, 'Horror': 70, 'Relaxing': 60, 'Combat': 47, 'Multiplayer': 40, 'Third-Person Shooter': 32, 'Stealth': 19}	Action, Adventure	1850570	31
		0	0	0	0	0	0	0.0	0.0		[]		2088250	0
BadMudStudio	bilibili	24616	1932	1780	381	1305	760	17.99	17.99	English, Japanese, Simplified Chinese, Traditional Chinese	{'Action Roguelike': 132, 'Action': 115, 'RPG': 114, 'Rogue-like': 113, 'Mythology': 112, 'Dark Fantasy': 97, 'Top-Down': 88, 'Character Customization': 88, 'Multiple Endings': 79, 'Singleplayer': 78, 'Foreign': 71, 'Demons': 70, 'Story Rich': 65, 'Indie': 64, 'Adventure': 58, '2D': 42, 'Action-Adventure': 38, 'Rogue-lite': 15, 'Martial Arts': 13, 'Sexual Content': 9}	Action, Adventure, Indie, RPG	1296830	6
FoamPunch	FoamPunch	1597	73	1501	0	1501	0	20.09	29.99	English, French, Italian, German, Spanish - Spain, Japanese, Korean, Portuguese - Brazil, Russian, Simplified Chinese	{'Sports': 130, 'Snowboarding': 97, 'Multiplayer': 89, 'Character Customization': 84, 'Simulation': 77, '3D': 74, 'Open World': 70, 'Realistic': 69, 'Controller': 62, 'Online Co-Op': 60, 'Singleplayer': 60, 'Arcade': 58, 'Co-op': 46, 'Action': 26}	Action, Simulation, Sports	1874170	15
Team9	Team9, indienova, Path	4741	297	147	0	123	0	34.99	34.99	Traditional Chinese, Simplified Chinese	{'Exploration': 198, 'Puzzle': 195, 'Choose Your Own Adventure': 185, 'Strategy': 173, '2D': 168, 'RPG': 164, 'Dragons': 162, 'JRPG': 161, 'Story Rich': 158, 'Noir': 157, 'Multiple Endings': 154, 'Narration': 147, 'Linear': 143, 'Pixel Graphics': 138, 'Minimalist': 137, 'Stylized': 126, 'Logic': 116, 'Magic': 111, 'Atmospheric': 106, 'Adventure': 104}	Adventure, Indie, RPG, Strategy	1109570	4
		0	0	0	0	0	0	0.0	0.0		[]		1287040	0
		0	0	0	0	0	0	0.0	0.0		[]		2066550	0
Jump Over The Age	Fellow Traveller	3225	186	366	0	366	0	19.99	19.99	English	{'Narrative': 348, 'Tabletop': 335, 'Cyberpunk': 330, 'RPG': 325, 'Sci-fi': 323, 'Story Rich': 314, 'Artificial Intelligence': 311, 'Hand-drawn': 311, 'Interactive Fiction': 307, 'Singleplayer': 306, 'Multiple Endings': 302, 'Point & Click': 299, 'Adventure': 295, 'Space': 292, 'Futuristic': 289, 'Exploration': 282, 'Text-Based': 273, '3D': 272, 'Atmospheric': 261, 'Conversation': 252}	Adventure, Indie, RPG	1578650	1
Team SNEED	Team SNEED	1671	79	3	1	3	1	0.99	0.99	English	{'America': 228, 'Action': 221, 'Memes': 216, 'Dark Comedy': 207, 'Satire': 192, 'Dark Humor': 192, 'Comedy': 175, 'Arcade': 167, 'Short': 157, 'Parody ': 153, 'Third-Person Shooter': 141, 'Funny': 130, 'Shooter': 129, '3D': 97, 'Third Person': 81, 'Combat': 64, 'Singleplayer': 48, 'Hero Shooter': 36, 'Sexual Content': 33, 'God Game': 32}	Action, Indie	1853200	1
		0	0	0	0	0	0	0.0	0.0		[]		1881340	0
yuzhen	INDIECN	2972	170	240	0	301	0	10.99	10.99	Simplified Chinese, English	{'RPG': 66, 'Action': 61, 'Action RPG': 54, 'Singleplayer': 44, 'Souls-like': 44, 'Adventure': 39, 'Isometric': 29, 'Fantasy': 28, 'Top-Down': 28, 'Combat': 26, '3D': 22, 'Real Time Tactics': 20, 'Hack and Slash': 9, 'Loot': 6}	Action, Adventure, RPG	1902710	3
TALESSHOP Co., Ltd.	TALESSHOP Co., Ltd.	359	4	140	0	140	0	14.99	14.99	English, Korean	{'Visual Novel': 125, 'Dating Sim': 115, 'Casual': 114, 'Horror': 112, 'Cute': 108, 'Romance': 101, 'Story Rich': 96, 'Anime': 95, 'Indie': 89, 'Singleplayer': 87, 'Sexual Content': 82, 'Simulation': 77, 'Zombies': 74, 'Free to Play': 57, 'Adventure': 54, 'Mature': 37, 'Nudity': 35, 'Clicker': 27, 'Point & Click': 26, 'Hentai': 24}	Adventure, Casual, Indie	2119940	2
		0	0	0	0	0	0	0.0	0.0		[]		1975120	0
Anneka Tran	Anneka Tran	586	15	2688	6	2688	6	9.99	9.99	English	{'Idler': 56, 'Relaxing': 55, 'Sandbox': 55, 'Casual': 53, 'Building': 43, 'Isometric': 43, 'Nature': 41, 'Indie': 38, 'Cute': 33, 'Stylized': 32, 'Singleplayer': 23, 'Family Friendly': 23, 'Gambling': 20}	Casual, Indie	1970460	1
青衣工作室	青衣工作室	546	13	0	0	0	0	6.99	6.99	Simplified Chinese	{'RPG': 198, 'Adventure': 180, 'Singleplayer': 171, 'Turn-Based Combat': 168, 'Drama': 155, 'Lore-Rich': 145, 'Turn-Based Strategy': 138, 'Party-Based RPG': 131, 'Tactical RPG': 122, 'JRPG': 114, 'Multiple Endings': 102, 'Story Rich': 100, 'Sci-fi': 87, '2D': 73, 'Stylized': 58, 'Surreal': 42, 'Turn-Based Tactics': 28, 'Pixel Graphics': 25, 'Indie': 21, 'RPGMaker': 7}	Adventure, Indie, RPG	2113540	2
Patrick Traynor	Patrick Traynor	401	6	0	0	0	0	2.99	2.99	English	{'Casual': 70, 'Puzzle': 58, 'Strategy': 52, 'Relaxing': 46, 'Exploration': 42, 'Sokoban': 41, '2D': 32, 'Top-Down': 29, 'Nonlinear': 26, 'Abstract': 26, 'Minimalist': 25, 'Indie': 23, 'Logic': 21, 'Stylized': 20, 'Sci-fi': 17, 'Grid-Based Movement': 16, 'Singleplayer': 14}	Casual, Indie, Strategy	1923790	1
		0	0	0	0	0	0	0.0	0.0		[]		2226870	0
FreezyCat	FreezyCat	929	35	20	0	25	0	2.99	2.99	English, Russian	{'Action': 81, 'Horror': 69, 'Comedy': 52, 'Point & Click': 47, 'First-Person': 44, 'Memes': 42, '3D': 41, 'Singleplayer': 40, 'Hentai': 36, 'Indie': 33, 'Psychological Horror': 31, 'PvE': 31, 'Sexual Content': 25, 'Funny': 11}	Action, Indie	1878740	2
Herobeat Studios	HandyGames	862	31	0	0	0	0	29.99	29.99	English, French, Italian, German, Spanish - Spain, Simplified Chinese, Korean, Japanese, Polish, Portuguese - Brazil, Russian, Turkish, Bulgarian, Traditional Chinese, Danish, Finnish, Greek, Dutch, Norwegian, Portuguese - Portugal, Romanian, Swedish, Thai, Czech, Ukrainian, Hungarian, Vietnamese, Catalan	{'Emotional': 264, 'Adventure': 245, 'Atmospheric': 223, 'Indie': 218, 'Survival': 213, 'Cute': 204, 'Nature': 198, 'Simulation': 190, 'Exploration': 189, 'Singleplayer': 181, 'Female Protagonist': 170, 'Side Scroller': 163, 'Drama': 150, 'Dark': 146, 'Dystopian ': 141, 'Stealth': 140, 'Story Rich': 137, 'Colorful': 134, 'Choices Matter': 133, 'Walking Simulator': 129}	Adventure, Indie, Simulation	898890	36
tripper_room, 以絵会友(ikaikaiyuu)	Mediascape Co., Ltd.	325	3	44	0	44	0	9.99	9.99	English, Japanese	{'Action': 66, 'Rhythm': 47, 'Bullet Hell': 42, 'Cute': 39, '2D': 38, 'Fantasy': 26, 'Female Protagonist': 26, 'Singleplayer': 24, 'Controller': 19, 'Faith': 16, 'Difficult': 6}	Action	1998530	2
nodayshalleraseyou	nodayshalleraseyou	301	2	0	0	0	0	12.99	12.99	English	{'Early Access': 197, 'Top-Down Shooter': 179, 'Hacking': 177, 'RPG': 171, 'Story Rich': 168, 'Bullet Time': 161, 'Action': 158, 'Cyberpunk': 157, 'Simulation': 149, 'Transhumanism': 146, 'Futuristic': 137, 'Multiple Endings': 126, 'Stealth': 122, 'Time Manipulation': 117, 'Dystopian ': 115, 'Atmospheric': 112, 'Retro': 108, 'Horror': 104, 'Tactical RPG': 99, 'Anime': 96}	Action, Indie, RPG, Simulation, Early Access	1545990	1
		0	0	77	87	47	124	0.0	0.0		[]		1977530	0
flanne	Erabit, flanne	18623	1478	634	116	412	139	4.99	4.99	English, Japanese, Simplified Chinese, Portuguese - Brazil, French, Italian, German, Spanish - Spain, Polish, Russian, Spanish - Latin America, Traditional Chinese, Turkish, Hungarian, Korean	"{'Early Access': 408, 'Action Roguelike': 370, 'Bullet Hell': 356, ""Shoot 'Em Up"": 336, 'Top-Down Shooter': 322, 'Lovecraftian': 320, 'Rogue-lite': 314, 'Twin Stick Shooter': 296, 'Rogue-like': 269, 'Action RPG': 260, 'Tutorial': 251, '2D': 246, 'RPG': 231, 'Top-Down': 224, 'Pixel Graphics': 223, 'Action': 202, 'Gun Customization': 189, 'Controller': 188, 'Dark Fantasy': 148, 'Score Attack': 123}"	Action, Adventure, Casual, Indie, Strategy, Early Access	1966900	24
Afterburn	Afterburn	811	29	132	0	157	0	12.99	12.99	English, Japanese, Korean, Polish, Simplified Chinese, Traditional Chinese, French, Italian, German, Portuguese - Brazil, Spanish - Spain	{'Wholesome': 350, 'Trains': 318, 'Puzzle': 315, 'Strategy': 307, 'Difficult': 301, 'Building': 298, 'Cartoon': 290, 'Singleplayer': 289, 'Resource Management': 286, 'Relaxing': 282, 'Colorful': 276, 'Management': 270, 'Logic': 268, 'Casual': 267, 'Transportation': 259, 'Narration': 256, 'Isometric': 254, 'Stylized': 240, 'Comic Book': 240, 'Hand-drawn': 229}	Casual, Indie	1967510	17
Walaber	Walaber	361	5	192	0	192	0	7.99	7.99	English, French, Italian, German, Spanish - Spain, Japanese, Korean, Russian, Simplified Chinese, Traditional Chinese, Arabic, Dutch, Portuguese - Brazil, Spanish - Latin America, Turkish	{'Racing': 62, 'Precision Platformer': 61, '2D Platformer': 59, 'Puzzle-Platformer': 55, 'Driving': 49, 'Physics': 45, 'Simulation': 44, 'Action': 41, 'Platformer': 38, 'Character Customization': 35, 'Colorful': 33, '2D': 32, 'Funny': 32, 'Hand-drawn': 25, 'Family Friendly': 23, 'Singleplayer': 21}	Action, Racing, Simulation	1740930	24
Weed Games	Weed Games 	2909	175	1016	0	1479	0	19.99	19.99	English	{'Simulation': 238, 'Management': 230, 'Economy': 205, 'Building': 199, 'FPS': 199, 'Immersive Sim': 194, 'Crafting': 189, 'Farming Sim': 183, 'Action-Adventure': 172, 'Strategy': 169, 'First-Person': 168, 'Funny': 167, 'Open World': 162, 'Dark Humor': 156, 'Colorful': 149, 'Realistic': 145, 'Psychedelic': 145, 'Life Sim': 140, '3D': 138, 'Comedy': 122}	Casual, Indie, Simulation	1182110	1
		0	0	0	0	0	0	0.0	0.0		[]		2056560	0
		0	0	0	0	0	0	0.0	0.0		[]		1984350	0
