developer	publisher	positive	negative	average_forever	average_2weeks	median_forever	median_2weeks	price	initialprice	languages	tags	genre	appid	num_lang
Subset Games	Subset Games	16216	911	1040	1	591	1	14.99	14.99	English, French, Italian, German, Spanish - Spain, Japanese, Polish, Portuguese - Brazil, Russian, Simplified Chinese, Arabic, Korean, Spanish - Latin America, Swedish, Thai, Traditional Chinese, Turkish	{'Strategy': 386, 'Turn-Based Strategy': 349, 'Indie': 296, 'Pixel Graphics': 268, 'Turn-Based Tactics': 262, 'Mechs': 252, 'Rogue-like': 206, 'Turn-Based': 190, 'Sci-fi': 179, 'Puzzle': 179, 'Rogue-lite': 169, 'Singleplayer': 162, 'Tactical': 155, 'Turn-Based Combat': 150, 'RPG': 149, 'Isometric': 145, 'Simulation': 116, 'Replay Value': 115, 'Procedural Generation': 104, 'Great Soundtrack': 95}	Indie, RPG, Simulation, Strategy	590380	26
Telltale Games	Skybound Games	14360	802	930	0	889	0	19.99	19.99	English, French, Italian, German, Spanish - Spain, Portuguese - Brazil, Russian, Simplified Chinese, Traditional Chinese	{'Story Rich': 372, 'Choices Matter': 358, 'Zombies': 305, 'Adventure': 274, 'Choose Your Own Adventure': 247, 'Singleplayer': 219, 'Female Protagonist': 208, 'Post-apocalyptic': 184, 'Atmospheric': 177, 'Survival': 177, 'Horror': 149, 'Violent': 143, 'Action': 140, 'Drama': 138, 'Gore': 123, 'Episodic': 114, 'Comic Book': 98, 'Point & Click': 89, 'Mature': 77, 'LGBTQ+': 28}	Adventure	866800	15
MiCHA Studio	迷糊的安安, Eternal Dream	1019	20	0	0	0	0	0.0	0.0	English, Simplified Chinese	{'Free to Play': 72, 'RPG': 58, 'Anime': 51, 'Indie': 44, 'RPGMaker': 44, 'Casual': 41, 'Story Rich': 39, 'Female Protagonist': 32, 'Adventure': 26, 'Puzzle': 26, 'Pixel Graphics': 13}	Casual, Free to Play, Indie, RPG	976940	3
Okomotive	Assemble Entertainment	13455	783	190	0	184	0	2.99	14.99	English, German, French, Italian, Spanish - Spain, Japanese, Portuguese - Brazil, Russian, Simplified Chinese, Polish, Traditional Chinese, Korean, Arabic, Ukrainian	{'Atmospheric': 278, 'Adventure': 261, 'Post-apocalyptic': 254, 'Exploration': 247, 'Singleplayer': 246, '2.5D': 239, 'Puzzle': 234, 'Driving': 231, 'Indie': 227, 'Action': 211, 'Story Rich': 210, 'Short': 210, 'Puzzle-Platformer': 206, 'Survival': 203, 'Platformer': 202, 'Action-Adventure': 198, 'Steampunk': 198, 'Experience': 192, 'Nature': 192, 'Cinematic': 189}	Action, Adventure, Indie	609320	20
Jesse Makkonen	Jesse Makkonen	3239	136	65	0	96	0	8.99	8.99	English, French, Finnish, Portuguese - Brazil, Korean, Russian, Turkish, German, Spanish - Spain, Polish, Simplified Chinese, Italian, Japanese	{'Psychological Horror': 180, 'Horror': 176, 'Story Rich': 172, 'Atmospheric': 168, 'Singleplayer': 165, 'Side Scroller': 161, 'Point & Click': 156, 'Walking Simulator': 156, '2D': 151, 'Pixel Graphics': 145, 'Adventure': 140, 'Surreal': 138, 'Linear': 136, 'Narration': 132, 'Indie': 131, 'Stylized': 126, 'Emotional': 124, 'Minimalist': 115, 'Cute': 107, 'Dark Humor': 98}	Adventure, Casual, Indie	743390	18
Milkstone Studios	Milkstone Studios	18434	1135	3934	25	2032	25	19.99	19.99	English, Spanish - Spain, Italian, Russian, Norwegian, Romanian, Swedish, German, Portuguese - Brazil, French, Simplified Chinese, Finnish, Dutch, Portuguese - Portugal, Turkish, Hungarian, Japanese, Thai, Danish, Polish, Traditional Chinese, Spanish - Latin America, Czech, Korean, Vietnamese, Estonian, Malay	{'Agriculture': 370, 'Multiplayer': 346, 'Simulation': 288, 'Relaxing': 266, 'Casual': 261, 'Online Co-Op': 254, 'Building': 239, 'Farming Sim': 235, 'Co-op': 214, 'Cute': 188, 'Sandbox': 181, 'Singleplayer': 167, 'Character Customization': 160, 'Third Person': 152, 'Cartoony': 148, 'Replay Value': 146, 'Controller': 144, 'Colony Sim': 139, 'Female Protagonist': 135, 'Horses': 134}	Casual, Indie, Simulation	673950	38
PixelShard, KillHouse Games	KillHouse Games	8411	464	282	292	253	292	13.99	13.99	English, French, German, Spanish - Spain, Russian, Japanese, Korean, Portuguese - Portugal, Portuguese - Brazil, Simplified Chinese, Italian	{'Pixel Graphics': 222, 'Action': 219, 'Co-op': 206, '2D': 196, 'Indie': 195, 'Local Co-Op': 194, 'Tactical': 192, 'Strategy': 180, 'Multiplayer': 176, 'Retro': 168, 'Casual': 163, 'Zombies': 162, 'Replay Value': 155, 'Singleplayer': 154, 'Moddable': 144, 'Soundtrack': 138, 'Real Time Tactics': 136, 'Shooter': 135, '2D Platformer': 133, 'Level Editor': 131}	Action, Casual, Indie, Simulation, Strategy	686200	18
Flow Fire Games	Flow Fire Games, WhisperGames	10982	646	566	42	263	42	19.99	19.99	English, German, Russian, French, Italian, Spanish - Spain, Polish, Portuguese - Brazil, Korean, Simplified Chinese, Traditional Chinese, Japanese	{'Rogue-lite': 104, 'Top-Down Shooter': 101, 'Indie': 96, 'Action': 88, 'Action Roguelike': 87, 'Online Co-Op': 82, 'Difficult': 56, 'Co-op': 42, 'Shooter': 40, 'Rogue-like': 38, 'Twin Stick Shooter': 35, 'Isometric': 31, 'Cyberpunk': 28, 'Top-Down': 28, 'Robots': 28, 'Bullet Hell': 26, 'Multiplayer': 24, 'Great Soundtrack': 23, 'Singleplayer': 20, 'Tactical': 20}	Action, Indie	528230	18
Gupa Games	Gupa Games	8271	467	239	179	103	179	0.49	0.99	English	{'Action': 99, 'Indie': 97, 'Violent': 96, 'Battle Royale': 93, 'Multiplayer': 93, 'Shooter': 82, 'Great Soundtrack': 74, 'Memes': 67, 'Dating Sim': 63, 'NSFW': 51, 'Horror': 41, 'Story Rich': 41, 'God Game': 36, 'Epic': 31, 'Family Friendly': 28, 'Funny': 27, 'Difficult': 19, 'FPS': 18, 'Atmospheric': 17, 'Walking Simulator': 16}	Action, Indie	765410	1
Lingrimm	The Broken Horn	1633	58	222	0	238	0	4.99	4.99	English, Russian	{'Adventure': 168, 'Visual Novel': 167, 'Indie': 161, 'Story Rich': 157, 'Point & Click': 156, 'Fantasy': 149, 'Atmospheric': 148, 'Choices Matter': 142, 'Singleplayer': 131, '2D': 127, 'Mystery': 125, 'Hand-drawn': 125, 'Puzzle': 116, 'Dark': 112, 'LGBTQ+': 108, 'Emotional': 106, 'Nonlinear': 106, 'Colorful': 106, 'Casual': 102, 'Funny': 100}	Adventure, Casual, Indie	604330	2
Deconstructeam	Devolver Digital	9031	537	187	0	211	0	14.99	14.99	English, French, German, Spanish - Spain, Japanese, Portuguese - Brazil, Russian, Simplified Chinese, Traditional Chinese	{'Cyberpunk': 249, 'Pixel Graphics': 232, 'Story Rich': 210, 'Choices Matter': 172, 'Atmospheric': 144, 'Great Soundtrack': 143, 'Indie': 124, 'Adventure': 112, 'Point & Click': 100, 'Singleplayer': 84, 'Sci-fi': 76, 'LGBTQ+': 69, '2D': 60, 'Visual Novel': 60, 'Nudity': 59, 'Dystopian ': 47, 'Philosophical': 45, 'Violent': 36, 'Retro': 22, 'Puzzle': 21}	Adventure, Indie	589780	15
SMILE	Sekai Project	1403	46	363	0	398	0	24.99	24.99	English, Japanese, Traditional Chinese	{'Visual Novel': 235, 'Dating Sim': 231, 'Casual': 213, 'Sexual Content': 213, 'Cute': 208, '2D': 200, 'Anime': 200, 'Story Rich': 198, 'Romance': 195, 'Choices Matter': 195, 'Multiple Endings': 193, 'Demons': 179, 'Mature': 174, 'Comedy': 173, 'Singleplayer': 165, 'Adventure': 160, 'Nudity': 159, 'Hentai': 146, 'Shooter': 6, 'NSFW': 6}	Adventure	802870	4
Artifex Mundi	Artifex Mundi	1523	54	72	0	72	0	14.99	14.99	English, French, Italian, German, Spanish - Spain, Japanese, Korean, Polish, Portuguese - Portugal, Portuguese - Brazil, Russian, Simplified Chinese, Turkish	{'Adventure': 73, 'Puzzle': 58, 'Point & Click': 56, 'Singleplayer': 51, 'Great Soundtrack': 47, '2D': 43, 'Story Rich': 33, 'Hidden Object': 28, 'Casual': 15, 'Retro': 15, 'Indie': 9, 'Hand-drawn': 8, 'Classic': 6, 'Short': 6}	Adventure, Casual, Indie	855640	20
Pirate Software	Pirate Software	1388	47	296	0	373	0	9.99	9.99	English, Portuguese - Brazil, French, Russian, Spanish - Latin America, Japanese	{'Story Rich': 101, 'Adventure': 100, 'RPG': 100, 'Indie': 90, 'Great Soundtrack': 86, 'Pixel Graphics': 79, 'Choices Matter': 68, 'Action': 60, '2D': 56, 'Singleplayer': 52, 'Early Access': 49, 'Puzzle': 32, 'Psychological Horror': 28, 'Funny': 17, 'Horror': 12, 'Atmospheric': 10, 'Cute': 5}	Action, Adventure, Indie, RPG, Early Access	567380	11
Radical Fish Games	Deck13, WhisperGames, DANGEN Entertainment, Mayflower Entertainment	13053	839	2631	0	2153	0	19.99	19.99	English, German, Simplified Chinese, Japanese, Korean	{'Action RPG': 500, 'Pixel Graphics': 440, 'RPG': 347, 'Female Protagonist': 341, 'Puzzle': 310, 'Singleplayer': 279, 'Great Soundtrack': 264, 'Indie': 258, '2D': 257, 'Story Rich': 211, 'Adventure': 188, 'Retro': 168, 'Action': 168, 'Anime': 167, 'Sci-fi': 162, 'JRPG': 147, 'Action-Adventure': 141, 'Difficult': 136, 'Cyberpunk': 75, 'Open World': 39}	Action, Adventure, Indie, RPG	368340	6
Texel Raptor	Texel Raptor	6066	342	526	0	267	0	29.99	29.99	English, German, Dutch, French, Russian, Simplified Chinese, Korean, Spanish - Spain, Traditional Chinese, Italian, Portuguese - Brazil	{'Management': 225, 'Building': 217, 'Economy': 213, 'Casual': 208, 'Multiplayer': 207, 'Moddable': 197, 'City Builder': 193, 'Simulation': 186, 'Resource Management': 186, 'Online Co-Op': 163, 'Sandbox': 157, 'Isometric': 147, 'Level Editor': 147, 'Cute': 146, 'Strategy': 144, 'Colorful': 142, 'Cartoony': 135, 'Relaxing': 134, 'Singleplayer': 130, 'Family Friendly': 120}	Casual, Indie, Simulation, Strategy	453090	17
ALICE IN DISSONANCE	ALICE IN DISSONANCE	572	8	0	0	0	0	4.99	4.99	English, Japanese, Korean, Russian, Simplified Chinese	{'Casual': 36, 'Indie': 34, 'Visual Novel': 21, 'Anime': 19, 'Story Rich': 17, 'Singleplayer': 16, 'Great Soundtrack': 15, '2D': 12, 'Fantasy': 8, 'Cute': 8, 'Female Protagonist': 5}	Casual, Indie	753220	6
npckc	npckc	2194	95	0	0	0	0	0.0	0.0	English, Japanese, Korean, Russian, Spanish - Latin America, Vietnamese, German, Portuguese - Brazil, Traditional Chinese, Portuguese - Portugal, Greek, French, Spanish - Spain, Polish, Simplified Chinese, Indonesian	{'Visual Novel': 196, 'LGBTQ+': 191, 'Choose Your Own Adventure': 189, 'Female Protagonist': 188, 'Cute': 183, '2D': 179, 'Multiple Endings': 170, 'Choices Matter': 169, 'Story Rich': 165, 'Casual': 154, 'Anime': 148, 'Simulation': 147, 'Atmospheric': 137, 'Emotional': 135, 'Singleplayer': 134, 'Free to Play': 132, 'Indie': 101, 'Replay Value': 60, 'Short': 58, 'Family Friendly': 34}	Free to Play, Indie, Simulation	917680	27
Wishes Ultd., Greg Lobanov, A Shell in the Pit	Greg Lobanov	2858	136	188	0	210	0	19.99	19.99	English	{'Music': 118, 'Adventure': 98, 'Comedy': 90, 'Indie': 88, 'Emotional': 80, 'Story Rich': 77, 'Great Soundtrack': 75, 'Colorful': 65, 'Cute': 63, 'Funny': 57, 'Casual': 47, 'Platformer': 42, 'Family Friendly': 39, 'Stylized': 36, 'Side Scroller': 30, '2D': 25, 'Rhythm': 24, 'Cartoony': 24, 'Exploration': 21, 'Experimental': 19}	Adventure, Indie	530320	1
東方幕華祭制作组	東方幕華祭制作组, Starship Studio	1141	36	285	0	384	0	8.99	8.99	English, Japanese, Simplified Chinese, Traditional Chinese, Russian	"{'Bullet Hell': 91, 'Indie': 80, 'Action': 76, 'Adventure': 60, 'Casual': 55, ""Shoot 'Em Up"": 43, 'Faith': 42, 'Anime': 33, 'Difficult': 26, 'Great Soundtrack': 25, 'Female Protagonist': 23, 'Singleplayer': 16, '2D': 11, 'Arcade': 9}"	Action, Adventure, Casual, Indie	882710	7
GRASSHOPPER MANUFACTURE INC., Engine Software BV	NIS America, Inc.	2246	99	112	5	32	5	19.99	19.99	English, French, German, Japanese	{'Cult Classic': 75, 'Violent': 74, 'Surreal': 72, 'On-Rails Shooter': 59, 'Great Soundtrack': 58, 'Gore': 56, 'Action': 53, 'Stylized': 52, 'Adventure': 45, 'Singleplayer': 43, 'Sexual Content': 40, 'Story Rich': 39, 'Horror': 30, 'Anime': 24, 'Classic': 23, 'First-Person': 23, 'FPS': 21, 'Shooter': 20, 'Blood': 20, 'Atmospheric': 19}	Action, Adventure	868520	4
Wadjet Eye Games	Wadjet Eye Games	1873	77	413	0	413	0	14.99	14.99	English	{'Adventure': 92, 'Point & Click': 83, 'Indie': 72, 'Story Rich': 65, 'Supernatural': 48, 'Pixel Graphics': 48, 'Mystery': 45, 'Singleplayer': 41, 'Choices Matter': 41, 'Detective': 40, 'Atmospheric': 35, '2D': 35, 'Dark': 34, 'Female Protagonist': 34, 'Magic': 31, 'Multiple Endings': 29, 'Dark Fantasy': 25, 'Gothic': 23, 'Character Customization': 23, 'Noir': 17}	Adventure, Indie, RPG	336140	1
Ludic Studios	Ludic Studios	2217	98	227	0	323	0	4.99	4.99	English	{'Indie': 81, 'Cyberpunk': 75, 'Action': 71, 'Pixel Graphics': 65, 'Gore': 57, 'Violent': 54, 'Female Protagonist': 52, 'Casual': 46, 'Hack and Slash': 42, 'Arcade': 37, '2D': 29, 'Great Soundtrack': 27, 'Difficult': 24, 'Top-Down': 21, 'Singleplayer': 18, 'Rogue-like': 10, 'Fast-Paced': 6, 'Swordplay': 6}	Action, Casual, Indie	884260	1
NOVECT	MangaGamer	780	19	539	0	539	0	14.99	14.99	English, Japanese, Simplified Chinese, Korean	{'Adventure': 34, 'Visual Novel': 23, 'Story Rich': 13, 'Great Soundtrack': 9, 'Anime': 9, 'Gothic': 7, 'Psychological Horror': 6}	Adventure	804700	5
Hamster On Coke Games	Hamster On Coke Games	820	21	165	0	169	0	1.99	1.99	English, French, Italian, German, Spanish - Spain, Arabic, Bulgarian, Traditional Chinese, Simplified Chinese, Czech, Danish, Finnish, Greek, Dutch, Japanese, Korean, Norwegian, Polish, Portuguese - Portugal, Portuguese - Brazil, Russian, Romanian, Swedish, Thai, Turkish, Ukrainian, Hungarian	{'Casual': 38, 'Indie': 26, 'Puzzle': 21, 'Minimalist': 17}	Casual, Indie	858760	35
Neko Climax Studios	Neko Climax Studios	362	6	101	0	109	0	3.99	3.99	English	{'Nudity': 31, 'Sexual Content': 30, 'Action': 24, 'Casual': 23, 'Indie': 22, 'Anime': 14, 'Bullet Hell': 5}	Action, Casual, Indie	868980	1
Rusty Lake	Rusty Lake	3674	196	253	0	261	0	3.99	3.99	English, French, Italian, German, Spanish - Spain, Portuguese - Brazil, Simplified Chinese, Danish, Japanese, Korean, Dutch, Polish, Russian, Turkish	{'Puzzle': 113, 'Point & Click': 102, 'Indie': 86, 'Adventure': 72, 'Psychological Horror': 62, 'Horror': 50, 'Atmospheric': 48, 'Singleplayer': 42, 'Mystery': 38, '2D': 38, 'Story Rich': 35, 'Escape Room': 22, 'Surreal': 20, 'Hand-drawn': 20, 'Dark': 12, 'Hidden Object': 6, 'Gore': 6}	Adventure, Indie	744190	19
Sabotage	Devolver Digital	8033	506	561	1	429	1	19.99	19.99	English, French, German, Spanish - Spain, Simplified Chinese, Traditional Chinese, Japanese, Korean, Portuguese - Brazil, Russian	{'Retro': 252, 'Platformer': 247, 'Metroidvania': 237, 'Pixel Graphics': 236, '2D': 230, 'Ninja': 228, 'Great Soundtrack': 205, 'Indie': 202, 'Action': 186, '2D Platformer': 126, 'Singleplayer': 117, 'Funny': 116, 'Action-Adventure': 104, 'Difficult': 94, 'Time Travel': 82, 'Adventure': 72, 'Side Scroller': 61, 'Comedy': 49, 'Beautiful': 46, 'Epic': 43}	Action, Indie	764790	16
Foxoft	AZAMATIKA	1742	75	29	0	41	0	0.0	0.0	English, Russian	{'Free to Play': 105, 'Adventure': 58, 'Action': 51, 'Indie': 48, 'Funny': 31, '2D': 29, 'Short': 23, 'RPG': 20, 'Comedy': 15, 'Singleplayer': 15, 'Cute': 6}	Action, Adventure, Free to Play, Indie	781440	2
07th Expansion	MangaGamer	465	6	899	0	1071	0	7.99	7.99	English, Japanese	{'Visual Novel': 43, 'Adventure': 36, 'Horror': 34, 'Anime': 33, 'Psychological Horror': 30, 'Mystery': 30, 'Story Rich': 27, 'Singleplayer': 21, 'Dark': 12, 'Great Soundtrack': 8, 'Atmospheric': 8, 'Indie': 7, 'Female Protagonist': 5}	Adventure	668350	2
Innersloth	Innersloth	606344	54172	1455	171	676	102	4.99	4.99	English, Portuguese - Brazil, Spanish - Latin America, Spanish - Spain, Korean, Russian, French, Italian, German, Dutch, Japanese, Portuguese - Portugal, Simplified Chinese, Traditional Chinese	{'Multiplayer': 1689, 'Online Co-Op': 1180, 'Social Deduction': 1171, 'Space': 1142, 'Survival': 925, '2D': 905, 'Funny': 878, 'Psychological': 784, 'Co-op': 753, 'Party Game': 736, 'Cartoony': 695, 'Local Multiplayer': 670, 'Casual': 643, 'Action': 620, 'Colorful': 610, 'PvP': 608, 'Top-Down': 607, 'Sci-fi': 607, 'Aliens': 606, 'Minigames': 606}	Casual	945360	25
aNCHOR Inc.	aNCHOR Inc.	2044	95	1491	0	1491	0	39.99	39.99	English, Japanese, Simplified Chinese	{'Visual Novel': 171, 'Anime': 146, 'Mechs': 144, 'War': 140, 'Sexual Content': 130, 'Story Rich': 125, 'Violent': 125, 'Gore': 121, 'Sci-fi': 120, 'Post-apocalyptic': 115, 'Adventure': 114, 'Psychological Horror': 113, 'Romance': 104, 'Casual': 103, 'Crowdfunded': 102, 'Military': 101, 'Singleplayer': 96, 'Kickstarter': 96, 'Choose Your Own Adventure': 88, 'Cute': 86}	Adventure, Casual	802890	4
Polyarc	Polyarc	2680	137	102	112	101	112	19.99	19.99	English, French, German, Japanese, Korean, Italian, Spanish - Spain, Simplified Chinese, Traditional Chinese	{'VR': 187, 'Action-Adventure': 181, 'Adventure': 177, 'Puzzle-Platformer': 155, 'Combat': 149, 'Casual': 141, 'Cute': 117, 'Action': 114, 'Puzzle': 111, 'Indie': 107, 'Family Friendly': 104, 'Female Protagonist': 102, 'Platformer': 99, 'Singleplayer': 94, 'Third Person': 90, 'First-Person': 57, '3D Platformer': 54, 'Atmospheric': 50, 'Fantasy': 48, 'Great Soundtrack': 42, 'VR Only': 1}	Action, Adventure, Casual	846470	13
Jeff Nusz, Mindful Mammoth	Mindful Mammoth	1414	57	21	0	21	0	0.0	0.0	English	{'Free to Play': 78, 'Casual': 51, 'Indie': 46, 'Adventure': 40, 'Strategy': 28, 'Puzzle': 25, 'Short': 25, 'Hand-drawn': 22, 'Family Friendly': 19, 'Singleplayer': 17, 'Point & Click': 13, 'Cute': 13}	Adventure, Casual, Free to Play, Indie, Strategy	758530	1
Durven Studios, BrazMonkey	Durven Studios	1135	42	188	0	341	0	0.99	0.99	English	"{'Casual': 135, 'Indie': 129, 'Retro': 126, 'Puzzle': 122, '2D': 117, 'Relaxing': 109, 'Singleplayer': 104, 'Difficult': 98, '1980s': 94, 'Arcade': 86, 'Education': 82, 'Top-Down Shooter': 79, 'Top-Down': 77, 'Colorful': 75, 'Stylized': 67, 'Dystopian ': 65, 'Aliens': 57, ""1990's"": 54, 'Logic': 51, 'Family Friendly': 48}"	Casual, Indie	852110	1
Dominique Grieshofer	Dominique Grieshofer	1577	68	148	0	148	0	2.99	2.99	English, French, Italian, German, Spanish - Spain, Arabic, Bulgarian, Czech, Danish, Dutch, Finnish, Greek, Hungarian, Japanese, Korean, Norwegian, Polish, Portuguese - Portugal, Portuguese - Brazil, Romanian, Russian, Simplified Chinese, Swedish, Thai, Traditional Chinese, Turkish, Ukrainian, Spanish - Latin America, Vietnamese	"{'FPS': 133, 'Arena Shooter': 122, 'Retro': 117, 'First-Person': 117, 'Bullet Hell': 116, 'Great Soundtrack': 107, 'Atmospheric': 104, 'Casual': 100, 'Shooter': 96, ""Shoot 'Em Up"": 92, 'Arcade': 90, 'Action': 84, 'Colorful': 72, 'Difficult': 68, 'Score Attack': 67, 'Singleplayer': 63, 'Replay Value': 60, 'Fast-Paced': 53, 'Family Friendly': 32}"	Action, Casual, Indie	793350	40
Fictiorama Studios, BadLand Games Publishing S.L.	Alawar Premium	7697	506	235	0	229	0	11.99	11.99	English, Spanish - Spain, Russian, Simplified Chinese, German, Korean	{'Point & Click': 358, 'Political Sim': 345, 'Management': 336, 'Dark Humor': 323, '2D': 322, 'Strategy': 320, 'Multiple Endings': 315, 'Funny': 312, 'Choices Matter': 310, 'Story Rich': 308, 'Simulation': 289, 'Pixel Graphics': 287, 'Adventure': 281, 'Dystopian ': 267, 'Resource Management': 248, 'Atmospheric': 246, 'Singleplayer': 242, 'Nudity': 229, 'Sexual Content': 224, 'Mature': 217}	Indie, Simulation, Strategy	658850	9
Master Indie	Master Indie	1516	65	217	0	264	0	19.99	19.99	English	{'VR': 30, 'Action': 27, 'Adventure': 25, 'Indie': 25, 'Casual': 25, 'Simulation': 24, 'Open World': 5, 'VR Only': 1}	Action, Adventure, Casual, Indie, Simulation	587220	1
Vaka Game Magazine, KANAWO	Vaka Game Magazine	1779	82	558	0	697	0	14.99	14.99	English, Simplified Chinese, Japanese	{'Adventure': 127, 'RPG': 121, 'Indie': 119, 'RPGMaker': 116, 'Anime': 111, 'Story Rich': 106, 'Female Protagonist': 105, '2D': 103, 'Cute': 100, 'Singleplayer': 96, 'Casual': 90, 'Puzzle': 89, 'Horror': 86, 'Visual Novel': 82, 'LGBTQ+': 77, 'Psychological Horror': 71, 'Dark Fantasy': 66, 'Great Soundtrack': 59, 'Classic': 29, 'Nudity': 25}	Adventure, Indie, RPG	850000	4
PONY	PONY	1277	51	189	0	217	0	1.99	1.99	English, French, Italian, German, Spanish - Spain, Danish, Ukrainian, Russian, Bulgarian, Hungarian, Turkish, Greek, Norwegian, Czech, Japanese, Polish, Thai, Swedish, Simplified Chinese, Traditional Chinese, Romanian, Finnish, Dutch, Portuguese - Portugal, Portuguese - Brazil, Arabic, Korean	{'Casual': 41, 'Indie': 38, 'Puzzle': 29, 'Minimalist': 20, 'Singleplayer': 20, 'Relaxing': 19, 'Strategy': 9}	Casual, Indie	773670	35
Beautiful Glitch	Those Awesome Guys	11524	818	284	0	223	0	11.99	11.99	English, Simplified Chinese, Traditional Chinese	{'Dating Sim': 436, 'Comedy': 278, 'LGBTQ+': 251, 'Multiplayer': 242, 'Choices Matter': 235, 'Visual Novel': 221, 'Indie': 197, 'Funny': 191, 'Simulation': 158, 'Sexual Content': 134, 'Local Multiplayer': 132, 'Fantasy': 98, 'Demons': 87, 'Vampire': 85, 'Online Co-Op': 84, 'Story Rich': 82, 'Zombies': 80, 'Nudity': 78, 'Great Soundtrack': 58, 'Life Sim': 50}	Indie, Simulation	743450	5
Team DYO, Josia Roncancio	Team DYO	925	31	54	0	71	0	0.0	0.0	English, French, Italian, German, Spanish - Spain, Arabic, Portuguese - Brazil, Bulgarian, Traditional Chinese, Simplified Chinese, Danish, Finnish, Greek, Japanese, Korean, Dutch, Norwegian, Polish, Portuguese - Portugal, Romanian, Russian, Swedish, Thai, Czech, Turkish, Ukrainian, Hungarian, Spanish - Latin America, Vietnamese	{'Indie': 69, 'Local Co-Op': 42, 'Puzzle-Platformer': 41, 'Co-op': 40, 'Platformer': 38, 'Puzzle': 36, 'Free to Play': 35, 'Local Multiplayer': 26, 'Multiplayer': 11, 'Online Co-Op': 6}	Indie	791470	40
GirlGames	GirlGames	1476	90	62	0	40	0	0.99	0.99	English, French, Italian, German, Spanish - Spain, Danish, Ukrainian, Russian, Bulgarian, Hungarian, Turkish, Greek, Norwegian, Czech, Japanese, Polish, Thai, Swedish, Simplified Chinese, Traditional Chinese, Romanian, Finnish, Dutch, Portuguese - Portugal, Portuguese - Brazil, Arabic, Korean, Spanish - Latin America, Vietnamese	{'Sexual Content': 82, 'Nudity': 69, 'Anime': 39, 'Casual': 31, 'Indie': 30, 'Simulation': 20, 'Puzzle': 18, 'Mature': 17, 'RPG': 12}	Casual, Indie, RPG, Simulation	927890	40
like Charlie	like Charlie	5658	363	44	0	52	0	0.0	0.0	English	{'Free to Play': 247, 'Story Rich': 195, 'Atmospheric': 144, 'Indie': 139, 'Walking Simulator': 137, 'Exploration': 104, 'Adventure': 102, 'Female Protagonist': 101, 'Great Soundtrack': 99, 'Singleplayer': 97, 'Casual': 94, 'First-Person': 90, 'Short': 86, 'Mystery': 69, 'Puzzle': 42, 'Point & Click': 41, 'Horror': 26, 'Multiplayer': 20, 'Psychological Horror': 18}	Adventure, Casual, Free to Play, Indie	648390	1
Adamvision Studios	Adamvision Studios	709	20	95	0	108	0	0.99	0.99	English, French, Italian, German, Spanish - Spain, Portuguese - Portugal, Russian, Simplified Chinese, Japanese, Korean, Portuguese - Brazil	{'Casual': 40, 'Indie': 37, 'Action': 36, 'Arcade': 20, '2D': 18, 'Retro': 15, 'Score Attack': 15, 'Fast-Paced': 14, 'Singleplayer': 14, 'Great Soundtrack': 13, 'Minimalist': 13, 'Colorful': 13, 'Replay Value': 13, 'Family Friendly': 13, 'Controller': 13, 'Touch-Friendly': 12, 'Mouse only': 12, 'Soundtrack': 12, 'Difficult': 12, 'Cyberpunk': 11}	Action, Casual, Indie	862570	18
INTI CREATES CO., LTD.	INTI CREATES CO., LTD.	3578	209	330	0	457	0	9.99	9.99	English, Japanese	{'Action': 151, 'Pixel Graphics': 147, 'Retro': 133, 'Platformer': 132, 'Metroidvania': 114, '2D': 110, 'Side Scroller': 106, 'Singleplayer': 104, 'Adventure': 103, 'Gothic': 101, 'Female Protagonist': 94, 'Difficult': 93, 'Fantasy': 92, 'Arcade': 91, 'Indie': 88, 'Anime': 86, 'Dark Fantasy': 85, 'Vampire': 80, 'Great Soundtrack': 78, 'Classic': 31}	Action	838310	2
PixelFade	PixelFade	443	7	0	0	0	0	9.99	9.99	English	{'Choose Your Own Adventure': 214, 'Dating Sim': 204, 'JRPG': 204, 'Casual': 200, 'Visual Novel': 199, 'Romance': 194, 'RPG': 187, '2D': 186, 'Cute': 183, 'Story Rich': 182, 'Funny': 180, 'Relaxing': 178, 'Choices Matter': 171, 'Multiple Endings': 163, 'Narration': 154, 'Simulation': 147, 'Anime': 145, 'Colorful': 136, 'Comedy': 127, 'Hand-drawn': 127}	Adventure, Indie, RPG, Simulation	979600	1
LAME Dimension	LAME Dimension	602	15	0	0	0	0	0.99	0.99	English, Spanish - Spain, Japanese, Portuguese - Brazil, French	"{'Rhythm': 170, 'Top-Down Shooter': 163, 'Cute': 160, 'Funny': 157, 'Memes': 152, 'Bullet Hell': 144, ""Shoot 'Em Up"": 139, 'Anime': 133, 'Story Rich': 131, 'Comedy': 130, 'Pixel Graphics': 123, 'Female Protagonist': 121, 'Indie': 118, 'Action': 115, 'Adventure': 108, 'Faith': 102, 'Crime': 98, 'Singleplayer': 94, 'Shooter': 91, 'Twin Stick Shooter': 86}"	Action, Adventure, Indie	787070	9
